cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,44.775,10,21335.4,-0.476826,48.7981,-11.347,120.613,1.27556,-805.344,500,-13.8026,-4.22279,0.181468,-5.30667,-1.23344,231.179,2152.18,-15.8166,21986.1,51466.1,-15.2583,-5.67846,-2.72988,-6.76235,-2.68912,0.917571,1827.92,-27.8259,21661.9,0.0893539,1.02737,-0.0023719,20457.1,-0.00360621,0.16369,11.777,11.5625,121.799,89.3908,2.2822,11.6038,10.9222,120.068,137.532,1.73104,-48.141 
11,44.86,11,19213.9,-0.8961,45.098,-11.5077,120.824,0.549172,-947.61,24.3738,-3.19919,-2.43611,-7.0171,2.17378,-5.74583,167.523,1831.15,-6.09196,20143.5,33835.1,-4.25404,-3.49096,-9.1268,1.11893,-6.80068,0.595327,1596.18,-14.7945,19908.5,0.0852773,1.01649,-0.00137078,18717.5,-0.00381659,0.123871,12.5263,13.5426,122.752,89.9005,2.10537,11.5929,10.9574,120.202,137.104,2.54984,-47.2036 
12,44.76,12,25190.1,-0.957537,55.2586,11.867,120.689,0.330904,678.488,150.075,-1.20979,-3.41573,-7.76022,-7.78423,-6.41145,190.2,1765.25,-15.9084,26176.2,28655.6,-2.40743,-4.61337,-10.1555,-8.98187,-7.60909,0.69925,1498.48,-25.7889,25909.5,0.0630126,1.03105,-0.0018369,23780.6,-0.0040004,0.104878,13.5307,15.0936,123.332,91.1411,2.54954,12.0042,11.2016,120.203,137.959,3.12916,-46.8175 
13,44.785,13,23765.7,-0.00382933,53.2046,11.2988,120.586,-0.0118246,-14.206,500,-10.7624,-3.78639,-3.2989,-1.12866,0.918001,227.075,3066.01,13.7854,23555.3,19574.8,-12.1923,-5.21622,-6.15856,-2.55849,-0.511831,0.7688,2747.52,1.98929,23236.9,0.12087,0.998735,0.000157676,22731.2,-0.00367155,0.291038,11.1592,10.4448,121.389,89.0761,2.35731,11.6604,11.2162,120.061,137.777,1.32758,-48.7009 
14,44.835,14,21906.4,-0.89694,50.0395,-11.4701,120.413,-2.47153,2671,236.108,-8.845,-1.94618,-7.07883,-1.85597,-3.78003,198.979,3141.97,10.7025,21415.8,233583,-10.0979,-3.19909,-9.58466,-3.10889,-5.03294,0.691052,2862.88,0.365917,21136.7,0.136066,0.999776,3.18893e-05,21040.5,-0.00340198,0.314711,11.0464,9.93406,120.985,89.2966,2.23329,11.5214,10.9271,119.941,138.082,1.04355,-48.7857 
15,44.8,15,22881.2,-0.859872,51.602,-11.5213,120.836,0.993976,2.24691,0.159805,-10.1522,-3.00496,-10.713,-4.94969,-5.13955,235.86,3643.71,0.243916,21847.4,19426.5,-11.6373,-4.49011,-13.6833,-6.43483,-6.6247,0.680821,3312.9,-12.0086,21516.5,0.151848,1.00638,-0.00102915,21817.1,-0.00339706,0.362001,10.8906,10.2348,121.372,88.7895,2.21068,11.7181,11.0876,120.279,137.609,1.09305,-48.8199 
16,44.82,16,23199.2,-0.84244,52.5851,11.4257,120.956,9.65835,12877.1,208.551,-7.17027,-0.309828,-10.8119,-0.214767,-10.0983,171.22,3679.5,16.8338,22175.8,4.06826e+06,-8.2484,-1.38795,-12.9681,-1.29289,-11.1765,0.630262,3439.35,7.93923,21935.7,0.154203,0.995977,0.000666273,22304,-0.00344416,0.376409,10.6997,10.3049,121.2,88.3688,2.20866,11.7499,11.1987,120.419,137.311,0.781201,-48.9425 
17,44.825,17,19203.8,-0.0892294,45.1491,11.0351,120.94,-0.0111333,-29.301,500,-10.5488,-6.59034,-3.91034,-6.29961,-4.02361,218.67,3124.82,-6.95633,18903.3,16229.5,-11.9257,-7.96725,-6.66415,-7.67651,-5.40051,0.831858,2818.12,-18.3158,18596.6,0.149811,1.0115,-0.00181759,18811.2,-0.00349964,0.308212,10.981,10.1783,121.365,89.4248,2.01192,11.4097,10.8681,120.439,138.34,0.926695,-48.9155 
18,44.805,18,20699.3,-0.0427222,47.2961,11.2015,120.61,0.0194458,-37.8449,3.5433e-11,-9.24818,-5.82,-5.24173,-4.98698,-3.50445,193.603,3280.01,3.56683,20167.6,17270.2,-10.4673,-7.03907,-7.67986,-6.20604,-4.72352,0.787354,3008.47,-6.49047,19896.1,0.149533,1.00379,-0.00060129,20119.1,-0.00346,0.317663,11.0941,10.5128,121.214,88.9712,2.04287,11.6355,11.1343,120.095,137.695,1.11887,-48.7234 
19,44.78,19,24085.3,-0.0713313,53.3777,-11.3749,120.429,-0.0359185,-69.3469,1.63952e-11,-5.88647,-8.62678,-8.03578,-1.568,-0.778785,210.266,2755.29,-4.22566,24210.2,19846.3,-7.21046,-9.95076,-10.6838,-2.89199,-2.10277,0.67467,2460.37,-15.1486,23915.3,0.106845,1.01089,-0.0011682,23027.5,-0.00386267,0.242057,11.3872,10.8508,121.252,89.0963,2.41767,11.844,11.1363,119.893,137.486,1.35857,-48.3897 
20,44.845,20,21350.9,-0.00193317,49.1893,-11.2304,120.709,-0.0874385,106.415,500,-8.03784,-6.62335,-9.9896,-6.78502,-5.68663,266.801,2752.77,5.43496,21769.2,18285.9,-9.71781,-8.30332,-13.3495,-8.46499,-7.36661,0.717184,2378.55,-8.42484,21395,0.114473,1.00624,-0.000725904,20778.2,-0.00401719,0.255815,11.1767,10.6266,121.827,89.2128,2.24609,11.6366,10.9824,120.121,137.85,1.70644,-48.6371 
21,44.845,21,23637.5,-0.00477446,52.2693,11.4015,120.971,-0.0546817,2.93921,499.96,-10.668,-5.10706,-4.62024,-1.33881,-12.0669,203.31,2825.15,6.63927,23659.3,19405.4,-11.9482,-6.38724,-7.18062,-2.619,-13.3471,0.826899,2539.99,-3.92229,23374.2,0.112181,1.00271,-0.000309209,22641.8,-0.00373589,0.252027,11.3812,10.9,121.623,89.294,2.36372,11.8036,11.1211,120.424,137.808,1.19858,-48.5137 
22,44.845,22,23052.7,-0.869892,52.2,11.4825,120.694,1.79397,-897.711,41.6879,-6.08348,-8.32349,-6.41837,-8.03501,-3.79255,182.455,2850.41,0.299345,23023.1,71938,-7.23235,-9.47236,-8.7161,-9.18388,-4.94142,0.779596,2594.5,-9.17882,22767.2,0.117005,1.00623,-0.000743216,22174.3,-0.00352071,0.25976,10.6923,10.9005,121.488,89.9972,2.32342,11.6787,11.0972,120.131,138.788,1.3568,-48.7909 
