cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,44.775,0.05,10,30186.9,-0.0969651,61.6608,11.9614,120.224,0.0600444,-142.184,499.714,-0.874609,-0.638209,-4.52857,3.60117,1.91365,94.9707,2089.51,-57.9829,30246.6,24287.6,-1.47261,-1.23621,-5.72458,3.00317,1.31564,-0.391286,1956.3,-62.9164,30113.4,0.0702345,1.05964,-0.00386361,27853.8,-0.00416222,0.278526,10.3076,9.88671,121.41,87.8924,2.78501,12.6199,11.3623,119.692,137.029,1.7183,-49.1369 
11,44.86,0.05,11,29749.7,-0.257364,60.7813,12.0218,120.33,-0.882496,889.337,0.000498189,-3.59272,-0.308026,4.63993,-0.311557,4.17531,71.6581,999.244,-75.2111,30891.8,49335.7,-4.04393,-0.759239,3.7375,-0.762769,3.7241,-0.9716,898.737,-78.9336,30791.3,0.0328255,1.18161,-0.00474465,27379.2,-0.00426108,0.155998,10.0631,10.1326,122.495,88.4735,2.81192,12.6139,11.4983,119.795,137.016,2.69987,-48.5425 
12,44.76,0.05,12,30159.2,-0.846337,61.4854,12.2043,120.322,1.19253,-28.2984,8.47898,2.08714,3.71223,-0.92081,2.10004,-3.89159,101.314,1242.44,-42.2957,30943.3,25526.1,1.44919,3.07429,-2.1967,1.4621,-4.52954,-1.96586,1100.34,-47.5587,30801.2,0.0398826,1.08183,-0.00285242,27589.4,-0.0038429,0.149753,10.2736,10.8656,122.553,88.1747,2.77852,12.6188,11.5864,119.771,136.621,2.78191,-48.4465 
13,44.785,0.05,13,30623,-0.896754,62.7831,12.2146,120.554,1.39437,-212.299,1.92553,-0.0768036,-0.120628,-5.26924,-2.47895,-2.62948,136.45,2591.26,-52.7567,30238.4,34600.7,-0.935992,-0.979817,-6.98762,-3.33814,-3.48867,0.555784,2399.88,-59.845,30047,0.0849806,1.04563,-0.00368245,28240.3,-0.00420799,0.343415,10.6304,9.76318,121.762,88.0035,2.67414,12.737,11.6871,119.9,137.595,1.86204,-49.5911 
14,44.835,0.05,14,33388.8,-0.829997,65.8521,12.4427,120.495,0.347744,353.311,477.294,-3.35399,2.0187,-1.4783,-2.88008,-1.05016,54.1685,3027.27,-36.858,32263.5,30673,-3.69508,1.67762,-2.16047,-3.22117,-1.39124,0.754222,2951.29,-39.672,32187.5,0.0963449,1.02409,-0.00227561,30632.6,-0.00377485,0.3643,10.685,10.1131,121.705,87.4751,2.77406,12.929,11.7724,119.893,136.748,1.81268,-49.2732 
15,44.8,0.05,15,33085.2,0.0532811,63.4319,12.4971,120.397,-0.12727,23.7183,0.0191487,-3.28031,-1.9284,-3.21614,0.0132516,-4.24732,112.322,3639.43,-44.3708,31542.8,25903.7,-3.98757,-2.63566,-4.63067,-0.694012,-4.95459,0.726036,3481.89,-50.2057,31385.2,0.114261,1.02589,-0.00295545,30473.2,-0.00380798,0.391035,11.53,10.5478,121.6,88.0101,2.62053,13.1154,11.9518,119.686,137.384,1.91337,-49.3742 
16,44.82,0.05,16,31790.7,0.0075244,63.5162,12.1099,120.336,-0.194837,57.7217,9.24808e-14,-3.46202,-5.56177,1.05481,0.425739,-4.81085,97.8365,3608.1,-47.416,30323,25405.2,-4.07807,-6.17782,-0.177289,-0.190312,-5.4269,0.988954,3470.88,-52.4984,30185.8,0.117934,1.02719,-0.00321404,29430.7,-0.00397723,0.44071,10.601,10.0647,121.424,87.6636,2.67941,12.8202,11.5804,119.584,137.094,1.83996,-49.4304 
17,44.825,0.05,17,30818.9,-0.168909,61.8962,12.0708,120.648,0.151294,-8.25221,500,-3.56735,-0.0944504,-3.48244,-0.833395,0.0755259,149.915,3236.24,-40.3488,29531.8,24362.3,-4.51133,-1.03842,-5.37038,-1.77737,-0.868447,0.604128,3025.97,-48.1365,29321.5,0.107143,1.02864,-0.00303332,28242.5,-0.00382656,0.389658,10.6373,10.1738,121.654,87.5383,2.65928,12.7144,11.4945,119.923,136.931,1.73135,-49.3928 
18,44.805,0.05,18,34659.9,0.0561762,66.7961,12.3981,120.566,-0.0059881,-116.77,500,1.51996,2.11122,4.78503,-4.73591,-2.50308,138.079,4186.62,-4.92969,32428,26981.5,0.650513,1.24178,3.04614,-5.60536,-3.37252,1.7541,3992.95,-12.1026,32234.3,0.125903,1.00533,-0.000692111,31714.5,-0.0036608,0.460149,10.9872,10.6513,121.469,88.5367,2.68776,13.1202,11.9594,119.885,138.122,1.58426,-49.5856 
19,44.78,0.05,19,33616.2,0.0258965,66.4311,-12.1557,120.533,-0.0332487,-89.4712,2.61742e-11,-3.49988,-2.15761,2.6817,-2.9156,-5.76595,155.995,2687.07,-52.6243,32891.5,26384.3,-4.48214,-3.13987,0.717182,-3.89785,-6.74821,1.04086,2468.27,-60.728,32672.7,0.0807502,1.04499,-0.00343564,30566.8,-0.00402811,0.345772,10.263,10.0894,121.568,88.2092,2.82061,12.9116,11.8646,119.882,137.917,1.686,-49.7082 
20,44.845,0.05,20,30392.7,-0.0240983,62.0836,11.9114,120.371,0.0230654,-153.147,4.73743e-07,-6.14054,-3.38149,-1.68659,-1.96564,-1.03261,153.415,2007.65,-59.8095,30612,24188.2,-7.10656,-4.3475,-3.61862,-2.93165,-1.99862,0.819096,1792.47,-67.7791,30396.9,0.0641685,1.07086,-0.00412448,27933.8,-0.00403912,0.283707,9.75806,9.80509,121.57,87.9587,2.75155,12.6175,11.5618,119.744,137.111,1.82675,-49.1525 
