cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
117,131.3,136,44.703,117,30689.5,0.0472622,60.1011,11.6276,116.392,-0.0238017,59.3127,0.0386602,4.09949,0.934465,-1.5371,-1.02223,-0.472056,81.5321,1005.59,64.2627,30972.6,22795.3,3.58611,0.421079,-2.56387,-1.53561,-0.985442,-1.37894,891.233,60.0273,30858.2,0.0280708,0.89456,0.00357058,31749.4 
118,131.3,136,44.743,118,31443.6,-0.331349,61.3455,11.7462,116.206,-0.0477173,87.7571,57.8246,-0.146809,2.16485,2.821,-2.14117,0.85536,64.0862,1854.04,45.9243,30775.9,23593.5,-0.550343,1.76131,2.01394,-2.5447,0.451827,-0.779045,1764.15,42.5952,30686,0.0543649,0.959459,0.0025505,32450.2 
119,131.3,136,44.843,119,31550.9,-0.022999,63.3356,11.3775,116.213,-0.0930136,158.8,500,-0.931586,-0.494291,-1.26987,-3.09887,1.17897,154.689,3476.34,58.9568,29440.3,23938.7,-1.90562,-1.46833,-3.21794,-4.0729,0.204932,0.692353,3259.37,50.921,29223.3,0.100342,0.973387,0.00319956,32482.7 
120,131.3,136,44.723,120,30038.5,-0.362462,59.7298,11.612,116.198,0.0669226,187.092,129,-0.183427,-3.11623,-1.94162,-2.39247,2.25851,83.9027,1355.06,68.6116,29965.4,22986.1,-0.711741,-3.64455,-2.99825,-2.92078,1.7302,0.649127,1237.38,64.253,29847.7,0.0398061,0.916698,0.00394983,31085.1 
121,131.3,136,44.883,121,31649.8,-0.31897,63.0599,11.4756,116.218,-0.289605,-80.9368,231.297,-3.25642,-0.762697,-5.20512,-0.533259,0.337496,84.2771,2994.62,55.1001,29691.5,24320.3,-3.78709,-1.29337,-6.26646,-1.06393,-0.193174,0.50282,2876.41,50.722,29573.3,0.0886421,0.970065,0.0031495,32449.7 
122,131.3,136,44.863,122,31696.7,-0.0177602,62.6513,11.4585,116.375,0.0338238,-55.9818,500,-2.73288,1.65584,-0.0858403,2.43797,1.22835,72.7753,3146.95,52.1565,29684.6,23431.4,-3.19112,1.19759,-1.00233,1.97972,0.770104,-3.07389,3044.87,48.376,29582.5,0.0933227,0.972949,0.00300333,32627.4 
123,131.3,136,44.943,123,32804.7,0.000332678,63.6963,11.7227,115.991,-0.0286877,-7.18752,1.88156e-10,-1.7542,1.73038,-1.36993,0.294505,-3.13926,70.1563,1237.41,60.2312,32846.6,24314,-2.19596,1.28862,-2.25344,-0.14725,-3.58101,0.672895,1139,56.5867,32748.2,0.0336117,0.920013,0.00317294,33887.2 
124,131.3,136,44.903,124,32772.3,-0.306411,64.0136,11.6633,115.999,0.216969,-23.863,2.27104,1.87474,-0.259415,0.257749,0.933444,-1.0709,39.4379,2480.1,68.4913,31469.7,24473.2,1.62641,-0.507745,-0.238911,0.685114,-1.31923,1.9726,2424.79,66.4426,31414.3,0.0716563,0.954242,0.00388101,33839.1 
125,131.3,136,44.823,125,33291.5,-0.363686,66.0117,11.5795,116.431,-0.312712,397.625,22.4468,1.6526,1.10037,5.62614,-1.99203,2.60604,78.0374,3647.22,63.342,30829.4,28931,1.16122,0.60899,4.64338,-2.48341,2.11466,0.231845,3537.76,59.2881,30719.9,0.103269,0.971508,0.00354259,34257.7 
126,131.3,136,44.783,126,30379.4,-0.0230689,60.5155,11.4724,116.287,-0.0114059,3.49557,500,1.00638,0.636327,-0.157359,-3.68448,-0.0661781,78.5989,2890.23,48.2937,28826.1,22601.6,0.511459,0.14141,-1.14719,-4.1794,-0.561095,0.780853,2779.98,44.2107,28715.8,0.0882651,0.972923,0.00282807,31495.8 
127,131.3,136,44.763,127,30690.1,0.072236,60.8731,11.3985,116.396,-0.0502783,-49.2921,8.06305e-13,3.75358,2.03251,-0.502461,-0.839456,1.39408,99.7603,2368.42,54.5408,29562.6,22668.1,3.12542,1.40435,-1.75879,-1.46762,0.765914,1.84996,2228.5,49.3584,29422.7,0.0704081,0.962686,0.00308073,31651.2 
128,131.3,136,44.803,128,32458.1,-0.291941,64.0655,11.5532,116.061,0.304424,528.811,2.01429e-05,0.330393,-2.59022,-3.37616,-3.69594,-0.362263,82.6742,3134.54,65.148,30493.2,29335.3,-0.190184,-3.1108,-4.41732,-4.21652,-0.882841,0.655372,3018.58,60.8532,30377.3,0.0903879,0.965923,0.00367663,33395.8 
129,131.3,136,44.923,129,31682.2,-0.0131561,62.1132,11.5557,116.312,-0.0139251,-12.3794,500,1.44786,-0.693135,1.13124,-3.1296,0.457136,62.3093,1834.94,46.6526,30978,23371,1.05551,-1.08548,0.346548,-3.52194,0.0647906,1.11035,1747.55,43.4157,30890.7,0.0535431,0.958335,0.00258233,32638.2 
