cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
39,27.3,32,44.703,39,31808.4,-0.39057,62.4579,11.7714,116.106,-0.760993,2300.11,84.1189,0.23985,2.14807,-3.17109,-0.654888,2.23961,67.4108,1013.13,50.2014,32139.5,80913.9,-0.184618,1.7236,-4.02003,-1.07936,1.81514,-1.3034,918.575,46.6995,32044.9,0.0278664,0.9183,0.00267734,32963.5 
40,27.3,32,44.743,40,33757.8,-0.403003,66.3746,11.736,116.314,-0.431246,666.008,173.593,-0.206317,1.13184,-2.15104,-2.85817,0.702805,121.544,1687.33,38.4393,33360.2,34707.9,-0.971649,0.366506,-3.68171,-3.6235,-0.0625259,0.538221,1516.85,32.1254,33189.8,0.043705,0.964261,0.00177986,34706.6 
41,27.3,32,44.843,41,33994.9,-0.319798,67.0325,11.6225,116.265,-0.0652071,148.407,0.00822299,0.367984,-0.746078,-4.81316,-3.89633,-0.499888,73.3011,3522.9,69.9872,31779.2,25676.9,-0.0935734,-1.20763,-5.73628,-4.35789,-0.961445,0.535781,3420.09,66.1794,31676.4,0.0974481,0.967246,0.00383383,35096.5 
42,27.3,32,44.723,42,32232.2,-0.00128202,62.4854,11.6903,116.189,-0.0124562,-52.5098,500,-2.70646,-1.10883,-8.35298,-3.67247,-2.83521,101.423,1342.63,42.9321,31969.9,23800.6,-3.3451,-1.74747,-9.63024,-4.3111,-3.47384,0.572137,1200.38,37.6634,31827.7,0.0363443,0.94795,0.00217512,33028 
43,27.3,32,44.883,43,32098,0.139575,63.6795,11.4249,116.285,-0.104828,264.659,500,-2.3257,0.985679,0.753126,-1.80204,-0.00154897,68.9259,2889.59,65.1301,30542.7,24586.7,-2.75971,0.551671,-0.11489,-2.23605,-0.435557,0.976997,2792.91,61.5495,30446.1,0.0840252,0.962866,0.00371017,33239 
44,27.3,32,44.863,44,32815.8,-0.0489128,64.1772,11.5202,116.321,-0.109418,188.552,2.68988e-10,-4.15845,-0.108856,-3.15969,-2.87509,-3.95272,90.2884,3253.87,73.4841,30461.5,24739.3,-4.72697,-0.677378,-4.29674,-3.44361,-4.52124,0.756778,3127.23,68.7938,30334.9,0.093456,0.96293,0.00416017,33462.1 
45,27.3,32,44.943,45,33266.3,-0.0268672,64.2574,11.7708,116.345,-0.0380104,-7.61096,499.998,2.07434,-0.752763,-4.20981,-0.23704,-2.23672,65.2058,1436.49,56.6601,32962.5,24631.6,1.66375,-1.16335,-5.03097,-0.647624,-2.6473,0.357104,1345.03,53.2728,32871,0.03931,0.935181,0.00297654,34216 
46,27.3,32,44.903,46,32726.7,-0.204753,63.8577,11.7187,116.02,0.258085,-686.581,499.989,-3.374,-0.242544,-5.67495,-3.76248,-1.21656,124.441,2422.36,62.2262,31491.1,30128.9,-4.15757,-1.02612,-7.2421,-4.54605,-2.00013,0.618274,2247.82,55.7617,31316.6,0.0669703,0.958394,0.00326929,33564.4 
47,27.3,32,44.823,47,32818.7,-0.33347,64.9972,11.5495,116.567,-0.428757,184.896,392.577,0.119641,3.60451,-0.718178,-2.93322,-2.61951,76.3389,3229.8,58.9873,30638.4,27018,-0.361045,3.12382,-1.67955,-3.41391,-3.1002,0.690741,3122.72,55.0216,30531.4,0.0927888,0.970088,0.00330874,33654.1 
48,27.3,32,44.783,48,34407.1,-0.329889,66.7238,11.738,115.957,-0.946926,838.112,421.437,-0.988871,-0.0278886,2.09953,-0.540931,1.85308,45.296,2999.43,65.2788,32559.1,51331.1,-1.27409,-0.313105,1.52909,-0.826148,1.56786,-1.23679,2935.9,62.9258,32495.5,0.0828614,0.963848,0.00355445,35431.4 
49,27.3,32,44.763,49,33884.8,0.021533,65.7891,11.7374,116.022,-0.0621683,62.1003,500,-0.282671,-2.10678,0.265527,-0.0689167,-2.26144,87.3441,2392.46,54.2039,32854.1,25263,-0.832654,-2.65677,-0.834438,-0.618899,-2.81143,0.892389,2269.95,49.6665,32731.6,0.0648529,0.963122,0.00278739,35001.6 
50,27.3,32,44.803,50,33154.2,0.00988269,64.6238,11.58,116.17,-0.17128,222.194,500,0.485366,-0.583993,-2.25891,-4.19683,3.0854,80.4799,3211.01,75.605,31060.9,25599.9,-0.0213941,-1.09075,-3.27244,-4.70359,2.57864,0.497285,3098.13,71.4242,30948.1,0.0909979,0.96122,0.00423335,34046.2 
51,27.3,32,44.923,51,34496.5,-0.00888703,65.9698,11.8784,116.567,-0.0671456,21.5488,500,-0.0480163,-0.131589,-2.58799,2.68855,-1.77444,80.6809,1784.66,54.5142,33849.8,25556.3,-0.556042,-0.639616,-3.60405,2.18052,-2.28246,0.264728,1671.5,50.323,33736.7,0.0472066,0.949951,0.00274023,35408.2 
