cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
52,35.3,40,44.703,52,33569.5,-0.371653,64.75,11.9139,116.14,0.042203,476.169,499.952,-0.502582,0.926336,-2.13869,2.59313,-0.780187,20.3303,962.965,50.4036,33887,25766.6,-0.630597,0.798322,-2.39472,2.46512,-0.908201,-2.57381,934.45,49.3475,33858.5,0.0268574,0.915402,0.00267761,34793 
53,35.3,40,44.743,53,34713.7,-0.410316,67.0794,11.9345,116.348,0.350445,217.834,6.65489,-0.103067,1.47627,-1.6644,-1.54174,2.44783,107.798,1855.94,69.0799,34129.6,28545.9,-0.781844,0.79749,-3.02195,-2.22052,1.76906,0.12604,1704.75,63.48,33978.4,0.0477745,0.938822,0.0034297,35683.2 
54,35.3,40,44.843,54,34377.8,-0.37314,67.003,11.7764,116.128,-0.352647,289.924,38.4937,0.714038,2.91596,-1.97643,-1.0825,2.968,62.9565,3484.9,69.9023,32161.8,29014.5,0.317617,2.51954,-2.76927,-1.47892,2.57158,3.38618,3396.59,66.6318,32073.5,0.0957594,0.966809,0.00381234,35470.1 
55,35.3,40,44.723,55,35678.1,-0.355786,67.7847,12.0283,116.453,-0.344259,89.5176,294.431,0.202214,-1.51543,1.41384,1.6755,-0.15409,24.2404,1461.57,66.3522,35307.9,27545,0.0495786,-1.66806,1.10857,1.52286,-0.306725,-0.569717,1427.57,65.093,35273.9,0.0388968,0.926102,0.00338783,36701.5 
56,35.3,40,44.883,56,35392.2,-0.3752,67.8656,11.9548,116.148,0.222914,31.0408,203.066,1.18394,2.63407,-1.45717,-0.549433,-2.18366,97.4933,3129.13,67.9183,33481.7,26636.4,0.570051,2.02018,-2.68495,-1.16332,-2.79755,0.337963,2992.39,62.8538,33344.9,0.0823502,0.964545,0.00346027,36337.3 
57,35.3,40,44.863,57,32497.7,0.00329467,63.7137,11.6044,116.097,-0.0522302,-9.1681,500,5.19408,2.23561,-3.85946,-1.88468,1.17805,78.7764,3390.43,77.9844,30465.9,24084.1,4.69805,1.73957,-4.85153,-2.38072,0.682021,-42.0853,3279.94,73.8921,30355.4,0.0975148,0.962071,0.0044641,33635.3 
58,35.3,40,44.943,58,33782.2,-0.364202,65.4846,11.8364,116.314,-0.00212399,502.058,17.3693,0.436549,1.67849,-3.20046,-2.22717,-0.196677,51.2806,1248.85,51.2375,33614,25266.8,0.113649,1.35559,-3.84626,-2.55007,-0.519577,0.293832,1176.92,48.5736,33542.1,0.0338984,0.93264,0.00266052,34719 
59,35.3,40,44.903,59,31693.7,-0.0170037,62.5936,11.5369,116.52,-0.0664599,66.6328,500,0.681218,-3.71463,-1.98019,-1.61672,-0.266514,96.622,2290.94,49.4486,30626.1,23652,0.0728153,-4.32303,-3.19699,-2.22513,-0.874917,0.696889,2155.41,44.4293,30490.6,0.0660238,0.965183,0.00267703,32646 
60,35.3,40,44.823,60,35284.6,0.00542527,68.4575,11.6633,116.424,-0.092367,34.6401,500,0.162948,-4.28118,3.22695,-0.967207,4.4705,71.433,3776.44,64.4396,32622.5,26096,-0.286847,-4.73098,2.32736,-1.417,4.0207,27.8238,3676.25,60.7288,32522.3,0.101558,0.971904,0.00342797,36198.6 
61,35.3,40,44.783,61,34028.5,-0.426706,67.4617,11.6334,116.616,0.337829,-102.912,268.023,0.0699894,-1.63594,-3.16028,0.761693,-0.170939,120.208,2947.38,57.7671,32415.2,26680,-0.68693,-2.39286,-4.67412,0.00477412,-0.927858,0.461321,2778.78,51.5225,32246.6,0.079336,0.968572,0.00293461,35025.4 
62,35.3,40,44.763,62,34231.7,-0.220183,65.5493,11.936,116.4,-1.17599,721.425,9.78088e-06,1.09761,-2.41031,-1.54107,-2.75504,-0.116386,61.6696,2563.25,57.4851,32795,53087.2,0.709292,-2.79863,-2.3177,-3.14336,-0.504703,0.712269,2476.75,54.2815,32708.5,0.0703918,0.963063,0.00304776,35185.2 
63,35.3,40,44.803,63,31987.4,0.031786,62.8067,11.5696,116.19,0.0541856,-179.189,500,2.73347,0.196682,1.73174,-4.31699,0.51292,82.755,3476.23,64.3489,29783.4,23970.9,2.21239,-0.324404,0.689565,-4.83808,-0.00816614,1.30395,3360.16,60.05,29667.4,0.101738,0.969674,0.00371477,33027.5 
64,35.3,40,44.923,64,31576.8,-0.39207,62.43,11.6988,116.378,-0.0285356,-28.6621,83.4254,-0.211784,-1.91458,-2.1468,-1.04018,0.74066,107.646,1709.05,55.294,31187.7,23802.2,-0.8896,-2.59239,-3.50244,-1.71799,0.0628442,0.594606,1558.07,49.7021,31036.7,0.0478013,0.947127,0.00294127,32594.7 
