cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
78,107.3,112,44.703,78,33673.7,-0.0253984,63.7176,11.9554,116.153,-0.0151706,-3.74106,499.998,0.122074,0.349599,1.2491,0.0233667,2.14613,77.2505,1492.15,54.3255,33310.6,24800,-0.364352,-0.136827,0.27625,-0.463059,1.6597,0.715708,1383.8,50.3125,33202.2,0.0400104,0.940179,0.00278364,34586 
79,107.3,112,44.743,79,33669.5,-0.351648,64.9551,11.8733,116.498,-0.76083,-2033.25,394.112,-0.814925,2.01918,-5.36403,-0.098397,-1.43986,75.1915,2357.66,54.913,32418.7,75464.6,-1.28839,1.54572,-6.31095,-0.571858,-1.91332,0.260909,2252.19,51.0069,32313.2,0.0651574,0.961878,0.00289936,34565.4 
80,107.3,112,44.843,80,35363.2,-0.162588,67.9893,11.8453,116.325,0.00843009,36.1423,500,0.355586,-2.65511,-0.173655,-1.61468,-3.22824,75.6065,3673.61,86.0197,32787.4,26226.8,-0.120488,-3.13119,-1.1258,-2.09075,-3.70431,0.889329,3567.57,82.0921,32681.4,0.0984184,0.96129,0.00460586,36249 
81,107.3,112,44.723,81,32881.6,0.00292245,64.3297,11.6334,116.15,0.0257869,-45.9548,500,-3.65404,-1.64423,-5.65893,-6.4565,-2.68645,44.1071,1919.95,59.8538,32220.2,24400.6,-3.93177,-1.92196,-6.21439,-6.73423,-2.96418,0.714498,1858.09,57.5625,32158.4,0.0546232,0.948574,0.00328648,34016.4 
82,107.3,112,44.883,82,32719.3,-0.0332268,64.1632,11.6336,116.413,-0.00337626,39.5438,5.80845e-09,-0.841851,1.89539,2.99228,-3.66822,0.940949,132.607,2341.07,59.6796,31621,24303.8,-1.67684,1.0604,1.32229,-4.50321,0.105956,1.35821,2155.08,52.7909,31435,0.0641583,0.958894,0.00308403,33590 
83,107.3,112,44.863,83,34323.3,-0.389019,66.9445,11.7959,116.449,0.125977,-479.766,460.696,-2.058,-2.83382,-0.157345,-2.64057,1.06239,88.7133,3015.73,65.3464,32510.2,27673.9,-2.6166,-3.39243,-1.27455,-3.19918,0.503788,0.872276,2891.3,60.738,32385.7,0.0819599,0.964541,0.00344289,35277 
84,107.3,112,44.943,84,33317.1,0.017312,63.8942,11.8534,116.312,-0.00430842,-68.2698,4.03508e-12,0.879968,1.20424,-0.859923,2.53868,1.85579,89.9817,975.296,59.9963,33537.4,24664.3,0.313377,0.637645,-1.99311,1.97209,1.2892,1.89812,849.088,55.3219,33411.2,0.0247834,0.89765,0.00304086,34260.3 
85,107.3,112,44.903,85,32366.5,-0.305393,63.1598,11.6799,116.41,-0.172851,270.353,416.398,0.493156,0.704509,-3.13766,-0.388492,3.10813,27.3928,1868.74,58.7186,31530.4,25535.8,0.320671,0.532024,-3.48263,-0.560977,2.93565,-12.6435,1830.32,57.2956,31492,0.0549277,0.948064,0.00334028,33322.3 
86,107.3,112,44.823,86,33523.6,-0.0107631,65.5354,11.6558,116.354,-0.0413171,-58.4199,500,0.0762914,1.23178,-2.08427,-0.279809,-1.81628,94.1737,3552.56,62.4158,31311,24945.1,-0.516696,0.638794,-3.27024,-0.872795,-2.40926,0.491425,3420.47,57.5236,31178.9,0.0988595,0.971411,0.00338709,34599.3 
87,107.3,112,44.783,87,35146.9,-0.000252824,66.9218,11.8819,116.4,-0.0500074,-32.2533,1.65194e-11,-1.67222,-3.65167,-3.51588,-1.43013,-1.19834,10.1338,3503.12,72.6795,32733.8,25937.5,-1.73603,-3.71548,-3.6435,-1.49394,-1.26215,0.69256,3488.91,72.1531,32719.6,0.0963562,0.965073,0.00404577,36208.5 
88,107.3,112,44.763,88,33413.9,-0.0187056,64.5778,11.7689,116.16,-0.144162,215.126,1.1367e-10,0.706712,1.29338,-1.68563,-2.07768,-0.804848,110.105,3147.61,65.4031,31565.2,25750.4,0.0134088,0.600076,-3.07224,-2.77099,-1.49815,0.543358,2993.18,59.6834,31410.7,0.0870012,0.966282,0.00348797,34403.9 
89,107.3,112,44.803,89,31540.3,-0.0298779,62.6346,11.4053,115.881,0.00136665,-108.811,500,-0.870974,0.023036,-2.80693,-2.59064,0.273868,55.6674,3750.21,78.4575,28935.8,23259.8,-1.2215,-0.327487,-3.50798,-2.94117,-0.0766548,0.565564,3672.13,75.5656,28857.7,0.112885,0.96524,0.0048005,32529.9 
90,107.3,112,44.923,90,32179,-0.219086,62.8736,11.775,116.367,0.20599,708.394,2.37387e-11,0.0473323,2.09057,-3.98406,-2.42985,-0.0342863,99.9171,1263.64,45.8215,32228.7,28850.6,-0.581819,1.46142,-5.24236,-3.059,-0.663438,0.35161,1123.5,40.631,32088.6,0.033828,0.940479,0.00232707,33212.1 
