cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
130,139.3,144,44.703,130,31951,-0.0238302,62.0237,11.7406,115.985,-0.0459479,80.23,500,1.87135,0.689808,-0.892729,0.0576913,1.71388,80.6881,1065.73,54.3864,32094,23825.2,1.36327,0.181737,-1.90887,-0.45038,1.20581,5.87498,952.558,50.1948,31980.9,0.0289238,0.91557,0.0028829,32933.4 
131,139.3,144,44.743,131,30800.4,-0.313145,60.4919,11.6469,116.082,0.195922,-252.913,76.4249,0.989062,3.80247,-3.20723,0.895842,0.20371,87.2005,1917.29,63.8677,30130.4,24548.2,0.439984,3.2534,-4.30539,0.346764,-0.345368,-6.05091,1794.98,59.3378,30008.1,0.0564404,0.945313,0.00362934,31803.1 
132,139.3,144,44.843,132,32605.1,0.0114635,64.1955,11.4945,116.303,-0.123342,210.707,500,-0.692847,-3.3056,-1.72061,0.0916876,-0.464565,110.4,3400.61,52.9449,30351.9,24867,-1.38801,-4.00076,-3.11093,-0.603473,-1.15973,0.696876,3245.77,47.2098,30197.1,0.0970542,0.975178,0.00287166,33442.8 
133,139.3,144,44.723,133,32504.2,-0.00764228,62.9716,11.6886,116.078,-0.028002,15.5011,500,-0.666046,0.547885,3.36118,-2.01014,1.12938,70.4457,1516.94,61.3081,32122.3,23974.9,-1.10962,0.104307,2.47402,-2.45372,0.685804,9.26855,1418.14,57.6485,32023.5,0.0424063,0.933586,0.00330519,33441.7 
134,139.3,144,44.883,134,31780.9,-0.00786338,63.2521,11.4543,116.176,0.0174815,-89.3505,500,-0.606751,-0.537211,2.02326,0.500062,0.165718,73.0377,2926.47,71.4449,30193.7,23635.9,-1.06665,-0.99711,1.10346,0.0401633,-0.294181,1.9087,2824.03,67.6508,30091.2,0.0857969,0.959765,0.00412432,32915.3 
135,139.3,144,44.863,135,31499.6,-0.00699021,62.4688,11.4229,116.427,0.0456678,-65.7236,2.19602e-12,-0.593666,0.772278,1.02575,-1.59065,-0.199392,107.458,3143.53,60.9684,29374.8,23326.8,-1.2703,0.0956435,-0.327521,-2.26728,-0.876026,0.929497,2992.81,55.3862,29224.1,0.0928955,0.96863,0.00347905,32216.9 
136,139.3,144,44.943,136,30676.8,-0.30265,60.2873,11.6221,116.287,-0.0236982,401.786,30.4017,1.54025,0.537799,-0.350951,-1.11331,-2.08184,-14.24,1291.27,52.4691,30499,23119,1.62991,0.627464,-0.17162,-1.02364,-1.99217,0.815473,1311.24,53.2089,30519,0.0411948,0.933695,0.00320137,31830.2 
137,139.3,144,44.903,137,32676.2,0.0115206,63.1937,11.5685,116.308,-0.0332185,-3.20265,4.54904e-11,1.01186,4.20515,0.759105,-0.337772,1.21609,52.8139,2375.73,71.153,31207,23801.8,0.679305,3.8726,0.0939942,-0.670327,0.883535,0.980656,2301.65,68.4095,31132.9,0.0688406,0.950558,0.00403141,33434.5 
138,139.3,144,44.823,138,30131.7,-0.331438,60.7505,11.3923,116.22,-0.12938,428.492,495.398,2.33435,0.151912,1.73054,-0.0661974,-2.02235,60.2269,3393.5,67.9436,27969.3,24334.5,1.95512,-0.227321,0.97208,-0.44543,-2.40158,7.60679,3309.02,64.8149,27884.8,0.10608,0.966858,0.0042635,31193.8 
139,139.3,144,44.783,139,31309.7,0.0211072,61.69,11.5049,116.071,0.0164569,-114.736,1.74883e-11,2.0182,-1.16181,-4.42272,-3.00488,-0.797148,63.094,3112.4,64.2701,29391.6,23165.7,1.62092,-1.55909,-5.21729,-3.40217,-1.19443,0.465007,3023.91,60.9925,29303.1,0.0935412,0.965906,0.00381958,32327 
140,139.3,144,44.763,140,32628.3,0.0180599,63.992,11.567,116.326,-0.027031,-18.8056,1.09765e-10,1.34274,3.21379,2.56757,-2.44652,-0.587329,95.703,2432.39,61.319,31376.3,24112.4,0.740128,2.61118,1.36234,-3.04914,-1.18995,-1.87076,2298.16,56.3474,31242.1,0.0685195,0.958858,0.00331137,33540.2 
141,139.3,144,44.803,141,32712.6,-0.216494,64.8903,11.5612,116.238,-0.0822207,55.4561,1.71691e-05,2.97411,2.18848,-0.913777,2.50942,2.48767,128.023,3176.28,52.2982,30835.3,24570.3,2.16799,1.38235,-2.52603,1.7033,1.68154,1.5729,2996.71,45.6477,30655.8,0.0890489,0.974035,0.00273547,33652.5 
142,139.3,144,44.923,142,31445.3,-0.0325316,62.0627,11.5539,115.96,-0.0850623,-98.8705,500,0.854622,-0.992504,3.11655,0.326483,-1.8797,75.2737,1681.05,62.2447,31127.3,23616.7,0.380644,-1.46648,2.16859,-0.147495,-2.35368,2.52887,1575.47,58.3344,31021.7,0.0483316,0.939147,0.00345201,32597.2 
