cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
503,43.118,0.69,503,12029.1,0,5,101,125,0,5,135,-9.53558,-6.05206,-21.0547,-13.3848,-14.6932,325.935,-29.9416,24045.4,-37.9684,16439.4,-10.7949,-7.31141,-23.5734,-14.6442,-15.9526,0.673844,-48.9892,22616.8,-57.016,0.417255,-0.00123928,1.00137,-117.408,539.08,562.769,0.942959,32897.9,8.51147e-07,0.647123,111.517,87.7557,24.6309,24.935,0.987804,551.474,575.745,0.662023 
504,43.218,0.69,504,8549.02,0,5,101,125,0,5,135,-7.28917,-7.62462,-17.5831,-12.844,-13.8776,347.792,-25.189,20689.2,-35.8584,16439.4,-8.63297,-8.96842,-20.2707,-14.1878,-15.2214,0.698717,-45.514,19164.8,-56.1834,0.403014,-0.00135892,1.00159,-112.934,571.796,617.237,0.930394,29048,8.16558e-07,0.727545,110.312,87.2785,25.3792,26.1286,0.971319,585.493,632.186,0.745068 
505,43.203,0.69,505,12047.5,0,5,101,125,0,5,135,-9.56688,-5.04871,-22.1229,-10.7577,-10.9303,346.394,-40.3624,23968.6,-43.4015,16439.4,-10.9053,-6.38711,-24.7997,-12.0961,-12.2687,0.62683,-60.6056,22450.3,-63.6448,0.442444,-0.00154498,1.00154,-136.979,559.672,607.112,0.846501,32792.6,8.50237e-07,0.685585,111.751,86.9856,25.2024,26.008,0.969025,577.363,626.363,0.70729 
506,43.138,0.69,506,12319.6,0,5,101,125,0,5,135,-7.66824,-9.32428,-17.7431,-8.68317,-6.9421,323.736,-30.3808,23995.5,-34.0019,16439.4,-8.91909,-10.5751,-20.2448,-9.93402,-8.19295,0.650144,-49.2999,22576.6,-52.921,0.437036,-0.00124937,1.00127,-112.805,486.914,517.109,0.61037,32320.8,8.46141e-07,0.593027,111.514,87.4681,24.0283,24.5394,0.979171,524.821,557.623,0.639342 
507,43.168,0.69,507,12064.5,0,5,101,125,0,5,135,-4.84115,-4.01878,-9.2234,-10.2938,-13.0623,334.251,-36.0796,24241.1,-63.9226,16439.4,-6.13263,-5.31026,-11.8064,-11.5853,-14.3538,0.759976,-55.6132,22776.1,-83.4563,0.357043,-0.00139723,1.00199,-155.761,515.462,551.169,0.641622,33081,8.52723e-07,0.625076,110.848,86.5322,24.6146,25.2188,0.976043,550.746,588.926,0.667879 
508,43.278,0.69,508,13193.6,0,5,101,125,0,5,135,-4.11136,-5.67657,-20.2062,-2.88954,-7.73046,254.408,-33.9264,25027.2,-52.2311,16439.4,-5.09434,-6.65955,-22.1721,-3.87252,-8.71345,0.523303,-48.794,23912.2,-67.0987,0.377334,-0.00116739,1.00153,-129.312,504.755,558.835,0.640829,33986.2,8.60431e-07,0.617257,111.523,87.6347,24.3669,25.4041,0.959172,539.719,597.615,0.660052 
509,43.253,0.69,509,11698.4,0,5,101,125,0,5,135,-4.70632,-10.1629,-18.891,-7.64182,-8.29823,293.336,-36.1999,22668.6,-29.1113,16439.4,-5.83971,-11.2963,-21.1578,-8.77521,-9.43162,0.62553,-53.3425,21382.9,-46.2539,0.490068,-0.00142754,1.00118,-108.847,505.386,541.925,0.511703,30740.8,8.32121e-07,0.628919,111.214,87.2938,25.0153,25.6625,0.974779,568.823,609.834,0.707795 
510,43.188,0.69,510,11653.7,0,5,101,125,0,5,135,-7.37504,-11.1621,-18.9583,-9.10303,-12.7582,350.625,-23.9018,24323.5,-73.8877,16439.4,-8.72978,-12.5168,-21.6678,-10.4578,-14.113,0.678925,-44.3924,22786.7,-94.3782,0.281595,-0.00111448,1.00225,-157.646,531.977,643.324,864.288,33957.3,8.60187e-07,0.680093,111.445,87.0359,24.4602,25.3834,0.963631,543.86,596.64,0.662227 
511,43.233,0.69,511,8224.45,0,5,101,125,0,5,135,-8.2664,-12.5299,-18.9631,-9.82183,-14.2215,284.796,-23.1554,19473.9,-3.0705,16439.4,-9.36679,-13.6303,-21.1639,-10.9222,-15.3219,0.699398,-39.7989,18225.7,-19.7139,0.627192,-0.00124937,1.00059,-63.4556,524.881,567.8,0.571552,27047.7,7.97368e-07,0.684651,111.169,86.916,25.1324,25.9059,0.97014,574.159,621.456,0.749139 
512,43.308,0.69,512,14360.6,0,5,101,125,0,5,135,-5.02519,-5.36356,-13.8117,-5.7956,-11.3323,299.458,-21.1954,25466.4,-47.7414,16439.4,-6.18224,-6.5206,-16.1258,-6.95265,-12.4893,0.665929,-38.6957,24153.8,-65.2417,0.330773,-0.000916296,1.00147,-116.986,525.569,563.72,0.614093,34181.8,8.62078e-07,0.631393,111.365,87.1308,24.9559,25.6079,0.974541,566.125,607.238,0.680125 
513,43.128,0.69,513,11447.4,0,5,101,125,0,5,135,-6.97579,-7.7608,-24.3397,-7.94562,-12.4643,312.458,-30.9141,23260.4,-67.1608,16439.4,-8.18307,-8.96808,-26.7543,-9.15289,-13.6716,0.599066,-49.1742,21890.9,-85.4208,0.324199,-0.00128527,1.00212,-151.679,522.362,564.554,0.898793,31732.6,8.40976e-07,0.645736,111.343,86.826,24.2904,25.0166,0.970974,536.334,579.519,0.662931 
514,43.223,0.69,514,5782.63,0,5,101,125,0,5,135,-10.3677,-8.7348,-16.5804,-9.21291,-13.1329,331.131,-29.5352,17864.7,-42.2686,16439.4,-11.6471,-10.0142,-19.1392,-10.4923,-14.4123,0.708711,-48.8865,16413.3,-61.6199,0.398,-0.00170488,1.00204,-122.83,538.286,567.321,0.651544,25477.1,7.81625e-07,0.707005,111.735,87.2672,25.1256,25.5569,0.983124,573.848,604.822,0.753726 
515,43.198,0.69,515,10539.4,0,5,101,125,0,5,135,-8.42667,-7.43821,-22.2067,-10.4907,-13.1876,324.147,-44.0008,22209.5,-44.2827,16439.4,-9.67911,-8.69065,-24.7116,-11.7431,-14.44,0.643228,-62.944,20788.8,-63.2258,0.453438,-0.00173316,1.00165,-138.815,524.997,583.674,1.09536,30474.3,8.29711e-07,0.667171,111.111,87.4391,24.2103,25.2927,0.957204,532.801,592.383,0.677107 
516,43.243,0.69,516,6707.28,0,5,101,125,0,5,135,-9.65927,-0.670088,-29.4758,-3.54476,-9.48724,344.333,-18.6757,18302.2,-34.0926,16439.4,-10.9897,-2.00052,-32.1367,-4.8752,-10.8177,0.471608,-38.7985,16793,-54.2154,0.373576,-0.00132197,1.00176,-103.857,508.294,572.381,0.75252,25814.7,7.85063e-07,0.687062,111.847,87.0996,24.1587,25.4027,0.951029,530.532,597.545,0.717194 
517,43.298,0.69,517,12284.6,0,5,101,125,0,5,135,-10.0756,-11.3138,-17.9133,-9.76942,-15.0535,304.613,-24.829,24283.1,-43.9068,16439.4,-11.2526,-12.4907,-20.2673,-10.9464,-16.2305,0.715297,-42.6306,22947.9,-61.7084,0.365361,-0.00106268,1.00146,-116.681,502.804,535.632,0.586267,32776.5,8.50098e-07,0.610468,111.431,87.3967,24.5262,25.0932,0.977403,546.797,583.076,0.664212 
518,43.213,0.69,518,8815.05,0,5,101,125,0,5,135,-3.84274,-13.86,-16.3991,-12.3381,-10.9096,364.643,-28.0752,20885.5,-43.2452,16439.4,-5.25165,-15.2689,-19.217,-13.747,-12.3185,0.707963,-49.385,19287.3,-64.555,0.389315,-0.00146528,1.00182,-126.851,550.174,591.901,0.687859,29337.4,8.19261e-07,0.69655,112.214,87.3114,25.2845,25.9986,0.972531,581.13,625.911,0.736157 
519,43.208,0.69,519,9701.67,0,5,101,125,0,5,135,-15.1525,-5.95584,-24.7546,-4.7156,-16.1224,309.423,-29.1179,21033.1,-54.0586,16439.4,-16.348,-7.15139,-27.1457,-5.91115,-17.3179,0.632541,-47.2006,19676.9,-72.1413,0.352848,-0.00137262,1.00199,-133.77,528.194,573.314,57.9915,28827.9,8.14491e-07,0.675627,112.169,87.3413,24.3207,25.0454,0.971066,537.672,580.854,0.686129 
520,43.318,0.69,520,11903.4,0,5,101,125,0,5,135,-12.409,-13.0507,-17.9194,-3.29797,-7.94427,286.668,-19.8929,23886.4,-45.9104,16439.4,-13.5166,-14.1583,-20.1347,-4.4056,-9.0519,0.671363,-36.6458,22630,-62.6633,0.327657,-0.000926198,1.00151,-111.842,522.046,563.585,0.743847,32601,8.48578e-07,0.639208,111.192,87.2199,24.5009,25.2276,0.971196,545.67,589.336,0.668274 
521,43.183,0.69,521,15841.6,0,5,101,125,0,5,135,-7.00735,-7.13446,-17.2725,-10.6492,-14.3074,348.481,-38.3971,27393.6,-34.6723,16439.4,-8.3538,-8.48092,-19.9655,-11.9957,-15.6539,0.690217,-58.7623,25866.2,-55.0375,0.470824,-0.00129985,1.00116,-124.807,537.339,582.749,0.939615,36765.7,8.83276e-07,0.633532,111.59,87.1887,24.5941,25.3807,0.969008,549.828,596.512,0.648376 
