cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
474,43.118,0.65,474,16244.4,0,5,101,125,0,5,135,-8.40289,-10.1975,-7.09388,-4.97424,-9.937,260.717,-15.7206,27718.9,-67.7965,16439.4,-9.41025,-11.2049,-9.1086,-5.9816,-10.9444,0.804745,-30.9569,26576.2,-83.0328,0.237043,-0.000666063,1.0017,-130.596,536.648,584.53,0.815737,37217.6,8.8688e-07,0.631515,112.078,86.9753,24.7145,25.5589,0.966959,555.223,604.92,0.653458 
475,43.218,0.65,475,8548.88,0,5,101,125,0,5,135,-9.42768,-10.3554,-17.7876,-11.451,-10.7092,336.584,-45.3162,20870.3,-45.3004,16439.4,-10.7282,-11.6559,-20.3886,-12.7515,-12.0097,0.698098,-64.9862,19395,-64.9703,0.454606,-0.00191834,1.00182,-142.951,573.812,616.415,1.325,29259.6,8.18536e-07,0.72658,111.894,87.0025,25.2317,25.9111,0.973781,578.707,621.703,0.732796 
476,43.203,0.65,476,12908.9,0,5,101,125,0,5,135,-1.99333,-5.63606,-9.50624,-7.13273,-16.8631,221.841,-27.3179,24992.1,-29.6513,16439.4,-2.85048,-6.49321,-11.2205,-7.98987,-17.7202,0.757521,-40.2822,24019.8,-42.6157,0.440623,-0.000959229,1.00096,-91.4211,573.311,603.483,1.15198,34052.1,8.60986e-07,0.683174,111.569,86.9275,25.2738,25.6918,0.983728,580.638,611.226,0.691923 
477,43.138,0.65,477,16122.3,0,5,101,125,0,5,135,-4.87115,-9.00995,-10.8966,-7.55977,-10.9141,313.261,-17.4398,28066.2,-56.9216,16439.4,-6.08153,-10.2203,-13.3173,-8.77015,-12.1245,0.736363,-35.7468,26693.2,-75.2286,0.283657,-0.000765827,1.00153,-126.021,567.884,638.876,1.21052,37674.2,8.90491e-07,0.676407,111.024,87.3497,25.1323,26.4132,0.951502,574.154,646.034,0.683931 
478,43.168,0.65,478,15739.4,0,5,101,125,0,5,135,-7.09059,-3.21518,-14.2095,-12.7544,-11.5721,371.122,-18.1236,28315.6,-43.0886,16439.4,-8.52453,-4.64912,-17.0773,-14.1883,-13.006,0.70272,-39.812,26689,-64.777,0.338697,-0.000853128,1.00132,-117.544,546.073,603.435,5.53722,37631.5,8.90155e-07,0.644874,111.669,87.3696,24.5128,25.5305,0.96014,546.2,603.573,0.645023 
479,43.278,0.65,479,16407.8,0,5,101,125,0,5,135,-4.18315,-0.439131,-17.4405,-10.5403,-12.7653,327.064,-30.0459,27907.6,-34.1322,16439.4,-5.44686,-1.70284,-19.9679,-11.804,-14.029,0.622895,-49.1595,26474.1,-53.2458,0.43483,-0.00106221,1.00109,-113.055,540.9,601.327,0.697261,37303.8,8.87564e-07,0.642561,110.965,88.0842,25.0462,26.1686,0.957111,570.23,634.121,0.677503 
480,43.253,0.65,480,11599,0,5,101,125,0,5,135,-7.18633,-5.52687,-14.5273,-9.86385,-8.66551,350.212,-22.1682,23270.3,-23.173,16439.4,-8.53948,-6.88002,-17.2336,-11.217,-10.0187,0.6802,-42.6345,21735.4,-43.6394,0.448776,-0.00112213,1.00109,-95.0018,561.101,606.007,0.634168,32238.2,8.45419e-07,0.689743,111.257,86.4682,25.7007,26.4702,0.970929,600.422,648.826,0.738279 
481,43.188,0.65,481,15729,0,5,101,125,0,5,135,-8.5756,-5.30838,-12.5696,-8.72281,-11.4348,343.748,-38.7619,28260.6,-34.426,16439.4,-9.90377,-6.63655,-15.226,-10.051,-12.763,0.721035,-58.8505,26753.9,-54.5146,0.473577,-0.00125855,1.00111,-124.268,538.968,570.466,0.584938,38000.8,8.93058e-07,0.620893,110.824,87.3011,25.3879,25.888,0.980683,585.895,620.596,0.675204 
482,43.233,0.65,482,10782.9,0,5,101,125,0,5,135,-13.0693,-7.13183,-18.769,-7.18701,-12.9084,333.845,-26.5618,23362.9,-23.578,16439.4,-14.3592,-8.42174,-21.3488,-8.47692,-14.1983,0.680431,-46.0717,21899.6,-43.0879,0.471191,-0.0012036,1.00107,-97.7772,592.95,659.115,1.03375,32819.9,8.50473e-07,0.73507,112.062,86.7053,25.7689,26.916,0.957382,603.613,670.864,0.748231 
483,43.308,0.65,483,16589,0,5,101,125,0,5,135,-7.56821,-8.10305,-21.1578,-2.99098,-13.3381,363.428,-11.7808,28678.1,-24.3478,16439.4,-8.97243,-9.50726,-23.9662,-4.39519,-14.7423,0.610833,-33.0195,27085.2,-45.5865,0.376405,-0.000697114,1.00091,-87.7234,595.103,671.5,847.344,38909.7,9.00122e-07,0.702292,111.273,87.0885,25.8152,26.4171,0.977217,605.783,646.222,0.695101 
484,43.128,0.65,484,15522.1,0,5,101,125,0,5,135,-8.77554,-3.07395,-18.1273,-8.73128,-12.1946,322.828,-8.26566,27747.3,-49.7344,16439.4,-10.0229,-4.3213,-20.622,-9.97862,-13.442,0.646803,-27.1317,26332.4,-68.6005,0.247886,-0.000589122,1.00142,-109.452,559.343,625.742,6.19279e+10,37211.4,8.8683e-07,0.667108,111.37,86.6915,24.8058,25.995,0.954253,559.337,625.739,0.667103 
485,43.223,0.65,485,9864.23,0,5,101,125,0,5,135,-5.57973,-11.8013,-17.3571,-8.37023,-14.2771,341.679,-44.452,22286.3,-39.8486,16439.4,-6.89991,-13.1214,-19.9975,-9.69041,-15.5973,0.69379,-64.4198,20788.7,-59.8163,0.472982,-0.00177388,1.00156,-136.199,564.772,613.915,1.15143,30829.8,8.32924e-07,0.706945,111.52,86.9526,25.0865,25.9132,0.968097,572.067,621.807,0.716055 
486,43.198,0.65,486,16767.2,0,5,101,125,0,5,135,-9.88538,-3.32861,-8.63929,-5.55674,-10.4995,285.332,-34.1124,28890.9,-34.2201,16439.4,-10.9878,-4.43108,-10.8442,-6.65921,-11.602,0.756443,-50.7872,27640.3,-50.8949,0.45402,-0.00105107,1.001,-111.861,581.215,638.288,0.978584,38757.1,8.98943e-07,0.677555,111.086,87.4331,25.5478,26.5245,0.963178,593.298,651.489,0.691604 
487,43.243,0.65,487,10588.6,0,5,101,125,0,5,135,-7.91564,-7.45483,-12.9538,-9.91693,-13.5877,327.404,-43.3726,23074.3,-24.2618,16439.4,-9.18067,-8.71985,-15.4839,-11.182,-14.8528,0.739412,-62.5061,21639.3,-43.3953,0.545522,-0.00165333,1.00109,-114.58,588.601,671.568,1.21821,32167.5,8.44801e-07,0.74422,111.257,87.1869,25.5852,27.0776,0.944884,595.037,678.944,0.752375 
488,43.298,0.65,488,14485.3,0,5,101,125,0,5,135,-8.3308,-6.75692,-7.2721,-7.89051,-8.28809,376.705,-44.3542,27761,-34.9042,16439.4,-9.78631,-8.21243,-10.1831,-9.34602,-9.7436,0.784582,-66.3688,26109.9,-56.9188,0.492821,-0.00145463,1.00118,-134.671,578.894,613.47,292.337,38275.8,8.95207e-07,0.665691,111.201,87.3342,25.2704,25.7309,0.982105,580.484,613.085,0.666396 
489,43.213,0.65,489,12572.7,0,5,101,125,0,5,135,-6.71725,-8.85743,-19.2522,-12.3486,-9.44884,323.713,-30.2133,24603.8,-44.1747,16439.4,-7.96801,-10.1082,-21.7537,-13.5994,-10.6996,0.660782,-49.1311,23184.9,-63.0925,0.393546,-0.00121238,1.00148,-124.842,543.616,594.145,0.536578,33578.7,8.56978e-07,0.663166,111.729,87.4916,25.7726,26.6905,0.96561,603.783,659.666,0.736432 
490,43.208,0.65,490,13888.7,0,5,101,125,0,5,135,-12.8167,-4.79866,-19.4629,-3.65299,-9.2496,289.974,-41.012,25820.1,-40.6006,16439.4,-13.9371,-5.91906,-21.7037,-4.77339,-10.37,0.61724,-57.958,24549.1,-57.5467,0.456312,-0.00135091,1.00127,-127.014,554.712,603.548,0.561664,35244.2,8.70918e-07,0.664373,112.011,87.6545,25.8954,26.7573,0.967788,609.552,662.975,0.729922 
491,43.318,0.65,491,13073.2,0,5,101,125,0,5,135,-6.63486,-7.26003,-17.9436,-6.02555,-13.7394,328.793,-33.3699,24689.6,-51.4744,16439.4,-7.90525,-8.53042,-20.4844,-7.29594,-15.0097,0.65413,-52.5846,23248.5,-70.6891,0.38268,-0.00129416,1.00165,-137.411,524.428,563.763,0.59582,33458,8.5595e-07,0.635247,111.098,87.6078,24.993,25.6812,0.973204,567.81,610.72,0.687977 
492,43.183,0.65,492,15546.3,0,5,101,125,0,5,135,-12.084,-6.46343,-17.4473,-1.81357,-11.2817,336.849,-58.1293,27739.7,-48.9144,16439.4,-13.3856,-7.76494,-20.0503,-3.11508,-12.5832,0.647616,-77.8147,26263.3,-68.5998,0.485933,-0.00169594,1.00142,-160.135,572.415,603.895,0.737899,37509.2,8.8919e-07,0.661214,111.299,87.2949,25.6701,26.1267,0.982522,598.99,632.094,0.692 
