cyc,VVA,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
246,8,48.5227,246,9018.49,-0.335656,18.1268,12.9068,88.6359,0.296803,-23.6135,297.291,-1.9707,-0.38766,-2.09435,-0.0647236,-0.79707,-7.82774,469.242,22.8388,10349.4,7844.3,-1.92141,-0.338371,-1.99577,-0.0154344,-0.747781,0.602339,479.611,23.0421,10359.7,0.0499793,0.922445,0.00408049,9596.19,4222.02,399.255,106425,-0.0309596,0.0337207,-394.62,174.543,93.3702,68.5363,0.786804,12.9028,12.5252,88.432,121.184,4.93823,-52.6477 
247,0,48.5227,247,11404.9,-0.269686,21.9764,12.6914,88.8599,0.824112,-953.122,500,-0.686709,-1.26746,0.536695,0.312117,0.0358826,-35.3961,554.66,27.2823,12563.3,34649.4,-0.463828,-1.04458,0.982455,0.534997,0.258763,-2.66851,601.548,28.2017,12610.1,0.0514211,0.924178,0.00410283,11698.5,6254.09,522.178,159021,-0.0012318,-0.0109747,10.0128,6.42937,92.2513,50.1048,0.967237,12.9342,12.4065,88.7595,121.563,3.49181,-71.4584 
248,5,48.5227,248,11469,-0.0180539,22.0298,12.5571,88.8558,-0.00368152,-12.7075,500,-0.235219,-0.778188,0.152173,-0.637634,-1.09907,-2.05841,558.447,29.7473,12747.4,9006.72,-0.222258,-0.765227,0.178095,-0.624673,-1.08611,1.07067,561.174,29.8008,12750.1,0.0476326,0.914969,0.00428708,11781.3,6257.25,523.299,158965,-0.00144787,-0.000903858,14.6027,-0.000637525,93.8449,68.9284,0.951647,13.0059,12.7556,88.7302,120.833,5.11465,-51.9046 
249,7,48.5227,249,11011.6,-0.33989,21.3126,13.0314,88.6174,1.06554,697.871,452.107,-0.882004,-1.40101,-5.91104,-0.679022,0.399142,-30.6848,517.582,26.2973,12350.5,33248.2,-0.68879,-1.20779,-5.52461,-0.485808,0.592356,0.244719,558.229,27.0943,12391.1,0.0487009,0.921711,0.00401177,11462.4,5835.67,476.002,148195,-0.00282863,0.0279834,-28.1208,20.2235,69.4213,88.775,0.913522,13.1679,12.7092,88.6309,122.274,-19.2096,-33.4994 
250,9,48.5227,250,10702.4,-0.307775,20.6219,12.9655,88.7585,0.227465,-2476.77,77.2311,0.235249,0.71369,-3.56976,-1.2984,-1.57081,-18.3171,551.263,31.8323,11814,27043.7,0.350587,0.829028,-3.33908,-1.18306,-1.45547,0.304068,575.527,32.308,11838.2,0.0523532,0.910549,0.00500219,10993.2,5215.67,455.341,132185,-0.00131691,0.0733898,14.6383,0.147848,96.2683,69.788,0.850979,13.151,13.1204,88.6295,120.798,7.63879,-51.0102 
251,0,48.5227,251,11933.5,-0.37662,23.5188,12.8376,88.5342,2.30246,-2331.08,255.737,-0.338446,-0.796506,-1.72706,-0.840796,-0.739324,-46.891,468.429,29.9153,13490.9,184549,-0.0431857,-0.501246,-1.13654,-0.545536,-0.444064,0.574421,530.544,31.1332,13553,0.0425893,0.906871,0.00421375,12457.2,7134.94,539.911,181561,-0.00302771,0.033333,29.5819,13.5898,70.7796,87.7111,1.01786,13.1637,12.6187,88.402,120.959,-17.6224,-33.248 
252,0,48.5227,252,11559.9,-0.336273,22.2685,12.9884,88.9001,-1.55355,564.175,123.715,-1.18867,-0.153217,-0.245636,0.45608,1.24428,-44.2134,607.218,30.4092,12755.6,37947.6,-0.910274,0.125183,0.311165,0.73448,1.52268,0.825505,665.786,31.5576,12814.2,0.0557505,0.923405,0.00451609,11942.2,6408.3,563.927,162947,-0.0115859,0.0154579,233.681,-89.6578,82.2216,70.0403,0.969961,13.0724,12.453,88.8178,120.66,-6.59619,-50.6198 
253,10,48.5227,253,9989.05,-0.337287,19.6608,12.9814,88.6022,2.76276,-672.886,325.322,-1.15069,-0.370846,-2.6407,-0.09795,1.16557,-46.2165,529.086,27.005,11266.1,68825.8,-0.859679,-0.079833,-2.05868,0.193063,1.45658,-0.526594,590.307,28.2054,11327.3,0.0559091,0.922836,0.00456596,10558.3,4744.67,457.599,119977,-0.00154501,-0.00182937,14.6826,0.00165657,94.5972,68.433,0.805936,13.2432,13.2015,88.5074,121.57,6.08983,-53.1367 
254,8,48.5227,254,9933.88,-0.320735,19.19,13.1397,88.8974,0.160166,198.706,470.442,-1.97208,-0.62176,-3.58463,0.699056,-0.402641,-46.5749,565.36,22.6918,11126.6,9244.39,-1.67881,-0.32849,-2.99809,0.992326,-0.109371,0.272738,627.056,23.9015,11188.3,0.0598749,0.937466,0.00391986,10472.8,4710.2,449.546,119093,-0.0404437,0.0436831,433.203,188.362,96.3476,72.618,0.817637,13.1084,12.7478,88.7267,121.661,7.62086,-49.0432 
255,0,48.5227,255,10660.1,-0.321067,21.3053,12.5773,88.7828,1.40615,-474.165,318.415,-1.45137,-1.08064,-4.52709,0.288143,0.555029,-18.5687,496.113,26.5524,11905.1,30427.9,-1.33444,-0.963717,-4.29325,0.405065,0.671951,0.221447,520.711,27.0347,11929.7,0.0472565,0.916709,0.00415718,11018.8,5837.86,473.718,148181,-0.00243484,0.0295896,-30.4385,13.5291,73.3533,87.3468,0.950607,12.7055,12.2198,88.623,120.908,-15.2697,-33.5609 
256,5,48.5227,256,10307.5,-0.246556,20.0781,12.9285,89.077,0.634073,-51.148,2.16023e-09,-1.69688,-0.938437,-2.37426,1.40948,1.30751,-56.2699,549.875,23.1889,11613.1,9505.88,-1.34256,-0.58412,-1.66563,1.76379,1.66183,-8.9924,624.414,24.6505,11687.6,0.0572358,0.935378,0.00387017,10909.5,5321.23,459.767,134785,-0.00275962,0.0245567,-31.1185,21.7283,69.1724,87.5713,0.888687,13.05,12.3085,88.9588,121.587,-19.7864,-34.0153 
257,7,48.5227,257,9792.03,-0.0503259,19.0108,12.7131,88.7161,0.0914719,-27.8815,500,-1.92206,-1.03501,-3.11742,-2.93697,-0.588575,-53.063,467.442,24.125,11068.4,7950.7,-1.58794,-0.700887,-2.44917,-2.60285,-0.254451,0.677541,537.733,25.5032,11138.7,0.0520062,0.923363,0.00419998,10339.8,4759.46,417.146,120371,-2.22325,2.22563,-3635.4,-1549.4,101.94,70.6572,0.827887,13.0522,12.6408,88.5874,121.048,13.3529,-50.3911 
258,9,48.5227,258,9820.05,-0.160749,19.0181,12.934,88.5095,1.83703,-785.469,500,-1.69787,0.255607,-3.58006,-1.15013,1.2415,-21.722,469.551,23.8166,11084.3,54979.6,-1.5611,0.392385,-3.30651,-1.01335,1.37828,0.195553,498.326,24.3808,11113,0.0484856,0.921133,0.00402511,10277.8,4709.35,427.672,119128,-0.00144308,0.0241416,18.8369,0.130807,60.283,69.8857,0.819325,13.147,12.7642,88.3129,120.297,-28.0299,-50.411 
259,0,48.5227,259,12102.3,-0.332738,23.33,12.9815,88.5312,1.11024,251.427,500,-1.42876,-0.569836,-1.13597,-3.87617,-1.78208,-15.5877,527.817,28.1838,13461.2,18946.2,-1.33061,-0.471684,-0.939672,-3.77802,-1.68393,0.885461,548.466,28.5886,13481.8,0.0441868,0.916407,0.00389105,12412.4,7192.97,534.723,183246,-0.455476,0.458256,1580.31,-654.285,89.9018,69.6722,1.03004,13.1044,12.3844,88.5181,121.711,1.38371,-52.0391 
260,0,48.5227,260,11217.4,-0.340908,22.2468,12.6903,88.5414,0.851456,669.346,425.898,-0.619398,-1.937,-2.33313,-1.53838,-0.39181,-44.0626,467.81,26.8383,12654.6,27743.1,-0.341948,-1.65955,-1.77823,-1.26093,-0.11436,0.655048,526.179,27.9828,12713,0.0449203,0.914857,0.00403832,11713.6,6443.48,482.361,163919,-0.0016748,-0.0143249,-6.29956,-6.87384,91.7335,52.0149,0.979898,12.87,12.5386,88.4894,120.7,3.24412,-68.6852 
261,10,48.5227,261,10798.9,-0.333759,20.873,13.0512,88.5577,0.0344484,103.376,1.48252,-1.23724,-1.27387,-4.26823,-0.946707,0.62321,-14.9554,500.109,25.7176,12067.2,8984,-1.14307,-1.17969,-4.07989,-0.852537,0.71738,0.375955,519.92,26.106,12087,0.0466025,0.919227,0.00396288,11156.5,5499.37,481.347,139417,-0.00254767,0.0282115,29.2082,-16.3183,71.2589,88.3715,0.882511,13.2572,12.7679,88.5719,121.648,-17.3131,-33.2769 
262,8,48.5227,262,9195.07,-0.335527,18.3692,12.9446,88.8254,0.757319,111.324,437.723,-0.552463,0.0532301,-2.09625,-0.169507,-1.07062,3.80161,455.741,23.1297,10444.2,10485.1,-0.576401,0.0292924,-2.14412,-0.193444,-1.09456,0.461173,450.705,23.031,10439.1,0.0467675,0.917916,0.00404763,9637.14,4243,401.513,107063,-0.701053,0.703398,1754.56,911.957,97.0019,70.6186,0.780753,12.9105,12.7651,88.7403,121.782,8.26156,-51.1629 
263,0,48.5227,263,11562.8,-0.0960165,22.4568,12.6321,88.5019,-0.009022,84.0539,2.85919e-07,-1.03646,-0.643642,-2.62326,-0.374434,1.04361,-2.45876,456.838,27.5811,12909.8,9259.3,-1.02098,-0.62816,-2.5923,-0.358952,1.05909,0.267981,460.095,27.6449,12913.1,0.0389133,0.904855,0.00392818,11823.6,6611.83,496.77,168279,-0.0016322,-0.0195078,14.6127,0.146576,97.4116,66.2246,0.9859,13.0238,12.5579,88.4103,121.198,9.00127,-54.973 
264,5,48.5227,264,10515.8,-0.120909,20.4712,12.7782,88.6507,0.071829,-19.7184,3.06028e-09,-2.75694,-0.684283,-3.27636,-1.63846,0.760629,-22.1045,513.334,29.5713,11832.5,8561.57,-2.61775,-0.545097,-2.99799,-1.49927,0.899815,0.556529,542.616,30.1455,11861.8,0.049414,0.911392,0.0046597,10981,5506.25,464.722,139611,-0.0856516,0.0884611,630.286,289.967,99.0538,69.6162,0.897736,13.0188,12.5014,88.5104,120.762,10.5434,-51.1454 
265,7,48.5227,265,10711.9,-0.310802,20.8489,12.8508,88.5839,-0.779336,124.939,266.549,-0.509795,-0.814432,-2.14876,0.977691,0.257033,-0.445888,429.036,25.1158,11970.9,11891.6,-0.506987,-0.811624,-2.14315,0.980499,0.259841,0.0352349,429.626,25.1274,11971.5,0.0391833,0.907152,0.00385157,10964.5,5460.96,438.857,138606,-0.00148296,-0.00266962,14.3214,0.0665632,95.9483,67.2741,0.880033,13.1416,12.8852,88.5148,121.826,7.43349,-54.5523 
266,9,48.5227,266,10340.6,-0.353161,20.0808,13.1799,88.8285,0.184402,-85.4604,47.1204,0.0200662,0.197163,1.20446,-1.43248,-1.44115,-3.0421,444.706,22.1063,11681.2,9128.64,0.0392214,0.216319,1.24277,-1.41332,-1.42199,1.92951,448.736,22.1854,11685.3,0.0418138,0.92037,0.00348518,10731.8,5017.48,402.445,127083,-0.00159906,-0.0357407,89.0162,0.108084,105.604,67.5701,0.825208,13.363,13.2269,88.8607,122.082,16.7432,-54.5123 
267,0,48.5227,267,12068.5,-0.0280857,23.0961,12.7163,88.8644,-0.0395204,92.0894,500,-1.33876,-0.470294,-1.13357,0.700711,-0.0838968,-6.3548,513.832,32.4802,13446.2,9679.25,-1.29874,-0.430279,-1.05354,0.740726,-0.0438823,0.494879,522.25,32.6453,13454.7,0.0422452,0.901396,0.00444964,12362.4,6997.38,531.174,178164,-0.0016564,-0.00231436,14.6496,0.0713355,96.004,67.3388,1.00474,13.1253,12.7179,88.7951,121.005,7.20894,-53.6661 
268,0,48.5227,268,9773.9,-0.320833,19.5106,12.7478,88.7425,0.370482,-45.5633,11.6594,-0.710815,0.753591,0.159186,0.577072,0.845073,-6.33612,468.643,22.6272,11007.3,8646.06,-0.670918,0.793488,0.23898,0.616969,0.88497,0.871757,477.036,22.7918,11015.7,0.0469024,0.92284,0.0037969,10170.8,4997.44,416.857,126580,-0.0430594,0.0458777,461.493,207.967,98.7274,68.7266,0.876881,12.7419,12.1191,88.6039,120.427,10.1235,-51.7001 
269,10,48.5227,269,10546.3,-0.314658,19.8217,13.3574,88.6278,-0.083957,-97.9016,8.89805,-0.771789,0.0492001,-4.50836,-1.80372,0.511236,1.4324,598.778,27.0863,11642.2,8886.56,-0.780808,0.0401807,-4.5264,-1.81274,0.502216,0.311841,596.881,27.0491,11640.3,0.0550611,0.926522,0.00426233,10840.3,4988.14,503.53,126196,-0.00238813,0.0276444,29.1691,17.4498,71.4878,87.933,0.82858,13.3505,12.9951,88.5292,121.547,-17.0414,-33.6143 
270,8,48.5227,270,10215.6,-0.321376,20.237,12.7659,88.6346,0.0554987,441.371,51.7184,-1.57424,-0.796385,-2.6412,-0.215213,0.460349,9.39762,432.205,25.6765,11545.2,9207.32,-1.63342,-0.855559,-2.75954,-0.274388,0.401174,0.461209,419.756,25.4324,11532.7,0.0397174,0.904135,0.00404584,10568.6,5206.75,436.59,132019,-0.0015077,-0.00919551,10.7025,-6.17456,95.3233,53.2549,0.868334,13.0261,12.7167,88.5222,122.784,6.80111,-69.5294 
271,0,48.5227,271,11460.7,-0.0250244,21.7024,12.6688,88.7444,0.00826523,-20.813,499.756,-1.84579,-0.243359,0.853644,-1.18884,-1.01915,-28.4951,593.904,31.9242,12635.5,8955.87,-1.66636,-0.0639326,1.2125,-1.00941,-0.839727,1.51226,631.651,32.6644,12673.2,0.053602,0.917013,0.00472546,11784.1,6447.24,538.956,163899,-0.0025513,0.0312083,30.9284,15.4534,72.7872,87.5336,0.991856,12.897,12.2004,88.5665,121.058,-15.7793,-33.5241 
272,5,48.5227,272,10682.4,-0.170122,21.0402,12.6374,88.476,-0.2451,-373.699,11.4511,-1.91777,-1.08939,-0.325238,-1.2523,-0.741976,-18.3136,431.453,24.4814,12093.8,11637.4,-1.80246,-0.974076,-0.0946065,-1.13698,-0.62666,0.979588,455.713,24.9571,12118.1,0.0409827,0.912543,0.00377946,11119.6,5785.4,450.248,146973,-0.00162668,-0.00853766,-11.3128,-7.35545,92.5862,52.6283,0.920158,12.9492,12.6799,88.4088,121.599,4.17745,-68.9703 
273,7,48.5227,273,9706.35,-0.177892,18.913,12.6664,88.6544,0.0702725,4.5926,500,-1.44859,-2.02356,1.8729,-0.191264,0.343696,-11.6343,479.546,27.3595,10864.5,7808.94,-1.37534,-1.9503,2.01941,-0.118005,0.416954,3.00484,494.958,27.6617,10880,0.049155,0.910911,0.00466162,10069.3,4664.19,422.39,118002,-0.0023248,0.0264891,30.5468,15.6767,70.9178,87.3838,0.831938,12.9053,12.4892,88.5296,121.003,-17.6117,-33.6191 
274,9,48.5227,274,10245.1,-0.297862,19.7366,12.9869,88.7699,0.203548,222.484,442.348,-1.36868,-1.07824,-0.803243,1.01108,-1.25219,-23.2692,527.198,23.0849,11295.8,9818.17,-1.22216,-0.931718,-0.510203,1.1576,-1.10567,0.804681,558.022,23.6893,11326.6,0.0530164,0.930846,0.00383791,10525.5,4909.92,442.183,124347,-0.0194277,0.0224727,295.458,135.886,97.9194,71.7418,0.83892,13.0262,12.7287,88.6616,121.595,9.25787,-49.8533 
275,0,48.5227,275,10993.5,-0.0508014,21.3676,12.5684,88.6536,0.198519,114.377,2.75181e-10,-1.07493,0.809785,-2.73925,-0.770127,0.0754113,-8.40526,539.233,25.1741,12195.8,9481.55,-1.022,0.862711,-2.63339,-0.717201,0.128337,0.221247,550.367,25.3924,12206.9,0.0487376,0.925292,0.00381725,11292.5,6072.37,541.693,154310,-0.00138231,-0.37562,-14.8013,-0.130554,88.0284,65.5036,0.962936,12.8627,12.2155,88.6272,121.805,-0.59877,-56.3014 
276,0,48.5227,276,11381.3,-0.342582,21.8786,13.0753,88.8891,0.457292,-407.399,191.403,-1.22079,-1.02052,-4.20828,-0.353048,1.05015,-27.3793,475.854,28.6587,12654.5,15377.2,-1.04839,-0.848123,-3.86348,-0.180648,1.22255,0.181135,512.123,29.3698,12690.8,0.0438461,0.908793,0.00424502,11680,6342.33,494.322,161207,-0.00148967,8.63821e-05,-27.6182,-0.195974,85.1367,66.9048,0.968064,13.1791,12.3293,88.7697,121.389,-3.63302,-54.4843 
277,10,48.5227,277,10039.2,-0.0129534,18.8323,12.8873,88.5347,0.00360124,5.88746,5.76647e-12,-0.855117,-1.09471,-3.15919,-0.871108,1.11303,0.886119,515.935,24.2812,11052.3,7901.28,-0.860696,-1.10029,-3.17035,-0.876688,1.10745,0.353066,514.761,24.2582,11051.1,0.050271,0.923814,0.00402731,10239.7,4545.02,440.913,114863,-0.00203144,0.0256468,-29.1371,-14.6046,73.0644,86.7158,0.796179,13.2525,12.9295,88.3815,121.599,-15.3171,-34.8836 
278,8,48.5227,278,10073.5,-0.304365,19.5147,12.9814,88.7457,-0.166247,-678.811,352.337,-2.13817,-0.332683,-1.62905,-1.33246,-1.57077,-26.5173,592.832,28.2234,11211.9,11920.3,-1.9712,-0.165711,-1.2951,-1.16549,-1.4038,0.784196,627.959,28.9121,11247,0.0596615,0.925435,0.00471308,10525.4,4828.3,464.253,122050,-0.00254381,0.0236113,30.6849,23.4282,70.8185,86.8719,0.835615,12.992,12.6122,88.6223,120.768,-17.8038,-33.8959 
279,0,48.5227,279,11800.6,-0.314899,22.8898,12.76,88.6016,0.175769,-469.156,35.6996,-2.65684,-0.880527,-2.38145,0.417193,-0.344477,-21.9983,441.676,27.1079,13158.4,12192.4,-2.51832,-0.742009,-2.10441,0.555711,-0.20596,0.580376,470.816,27.6793,13187.6,0.0389882,0.906715,0.00385149,12075.9,6885.31,489.92,175334,-0.146793,0.149245,1136.22,375.197,101.837,70.2293,1.01365,12.9764,12.3791,88.5876,121.942,13.2499,-51.7122 
280,5,48.5227,280,10227.2,-0.319418,20.4945,12.6069,88.6685,-0.136482,-199.201,113.029,-1.87548,-1.13949,-0.966247,-0.828912,0.697781,-22.3695,497.493,26.1828,11530.8,9295.91,-1.73463,-0.998635,-0.684538,-0.688057,0.838636,0.790483,527.125,26.7639,11560.4,0.0492626,0.918397,0.00424659,10700.3,5447.96,483.798,137988,-0.00258699,0.0282942,-30.7331,-14.8266,71.5781,89.0965,0.910853,12.805,12.2948,88.5863,122.766,-17.0081,-33.6697 
281,7,48.5227,281,10700.6,-0.345668,21.4502,12.6634,88.5929,2.64452,-2670.8,275.467,-0.667999,-0.478928,-1.13382,-0.530131,-0.411994,-2.37454,480.147,29.7314,12098.7,238766,-0.653048,-0.463976,-1.10392,-0.515179,-0.397042,0.647667,483.293,29.7931,12101.9,0.043411,0.902624,0.00451453,11133,5796.28,473.996,147022,-0.00276249,0.0283291,30.6732,-15.4891,71.2728,88.2815,0.92338,12.9524,12.6033,88.5667,121.803,-17.2939,-33.5216 
282,9,48.5227,282,9829.37,-0.324953,19.1613,13.0659,88.5878,0.949059,256.659,414.137,-2.78763,-0.856754,-3.5935,1.39406,-2.02382,-12.8302,463.714,25.4625,11020.8,16079.5,-2.70684,-0.775966,-3.43192,1.47485,-1.94303,0.535153,480.71,25.7957,11037.8,0.0471562,0.914154,0.0042866,10194,4672,451.083,117964,-0.973052,0.975105,2479.99,1101.78,94.8726,70.1792,0.816725,12.9623,12.8183,88.5464,120.935,6.32615,-50.7556 
283,0,48.5227,283,11184.7,-0.196512,21.151,13.1541,88.6144,-3.66051,758.298,377.513,-1.91929,-1.24713,-2.23739,0.377479,0.841473,-27.6939,529.232,29.4734,12537.2,99417.1,-1.7449,-1.07275,-1.88863,0.551861,1.01585,0.398251,565.918,30.1927,12573.9,0.0486564,0.914607,0.00440384,11630.9,6185.47,515.806,157161,-0.00267541,0.0314174,28.9491,15.1146,71.5875,88.5613,0.956944,13.0628,12.4265,88.63,122.147,-17.0425,-33.5857 
