cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
26,0,47.5376,1.12,26,16741.5,0.0379116,26.1718,12.9116,95.5789,-0.0278108,75.201,499.728,-4.03999,-3.04233,3.81234,-2.6799,-0.139765,-258.469,421.352,36.7493,14724.2,11068.5,-2.41248,-1.41482,7.06737,-1.05239,1.48775,-0.922867,783.88,63.6033,15086.7,0.0589125,0.875662,0.00770619,13305.8,0.00220876,0.0419422,10.0596,7.87317,96.1372,75.4677,1.22577,12.2789,11.6549,95.3136,128.68,0.823654,-53.2123 
27,0,47.5376,1.18,27,15995.8,0.29419,25.1911,12.4687,95.6209,-0.355345,624.222,88.9728,-3.92273,0.949852,3.90289,-3.02327,-1.30285,-258.935,1538.72,66.001,12882.4,17445.8,-2.29229,2.58029,7.16377,-1.39283,0.327596,-0.121698,1901.9,92.9033,13245.5,0.147483,0.921249,0.0127556,12895.7,0.00228567,0.182008,10.3328,8.95532,96.4996,76.0998,1.11295,12.084,11.2902,95.2592,128.342,1.24034,-52.2418 
28,0,47.5376,1.24,28,14276.4,0.299636,22.6847,12.1724,95.8531,-0.348068,470.655,491.532,-0.938133,1.60832,0.857983,0.61186,-2.60408,-200.21,4517.43,74.5154,8302.5,14321.7,0.322535,2.86899,3.37932,1.87253,-1.34342,0.524036,4798.24,95.3164,8583.32,0.402456,0.966404,0.0200462,11922.4,0.00208746,0.507744,11.0823,9.43402,96.3863,76.5328,0.702927,12.0504,11.4395,95.2072,128.057,1.17916,-51.5238 
29,0,47.5376,1.16,29,16526.3,0.0502965,25.7672,12.8637,95.7144,0.109363,-90.7499,499.911,-1.07369,1.00255,-1.78753,3.35236,-0.607628,-256.361,1267.4,55.2671,13620.4,11113.3,0.540544,2.61679,1.44094,4.9666,1.00661,0.863695,1626.97,81.902,13980,0.122972,0.919037,0.0106768,13230.4,0.00236535,0.138731,10.116,9.40356,96.9785,77.0236,1.11907,12.3059,11.6936,95.3295,128.941,1.64902,-51.9178 
30,0,47.5376,1.4,30,11263.9,0.252873,18.7952,11.4919,96.0588,-0.0653308,297.687,57.2093,3.79801,-0.713931,-5.42751,2.30751,-0.865188,-184.785,3757.36,76.794,6486.34,7664.37,4.96155,0.44961,-3.10043,3.47105,0.298352,1.50993,4016.54,95.9925,6745.52,0.417723,0.959855,0.0255445,9615.32,0.00171089,0.455775,10.5442,9.09339,96.4818,76.8198,0.584553,11.4126,11.0727,95.3613,128.413,1.12044,-51.5931 
31,0,47.5376,0,31,17934.3,0.294471,27.5947,12.907,95.6161,0.21369,-332.89,97.1903,-0.342479,1.12237,1.31047,0.294207,-1.43994,-255.909,277.129,70.8126,15986.8,13910.1,1.26891,2.73376,4.53325,1.9056,0.171452,0.572857,636.066,97.4006,16345.8,0.0447838,0.788658,0.0108575,14203.1,0.00231708,0.0187939,10.0632,9.04266,98.8901,74.751,1.27901,12.4684,11.9364,95.3764,128.883,3.51366,-54.1321 
32,0,47.5376,1.3,32,12372.7,-0.0034829,20.6323,11.7159,95.8786,-0.000367942,12.9001,9.59604e-12,0.55272,3.49448,-2.42544,0.0164392,1.62803,-209.088,4540.2,74.2414,6474.28,7869.15,1.86929,4.81105,0.207702,1.33301,2.9446,0.981398,4833.46,95.9648,6767.55,0.462509,0.966422,0.0254564,10450.5,0.00197053,0.546606,10.7993,9.1203,96.1214,76.4155,0.58862,11.4133,11.0471,95.2536,127.781,0.86773,-51.3655 
33,0,47.5376,1.1,33,15937,0.0798549,25.16,12.5951,95.4867,-0.00943242,-139.982,500,-2.74105,0.216425,-0.945833,-3.98565,2.78904,-252.225,430.953,40.4052,13904.7,10358.9,-1.15286,1.80462,2.23055,-2.39746,4.37723,0.541236,784.723,66.6104,14258.4,0.0621847,0.870665,0.00853223,12619.2,0.00224807,0.0631207,8.75967,7.35892,96.4295,74.7773,1.20723,12.1153,11.2364,95.2371,127.87,1.1924,-53.0929 
34,0,47.5376,1.14,34,15338.6,0.0299712,24.1236,12.677,95.6321,0.221572,-352.952,0.000176878,-1.47985,0.810013,1.02294,-3.97145,-1.32919,-253.077,1423.92,49.5011,12355.6,12501.1,0.113716,2.40357,4.21006,-2.37789,0.264372,0.0875133,1778.89,75.7949,12710.6,0.144289,0.93061,0.0108654,12328.7,0.00220383,0.175723,10.6761,8.42512,96.8169,75.2229,1.04453,12.1316,11.5059,95.255,127.372,1.56189,-52.1489 
35,0,47.5376,0,35,16816.3,0.187435,25.8815,12.922,95.4197,0.0891207,-195.166,500,0.898714,3.03721,1.15532,-1.56311,-0.868065,-254.505,284.927,36.4744,14985.5,11453.4,2.50126,4.63976,4.36041,0.0394335,0.734482,0.644783,641.894,62.9164,15342.4,0.0479881,0.853585,0.00749748,13376.1,0.00206097,0.0289231,10.7006,6.72282,97.4223,74.4627,1.19714,12.5145,11.9711,95.1707,128.295,2.25156,-53.8323 
36,0,47.5376,1.22,36,13285.7,0.00490693,22.0995,11.8096,95.6293,-0.0187424,-6.15026,500,-0.741614,-0.58563,3.02212,2.0732,3.71001,-260.826,3666.94,46.7896,8229.34,8499.67,0.900738,1.05672,6.30683,3.71555,5.35236,0.636121,4032.77,73.8884,8595.18,0.36114,0.968933,0.0155888,11166.8,0.00197416,0.44527,10.8093,9.04023,96.0732,76.6312,0.741538,11.5056,11.2153,95.1153,127.959,0.957859,-51.3281 
37,0,47.5376,0,37,16425.2,-0.00724194,25.8,12.8764,95.3387,-0.00648135,7.01682,7.71781e-13,2.00844,1.5235,1.5974,0.87733,-1.73941,-255.927,237.436,19.2541,14629.5,10816.1,3.61994,3.13501,4.82041,2.48884,-0.127906,0.654111,596.399,45.8439,14988.5,0.0457473,0.881431,0.00560273,13036.8,0.00198236,0.012195,20.229,11.3431,111.763,64.6506,1.22789,12.2598,11.6101,95.0763,126.815,16.6866,-62.1649 
38,0,47.5376,1.2,38,15375.9,0.245236,24.034,12.4521,95.402,0.0477647,5.10638,500,-2.04087,2.76391,0.531528,-4.79408,-0.133873,-253.733,2951.8,60.1174,10727.2,9750.32,-0.44318,4.3616,3.72691,-3.19639,1.46382,0.369684,3307.69,86.4792,11083.1,0.264475,0.956248,0.0141699,12506.6,0.00232287,0.343046,10.9522,9.27656,95.8925,77.0225,0.889099,12.1966,11.5998,95.0203,128.823,0.872198,-51.8006 
117,0,47.5376,1.5,117,12525.4,0.256342,20.7287,11.7229,96.0866,-0.463413,-219.229,40.2598,-1.48559,-3.1936,0.235973,2.6474,-3.40878,-204.353,3849.26,75.1802,7436.95,11217.7,-0.198832,-1.90685,2.80949,3.93415,-2.12202,-0.116676,4135.88,96.4117,7723.58,0.392159,0.960805,0.0224777,10546.5,0.00187114,0.468704,10.7436,9.03192,96.4131,76.7851,0.666312,11.5532,11.1239,95.4789,128.415,0.934168,-51.6297 
120,0,47.5376,1.5,120,12163.4,0.259882,20.0722,11.6946,95.8916,-0.0658475,-144.667,9.36329,-1.6644,0.331173,-3.77269,1.3322,2.88867,-225.478,3775.25,78.0512,7151.52,7951.55,-0.244624,1.75095,-0.933133,2.75197,4.30845,1.12224,4091.5,101.478,7467.77,0.397629,0.958402,0.0244206,10289.8,0.00193625,0.449277,10.706,9.0795,96.0011,76.7195,0.636941,11.5109,11.215,95.6303,128.248,0.370805,-51.5285 
123,0,47.5376,1.5,123,13988.9,0.289086,22.4355,12.0825,96.0552,-2.12742,-1381.57,149.502,-0.71386,1.53447,-1.21693,5.55256,0.0308922,-203.716,4448.31,81.6541,8167,104504,0.568883,2.81722,1.34856,6.8353,1.31364,0.895327,4734.04,102.819,8452.73,0.402904,0.963383,0.0219163,11749.8,0.00209471,0.496927,10.8745,9.60025,96.3302,77.6416,0.676046,12.0373,11.6119,95.6231,129.348,0.707042,-51.7065 
