cyc,VVA,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
202,9,48.2227,202,9080.13,-0.303736,17.8505,12.9788,88.7449,-0.106176,33.8506,43.4799,-0.9928,-1.22074,-0.0558521,-0.972605,0.22395,-5.21168,493.461,22.1488,10200.7,7658.89,-0.959983,-1.18792,0.00978107,-0.939788,0.256767,1.00347,500.365,22.2842,10207.6,0.0527642,0.927697,0.0040054,9483.03,3863.91,394.572,97378.8,-0.00250548,0.021223,31.7933,23.2167,69.2261,86.1276,0.728388,13.152,13.1116,88.6841,120.565,-19.458,-34.4375 
203,0,48.2227,203,11006.6,-0.353809,21.559,12.9506,88.847,0.408364,119.125,23.416,-0.0997901,-0.97669,0.173164,1.19227,-1.71922,-5.70693,509.826,29.5209,12406.7,10672.6,-0.0638551,-0.940755,0.245034,1.22821,-1.68329,1.20173,517.386,29.6692,12414.2,0.0452184,0.9088,0.00438321,11441.9,6062.93,484.84,154079,-0.00164478,-0.00249409,14.6187,0.0834413,95.6366,67.7175,0.942298,13.1366,12.4865,88.8045,120.979,6.83208,-53.2617 
204,5,48.2227,204,9738.59,-0.326097,19.1322,12.9894,88.8815,0.856239,-544.793,363.182,-0.473047,0.660058,-1.61675,-0.536989,-1.00518,-3.8605,501.002,25.7981,10982.4,23275.3,-0.448739,0.684367,-1.56813,-0.51268,-0.980873,0.445117,506.116,25.8984,10987.5,0.0497405,0.917811,0.00432321,10175.1,4645.47,409.34,117514,-0.0025618,0.0233557,29.9092,21.0297,70.6966,86.8767,0.818292,13.0623,12.6594,88.8626,121.359,-18.1659,-34.482 
205,7,48.2227,205,9566.36,-0.316778,18.6668,13.0563,88.7565,0.513401,270.481,336.078,0.364706,-0.241654,-0.0191054,-2.13442,-0.757047,19.0541,481.902,26.8708,10744,12454.4,0.244728,-0.361633,-0.259063,-2.2544,-0.877026,0.926138,456.662,26.3759,10718.7,0.0461781,0.908202,0.00451247,9889.13,4410.41,391.345,111368,-0.00242519,0.0243375,29.5119,17.7628,69.9965,86.8713,0.787671,13.2292,12.8116,88.7243,121.081,-18.7278,-34.2102 
206,4,48.2227,206,10898.3,-0.349197,21.3869,12.9204,88.525,0.182178,162.209,3.38052,-1.02935,0.33699,0.586617,-0.52147,0.462387,20.0588,451.694,25.9369,12247,9957.33,-1.15565,0.210685,0.334007,-0.647775,0.336082,1.36201,425.123,25.4159,12220.4,0.0380285,0.905286,0.00381659,11179.1,5776.11,493.979,146660,-0.857515,0.859361,-2343.08,1022.83,105.549,68.7912,0.905169,13.1826,12.7844,88.485,121.518,17.0645,-52.7266 
207,8,48.2227,207,9018.81,-0.073467,17.4217,12.8989,88.5094,0.119034,-45.3208,1.24878e-06,-0.273406,-0.596331,-1.83193,-2.5194,-2.03503,-11.0836,555.014,26.0983,10106.9,7491.02,-0.203615,-0.526541,-1.69234,-2.4496,-1.96523,0.752485,569.697,26.3862,10121.6,0.0601155,0.925024,0.00477928,9476.7,3750.51,417.187,94398.5,-0.0690597,0.0720205,544.412,264.299,100.277,71.2627,0.710148,13.0878,13.4051,88.3651,120.822,11.9121,-49.559 
208,0,48.2227,208,11098.1,-0.0525872,21.1684,12.7349,88.5453,-0.135708,-658.559,402.83,-0.630203,0.709501,0.11315,-0.296921,-1.52173,1.2337,458.21,27.3881,12422.1,11685,-0.637971,0.701733,0.097614,-0.304689,-1.5295,1.05835,456.576,27.3561,12420.5,0.0400976,0.905098,0.00404083,11386.6,6042.39,483.147,153540,-0.00157282,-0.00375035,7.25,-3.70838,83.0079,64.3771,0.936269,13.178,12.5569,88.5859,120.922,-5.57802,-56.5451 
209,0,48.2227,209,11070.2,-0.0273271,21.7329,12.5535,88.8222,0.0164814,-0.0818111,500,-1.10954,-1.66193,-1.27712,-1.11311,-1.19952,9.5255,463.185,31.0058,12452.6,8881.37,-1.16951,-1.72191,-1.39708,-1.17309,-1.2595,0.792135,450.567,30.7583,12440,0.0395311,0.893284,0.00453401,11397.8,6224.58,505.998,158117,-0.00271225,0.0333266,29.1446,13.7201,72.7982,88.5308,0.966608,12.9727,12.3443,88.7134,121.392,-15.9152,-32.8611 
210,10,48.2227,210,9206.58,-0.307641,17.2197,13.6395,88.5839,0.456699,57.1849,451.186,-1.98264,-0.728459,-0.521555,-1.6587,-1.26225,-19.5335,525.615,25.7265,10233,8495.89,-1.85964,-0.605461,-0.27556,-1.5357,-1.13925,0.949118,551.491,26.2339,10258.9,0.0575712,0.923151,0.00468853,9579.29,3765.12,406.983,94728.9,-2.48899,2.49158,-3514.63,1662.72,97.81,73.1674,0.703898,13.5674,13.1898,88.52,121.633,9.28997,-48.4657 
211,0,48.2227,211,11330.9,-0.00611861,21.3783,12.9745,88.85,0.0170211,-57.031,500,-1.7575,-0.566682,-2.91212,-1.06995,-2.35019,-17.23,656.705,32.8561,12548.8,9061.04,-1.64901,-0.45819,-2.69514,-0.96146,-2.2417,0.663339,679.529,33.3036,12571.7,0.0578688,0.921008,0.00485623,11742.6,6038.23,577.685,153272,-0.00143016,-0.0133572,-8.361,-2.29194,90.9293,49.2185,0.926422,13.2005,12.775,88.6892,120.526,2.2401,-71.3078 
212,6,48.2227,212,10923.3,-0.325503,20.5765,13.325,88.7462,0.318931,-53.0455,499.452,-2.41195,-1.33421,-2.76338,-1.76845,-0.43129,1.70126,552.848,24.6911,12095.9,9476.27,-2.42266,-1.34492,-2.78481,-1.77916,-0.442003,0.682591,550.595,24.6469,12093.7,0.0491909,0.927354,0.00374017,11193,5367.18,467.4,136097,-0.00248816,0.02932,-27.9435,-16.1303,70.0986,87.3785,0.856444,13.4789,13.0303,88.7657,121.69,-18.6671,-34.3113 
213,9,48.2227,213,9077.05,-0.0319358,17.3479,12.9005,88.795,-0.0771696,-11.8027,500,-2.05628,-0.29878,0.783792,-1.59961,-2.17119,-3.70495,516.932,20.8043,10206.7,7314.96,-2.03295,-0.275451,0.83045,-1.57628,-2.14786,1.15964,521.84,20.9005,10211.6,0.0548838,0.934501,0.00375615,9508.08,3862.79,419.476,97161.1,-0.155986,0.158719,891.116,400.014,99.5158,71.3879,0.722318,13.2886,13.1439,88.6711,121.517,10.8447,-50.1288 
214,0,48.2227,214,10841,-0.342715,21.3253,12.8649,88.9697,0.246148,138.686,488.718,-1.01304,0.394067,-1.29607,-2.01819,-3.22381,-24.7679,533.778,29.1631,12229.4,10042.2,-0.857081,0.550024,-0.98416,-1.86223,-3.06786,0.841808,566.587,29.8064,12262.2,0.0498875,0.915699,0.00445776,11357.3,5933.02,488.2,150627,-0.00162131,0.0064343,59.4946,-0.122306,63.666,63.9524,0.937103,12.985,12.4983,88.8492,121.581,-25.1832,-57.629 
215,5,48.2227,215,10144.6,-0.325644,20.0504,12.8319,89.2429,-0.0870195,103.273,461.782,-0.646071,0.0453912,-0.663008,1.20686,-2.37738,-15.6163,511.634,26.9176,11415.3,8668.02,-0.54774,0.143723,-0.466345,1.30519,-2.27905,0.747132,532.321,27.3232,11436,0.0502379,0.917579,0.00438192,10596,5008.48,423.33,126716,-0.0278357,0.030892,380.562,156.298,89.9614,70.9748,0.846167,12.9166,12.8725,89.0891,120.778,0.872336,-49.8028 
216,7,48.2227,216,9992.22,-0.293346,19.2992,12.9704,88.8394,-3.16707,-320.266,428.493,-0.645112,-0.460626,0.35324,-3.72818,-3.31594,-8.4576,460.689,22.0766,11105.4,41167.6,-0.591857,-0.407371,0.45975,-3.67493,-3.26269,1.06149,471.893,22.2963,11116.6,0.0460181,0.92363,0.00368106,10254.5,4674.81,431.999,118226,-0.00227214,0.0265307,-29.6248,-15.2688,71.6216,88.1684,0.812468,13.1947,12.8395,88.7969,122.054,-17.1753,-33.8859 
218,8,48.2227,218,9847.76,-0.0350373,18.3707,13.0118,88.8588,0.027881,2.0616,500,-0.42687,-1.83155,0.128845,-0.00483701,-2.17631,-33.3115,566.541,21.4801,10782.1,7783.25,-0.217117,-1.6218,0.548352,0.204917,-1.96656,1.17966,610.668,22.3453,10826.2,0.0602371,0.939818,0.0037877,10137.7,4278.23,478.603,107637,-0.019373,0.0226245,330.979,132.237,77.1697,73.6563,0.760313,13.2453,13.167,88.7475,122.134,-11.5778,-48.478 
219,0,48.2227,219,10697.9,-0.324238,21.1075,12.7511,88.7813,0.0846283,-1405.71,405.164,0.441555,0.218565,-1.48507,0.167698,-0.501015,-18.0855,468.742,29.0646,12017.6,12634.2,0.555434,0.332444,-1.25731,0.281578,-0.387135,-1.64702,492.7,29.5343,12041.5,0.0444304,0.905058,0.00449782,11089.3,5817.07,468.642,147623,-0.00254965,0.0299501,28.7383,-13.9735,70.4768,87.4247,0.934644,12.9744,12.3353,88.7285,120.992,-18.2517,-33.5671 
220,0,48.2227,220,11722.5,-0.352508,23.0275,12.7936,88.7342,0.604506,-909.399,298.665,-0.964153,0.566607,-2.20775,0.259711,-1.83244,-10.8468,466.113,37.1187,13164.4,27486.2,-0.895853,0.634907,-2.07115,0.328011,-1.76414,0.450365,480.481,37.4004,13178.8,0.0397821,0.880112,0.00520056,12077.8,6771.1,514.691,172148,-0.0417761,0.0442685,577.225,198.532,85.0367,67.9863,0.994622,13.0113,12.5942,88.6505,120.373,-3.61375,-52.3871 
221,10,48.2227,221,9219.3,-0.0107732,17.5029,13.1051,88.6565,0.0512701,-33.2855,500,-1.35623,0.631274,-1.8322,-1.05279,-1.21249,12.1993,556.666,24.5357,10359.2,7522.53,-1.43304,0.554458,-1.98583,-1.1296,-1.28931,0.624132,540.506,24.2188,10343,0.0560552,0.927288,0.00429487,9642.39,3854.16,410.004,96963.1,-0.00250607,0.0209753,30.3867,23.776,70.9741,86.6265,0.712564,13.4689,13.3181,88.6001,121.638,-17.626,-35.0118 
222,0,48.2227,222,11638.3,-0.227503,22.3755,12.8287,88.643,0.298836,-476.434,3.83216e-08,-0.907144,2.10565,-1.88771,0.248857,-0.363602,-23.3313,524.566,31.3048,12858.1,13979.2,-0.760233,2.25256,-1.59389,0.395769,-0.21669,21.5618,555.472,31.9108,12889,0.0466871,0.90865,0.00454001,11897.8,6553.98,550.64,166553,-0.0219818,0.0248155,362.85,-140.755,90.1896,70.2073,0.984832,12.978,12.4488,88.5524,122.172,1.63719,-51.9647 
223,6,48.2227,223,9242.98,-0.278646,18.1897,12.7749,88.8435,0.193197,93.2909,478.715,-1.39066,-0.495647,-2.03456,1.36519,0.103165,-3.62408,530.585,25.8445,10269.5,8151.18,-1.36784,-0.472827,-1.98892,1.38801,0.125985,0.141074,535.385,25.9387,10274.3,0.0559045,0.921842,0.00462907,9576.79,4108.18,423.943,103471,-0.00224676,0.0226754,29.802,20.562,70.7486,83.7662,0.771262,12.8652,12.7251,88.6923,119.193,-17.9438,-35.4267 
224,9,48.2227,224,8671.26,-0.00986564,16.5423,12.9337,88.857,-0.00960037,7.00597,500,-0.956284,0.50204,1.11474,0.052758,-1.4723,-33.0424,552.25,21.6958,9739.42,6967.1,-0.748225,0.710099,1.53086,0.260817,-1.26424,-2.12861,596.02,22.554,9783.19,0.064748,0.937891,0.0042288,9205.23,3537.05,416.493,88661.2,-0.00243324,0.0213242,30.7938,25.8059,71.1179,87.5192,0.698585,13.1813,12.8627,88.7872,121.411,-17.6693,-33.8918 
225,0,48.2227,225,11738.7,-0.0226151,22.7381,12.507,88.6983,0.0228218,-23.3442,500,0.627464,-0.0447219,-1.5425,-0.640252,-0.369276,-8.81078,477.913,28.4301,13107.3,9275,0.682944,0.0107573,-1.43154,-0.584773,-0.313797,0.125194,489.584,28.6589,13119,0.0406825,0.907079,0.00400803,12034.3,6774.19,549.811,172258,-0.00279604,0.0320172,28.2285,15.4416,70.0739,88.5386,0.997753,13.0599,12.5365,88.7448,121.537,-18.6709,-32.9983 
226,5,48.2227,226,10182.6,-0.101633,19.5929,12.713,88.8324,0.0110352,-274.478,500,-1.6181,-0.630924,-0.243068,0.685328,1.23721,-44.4217,528.562,24.6869,11278.5,8207.14,-1.33839,-0.351212,0.316355,0.96504,1.51692,0.714664,587.407,25.8407,11337.3,0.0556032,0.928518,0.00418108,10564.3,4956.18,435.938,125516,-0.0024472,0.0231499,32.3515,19.7847,71.2767,85.7671,0.849866,13.0582,12.5489,88.7824,120.896,-17.5057,-35.1292 
227,7,48.2227,227,9327.5,-0.0675509,17.7543,12.881,88.9932,-0.0815426,255.391,0.00370999,-0.26892,-0.284739,-0.563689,0.716996,-0.945011,-35.2788,574.015,21.838,10418.3,8122.67,-0.046779,-0.0625972,-0.119406,0.939137,-0.722869,-8.54168,620.748,22.7543,10465,0.0631484,0.939718,0.00398934,9829.99,4136.06,449.6,104142,-0.00245872,0.0228083,30.1345,22.9916,70.0344,86.7456,0.764547,13.1579,12.7171,88.956,121.61,-18.9216,-34.8648 
228,4,48.2227,228,11666.6,-0.15814,22.1032,12.8714,88.7946,-0.254648,608.786,3.71234e-10,0.279399,-1.2836,-0.652796,-0.398533,-0.972816,-42.7056,575.668,34.9979,12796.6,14308,0.548304,-1.01469,-0.114985,-0.129628,-0.70391,0.918734,632.239,36.1072,12853.2,0.052938,0.909138,0.00514822,11943,6248.21,520.27,158889,-0.0239611,0.0272126,399.094,-139.028,89.1097,71.6803,0.942484,13.1431,12.7896,88.7587,121.062,0.351047,-49.3814 
229,8,48.2227,229,9798.92,-0.207149,18.4084,13.2812,88.8205,-0.113686,49.2497,500,-0.914135,0.870536,-1.47497,2.58679,0.270149,-12.1943,586.721,28.6772,10873.6,8141.09,-0.837351,0.94732,-1.3214,2.66357,0.346933,1.73449,602.875,28.9939,10889.7,0.0591875,0.922371,0.00488067,10185.8,4366.76,481.743,110164,-0.0211769,0.0241741,343.516,141.216,85.2038,69.4425,0.769443,13.4524,12.9826,88.6521,120.837,-3.44832,-51.3947 
230,0,48.2227,230,11106.5,-0.311553,21.5373,12.8416,88.7289,0.367397,-269.521,0.00651578,-1.4608,-0.742821,-0.455231,-0.237682,-0.242682,-25.0729,538.419,29.7551,12353.3,12226.8,-1.30292,-0.584944,-0.139476,-0.0798051,-0.0848044,0.936369,571.633,30.4063,12386.5,0.0498297,0.914841,0.00450165,11471.7,6005.65,482.158,152647,-0.00261943,0.0278719,31.8305,-16.8669,71.9627,87.8248,0.945575,12.9511,12.4526,88.5929,121.493,-16.6302,-33.6684 
231,0,48.2227,231,9717.25,-0.176335,18.9431,12.8051,88.616,-0.115492,55.9509,7.7046e-06,-2.13728,-0.684098,-2.32399,-0.5557,-2.01359,-26.0989,521.237,24.9385,10915.9,8106.75,-1.97294,-0.51976,-1.99531,-0.391362,-1.84925,0.703459,555.809,25.6164,10950.4,0.0545328,0.925365,0.00429076,10192.2,4810.15,442.145,121720,-0.00248906,0.0257009,30.0151,-18.505,70.0677,85.4044,0.853222,12.8645,12.2626,88.454,120.129,-18.3863,-34.7244 
232,10,48.2227,232,9129.76,-0.315135,17.5795,13.314,88.5714,0.00930805,-30.231,399.384,-0.0322895,1.51958,-1.06454,0.445753,-1.06351,-6.28231,537.483,21.8231,10289.5,7628.38,0.00726847,1.55914,-0.985425,0.485311,-1.02395,24.2716,545.805,21.9863,10297.8,0.056808,0.934148,0.00391757,9607.89,3903.12,412.487,98158.9,-1.7488,1.75145,2962.82,1375.7,104.738,69.2053,0.724526,13.3679,13.1349,88.4579,121.508,16.2797,-52.3029 
233,0,48.2227,233,11295.8,-0.0794395,21.6414,12.7885,88.7546,-0.0881965,446.573,500,-2.05663,-1.71309,-4.06157,1.33199,-0.0572221,-23.3364,523.492,26.4252,12621.2,10291.6,-1.90969,-1.56615,-3.76769,1.47894,0.089721,0.336075,554.405,27.0313,12652.1,0.0474328,0.921383,0.00392025,11688.2,6237.74,502.549,158579,-0.00159182,-0.00736618,0.486574,-1.91624,85.6317,65.8311,0.952176,13.138,12.5888,88.5808,121.012,-2.94914,-55.1812 
234,6,48.2227,234,11058.2,-0.155458,20.9197,12.9561,88.8423,-0.0211102,127.916,499.073,-1.03576,-1.1663,-1.93457,0.0138282,-0.18994,-13.4401,536.285,26.2585,12270.5,8911.09,-0.951131,-1.08167,-1.76531,0.0984567,-0.105312,0.536051,554.088,26.6076,12288.3,0.0487421,0.922479,0.00397284,11367.8,5677.96,449.987,144175,-0.00146618,-0.00133426,14.4301,0.111397,94.3296,68.5752,0.890755,13.2903,12.9292,88.7422,121.901,5.58738,-53.3257 
235,9,48.2227,235,9028.75,-0.291609,17.6494,12.9856,88.8054,4.27911,116.913,77.1834,-0.451092,-0.93709,-2.12776,0.705227,-0.612824,4.29851,465.228,20.1059,10146.6,23746.7,-0.478159,-0.964156,-2.18189,0.67816,-0.63989,0.391542,459.534,19.9943,10140.9,0.0489725,0.929245,0.00361884,9383.52,3893.58,376.091,98142.4,-0.00127043,-0.0110486,2.67682,1.38832,103.864,62.3141,0.737343,13.1508,12.9827,88.7729,121.839,15.0914,-59.5247 
