cyc,VVA,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,3,47.4727,10,10869.7,-0.374707,20.3791,13.6688,89.1383,-0.689906,-1500.3,81.2214,-1.05611,-1.4169,2.35867,0.00673285,0.559781,47.5815,1435.25,31.1316,11217.9,42762.7,-1.35572,-1.7165,1.75945,-0.292875,0.260173,2.30768,1372.22,29.8958,11154.9,0.122645,0.963274,0.00491271,11188.5,4430.56,1309.17,110953,-0.00264018,0.0453469,27.0465,21.1048,85.0648,73.8042,0.756732,13.6176,13.4803,89.1946,120.329,-4.12981,-46.5247 
11,5,47.4727,11,8034.53,-0.464734,14.9103,15.2394,88.7096,0.122255,417.936,474.219,0.596866,-0.250525,0.841952,-0.965131,-0.706737,107.141,2398.71,25.3936,7487.73,9060.18,-0.0777733,-0.925164,-0.507328,-1.63977,-1.38138,0.888042,2256.78,22.6107,7345.8,0.258773,0.982769,0.00563812,8721.09,1872.18,3216.44,42825.2,-0.00242825,0.0924115,20.1384,17.766,88.5049,69.5553,0.432305,14.6486,14.9152,88.6663,121.119,-0.16133,-51.5641 
12,0,47.4727,12,12103.4,-0.331241,22.9123,13.1138,88.9564,0.98936,-859.472,24.5519,-1.62012,-0.495192,-0.645318,-0.121478,0.22907,-0.410368,512.893,31.3036,13275.2,37462.2,-1.61754,-0.492608,-0.64015,-0.118894,0.231654,0.757292,513.437,31.3142,13275.7,0.0420986,0.903561,0.00432629,12196.1,6658.01,505.427,169537,-0.00144267,0.0145392,14.7629,-0.107108,95.0105,68.0957,0.967413,13.2729,12.8917,89.0127,120.225,5.99783,-52.1294 
13,4,47.4727,13,9543.95,-0.257738,17.5237,14.1356,88.8918,0.0099573,120.912,499.997,-1.11714,1.33462,0.823742,-0.300722,-0.204351,57.4136,2079.02,29.4371,9237.91,8102.89,-1.47866,0.973107,0.100706,-0.66224,-0.565869,1.06167,2002.97,27.9459,9161.86,0.198995,0.976166,0.00558747,10065.4,2875.04,2610.98,69417.7,-0.00223368,0.0842775,19.3009,17.4897,87.987,69.9224,0.572275,14.1586,14.2222,88.8806,119.949,-0.893587,-50.0264 
14,7,47.4727,14,7757.81,-0.0144554,13.598,15.3991,88.6755,-0.0473725,5.47982,500,-2.25269,-0.14704,-1.69341,-0.144775,-0.491425,63.4519,3005.4,30.904,6565.81,6825,-2.65223,-0.54658,-2.49249,-0.544314,-0.890965,0.650254,2921.35,29.2559,6481.76,0.338695,0.982776,0.00824592,8625.3,1446.2,5040.38,29903.3,-0.00247755,0.118942,18.9708,17.9178,88.4113,68.6805,0.339349,15.7906,15.729,88.7055,121.413,-0.294206,-52.7326 
15,10,47.4727,15,5892.09,-0.067958,10.779,15.8795,88.3445,0.12583,79.9116,499.993,-0.684846,-0.920151,-1.29001,-1.15355,0.732075,111.333,3252.61,26.2794,4522.35,5899.29,-1.38588,-1.62118,-2.69207,-1.85459,0.0310417,0.642139,3105.13,23.3877,4374.87,0.446459,0.986991,0.00975171,6955.01,844.775,5815.17,13552.8,-0.00262809,0.126687,20.2023,17.4009,88.4586,67.2677,0.220886,16.2418,16.4779,88.4754,120.175,-0.0168961,-52.9073 
16,2,47.4727,16,11265.6,-0.08314,21.6422,12.6104,88.7878,0.211862,13.4213,455.45,-1.54651,1.0277,-0.282845,0.215738,-1.49149,10.2618,743.623,30.8874,12317,8976.94,-1.61113,0.963085,-0.412076,0.151122,-1.5561,0.832836,730.03,30.6208,12303.4,0.0631676,0.931616,0.00456372,11557,5843.64,578.971,148320,-0.00282509,0.0278033,31.0047,24.019,73.5538,84.5451,0.918543,13.1927,12.4743,88.8276,119.884,-15.2738,-35.3393 
17,9,47.4727,17,6152.82,-0.550248,11.5522,16.9706,88.7611,0.939182,-676.804,35.4043,-2.67452,-1.88084,-2.81183,-0.307446,0.115799,84.9997,3215.6,28.7453,4907.56,27074.3,-3.20974,-2.41606,-3.88227,-0.842667,-0.419421,0.639535,3103,26.5375,4794.96,0.423759,0.985254,0.0100922,7322.57,945.576,5594.24,16288.7,-0.00276809,0.122869,20.1897,17.8397,88.2598,67.6609,0.244308,16.1646,16.2737,88.6528,120.547,-0.392933,-52.8862 
18,0,47.4727,18,11671.6,-0.0339265,22.0929,12.7133,89.0645,-0.00923386,-22.2929,500,-1.88321,-0.436299,1.80231,-0.442863,-1.422,-17.3961,553.957,30.9073,12864.7,9150.06,-1.77367,-0.32676,2.02139,-0.333325,-1.31246,2.17193,577.001,31.3592,12887.8,0.0484133,0.91315,0.00446231,11918.2,6356.73,519.578,161629,-0.000505738,-0.00602457,14.7417,-8155.45,125,56.5006,0.96061,13.1122,12.5802,88.9993,119.375,36.0007,-62.8748 
19,6,47.4727,19,7501.86,-0.0189041,13.2146,15.1687,89.0476,0.0278272,7.52455,500,-2.50559,-1.42455,-2.05265,-0.734025,-1.04672,59.4211,2574.94,32.1023,6545.65,6532.07,-2.87975,-1.79871,-2.80096,-1.10818,-1.42088,0.720141,2496.22,30.5589,6466.94,0.304896,0.979026,0.00862957,8187.13,1421.25,3962.45,30459.6,-0.00217864,0.106864,19.2101,17.0265,88.3889,66.9302,0.34969,15.3249,15.4971,89.0525,118.217,-0.663659,-51.2873 
20,0,47.4727,20,9739.85,-0.17941,18.6302,13.0055,89.172,0.32815,64.2806,1.67636e-10,0.0545955,-1.64543,-3.20313,-1.96318,-0.58904,-9.94666,537.556,27.4082,10794.1,8574.19,0.117227,-1.58279,-3.07787,-1.90055,-0.526409,0.558437,550.732,27.6665,10807.3,0.0547384,0.919191,0.00469362,10061.2,4636.37,459.179,117262,-0.0205871,0.0238474,302.279,137.972,98.9909,71.3254,0.830983,12.9834,12.2428,89.0499,119.532,9.94099,-48.2068 
21,0,47.4727,21,11857,-0.338456,22.5899,13.1002,89.0224,0.360039,-753.333,485.964,-1.15544,-1.58571,-1.13821,-1.83017,-0.247241,-1.41807,569.109,35.4619,13141.8,18463,-1.14652,-1.57678,-1.12036,-1.82124,-0.238312,0.810212,570.988,35.4987,13143.7,0.0470437,0.901877,0.00495058,12137.4,6618.21,535.696,168371,-0.00151718,-0.157113,-25.4405,0.0422911,99.2932,68.4707,0.973659,13.2085,12.7102,88.9719,120.545,10.3213,-52.0747 
22,3,47.4727,22,11095.6,-0.341496,20.7602,13.4747,88.9961,0.396965,-48.0336,463.329,-1.70412,-0.443797,-0.549625,-1.13989,-1.34072,22.1028,1432.91,28.9524,11403.8,9727.13,-1.8433,-0.582972,-0.827976,-1.27906,-1.47989,0.862307,1403.63,28.3783,11374.6,0.122982,0.965828,0.00457483,11413.2,4527.63,1283.27,113609,-0.00263566,0.0444752,27.345,21.5106,84.1174,73.9527,0.760747,13.5921,13.67,89.0151,120.006,-4.89764,-46.0536 
23,5,47.4727,23,7888.58,-0.0340953,14.0807,14.5961,88.7588,0.285443,-64.3943,1.97136e-05,-1.16863,-1.64018,-2.49641,-2.23774,-2.46023,49.8068,2164.08,30.9151,7417,7288.8,-1.48225,-1.9538,-3.12365,-2.55136,-2.77385,0.737175,2098.1,29.6214,7351.02,0.244905,0.975889,0.00736819,8567,1815.4,2654.74,42043.8,-0.00218855,0.0814101,20.0795,18.6856,87.8893,69.8197,0.432819,14.6969,14.5123,88.684,120.348,-0.794704,-50.5283 
24,0,47.4727,24,10879.8,-0.346987,20.9663,13.1484,89.0155,0.158232,39.7776,498.447,-1.28535,-1.0403,-1.58621,1.26176,-0.137895,-2.85961,489.121,26.4158,12204,9178.98,-1.26734,-1.0223,-1.5502,1.27977,-0.119889,0.421558,492.91,26.49,12207.8,0.0438696,0.914036,0.00398132,11235.8,5840.26,465.334,148415,-0.00272602,0.0286132,-28.1285,-17.7137,69.6479,87.1679,0.923964,13.2464,12.3941,89.0085,120.822,-19.3607,-33.6541 
25,4,47.4727,25,9682.3,-0.380689,17.8441,14.2056,88.8216,0.158532,97.9086,495.625,-0.410603,0.0394387,-2.35517,-1.44063,-0.600576,28.6387,1912.43,29.3345,9497.13,8757.07,-0.590933,-0.140891,-2.71583,-1.62096,-0.780906,0.535718,1874.49,28.5906,9459.19,0.183799,0.974002,0.00553698,10198.6,3033.71,2222.46,73886.6,-0.00227807,0.0736339,19.2668,19.5218,87.8123,71.2434,0.592863,14.1669,14.0751,88.9182,121.97,-1.10584,-50.727 
26,7,47.4727,26,7676.75,-0.307032,13.5069,16.0035,88.6917,-0.0230435,33.8178,499.996,-2.46594,-2.2908,-2.70659,-2.41176,-2.26308,72.3007,3039.3,30.7921,6433.42,7061.99,-2.9212,-2.74605,-3.61711,-2.86702,-2.71833,0.756747,2943.52,28.9141,6337.64,0.345458,0.9831,0.00833417,8520.65,1405.51,5150.13,28797.7,-0.00245724,0.119325,19.7275,17.5014,88.7452,68.6562,0.334942,15.6545,15.6923,88.6898,120.903,0.055432,-52.2469 
27,10,47.4727,27,5807.93,-0.484577,10.6473,17.0098,88.9376,-0.204174,733.49,380.301,-0.934534,-1.2206,1.38355,-1.80771,-2.08623,58.1483,3121.85,27.1112,4431,10770.9,-1.30068,-1.58675,0.651263,-2.17385,-2.45237,1.0949,3044.82,25.6009,4353.98,0.442798,0.985499,0.0107153,6876.32,789.076,5349.21,12642.5,-0.0024541,0.121302,19.6219,17.8877,88.9239,67.9218,0.209566,16.4929,16.7697,88.7388,120.963,0.185021,-53.0417 
28,2,47.4727,28,11817.5,-0.0716055,21.7444,13.1131,89.1954,0.0967199,-128.719,500,-0.0762003,-1.93883,0.810527,-0.180082,-1.36125,-20.5947,837.831,33.3578,12719,9687.43,0.053479,-1.80915,1.06989,-0.0504028,-1.23157,1.54371,865.113,33.8927,12746.3,0.0716045,0.935839,0.00487435,12081.8,5970.11,656.349,151617,-0.00272577,0.0302395,30.7982,22.5662,75.041,84.8883,0.90914,13.3548,12.8837,89.2038,120.978,-14.1627,-36.0892 
29,9,47.4727,29,6705.94,-0.501107,11.9601,16.9304,88.854,-0.4997,689.678,0.377736,-1.9108,-1.26552,1.07134,-2.38372,-2.08645,56.4976,3265.01,30.7443,5268.1,17810.6,-2.26655,-1.62127,0.35984,-2.73947,-2.4422,1.04132,3190.17,29.2769,5193.26,0.411092,0.984194,0.0102781,7760.24,1008.5,5610.8,18047.8,-0.00255978,0.120679,20.1167,18.5037,89.0079,68.1661,0.254973,16.3167,16.3178,88.5453,120.831,0.462648,-52.6649 
30,0,47.4727,30,11366.8,-0.102495,21.6063,12.7566,88.8528,0.135776,-101.341,500,-1.52845,0.00365734,1.37642,-2.61872,-1.18165,-19.4037,538.293,32.9796,12618.8,9420.37,-1.40627,0.125837,1.62078,-2.49654,-1.05947,1.50403,563.996,33.4836,12644.5,0.0482412,0.905883,0.00485434,11691.2,6164.3,512.009,156650,-0.00270158,0.0298143,28.2152,18.3296,69.5862,86.5132,0.945748,13.1813,12.5306,88.8492,119.635,-19.263,-33.1218 
31,6,47.4727,31,7123.67,-0.454222,13.2479,15.5683,88.9694,0.0248775,447.178,4.27656,-0.930344,0.44658,-0.128169,0.048042,-1.4697,69.1338,2578.72,25.3948,6297.1,7076.15,-1.36566,0.011263,-0.998804,-0.387275,-1.90502,0.784995,2487.14,23.5991,6205.52,0.312927,0.983666,0.00695666,7947.99,1367.05,3858.77,29156.2,-0.00228255,0.105382,19.2398,17.1146,89.0926,68.6613,0.348683,15.0315,15.2463,88.7974,120.181,0.295123,-51.5201 
32,0,47.4727,32,11679.9,-0.0191995,21.9369,-12.832,89.0391,-0.0334262,-17.4275,499.981,-1.32732,-0.273079,-4.07526,-1.37841,-1.44024,-13.0225,581.899,33.9857,12843,9182.59,-1.24532,-0.19108,-3.91126,-1.29641,-1.35824,0.511234,599.15,34.324,12860.2,0.0502806,0.908881,0.00489254,11916.1,6231.79,537.135,158519,-0.00141946,0.0447138,32.6841,-0.118149,62.4852,68.8643,0.936005,13.2411,12.9018,88.9723,118.9,-26.4871,-50.0358 
33,0,47.4727,33,11540.3,-0.318332,22.209,12.9158,88.9368,0.151906,-463.972,466.541,-2.19828,0.0491747,-0.896812,-1.12073,0.170303,-13.5126,444.379,34.5963,12944.3,11632.2,-2.11319,0.13426,-0.726641,-1.03565,0.255388,0.791544,462.279,34.9473,12962.2,0.0389485,0.883161,0.00494194,11869,6361.43,501.236,161863,-0.00159133,-0.0104491,-11.1091,7.98957,94.4036,52.508,0.947926,13.3059,12.7957,88.9939,120.445,5.40968,-67.937 
34,3,47.4727,34,10602.4,-0.0860189,19.4759,13.4816,88.8056,0.088986,-432.435,0.00228556,-0.146925,-0.90943,0.569265,0.111665,-0.650697,17.101,1408.5,34.3716,10955.4,9800.03,-0.254606,-1.01711,0.353903,0.00398478,-0.758377,1.21164,1385.85,33.9274,10932.7,0.12591,0.958918,0.00568408,11006.7,4119.04,1253.14,103043,-0.00267179,0.0428567,26.4642,23.5266,84.8868,74.1797,0.719102,13.7171,13.7081,88.7601,120.269,-3.87333,-46.0891 
35,5,47.4727,35,9198.01,-0.42969,16.5556,15.0113,88.579,2.31725,176.814,435.153,-0.305936,-0.906696,-0.947083,-0.405278,-1.15029,67.1473,2450.57,32.9538,8506.85,21428,-0.728745,-1.3295,-1.7927,-0.828087,-1.5731,0.713266,2361.62,31.2098,8417.9,0.241737,0.977396,0.00678336,9769.38,2313.18,3529.98,53985.1,-0.00226054,0.101187,18.2675,17.5206,88.7624,69.3769,0.478475,14.9452,15.0166,88.5997,120.269,0.162681,-50.8924 
36,0,47.4727,36,11253.8,-0.313121,21.2408,13.1802,88.9134,-1.45197,551.15,441.179,-0.215698,-0.866157,-3.16646,-1.18188,-1.06901,-36.7301,591.795,29.2836,12471.7,35164.3,0.0155822,-0.634877,-2.7039,-0.950603,-0.837729,0.471019,640.451,30.2377,12520.3,0.054935,0.923683,0.00442913,11658.3,5897.64,516.552,149757,-0.00266366,0.0297156,-27.3304,-19.3555,69.2995,85.3166,0.91651,13.3396,12.6018,88.8997,119.197,-19.6002,-33.8803 
37,4,47.4727,37,10136.1,-0.0267227,18.4229,13.7796,88.8494,0.00451609,6.71324,498.378,-1.41632,-0.61206,1.1098,0.286514,-1.63157,43.8483,2041.67,38.2083,9895.25,8265.02,-1.69242,-0.88816,0.557601,0.0104133,-1.90767,1.14224,1983.59,37.0694,9837.16,0.186422,0.968332,0.00689375,10640.3,3309.29,2446.89,80794.5,-0.00241119,0.0775139,19.5559,19.2138,88.243,69.6241,0.619373,14.1991,14.093,88.864,119.991,-0.620992,-50.3664 
38,7,47.4727,38,7519.98,-0.292899,13.7129,15.4818,88.2671,0.182683,738.297,3.86051e-13,-1.11535,0.756552,-0.802853,-0.3985,0.5662,85.2631,2981.61,30.9113,6406.44,11301.7,-1.65223,0.219673,-1.87661,-0.935379,0.0293211,0.554801,2868.66,28.6966,6293.49,0.341226,0.982795,0.00832954,8406.93,1400.32,4995.69,28774.3,-0.00250198,0.119706,18.7539,17.7067,88.3447,67.9472,0.334764,15.4957,15.8733,88.1716,120.565,0.173052,-52.6175 
39,10,47.4727,39,6429.25,-0.05084,11.1701,16.1633,88.7192,0.0326431,-34.4559,0.093885,0.0996417,-1.84404,-2.6868,-1.10494,-0.844346,69.2384,3434.27,27.5412,4798.95,5913.99,-0.336334,-2.28002,-3.55875,-1.54092,-1.28032,0.604422,3342.55,25.7428,4707.23,0.446572,0.986702,0.00997361,7484.92,932.309,6204.47,15462.7,-0.0026117,0.127477,20.4889,18.1335,88.8896,67.7357,0.237289,16.4134,16.0926,88.4975,120.906,0.392034,-53.1699 
40,2,47.4727,40,12061,-0.0286266,22.8993,12.5972,88.9669,-0.00986686,15.442,500,-1.46518,-0.463034,-0.0747391,-1.43233,-0.288396,-17.3256,785.132,34.0308,13042.6,9395.54,-1.35608,-0.353939,0.143451,-1.32324,-0.179301,1.04674,808.083,34.4808,13065.6,0.065667,0.930516,0.00483791,12305.8,6456.16,615.92,164177,-0.00274456,0.0297191,30.9453,21.1673,73.6805,83.2056,0.959974,13.0693,12.8474,88.9602,120.183,-15.2797,-36.9778 
41,9,47.4727,41,6766.92,-0.486922,11.9724,-16.8895,88.6169,0.251673,99.2238,426.326,-3.1287,0.3502,-1.27875,-1.5901,-2.12976,51.4177,3192.88,23.4647,5299.07,7395.44,-3.45247,0.0264364,-1.92627,-1.91386,-2.45353,0.801818,3124.77,22.1292,5230.96,0.404343,0.987758,0.00773263,7728.02,1044.85,5529.59,18987.4,-0.00247925,0.121222,19.9457,18.2534,88.6701,68.514,0.265551,16.3624,15.7553,88.3923,122.574,0.277879,-54.0599 
42,0,47.4727,42,10725.1,-0.301666,20.9212,12.7705,89.2847,-0.625862,273.989,187.437,-0.759117,0.108167,-1.63526,-1.44126,-1.87578,4.77349,505.178,32.1266,11935,14279.7,-0.789175,0.0781096,-1.69537,-1.47131,-1.90584,0.706865,498.854,32.0026,11928.7,0.0453665,0.899065,0.00491774,10996.1,5617.61,482.874,142594,-0.014935,0.017689,305.683,-115.875,96.7109,66.8658,0.905421,13.009,12.6085,89.2536,121.142,7.45731,-54.2764 
43,6,47.4727,43,7998.7,-0.43035,14.4767,15.3727,88.8129,-0.200929,583.912,374.005,-0.647367,1.53085,-3.84786,-2.07901,-1.46203,41.9751,2628.25,31.6419,7172.13,11063.9,-0.911673,1.26654,-4.37647,-2.34331,-1.72633,0.459111,2572.65,30.5517,7116.53,0.291182,0.979641,0.00784622,8835.19,1692.73,3868.27,37522.2,-0.00237546,0.102096,19.9201,17.6503,88.3027,68.6448,0.395492,15.0119,15.2514,88.7344,120.41,-0.43171,-51.7655 
44,0,47.4727,44,12345.8,-0.318159,23.143,13.1465,88.8427,-0.0102956,-23.1043,111.479,-2.09116,-0.244447,-2.96402,-1.80103,-2.05455,-10.7214,603.801,37.4711,13585.7,9912.07,-2.02365,-0.176937,-2.829,-1.73353,-1.98704,0.676691,618.003,37.7496,13599.9,0.0491028,0.903428,0.00508717,12585.9,6999.38,561.272,178284,-0.00225294,0.00481781,-18.265,6855.83,60,76.2897,0.996142,13.3224,12.7323,88.8353,119.987,-28.8353,-43.6973 
45,0,47.4727,45,10487.2,-0.140908,20.2197,12.6555,89.2314,-0.0255286,94.1908,6.75016e-08,0.064018,-2.24367,-1.2085,-1.13919,0.52754,-21.3352,466.1,27.2387,11748.5,8408.31,0.19836,-2.10933,-0.939819,-1.00484,0.661882,0.705732,494.362,27.7928,11776.8,0.04553,0.910428,0.00432849,10857.9,5493.13,443.165,139388,-0.00145922,-0.0336596,-9.08354,-0.0311037,99.183,57.5717,0.901688,13.0741,12.383,89.1861,120.224,9.99691,-62.6524 
46,3,47.4727,46,11699.1,-0.0204593,21.571,13.1134,88.7226,-0.0858635,-50.2737,500,-0.723911,1.38323,-1.22696,-2.21798,-0.79035,7.28516,1463.39,36.4303,12032.7,9348.86,-0.769783,1.33735,-1.3187,-2.26385,-0.836223,0.657587,1453.74,36.2411,12023,0.120802,0.958197,0.005522,12034,4987.03,1394.08,125402,-0.00274597,0.0460565,25.8732,23.2165,84.0027,74.6869,0.796611,13.6358,13.6766,88.7271,120.421,-4.72441,-45.7338 
47,5,47.4727,47,8791.57,-0.423249,15.7022,15.2185,88.8492,0.254015,114.323,179.482,0.917789,-0.380937,-1.45067,-0.25848,-0.311398,26.2853,2472.25,29.4048,8105.77,8724.39,0.752278,-0.546448,-1.78169,-0.423991,-0.47691,0.280637,2437.43,28.722,8070.95,0.255499,0.979795,0.00651279,9539.87,2129.65,3522.79,49187.9,-0.00229701,0.0994497,19.466,17.082,88.9124,68.6628,0.458776,14.9222,14.9219,88.7365,119.755,0.175847,-51.0917 
