cyc,time,buffer,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
417,16,17,4,417,20633.3,-0.00789547,38.1915,-12.4821,118.274,-0.0480404,-10.441,499.997,-4.36053,-3.04705,-8.11655,-3.66314,-0.688487,-200.124,11278.5,35.642,10418.7,15534.8,-3.1004,-1.78692,-5.59629,-2.40302,0.571642,0.54557,11437.9,50.1335,10578.1,0.519528,0.992388,0.00865486,22016,-0.00136702,1.0842,12.676,10.3379,117.865,88.122,0.908687,12.5928,11.3401,117.601,137.418,0.263843,-49.2955 
418,14,15,4,418,20076.5,-0.0225349,38.1957,12.3855,118.363,0.00658537,1.65618,499.734,-4.83311,-9.17729,-7.44559,-5.04492,-5.00886,-202.257,11076.9,31.5141,10460,15400.5,-3.55955,-7.90373,-4.89847,-3.77136,-3.7353,0.794772,11238,46.16,10621.1,0.514113,0.992863,0.00794235,21859.1,-0.00179362,1.08433,12.5633,10.2575,117.947,87.6172,0.909969,12.5579,11.4819,117.666,136.914,0.280433,-49.2971 
419,4,5,4,419,22896.3,-0.397133,42.1004,12.8829,118.111,0.104544,-446.787,5.685,-9.12705,-5.20126,-7.23903,-4.24119,-7.5356,-214.645,12300.5,52.9038,11779.6,19176.7,-7.77549,-3.8497,-4.53591,-2.88963,-6.18404,0.820252,12471.4,68.4467,11950.6,0.510663,0.990487,0.0104404,24422.1,-0.00156824,1.13956,12.9888,10.4671,117.635,87.8527,1.00633,12.6747,11.5594,117.374,137.297,0.261257,-49.4441 
420,7,8,4,420,20887.9,0.0531948,39.4192,12.2512,118.246,-0.0216547,-34.6437,495.214,-5.69663,-8.79208,-9.82008,-2.64352,-2.2525,-190.806,11393.5,45.6832,10754.7,15745.4,-4.49518,-7.59062,-7.41717,-1.44207,-1.05104,0.662796,11545.5,59.5,10906.7,0.514226,0.991062,0.00994937,22452.2,-0.00150514,1.11331,12.5784,10.2169,117.837,87.5731,0.964444,12.3589,11.2258,117.478,136.498,0.358776,-48.9253 
421,2,3,4,421,20845.6,-0.161474,39.0393,12.5366,118.193,0.0996585,-81.6242,499.913,-3.03592,-7.03252,-6.62068,-4.99756,-0.0470136,-237.853,11538.6,35.9407,10571.4,16197.1,-1.53822,-5.53482,-3.62528,-3.49986,1.45068,0.715609,11728.1,53.1642,10760.8,0.521505,0.99213,0.00901891,22488.9,-0.00153323,1.10808,12.7211,10.3049,117.791,87.7323,0.928726,12.4646,11.3588,117.393,137.047,0.398212,-49.3151 
422,1,2,4,422,21776.3,-0.0222314,40.7283,12.4188,118.379,0.00517102,-76.5277,499.98,-4.69531,-7.49062,-13.7667,-4.21282,-4.89887,-179.425,12010.4,23.1641,11044.9,16478.3,-3.56551,-6.36082,-11.5071,-3.08302,-3.76908,0.59318,12153.3,36.1568,11187.8,0.520683,0.994821,0.00591809,23341.1,-0.00156698,1.15843,12.6948,10.2966,117.906,88.0741,0.96978,12.4103,11.4001,117.677,137.262,0.229705,-49.1884 
423,9,10,4,423,21076.4,-0.168954,39.3401,-12.5375,118.255,0.0922282,-2.19245,1.35482e-07,-9.71652,-8.5424,-5.17288,-2.58189,-4.0913,-275.507,11967.2,33.6189,10395.8,16062.7,-7.98172,-6.8076,-1.70328,-0.847098,-2.3565,0.913522,12186.7,53.5691,10615.3,0.534458,0.992366,0.00921042,22801.9,-0.00160395,1.13582,12.748,10.3945,117.701,87.6524,0.910995,12.5983,11.3317,117.638,137.036,0.0631227,-49.3834 
424,30,31,4,424,16777.5,-0.367493,31.5227,12.883,118.283,0.916581,-159.614,485.58,-4.72236,-5.9046,-4.65029,-2.94217,-5.06538,-197.183,9197.93,25.6988,8855.21,17982.7,-3.48075,-4.663,-2.16708,-1.70056,-3.82377,0.863148,9354.99,39.9773,9012.27,0.50933,0.992577,0.00810512,18367.3,-0.00159508,0.853328,12.9132,10.5424,117.848,87.9565,0.733572,12.8618,11.8268,117.562,137.334,0.286052,-49.3775 
425,25,26,4,425,18649.1,-0.0726082,34.5567,12.7044,118.351,0.259898,-181.469,500,-4.65179,-8.18198,-8.86651,-5.11827,-3.81003,-204.959,9964.68,42.3877,9969.2,15826.9,-3.36122,-6.89141,-6.28537,-3.8277,-2.51946,0.725352,10127.9,57.2292,10132.5,0.499888,0.990208,0.0102973,20260.4,-0.00159934,0.944359,12.852,10.3725,117.855,87.5244,0.843317,12.8673,11.5065,117.64,136.92,0.215541,-49.396 
426,20,21,4,426,19860.9,-0.132699,37.0166,12.6373,117.991,-0.230175,149.134,500,-4.25031,-5.95647,-4.53605,-2.54895,-4.00316,-221.075,10842.6,55.9174,10403.4,16345.5,-2.85826,-4.56442,-1.75195,-1.1569,-2.61111,0.864637,11018.7,71.926,10579.4,0.510168,0.988706,0.0123689,21598.1,-0.00168894,1.0102,12.8922,10.4932,117.393,87.6278,0.885115,12.688,11.5922,117.432,136.843,-0.0393163,-49.2155 
427,6,7,4,427,20870.4,0.0180056,39.2999,12.2874,118.192,-0.0418041,-27.8289,1.05397e-11,-7.78302,-4.81713,-5.93676,-4.82179,-1.14883,-234.595,11432.2,39.612,10626,15757.7,-6.30584,-3.33995,-2.9824,-3.34461,0.32835,0.809363,11619.1,56.5995,10812.9,0.517971,0.991547,0.00955033,22432,-0.00139263,1.12755,12.4702,10.1976,117.721,87.1713,0.954694,12.3266,11.1926,117.563,136.412,0.158473,-49.2404 
428,8,9,4,428,21526.6,-0.354806,40.2393,12.6201,118.218,0.122615,230.502,59.2615,-7.36795,-6.31397,-4.03742,-6.43739,-3.30841,-246.409,11453.9,31.6548,11277.4,17451.5,-5.81638,-4.7624,-0.934274,-4.88582,-1.75684,0.948541,11650.2,49.4979,11473.7,0.503817,0.99262,0.00788426,23123.9,-0.0014174,1.10356,12.6011,10.3187,117.829,88.0538,0.976941,12.5286,11.4378,117.349,137.46,0.480251,-49.4061 
429,10,11,4,429,20972,-0.0315833,39.2414,-12.4517,118.263,0.0161509,-38.9771,2.4526e-10,-8.04733,-3.95383,-11.6255,-2.73946,-3.09365,-216.66,11657.6,28.0563,10671.6,15926.7,-6.68308,-2.58957,-8.89701,-1.37521,-1.7294,0.581795,11830.1,43.7452,10844.2,0.521741,0.993571,0.00737617,22674.4,-0.00162874,1.12415,12.7615,10.2567,117.817,87.1517,0.953664,12.4389,11.1683,117.531,136.307,0.286218,-49.1548 
430,18,19,4,430,20249.2,-0.389665,37.7608,12.8184,118.376,-0.109305,38.1865,485.998,-7.46152,-7.52999,-7.44757,-6.91577,-5.93127,-213.05,11066,37.3375,10441.5,15892.7,-6.12,-6.18847,-4.76453,-5.57425,-4.58975,0.825071,11235.7,52.765,10611.2,0.514292,0.991849,0.00907684,21847,-0.00158407,1.04315,12.9587,10.3173,117.891,87.6608,0.895154,12.6329,11.5559,117.664,137.068,0.226811,-49.4075 
431,12,13,4,431,19898.2,-0.0788605,37.995,12.2415,118.31,-0.013306,92.076,0.357215,-4.05366,-7.09215,-13.3892,-3.30261,-0.574762,-217.392,10876.4,20.2076,10361.8,15181,-2.6848,-5.72329,-10.6514,-1.93375,0.794098,0.47268,11049.6,35.9494,10535,0.51192,0.994339,0.0062467,21584.6,-0.00159241,1.06962,12.4755,10.2459,117.838,87.9693,0.950687,12.2548,11.0932,117.574,137.336,0.263789,-49.3667 
432,40,41,4,432,15942.5,-0.359492,29.5937,13.0792,118.349,-0.0103567,-36.5591,29.1269,-7.22036,-2.0411,-10.2204,-6.15963,-2.70247,-235.413,8185.72,24.3521,9182.26,12612.5,-5.73802,-0.558769,-7.25569,-4.67729,-1.22014,0.626955,8373.23,41.3989,9369.78,0.471917,0.991422,0.00807335,17743,-0.00169423,0.742497,13.3825,10.4365,117.741,87.7914,0.767915,12.9493,11.5846,117.6,137.192,0.141452,-49.4005 
433,60,61,4,433,15611.6,-0.0323628,28.5348,12.909,118.291,0.0651667,14.9472,500,-4.0795,-7.43592,-5.58068,-4.15125,-5.20658,-211.054,8420.19,15.0053,8394.72,12022.9,-2.75054,-6.10697,-2.92277,-2.82229,-3.87763,0.841843,8588.3,30.2882,8562.83,0.500742,0.993866,0.00647366,17151.1,-0.00161286,0.750882,13.2587,10.7445,117.804,87.4772,0.679883,13.137,11.9513,117.596,136.919,0.207391,-49.4415 
434,50,51,4,434,15414.1,-0.118798,28.8743,12.878,118.372,-0.0929565,33.5079,1.24429e-09,-4.0818,-1.79962,-11.32,-5.4822,-3.29772,-218.301,8254.74,12.7543,8573.87,12206.1,-2.70721,-0.425034,-8.57087,-4.10762,-1.92314,0.516695,8428.63,28.562,8747.75,0.49071,0.994105,0.00597863,17176.4,-0.0017607,0.746346,13.2995,10.6037,117.794,87.5497,0.719376,12.9074,11.6414,117.692,137.162,0.102418,-49.6127 
435,3,4,4,435,21631.5,-0.00716766,39.8021,12.5442,118.263,0.00385018,23.3896,0.0178871,-3.56555,-5.17131,-2.89848,-4.61026,-5.38226,-197.634,11881.1,45.5608,10726.3,16256.3,-2.3211,-3.92686,-0.409577,-3.3658,-4.13781,0.971077,12038.5,59.872,10883.8,0.525188,0.991372,0.0100318,22922.3,-0.00130562,1.11637,12.7598,10.4841,117.809,87.6895,0.922784,12.5758,11.5366,117.553,137.094,0.255919,-49.4044 
436,5,6,4,436,21675.4,0.04497,40.4475,12.2829,118.268,-0.0343521,16.5471,2.24573e-11,-7.40191,-6.12411,-11.8627,-3.61767,-7.58198,-237.098,11776.8,20.2781,10944.6,16191.4,-5.90896,-4.63117,-8.87676,-2.12472,-6.08904,0.678735,11965.6,37.447,11133.4,0.518014,0.994553,0.00615772,23099.1,-0.00134414,1.1527,12.5665,10.215,117.763,87.9909,0.9754,12.3125,11.3514,117.635,137.231,0.128186,-49.2403 
437,16,17,4,437,20211.5,-0.329599,37.6076,12.6677,118.199,1.03738,226.767,476.507,-4.80707,-1.70569,-12.5297,-8.15773,-5.24735,-228.851,11116.4,32.2577,10275.8,23166.4,-3.36606,-0.264683,-9.64766,-6.71672,-3.80634,0.594661,11298.7,48.8293,10458.1,0.519318,0.992494,0.00852754,21756.8,-0.0014791,1.0426,12.8761,10.4389,117.643,87.4238,0.889122,12.5779,11.4536,117.576,136.562,0.0666492,-49.1382 
438,14,15,4,438,20340.3,-0.0367619,38.1135,12.4398,118.347,1.90662,329.49,4.69027e-13,-4.95613,-9.42049,-12.1317,-4.20789,-2.99907,-208.246,11174.6,29.7662,10422.1,35884.7,-3.64486,-8.10922,-9.50913,-2.89662,-1.6878,0.632108,11340.5,44.8458,10588,0.517158,0.993127,0.0077419,21928.5,-0.00157209,1.08887,12.6667,10.2245,117.799,87.8135,0.926449,12.5251,11.2098,117.625,137.108,0.174722,-49.2946 
439,4,5,4,439,22364.5,-0.294062,41.2619,12.5815,118.296,0.220743,140.351,280.224,-7.07249,-5.07312,-6.29335,-7.80592,-7.22837,-267.061,12234.1,43.8716,11063.2,17908.2,-5.39088,-3.39151,-2.93013,-6.12431,-5.54676,0.874693,12446.8,63.2101,11275.9,0.524679,0.991191,0.0102209,23722.7,-0.00123981,1.17492,12.699,10.2878,117.781,87.6938,0.974495,12.4955,11.3162,117.597,137.094,0.1844,-49.3998 
440,7,8,4,440,21650,-0.111739,39.1784,12.8311,118.219,0.0636574,2.98955,500,-4.65486,-4.81508,-10.457,-5.8036,-1.61974,-229.431,12247.1,43.7151,10507.6,16370.8,-3.21019,-3.37041,-7.56768,-4.35893,-0.175074,0.594927,12429.9,60.3288,10690.4,0.537619,0.991578,0.0102886,23120.2,-0.00144926,1.10277,13.0494,10.7209,117.716,88.0685,0.873518,12.8179,11.7146,117.558,137.621,0.158122,-49.5525 
441,2,3,4,441,21198.8,-0.0900217,40.0007,12.3615,118.347,0.130908,-44.1169,2.06702e-05,-7.05742,-8.34665,-4.08792,-0.96655,-6.01641,-248.665,11491.4,44.7371,10977.6,16284.5,-5.49164,-6.78087,-0.956359,0.59923,-4.45063,0.944008,11689.5,62.7436,11175.7,0.511235,0.990694,0.0102362,22865.2,-0.00158657,1.11242,12.6297,10.3236,117.871,87.855,0.974743,12.4117,11.3056,117.592,137.047,0.278844,-49.1919 
442,1,2,4,442,22045.8,-0.218881,41.3369,12.4646,118.421,0.205988,110.85,0.276622,-8.87924,-6.4521,-13.8752,-5.37381,-1.6581,-202.367,12155.8,30.3382,11126.8,17516.4,-7.60499,-5.17785,-11.3267,-4.09956,-0.383846,0.603864,12317,44.9921,11288,0.521795,0.993648,0.00728878,23605,-0.00158254,1.18387,12.5844,10.2507,117.911,87.886,0.994759,12.5547,11.1639,117.686,137.177,0.225293,-49.2905 
443,9,10,4,443,21268.4,-0.398696,39.8915,12.7144,118.266,0.422411,6.81589,189.228,-5.1006,-7.7608,-13.2718,-7.14102,-6.87304,-234.029,11864.7,35.4687,10767.7,16604.6,-3.62698,-6.28718,-10.3246,-5.6674,-5.39942,0.6702,12051.2,52.4153,10954.1,0.523843,0.992446,0.00873742,23005.3,-0.0016606,1.11072,12.8497,10.4733,117.879,88.0851,0.921499,12.5633,11.5938,117.489,137.317,0.389731,-49.232 
444,30,31,4,444,17594.7,-0.221641,32.918,-12.5614,118.329,1.0164,-404.63,240.096,-4.30684,-5.44485,-11.0506,-8.75517,-4.71742,-255.666,9240.14,14.0574,9516.57,26848.7,-2.69698,-3.83499,-7.83083,-7.14531,-3.10755,0.681876,9443.78,32.5708,9720.22,0.492788,0.994001,0.00613472,19164,-0.00150769,0.859478,12.9982,10.4701,117.976,87.724,0.802774,12.7584,11.6761,117.749,137.257,0.226434,-49.5326 
445,25,26,4,445,18944.5,-0.129605,35.5694,12.5217,118.295,0.0199638,30.7659,229.015,-6.47308,-5.5477,-8.64671,-6.03186,-7.34628,-211.927,10141.7,5.09653,9988.68,14518.8,-5.13863,-4.21325,-5.97782,-4.69741,-6.01183,0.770428,10310.5,20.4427,10157.5,0.503738,0.996542,0.00369367,20468,-0.00156641,0.959287,12.7624,10.459,117.853,87.4014,0.855541,12.7653,11.5248,117.581,136.882,0.271491,-49.4805 
446,20,21,4,446,20937.2,-0.00767943,38.3751,12.5837,118.357,-0.00911442,-11.0117,1.17375e-12,-6.70097,-4.90047,-14.136,-7.10833,-4.17753,-226.285,10766.6,29.2999,11246.3,15723.3,-5.27611,-3.47562,-11.2863,-5.68347,-2.75267,0.603631,10946.8,45.6857,11426.5,0.48928,0.992749,0.0073113,22373.3,-0.00143297,1.01662,12.701,10.4876,117.922,87.7639,0.959624,12.8117,11.4738,117.734,136.917,0.188346,-49.1527 
447,6,7,4,447,22213.1,-0.296088,41.0987,12.557,118.26,0.00887715,170.844,417.119,-5.53585,-8.06664,-13.6337,-3.59902,-4.36022,-217.911,12187.2,35.0594,11082.1,16849.4,-4.16372,-6.69451,-10.8895,-2.22689,-2.98809,0.596128,12360.8,50.8389,11255.7,0.523397,0.992854,0.00825164,23616.5,-0.00134394,1.17957,12.6954,10.2313,117.746,87.5067,0.988271,12.4798,11.1621,117.582,136.61,0.164473,-49.1034 
448,8,9,4,448,21433.6,-0.344002,41.1047,12.2755,118.285,0.330811,-12.034,379.768,-5.17333,-4.09941,-9.42484,-7.23605,-6.46248,-238.309,11962.7,27.3187,10728,16555.4,-3.67276,-2.59884,-6.4237,-5.73548,-4.96191,0.725397,12152.5,44.5753,10917.8,0.52676,0.993622,0.00746484,23070.3,-0.00153436,1.20048,12.3809,10.1262,117.83,87.3161,0.979143,12.3,11.0821,117.665,136.648,0.164303,-49.3316 
449,10,11,4,449,21266.8,0.0180794,39.6162,-12.3067,118.352,0.0348216,-67.568,6.12396e-13,-4.03061,-1.41692,-10.6597,-3.59565,-1.51005,-229.982,11538.1,30.7071,10787.6,15947.8,-2.58247,0.0312149,-7.76347,-2.14752,-0.0619148,0.38012,11721.3,47.3606,10970.7,0.516538,0.992979,0.00788962,22692,-0.00130494,1.12593,12.543,10.2296,117.858,87.734,0.965954,12.3631,11.2439,117.726,137.03,0.13186,-49.2961 
450,18,19,4,450,18724.2,-0.309266,35.2593,12.5297,118.228,0.301892,-57.8651,421.332,-5.77543,-3.12034,-6.97286,-3.90133,-2.26202,-196.06,10192.8,22.6812,9603.69,14950.4,-4.54089,-1.8858,-4.50379,-2.66679,-1.02748,0.692043,10348.9,36.8784,9759.86,0.514647,0.993803,0.00691242,20108.8,-0.00138916,0.985449,12.6806,10.2773,117.691,87.6919,0.844236,12.4924,11.4092,117.613,137.173,0.0778247,-49.4811 
451,12,13,4,451,19565.1,-0.0151861,37.0978,12.1966,118.323,-0.00792754,-2.39787,8.57731e-12,-9.63082,-3.91508,-7.11098,-3.71299,-1.28788,-174.417,10874.8,0.717544,9815.29,14729.9,-8.53256,-2.81682,-4.91446,-2.61473,-0.189618,0.742269,11013.8,13.3475,9954.22,0.525266,0.997884,0.00246398,20968,-0.00135974,1.08933,12.4508,10.0817,117.835,87.5267,0.904871,12.234,11.0126,117.733,136.586,0.102585,-49.0589 
452,40,41,4,452,17012.5,-0.068571,31.3297,12.7372,118.441,0.0471848,-17.7167,4.22508e-07,-3.90252,-2.61407,-8.63602,-0.0247296,-1.58221,-194.104,8665.41,31.3984,9482.07,13017.7,-2.68029,-1.39184,-6.19158,1.19749,-0.359988,0.343153,8820.02,45.454,9636.68,0.477876,0.991062,0.00861394,18456.7,-0.00151596,0.796295,13.0559,10.5552,117.922,87.7289,0.79453,12.9189,11.6715,117.854,137.115,0.0678394,-49.3865 
453,60,61,4,453,14853.7,-0.338951,27.924,12.9309,118.373,0.409787,-315.382,9.23709,-2.03911,-6.78933,-9.38743,-2.65567,-7.27471,-269.805,8204.45,12.4508,8015.48,15961.6,-0.34022,-5.09044,-5.98964,-0.956782,-5.57582,0.666369,8419.36,31.9881,8230.39,0.505675,0.993395,0.0071086,16649.7,-0.00162759,0.748756,13.1411,10.5648,117.802,88.1706,0.670967,12.8635,11.6648,117.65,137.467,0.151984,-49.2967 
454,50,51,4,454,15076.1,-0.327817,28.823,12.6514,118.5,-0.027377,151.482,199.365,-4.42164,-2.52395,-7.37529,-7.55699,-4.07738,-217.737,8044.94,8.01502,8363.06,12005.6,-3.05061,-1.15292,-4.63323,-6.18596,-2.70635,0.738665,8218.37,23.7819,8536.49,0.490507,0.994961,0.00510573,16754.9,-0.00157939,0.750654,12.994,10.4717,118.02,88.1317,0.723122,12.5477,11.522,117.885,137.722,0.134615,-49.5902 
455,3,4,4,455,21143.1,-0.343902,39.5838,-12.5874,118.518,-0.0329094,165.285,464.547,-2.24816,-1.94189,-12.4516,-4.49589,-5.07435,-215.995,11764.4,36.2104,10573.9,16397,-0.888092,-0.581826,-9.73145,-3.13583,-3.71429,0.460906,11936.4,51.8511,10745.9,0.526242,0.992455,0.00881018,22682.4,-0.00147677,1.1238,12.7496,10.3316,118.058,88.1573,0.932426,12.4256,11.357,117.681,137.593,0.37649,-49.4359 
