cyc,VVA,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
58,8,47.6227,58,7078.14,-0.373594,13.3656,14.6756,88.5838,0.0615042,355.618,0.82542,-1.02674,0.51508,-0.336374,-0.272705,-1.40758,55.6006,1136.02,22.999,7512.08,7097.31,-1.37684,0.164978,-1.03658,-0.622807,-1.75768,0.776065,1062.37,21.5548,7438.43,0.139635,0.965711,0.00530965,7608.19,1861.83,797.383,44827.3,-0.00304959,0.025315,32.0875,43.3263,81.6505,77.9953,0.451946,14.1083,13.8403,88.6368,121.151,-6.98631,-43.1562 
59,9,47.6227,59,5908.86,-0.00817947,10.9547,14.5859,88.5066,-0.00965733,10.0391,500,-1.86978,-0.491256,-2.35268,0.137342,-1.45186,21.9049,1096.36,18.2704,6389.57,5204.65,-2.00771,-0.629185,-2.62854,-0.000587786,-1.58979,0.616597,1067.34,17.7014,6360.55,0.16015,0.971796,0.00510043,6664.63,1328.84,718.53,31263.8,-0.00255184,0.0279236,30.6871,27.885,82.425,71.7077,0.370978,14.839,14.3608,88.4062,120.378,-5.98116,-48.6698 
60,4,47.6227,60,9686.83,-0.341334,18.325,13.5946,88.7833,0.816902,-302.54,157.486,-2.40649,-0.646963,-3.36453,-0.940886,-2.19555,31.2956,835.671,25.77,10520.1,16155.1,-2.60355,-0.844024,-3.75865,-1.13795,-2.39261,0.649928,794.215,24.9571,10478.6,0.0792992,0.947875,0.00436821,10015.4,3931.22,554.886,98807.4,-0.00265952,0.0245599,31.8678,28.7732,76.2323,81.5369,0.71912,13.4451,13.2409,88.8364,120.473,-12.6041,-38.9361 
61,7,47.6227,61,7276.52,-0.252789,13.3393,14.612,88.9318,0.425897,-79.7147,1.94509e-06,0.238863,-0.947733,-1.36545,-0.11319,-0.204487,54.803,1039.02,24.935,7770.64,7450.29,-0.106217,-1.29281,-2.05561,-0.45827,-0.549567,0.539357,966.424,23.5116,7698.04,0.12485,0.959164,0.00559473,7740.7,1965.65,683.415,47730.7,-0.00244114,0.0277099,30.8453,25.6226,83.1148,73.8613,0.465491,14.6037,14.193,88.8774,120.025,-5.76262,-46.1635 
62,0,47.6227,62,10871.3,-0.334471,21.2809,12.8787,88.726,0.271371,-16.2267,168.097,-0.665506,-0.689887,-3.86883,-0.87731,-0.484481,9.70483,493.861,25.8731,12110,9065.27,-0.726615,-0.750996,-3.99104,-0.938419,-0.54559,0.425969,481.005,25.621,12097.1,0.0432306,0.914733,0.0038863,11126.5,5796.07,463.42,147127,-0.0658389,0.0685927,594.428,254.379,93.8632,69.8035,0.922402,12.93,12.5532,88.6772,119.677,5.18601,-49.8735 
63,10,47.6227,63,6065.33,-0.0489729,11.1384,14.6771,88.8671,-0.121403,218.822,0.124074,0.153483,0.52661,-2.7161,-1.2872,-0.305327,47.4607,1149.44,25.1084,6415.99,6186.61,-0.145365,0.227762,-3.31379,-1.58604,-0.604174,0.388781,1086.57,23.8756,6353.12,0.162725,0.96297,0.00687522,6677.31,1304.25,771.6,30627.2,-0.00245282,0.0299123,29.2991,26.8835,84.7445,72.0448,0.359565,15.0248,14.8303,88.7539,121.038,-4.00946,-48.9937 
64,0,47.6227,64,11528.9,-0.0134982,21.7909,12.7757,88.7947,-0.00117416,-8.13899,500,-0.177064,-0.612772,-1.19712,-1.00128,-2.5715,-7.18028,561.085,30.4207,12721.1,9062.91,-0.131851,-0.567559,-1.10669,-0.956067,-2.52628,0.790734,570.597,30.6072,12730.6,0.0484645,0.914184,0.00440931,11773.5,6359.09,544.535,161692,-0.00140895,-0.00516471,14.9212,0.135479,96.7264,67.095,0.965014,13.0275,12.5815,88.768,119.561,7.9584,-52.4665 
65,0,47.6227,65,12370.8,-0.0130581,23.365,12.7052,89.0102,-0.034754,-18.5159,500,-1.15603,-0.324027,2.77163,0.0157164,-1.97377,10.1835,462.801,37.8068,13624.8,9684.64,-1.22015,-0.388149,2.64338,-0.0484063,-2.0379,3.5146,449.311,37.5423,13611.3,0.0361552,0.872432,0.00505514,12427.3,6985.2,543.42,177959,-0.00163862,-0.0257678,-2.46475,-0.437986,105.335,66.3999,0.982883,13.3371,13.0627,89.0432,120.684,16.2921,-54.2842 
66,2,47.6227,66,9621.44,-0.114788,18.5534,12.8206,89.0703,0.442703,0.437278,1.52987e-11,0.094062,-0.784454,-0.830357,1.41266,-0.58926,-9.09447,556.85,25.8622,10637,7749.65,0.151327,-0.727189,-0.715826,1.46993,-0.531994,-1.02352,568.897,26.0984,10649,0.0572328,0.925684,0.0044943,9940.05,4423.22,419.621,111788,-0.002355,0.0227247,30.1509,22.4385,70.0706,84.97,0.803067,13.0055,12.5161,88.9671,119.544,-18.8965,-34.5738 
67,0,47.6227,67,11338.5,-0.0359305,21.3593,12.8481,88.9804,0.0382182,-67.4444,500,-1.54154,-0.314553,-1.65552,0.266256,0.186957,-34.0177,595.826,31.403,12469.2,9017.43,-1.32734,-0.100352,-1.22712,0.480457,0.401157,0.307962,640.888,32.2866,12514.2,0.0549957,0.918981,0.00473013,11653.4,5904.67,546.68,149985,-0.00264117,0.0298529,30.7154,17.6876,71.5381,85.6799,0.916719,13.2037,12.7514,88.9069,119.765,-17.3688,-34.0854 
68,3,47.6227,68,9795.47,-0.339881,18.6408,13.482,89.0015,0.501855,-52.2842,467.295,-1.94216,-1.50252,-1.04799,-0.882362,-0.669038,3.38083,733.427,29.9614,10764.5,9035.32,-1.96345,-1.52381,-1.09056,-0.90365,-0.690326,0.823299,728.948,29.8736,10760,0.0714812,0.933081,0.00508832,10197.8,4244.1,516.895,107031,-0.00256941,0.0257105,31.0598,22.3769,74.275,81.6357,0.75723,13.4919,13.0106,88.9413,119.199,-14.6663,-37.5636 
69,6,47.6227,69,8111.31,-0.104956,14.7223,14.0956,88.9116,0.100547,131.595,500,0.197521,-0.165332,-3.20288,-0.502316,-1.18024,-0.443495,985.65,22.0085,8646.47,7186.17,0.200314,-0.162539,-3.19729,-0.499523,-1.17745,0.338923,986.238,22.02,8647.06,0.114737,0.962397,0.00466908,8595.65,2484.43,637.262,61343.3,-0.00236673,0.026321,32.7155,24.1432,83.0529,74.5281,0.541506,14.2326,13.8749,88.6889,119.963,-5.63601,-45.4351 
70,5,47.6227,70,9528.84,-0.322111,17.7753,13.6993,88.7513,0.271403,5.13725,499.567,-2.31259,0.644463,-1.93194,-0.155281,-2.44276,29.8452,919.134,25.572,10189.6,7972.41,-2.50052,0.456535,-2.3078,-0.343209,-2.63069,0.684972,879.599,24.7968,10150,0.0896486,0.952985,0.00448016,9811.63,3557.83,610.61,89154.4,-0.002608,0.0244668,33.0558,27.3628,76.968,79.0624,0.663684,13.7745,13.7675,88.7807,120.674,-11.8128,-41.6114 
71,8,47.6227,71,7635.69,-0.305918,13.7482,14.8169,88.5585,0.0482448,291.252,1.94722e-08,0.340991,-0.842269,0.789646,0.43295,-0.769738,17.2995,1206.14,28.5539,7920.79,7088.69,0.23206,-0.951199,0.571785,0.324019,-0.878669,1.81451,1183.22,28.1046,7897.87,0.145478,0.960092,0.00651244,8133.35,1971.3,828.368,47996.5,-0.00235319,0.0315192,29.1705,26.2736,84.306,73.8704,0.461571,14.6589,14.4211,88.5308,120.766,-4.2248,-46.896 
72,9,47.6227,72,6394.52,-0.354941,11.8776,15.083,88.7694,0.388344,21.8157,108.113,-2.52651,-2.01576,-0.329958,-0.0434398,-1.44667,17.1679,1158.21,28.3443,6781.99,6107.71,-2.63461,-2.12386,-0.546161,-0.151541,-1.55477,0.922099,1135.47,27.8984,6759.25,0.160296,0.958775,0.00754581,7083.61,1444.5,796.542,34275.3,-0.00232986,0.0318161,29.0511,23.6377,84.668,72.3616,0.38383,14.7371,14.9195,88.5963,120.557,-3.92825,-48.1952 
73,4,47.6227,73,9564.76,-0.331268,18.4262,13.3141,88.7615,-0.147241,101.436,4.40826,-0.893257,-1.41086,-2.67228,-0.381915,-2.31013,-4.44149,708.751,29.7452,10570.5,8472.43,-0.86529,-1.38289,-2.61634,-0.353948,-2.28217,0.651184,714.635,29.8605,10576.4,0.0713075,0.93186,0.00517393,10021.9,4024.28,479.221,101294,-0.00292965,0.0210999,35.3086,31.7689,74.2379,85.0574,0.729582,13.2943,13.2627,88.7077,121.06,-14.4698,-36.0022 
74,7,47.6227,74,7146.16,-0.337363,13.4617,14.3729,88.7045,0.102248,244.563,492.329,-2.37262,-0.550433,-1.92717,-0.78009,-1.07977,10.434,976.881,20.946,7719.47,7112.55,-2.43832,-0.616133,-2.05857,-0.84579,-1.14547,0.710235,963.059,20.675,7705.65,0.124361,0.963791,0.00491824,7744.03,1978.04,636.954,48185.1,-0.00257064,0.0251042,32.1876,29.4667,80.7249,75.7188,0.475532,14.2172,13.9823,88.6477,120.471,-7.92279,-44.7522 
75,0,47.6227,75,11657.5,-0.336061,22.2409,13.0988,89.1672,0.187021,-121.738,91.2028,-1.36634,-0.0929433,-3.97293,-0.517436,-0.815384,14.8423,571.694,33.7874,12860.2,10224.9,-1.4598,-0.186401,-4.15984,-0.610894,-0.908842,0.432164,552.032,33.4019,12840.5,0.0465783,0.904251,0.00476898,11851.7,6330.81,514.593,160953,-0.00144379,-17.1845,7.67937,0.0820653,103.062,69.5199,0.94942,13.2755,12.7052,89.1189,119.881,13.9429,-50.3611 
76,10,47.6227,76,5943.23,-0.0945794,10.8825,14.8129,88.4135,-0.0371305,151.091,0.144572,-1.47562,-1.35771,-0.384096,-3.26062,-1.23103,41.9976,1144.24,20.2187,6228.99,5430.26,-1.74006,-1.62215,-0.912992,-3.52507,-1.49548,0.901784,1088.61,19.1279,6173.36,0.166934,0.970168,0.00567528,6521.16,1247.85,802.209,29154.5,-0.00224239,0.0323742,27.967,24.0469,84.9643,70.8612,0.353801,15.0516,14.6268,88.3501,120.489,-3.38586,-49.6278 
77,0,47.6227,77,10973.9,-0.231254,21.1044,12.955,89.2262,0.533363,-174.369,499.997,-0.292754,-0.930665,1.18772,-2.16359,-2.2911,6.33832,543.299,29.5327,12231.6,11927.8,-0.332664,-0.970576,1.10789,-2.2035,-2.33101,1.23423,534.903,29.3681,12223.2,0.047373,0.912341,0.00440644,11291.3,5831.9,493.552,148007,-0.0014716,-0.116489,-0.074017,3.17305,115.713,59.5528,0.91978,13.1599,12.5652,89.1302,121.037,26.5831,-61.4838 
78,0,47.6227,78,11056.6,-0.295406,21.1714,12.9262,88.7221,0.0256609,170.616,371.65,0.372637,-0.349721,-1.14556,-0.780946,-3.13951,-1.26008,518.873,25.7617,12223.8,9051.24,0.380571,-0.341786,-1.12969,-0.773011,-3.13158,0.773858,520.542,25.7944,12225.5,0.0461515,0.920202,0.00387158,11279,5702.6,448.823,144922,-0.00251864,0.0271514,28.0602,18.3324,68.5687,85.3601,0.901749,13.1642,12.7767,88.6833,119.2,-20.1147,-33.84 
79,2,47.6227,79,10852.8,-0.343478,21.2264,12.941,88.8653,0.503962,218.488,88.5285,-2.81864,0.193045,-2.74641,-0.346584,-1.62213,-6.12524,543.341,31.1947,12126.5,12526.5,-2.78007,0.231614,-2.66927,-0.308015,-1.58356,0.624538,551.455,31.3538,12134.7,0.0491057,0.909505,0.00473712,11229.9,5734,461.52,145547,-0.00274262,0.0269164,29.5625,19.4586,70.7652,85.9639,0.913245,13.0943,12.5718,88.8703,119.942,-18.1051,-33.9782 
80,0,47.6227,80,11423.8,-0.324527,22.2763,12.7952,88.7185,-0.0344192,903.17,499.97,-2.23684,-0.75059,-3.03784,-0.728148,-1.56808,9.30017,533.97,29.7023,12700,10290.6,-2.29541,-0.809151,-3.15496,-0.786708,-1.62664,0.636226,521.65,29.4608,12687.6,0.044636,0.910056,0.00425916,11686.8,6394.48,517.86,162609,-0.00152798,0.00304804,0.239298,2.01917,89.1625,68.6291,0.970397,13.0481,12.4999,88.6431,120.041,0.51943,-51.412 
81,3,47.6227,81,9953.01,-0.170726,18.7789,13.1751,88.8393,-2.80143,1096.56,2.33685e-05,-2.4646,-0.754499,-3.60478,-0.733015,-1.19232,-32.5341,740.24,25.0032,10872.7,108056,-2.25974,-0.54964,-3.19506,-0.528157,-0.987458,0.575128,783.337,25.8482,10915.8,0.0753989,0.945407,0.00434309,10389.2,4332.94,522.569,109284,-0.00247994,0.0240029,31.4697,24.971,72.88,82.1875,0.771172,13.2203,13.0253,88.8046,119.321,-15.9246,-37.1332 
82,6,47.6227,82,8135.92,-0.360315,15.0671,14.441,88.6499,-0.246484,526.493,215.238,-1.07209,-1.79899,-2.691,-0.0772863,-2.3285,-7.60855,1025.93,23.5278,8799.42,11307.6,-1.02418,-1.75108,-2.59518,-0.0293773,-2.28059,0.662104,1036.01,23.7254,8809.49,0.117884,0.961468,0.0049366,8788.36,2580.72,656.558,63705,-0.00297728,0.0241371,35.624,32.1296,78.4584,76.458,0.55002,14.1851,13.8089,88.5487,120.522,-10.0903,-44.0641 
83,5,47.6227,83,8496.97,-0.323642,15.853,13.9575,88.7888,0.117134,182.991,55.7025,-1.67962,-1.35117,-0.720191,-1.93365,-0.689943,21.8329,873.933,20.0249,9171.98,7900.79,-1.8171,-1.48864,-0.995143,-2.07113,-0.827419,0.861775,845.011,19.4578,9143.05,0.0950423,0.961264,0.00390498,8890.9,2931.58,560.419,72926.2,-0.00252754,0.0232805,34.1424,27.1511,78.0249,77.3149,0.606797,13.7845,13.4864,88.7724,120.33,-10.7475,-43.0147 
84,8,47.6227,84,6721.17,-0.350239,12.2573,15.1512,88.7109,-0.0471851,194.002,430.499,-2.38677,-0.342755,-1.55879,-0.779585,-0.241033,29.2114,1124.92,17.5148,7100.18,6343.52,-2.57071,-0.526692,-1.92666,-0.963521,-0.424969,0.699549,1086.23,16.756,7061.49,0.148791,0.973714,0.00435206,7300.33,1633.96,733.189,39260.6,-0.00253123,0.0277988,33.317,26.3746,83.6151,72.2096,0.419044,14.8322,14.1958,88.6728,120.142,-5.05763,-47.9328 
85,9,47.6227,85,6383.62,-0.278387,11.6754,15.1048,88.6464,-0.0566908,133.932,5.13351e-10,-2.33053,-0.991504,-1.16829,-0.484833,-1.95805,9.70596,1133.55,25.2925,6738.7,5988.08,-2.39165,-1.05262,-1.29052,-0.545948,-2.01917,0.823214,1120.69,25.0404,6725.84,0.159202,0.96237,0.00681146,7039.44,1410.11,773.643,33431.4,-0.00238699,0.0303686,29.9913,24.9601,84.7312,71.0162,0.375737,14.9949,14.9195,88.4891,119.765,-3.75789,-48.7487 
86,4,47.6227,86,9507.05,-0.35221,18.5558,13.2815,88.9875,-3.83519,3360.52,318.793,-2.50675,-0.952264,1.75793,-0.611497,0.310742,-2.72767,776.231,24.5181,10519.2,427578,-2.48957,-0.935089,1.79228,-0.594322,0.327918,1.9439,779.844,24.5889,10522.8,0.0776743,0.947707,0.00428605,10039.9,3994.07,539.785,100415,-0.00304528,0.022762,32.3007,33.723,74.2977,83.1059,0.723945,13.3037,13.3081,89.0065,119.574,-14.7088,-36.4679 
87,7,47.6227,87,7986.5,-0.02991,14.5778,13.8248,88.6558,0.0168971,22.9743,500,-1.49469,-0.455012,0.0870028,-0.621638,-0.747335,12.784,1031.47,26.3916,8464.39,6573.26,-1.57519,-0.535509,-0.0739919,-0.702136,-0.827833,0.980081,1014.54,26.0595,8447.46,0.120088,0.956983,0.0056506,8448.3,2380.52,704.033,58467.9,-0.00248475,0.0270009,31.1243,28.1444,81.7066,75.7002,0.526,14.2477,13.8713,88.6402,120.789,-6.93368,-45.0889 
88,0,47.6227,88,12424.1,-0.122042,23.5519,12.8266,88.9135,0.197577,52.8543,500,-1.60325,-1.60745,2.81944,-0.512529,-1.83129,-19.8676,547.856,38.3623,13724.5,10174,-1.47814,-1.48235,3.06965,-0.387428,-1.70619,2.54684,574.175,38.8784,13750.8,0.0453001,0.894058,0.00518128,12674.9,7193.19,585.437,183185,-0.00163052,-0.00789091,-21.2743,0.0833874,86.5952,65.8082,1.00816,13.2906,12.8192,88.9718,121.123,-2.37659,-55.3147 
89,10,47.6227,89,6103.62,-0.334213,11.1663,15.2672,88.9979,0.72574,212.704,448.767,-2.40731,0.449284,-3.58143,-1.00851,-3.03719,1.19592,1138.1,22.2749,6419.37,10574.8,-2.41484,0.441753,-3.59649,-1.01604,-3.04472,0.626546,1136.52,22.2438,6417.78,0.167525,0.966883,0.00634417,6784.17,1292.86,768.409,30345.9,-0.00239206,0.0286018,29.1844,29.5632,84.5267,73.9203,0.358675,14.9326,14.703,88.8389,123.053,-4.31224,-49.1331 
90,0,47.6227,90,11026.9,-0.253119,21.4585,12.8786,88.8221,0.0109056,-77.9165,500,-0.966641,-0.180861,-2.8901,-1.14149,-0.651303,31.753,466.767,31.3623,12358.1,9023.93,-1.16658,-0.380801,-3.28998,-1.34143,-0.851243,0.53201,424.705,30.5375,12316,0.0377086,0.888233,0.00454673,11262.8,6012.92,463.802,152831,-0.0497073,0.052329,483.191,224.73,106.118,67.9323,0.936201,13.0168,12.5978,88.7672,120.964,17.3507,-53.0314 
91,0,47.6227,91,11093.5,-0.269679,21.24,12.7848,88.7487,0.119106,-1025.48,103.659,-2.61378,-0.862986,-0.622171,-0.79975,-2.20797,-69.5617,540.198,33.5362,12224.4,12815.9,-2.17577,-0.424975,0.253852,-0.361738,-1.76996,1.05668,632.345,35.343,12316.6,0.0551258,0.910904,0.0052582,11470.9,5817.65,499.29,147722,-0.00248084,0.0291952,27.7876,-19.6757,69.5773,86.9516,0.928278,12.953,12.4479,88.7412,119.79,-19.164,-32.8387 
92,2,47.6227,92,10821.3,-0.346891,21.1702,12.9612,88.933,0.484019,356.185,497.733,-2.34813,0.897177,0.00322727,-1.06158,-1.26292,-18.3959,572.884,27.0157,12085.5,14544.6,-2.2323,1.01301,0.234895,-0.945745,-1.14709,1.07633,597.253,27.4935,12109.9,0.0530704,0.925447,0.00416478,11254,5748.28,488.883,145939,-0.0131857,0.0167338,215.102,102.089,102.321,69.6646,0.917052,13.06,12.4938,88.8462,120.961,13.4744,-51.296 
93,0,47.6227,93,11523,-0.00328824,22.3341,12.6161,88.843,0.00013933,-3.18848,1.28217e-12,-0.387501,-2.36857,-1.63615,-1.74237,0.259579,6.00261,548.06,32.8768,12913.5,9172.55,-0.425298,-2.40637,-1.71174,-1.78016,0.221782,0.719469,540.108,32.7209,12905.6,0.0453987,0.904144,0.00464879,11897,6590.64,530.829,167657,-0.00161422,-0.0182522,-0.0799921,3.73126,85.0331,67.6347,0.987087,13.062,12.453,88.7453,119.781,-3.71216,-52.1461 
94,3,47.6227,94,11162.1,-0.320602,21.4172,13.0183,88.9443,0.144807,311.078,204.29,0.050076,-0.227785,1.25014,-0.74138,-1.17817,-7.4469,657.374,35.5159,12228,10542.8,0.0969671,-0.180893,1.34393,-0.694489,-1.13128,3.37541,667.238,35.7093,12237.9,0.0583426,0.914364,0.00534641,11436.6,5583.16,518.381,141595,-0.00265251,0.0261084,30.7745,21.6692,73.6302,85.9168,0.881065,13.2356,12.9593,88.8982,120.802,-15.268,-34.8849 
95,6,47.6227,95,7726.3,-0.0237606,14.2961,13.7783,88.7214,0.0143356,55.0057,500,-0.936343,-1.25187,-1.4864,-1.09243,-0.716159,-17.086,1010.88,23.4185,8289.68,6437.9,-0.828757,-1.14429,-1.27123,-0.984846,-0.608573,0.737224,1033.52,23.8623,8312.31,0.123799,0.961164,0.00526034,8348.35,2290.28,672.44,56303.9,-0.00265889,0.0254606,33.1601,29.5961,80.1748,75.7277,0.516926,13.9963,14.0321,88.6687,119.695,-8.49396,-43.9677 
96,5,47.6227,96,8684.32,-0.339279,16.3525,-13.8885,88.7142,-0.188693,182.34,226.046,-0.451617,-1.96966,-0.412226,-2.64903,-1.09975,3.95054,875.566,21.4011,9401.32,8513.26,-0.476492,-1.99453,-0.461977,-2.6739,-1.12463,0.931371,870.333,21.2985,9396.09,0.095234,0.958933,0.00415821,9138.89,3079.81,548.244,76872.9,-0.00284292,0.0214746,33.4305,38.208,77.1585,80.5407,0.622937,13.5702,13.3756,88.7223,120.394,-11.5637,-39.8537 
97,8,47.6227,97,6891.96,-0.337669,12.5705,14.9554,88.6798,-1.14175,1237.43,290.984,-0.532969,0.629013,0.768514,-0.494882,-0.419946,-3.79952,1126.8,28.6409,7228.1,52112.2,-0.509045,0.652938,0.816363,-0.470957,-0.396021,-7.75196,1131.83,28.7396,7233.14,0.150972,0.957454,0.00726611,7496.99,1651.17,769.865,39696,-0.00226816,0.0303917,27.8729,26.0707,84.2014,73.6046,0.416642,14.8253,14.492,88.5302,120.838,-4.32881,-47.2337 
98,9,47.6227,98,5907.21,-0.00701491,10.6216,14.4358,89.0131,0.0149439,-2.1218,0.739242,-0.113091,0.174335,-1.31688,-0.510337,0.718398,-23.0611,1049.6,19.8589,6209.64,4992.47,0.0321191,0.319544,-1.02646,-0.365128,0.863608,-4.82162,1080.15,20.4579,6240.19,0.164369,0.967919,0.00600294,6571.52,1275.72,685.977,30039.9,-0.00211035,0.0271622,29.6391,26.6766,84.2416,72.9807,0.369219,14.6543,14.0774,88.5455,120.855,-4.30395,-47.8742 
99,4,47.6227,99,10044.8,-0.317608,18.8741,13.4685,88.8002,0.0830139,38.6231,422.884,-1.10169,-0.950659,-0.621543,-0.937895,-1.43596,15.8196,812.54,30.3586,10898.6,8379.58,-1.20131,-1.05027,-0.820766,-1.03751,-1.53558,0.854614,791.584,29.9477,10877.6,0.076379,0.937904,0.00504599,10363.9,4184.02,548.007,105452,-0.00285915,0.022921,33.0519,32.269,75.0036,83.2153,0.735047,13.534,13.3575,88.7453,120.698,-13.7418,-37.4824 
