cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
72,2,47.5396,1.55,72,15982.6,0.152975,24.9066,12.3312,95.4953,-0.019714,-360.237,500,-2.05626,-1.64576,-0.571508,-1.49734,2.56261,-314.68,3855.12,96.499,10260.4,10229.2,-0.0748106,0.33569,3.3914,0.484117,4.54406,0.609306,4296.49,129.193,10701.8,0.326011,0.950009,0.0217543,13179,0.00264307,0.43351,10.9631,9.38131,95.9404,75.4408,0.834531,12.1113,11.839,94.9651,126.669,0.975329,-51.2281 
73,2,47.5396,1.2,73,17076.6,0.0145452,26.7111,12.7006,95.418,0.0917805,-40.6038,0.222467,-0.844184,-5.77967,-0.650807,-3.20129,-3.58872,-284.491,500.6,79.4705,14611.1,11165,0.947181,-3.98831,2.93192,-1.40992,-1.79735,1.88405,899.626,109.028,15010.1,0.0673472,0.825023,0.0132037,13358,0.00255728,0.0729613,9.27803,7.34744,96.3454,74.9513,1.2427,12.1569,11.498,95.1041,127.899,1.24135,-52.948 
74,2,47.5396,1.25,74,16201.8,0.341348,25.3442,12.3586,95.7973,0.0883066,-581.175,13.2963,0.0520971,-1.5223,-0.922148,2.03866,1.16953,-291.095,2024.45,74.8636,12436.2,11867,1.88504,0.310643,2.74375,3.87161,3.00247,0.767745,2432.74,105.107,12844.5,0.185796,0.929706,0.0148502,13093.6,0.00236813,0.243808,10.3797,9.07065,96.5071,76.1989,1.02947,12.2897,11.6398,95.4264,127.592,1.08075,-51.3933 
75,2,47.5396,1.45,75,13912.2,0.0628096,22.3602,11.9438,95.7113,-0.14735,158.923,0.000346941,0.932003,-2.23592,2.04788,0.839981,3.68476,-328.663,4990.37,95.9308,7184.46,9456.16,3.0015,-0.166423,6.18688,2.90948,5.75426,0.650176,5451.35,130.078,7645.44,0.462094,0.959916,0.0303887,11797.1,0.00246681,0.577839,11.0953,9.26918,96.0041,76.0395,0.618539,11.5284,11.4369,95.0526,126.933,0.951512,-50.8936 
76,2,47.5396,0,76,18425.3,0.0222948,28.3439,12.902,95.4517,-0.0127088,16.7185,500,1.52243,0.0316375,2.82123,-1.42309,0.91999,-302.526,176.311,61.7083,16203.2,11911.5,3.42736,1.93656,6.63108,0.481834,2.82491,0.566646,600.633,93.1395,16627.6,0.0417063,0.786553,0.0102132,14401.5,0.00266457,0.0192128,10.7614,8.00716,121.234,60.1306,1.32369,12.3504,11.7609,95.1687,128.552,26.0657,-68.4211 
77,2,47.5396,1.3,77,14312,0.366621,23.007,11.7052,95.8472,-0.207143,52.2609,250.573,0.462433,2.01258,-2.26651,1.26641,-0.114587,-294.829,4165.19,67.9432,8562.95,9119.08,2.31889,3.86904,1.44641,3.12286,1.74187,0.884279,4578.72,98.5747,8976.48,0.380634,0.963692,0.0198279,12029.2,0.00227458,0.501119,10.6916,9.13557,96.2466,76.3116,0.742675,11.785,11.3378,95.2589,127.489,0.987697,-51.1776 
78,2,47.5396,1.35,78,14193,0.380102,22.4813,11.796,95.6346,-0.0747051,-60.7184,341.337,1.59289,-1.93688,-0.922474,0.638811,2.35861,-318.999,2979.64,80.8091,9540.91,8780.45,3.60155,0.0717695,3.09483,2.64746,4.36726,0.775458,3427.06,113.952,9988.33,0.292477,0.945011,0.0205831,11717.4,0.002438,0.372008,10.3671,8.90073,96.2527,75.5016,0.85235,11.7574,11.0205,95.0516,126.676,1.20111,-51.174 
79,2,47.5396,0,79,17207.8,0.0636063,26.6634,12.9053,95.4613,-0.0426047,-69.7492,500,-3.36343,-0.619969,2.92802,-0.782021,-4.61924,-255.475,67.2163,40.4799,15364,11298.3,-1.75477,0.988689,6.14533,0.826637,-3.01059,-0.923243,425.545,67.0228,15722.3,0.0315802,0.783931,0.00779155,13475.1,0.00214857,0.0169724,8.89405,9.39008,120.307,60.174,1.23944,12.3891,11.967,95.236,127.604,25.0707,-67.4297 
80,2,47.5396,1.4,80,12836.6,0.391158,20.5698,11.3989,95.9272,-0.52924,-261.698,498.585,-1.10453,0.361659,-2.08354,-0.977638,0.170002,-265.352,4000.04,88.3036,7172.14,12141.5,0.566321,2.03251,1.25816,0.693215,1.84086,0.803137,4372.22,115.873,7544.32,0.411155,0.955677,0.0275143,10634,0.00241596,0.502458,10.5252,8.79493,96.3661,76.2473,0.663738,11.3698,10.8521,95.2857,127.845,1.08045,-51.598 
81,2,47.5396,1.6,81,14602.4,0.278509,22.9761,11.7892,95.9907,-0.45953,-71.8446,499.973,2.39357,-2.61552,-6.51382,3.47838,0.439515,-339.441,4919.65,97.6435,7795.19,9892.47,4.53094,-0.47815,-2.23907,5.61575,2.57689,1.22377,5395.75,132.91,8271.29,0.440077,0.958675,0.0287495,12260.9,0.00287471,0.579382,10.7887,9.11157,96.3064,76.1322,0.678913,11.5397,11.182,95.3474,127.467,0.95899,-51.335 
82,2,47.5396,1.5,82,15003.9,0.0294937,23.8203,12.0845,95.6237,0.18697,33.083,500,-0.656017,-0.26393,-3.5823,-0.972102,-4.8873,-302.335,4090.37,83.8581,8998.29,9572.03,1.24771,1.63979,0.22515,0.931621,-2.98357,0.787735,4514.42,115.269,9422.35,0.365986,0.957227,0.022039,12335,0.00274485,0.495479,10.6111,9.06841,96.0284,76.3265,0.779849,11.7988,11.2327,95.0456,127.872,0.982807,-51.5458 
83,2,47.5396,0,83,17792.5,0.152157,27.8078,12.5932,95.3662,-0.238507,-128.055,500,-1.96864,-2.22888,0.497874,-4.02187,-0.722922,-285.003,103.225,64.2249,15727.4,12394.1,-0.174049,-0.434297,4.08705,-2.22728,1.07166,-0.759319,502.969,93.8356,16127.1,0.0362148,0.753871,0.0106046,13888.5,0.00245487,0.0142442,11.9021,7.8318,118.7,58.5719,1.33742,12.2104,11.4723,95.1266,126.315,23.5738,-67.7435 
84,2,47.5396,1.65,84,14470.4,0.360112,22.9837,11.8989,95.8494,-0.0656121,-220.099,367.698,1.92947,0.203152,-1.5046,-1.0754,-1.69651,-310.7,5906.11,77.2897,7146.58,9372.83,3.88586,2.15955,2.40819,0.880995,0.25989,0.749003,6341.9,109.57,7582.37,0.501921,0.970652,0.0259294,12635.3,0.00225189,0.652814,11.131,9.42662,96.0391,76.3145,0.580356,12.0763,11.6851,95.2759,127.45,0.763139,-51.1353 
