cyc,VVA,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
158,6,48.0227,158,10776.3,-0.342558,20.7304,13.1654,88.8754,0.825387,120.127,400.286,-1.14571,-2.19209,0.0677449,-1.66563,0.819071,-2.24431,568.127,30.3209,11892.6,12112.3,-1.13157,-2.17796,0.0960086,-1.65149,0.833203,1.02381,571.1,30.3792,11895.5,0.051734,0.914838,0.0046824,11039.2,5150.72,502.258,130595,-0.00249556,0.0271857,30.467,17.8508,73.2922,85.6038,0.839127,13.3878,13.0978,88.7814,121.051,-15.4891,-35.4471 
159,0,48.0227,159,11260.4,-0.146551,21.6159,12.7706,88.8998,-0.0310085,493.364,3.87566e-08,0.676786,-2.30514,-3.42784,-1.82182,-0.239861,-1.17684,581.241,29.4952,12418.1,9484.28,0.684196,-2.29773,-3.41302,-1.81441,-0.232451,0.517486,582.8,29.5258,12419.6,0.0506251,0.918562,0.00436023,11512.1,5956.64,521.95,151385,-0.00139238,-0.0162847,12.1878,-0.237729,96.3315,50.5569,0.924958,13.0639,12.7986,88.8189,120.962,7.51258,-70.4048 
160,8,48.0227,160,8858.8,-0.11596,16.5311,13.27,88.8494,-0.321371,64.8199,500,0.476397,-0.37216,-0.914338,-0.195435,-2.18257,-7.0396,606.756,26.7397,9768.74,7819.25,0.520724,-0.327833,-0.825685,-0.151109,-2.13824,0.717439,616.081,26.9225,9778.06,0.0668145,0.928959,0.00504638,9220.77,3363.64,440.5,84363.7,-0.00237395,0.0212999,30.49,28.7211,71.4276,86.8216,0.661475,13.4038,13.3455,88.892,121.045,-17.4645,-34.2231 
161,7,48.0227,161,9579.33,-0.308972,18.2494,13.3219,88.7233,0.575497,149.796,143.787,-1.15788,-0.672708,-3.28726,-1.1247,-1.92224,-1.00622,619.467,27.1358,10657.2,10720.5,-1.15154,-0.666372,-3.27459,-1.11837,-1.91591,0.597062,620.8,27.162,10658.5,0.062078,0.928878,0.00467245,10000.3,4097.88,472.404,103229,-0.0024735,0.0249758,29.8448,21.4492,72.4164,85.7047,0.741996,13.4479,13.1291,88.7702,121.617,-16.3537,-35.9125 
162,0,48.0227,162,11032.9,-0.315442,21.1042,13.0506,89.0253,-0.235258,98.0392,90.3579,-1.27062,-1.46627,0.129314,0.316536,-0.763574,-10.6183,547.243,29.8975,12282.2,9716.73,-1.20376,-1.39941,0.263036,0.383397,-0.696714,1.09913,561.309,30.1733,12296.2,0.0493155,0.914017,0.00449993,11382,5878.67,492.062,149396,-0.00261359,0.0283538,29.1909,17.5524,69.3942,86.1878,0.928929,13.1662,12.4244,88.9926,120.656,-19.5984,-34.4685 
163,9,48.0227,163,8416.49,-0.256999,15.9214,13.4362,88.6608,-0.0668496,293.974,500,-0.606213,-0.753659,-3.8318,-2.34633,-0.919229,9.55345,596.175,24.6564,9364.57,7603.63,-0.666369,-0.813815,-3.95211,-2.40649,-0.979385,0.551821,583.52,24.4083,9351.92,0.0662097,0.931792,0.00478485,8813.21,3097.79,417.684,77525.6,-0.00225299,0.0221842,30.8063,22.9795,72.6214,83.5561,0.63651,13.4807,13.3327,88.5831,120.5,-15.9617,-36.9437 
164,0,48.0227,164,11550.4,-0.0172661,21.9261,12.7738,88.7211,0.00917373,-15.2847,500,-2.65213,-1.65004,-2.79864,-0.821339,-1.88843,1.48814,546.388,35.1243,12778,9122.12,-2.6615,-1.65941,-2.81738,-0.830709,-1.8978,0.714458,544.417,35.0857,12776,0.0461866,0.898649,0.00503334,11787.3,6298.96,520.169,160240,-0.00146796,-0.00281482,14.6952,-0.00701389,95.9568,67.4802,0.951248,13.2112,12.661,88.6713,121.367,7.28552,-53.8871 
165,0,48.0227,165,12137.6,-0.0284932,23.0535,12.6875,88.8691,-0.0565481,-14.0783,500,0.445189,-1.58764,0.640344,1.44909,-0.596436,14.73,500.599,38.0073,13471,9547.47,0.352438,-1.68039,0.454842,1.35634,-0.689187,3.20841,481.086,37.6247,13451.5,0.0390544,0.879613,0.00512608,12318.4,7047.77,567.317,179509,-0.00161846,-0.00580516,23.6257,0.0697615,92.3818,66.316,1.0087,13.2318,12.5955,88.8065,121.193,3.57531,-54.8774 
166,4,48.0227,166,10786.1,-0.0699104,20.4956,12.8443,88.9946,-0.00118257,48.7028,500,-0.126935,-1.02249,-4.05352,0.361352,1.5513,-19.4782,521.237,28.7753,12049.8,8571.6,-0.00428639,-0.89984,-3.80822,0.484001,1.67395,-0.490847,547.039,29.2813,12075.6,0.0489583,0.914351,0.00444693,11173.6,5513.06,455.771,139984,-0.0337848,0.0365798,553.139,172.04,83.8098,69.4595,0.881612,13.2701,12.7768,88.9587,121.772,-5.14882,-52.312 
167,10,48.0227,167,7594.82,-0.0466064,14.4908,13.2254,88.7782,0.0397718,12.5258,1.0884e-12,0.0894404,-1.26326,-4.54516,-2.59959,-1.52716,-22.0033,558.317,20.3914,8607.21,6254.97,0.22799,-1.12472,-4.26806,-2.46104,-1.38861,0.526531,587.464,20.963,8636.35,0.0717517,0.941224,0.00445142,8187.46,2651.33,357.607,66093.8,-0.00245466,0.0170715,32.7792,30.1304,72.4689,84.3073,0.582471,13.6273,13.3038,88.6983,120.561,-16.2294,-36.2533 
168,5,48.0227,168,9893.89,-0.197434,18.889,13.1917,88.8808,0.19316,77.3816,499.759,-1.42825,-0.778083,-2.53372,-0.824883,0.780981,-8.15979,584.17,25.1605,11020.9,8598.17,-1.37687,-0.726703,-2.43096,-0.773503,0.832361,0.456851,594.979,25.3725,11031.7,0.0577487,0.930555,0.00421889,10302.9,4512.38,450.341,114064,-0.00257489,0.0242306,30.8914,20.9218,70.846,84.316,0.788654,13.2822,13.0221,88.8461,119.983,-18.0001,-35.6669 
169,6,48.0227,169,10302.8,-0.320939,19.7751,13.1574,88.9496,0.0573571,122.671,0.114819,-1.57803,-0.16526,-2.02805,-0.470887,0.301676,15.4104,518.306,25.8462,11501.1,8699.02,-1.67506,-0.262295,-2.22212,-0.567922,0.204641,0.50868,497.892,25.4459,11480.7,0.0469671,0.917905,0.00406626,10600.9,4892.68,465.111,123872,-0.430112,0.432736,1386.27,-678.169,100.4,69.7809,0.813711,13.3239,13.1858,88.8848,121.548,11.5156,-51.7673 
170,0,48.0227,170,11652.2,-0.161717,21.7256,13.1171,88.6763,-0.0614377,-47.2131,1.08006e-08,-2.05388,-0.961691,0.455735,0.109231,-0.177109,-32.1896,647.191,36.6723,12812.2,9371.4,-1.85119,-0.759002,0.861114,0.311921,0.0255805,1.61004,689.832,37.5084,12854.8,0.057476,0.913114,0.00534625,12002.1,6161.84,568.722,156519,-0.00264863,0.031222,29.5264,17.3754,71.837,86.4973,0.932629,13.3018,12.7743,88.644,120.732,-16.807,-34.2346 
171,8,48.0227,171,8757.32,-0.073475,16.6105,13.2565,89.1091,-0.0126967,45.4755,500,-2.40568,-0.734849,-0.52903,-0.791993,-1.53895,-9.24395,628.427,24.8419,9744.2,7186.95,-2.34748,-0.676643,-0.412617,-0.733787,-1.48075,0.926987,640.672,25.082,9756.45,0.0694394,0.935881,0.00471339,9226.35,3459.16,434.371,86669.1,-0.00266509,0.019801,32.9295,33.0485,72.1552,88.7281,0.677159,13.2937,13.073,89.0235,120.923,-16.8683,-32.1945 
172,7,48.0227,172,9555.79,-0.319927,18.2124,13.3891,88.8195,-4.35532,-3324.33,463.866,-1.10151,-1.0459,-3.12869,-0.560004,-0.43252,9.90548,559.502,25.1067,10602.8,479262,-1.16389,-1.10828,-3.25343,-0.622376,-0.494892,0.510236,546.38,24.8495,10589.7,0.0553839,0.926277,0.00430402,9865.31,4031.64,429.448,101663,-0.0025245,0.0217754,30.6167,26.3988,70.9199,87.9764,0.730369,13.4775,13.1782,88.7891,121.254,-17.8691,-33.2774 
173,0,48.0227,173,10900.4,-0.330722,21.2355,12.9248,89.0355,0.282743,136.098,363.941,-1.79253,-0.864343,-2.3063,-1.18903,-0.43102,3.81806,533.947,31.4132,12180.5,10187.4,-1.81657,-0.888384,-2.35438,-1.21307,-0.455062,0.650035,528.89,31.314,12175.4,0.0470406,0.906115,0.00471538,11243.3,5862.24,502.9,148933,-0.00147603,-0.00161192,14.6635,0.0417213,94.6676,68.3266,0.930337,13.0693,12.4391,88.9347,120.891,5.73289,-52.564 
174,9,48.0227,174,8198.66,-0.310649,15.8389,13.4679,88.5945,-0.0412884,373.18,172.551,-2.09954,-0.295922,-2.73846,-1.78234,-1.93097,-27.9069,530.474,22.0658,9228.66,7445.71,-1.92382,-0.120199,-2.38701,-1.60661,-1.75525,0.693694,567.442,22.7906,9265.63,0.0650647,0.934329,0.00451058,8721.19,3066.73,388.211,76754.7,-0.00241538,0.0195523,30.9299,27.2369,71.3807,87.0761,0.633992,13.4411,13.2501,88.6047,122.062,-17.224,-34.9858 
175,0,48.0227,175,11462.2,-0.051718,21.8539,12.912,88.6446,-0.088905,-51.0218,499.286,-1.34735,-0.374863,-3.08507,-0.548431,-0.353643,8.5654,505.873,29.4888,12726.1,9333.46,-1.40128,-0.428797,-3.19294,-0.602365,-0.407577,0.470751,494.527,29.2664,12714.7,0.042327,0.906153,0.0042222,11683.5,6251.08,493.271,159113,-0.00261524,0.0310801,29.4894,14.0426,71.7901,86.6277,0.947811,13.3003,12.6044,88.8362,120.58,-17.0461,-33.9524 
176,0,48.0227,176,10461,-0.141733,20.5085,12.7171,88.5886,0.264385,-55.1863,1.83038e-10,-1.16712,-1.15958,-1.25995,0.0355678,-0.833663,0.510792,591.099,30.5086,11680.1,8965.15,-1.17033,-1.1628,-1.26638,0.0323515,-0.83688,0.71245,590.422,30.4954,11679.5,0.054325,0.917105,0.00478676,10868.3,5432.32,486.568,137737,-0.0124706,0.0163391,198.992,99.5134,92.4498,67.8502,0.897513,12.8335,12.5087,88.3955,119.669,4.05423,-51.8183 
177,4,48.0227,177,11338.5,-0.342413,21.7324,13.1196,88.6903,0.204156,-213.97,214.911,-1.09719,-0.890013,-1.76884,-1.29594,-0.787829,-8.92314,500.985,29.5265,12620.9,10703.6,-1.041,-0.833826,-1.65646,-1.23975,-0.731642,0.698972,512.805,29.7583,12632.7,0.0440948,0.907809,0.0043206,11629.6,5973.39,445.589,151927,-0.0464442,0.0491035,-521.816,-207.592,101.695,69.834,0.907346,13.348,13.0186,88.7018,122.516,12.9932,-52.6823 
178,10,48.0227,178,8330.03,-0.0465881,15.8012,13.2448,88.6336,0.0444193,24.8022,499.003,-1.69501,-0.264076,-1.45135,-0.872317,-0.0352988,6.51503,518.334,23.1038,9371.59,6848.73,-1.73603,-0.305099,-1.5334,-0.91334,-0.0763222,0.664037,509.704,22.9346,9362.96,0.0582578,0.927005,0.00449198,8749.1,3043.41,379.301,76185.1,-0.00247671,0.0184505,32.0563,28.9502,71.7418,87.5616,0.617922,13.68,13.558,88.5459,121.605,-16.804,-34.0431 
179,5,48.0227,179,10780.8,-0.0328945,20.2361,12.9589,88.9097,-0.0286424,98.4736,499.729,-0.480486,-0.781897,0.413112,-0.850002,-1.17831,-15.9085,573.512,29.2973,11922.8,8628.52,-0.380315,-0.681726,0.613455,-0.749831,-1.07814,1.26947,594.585,29.7105,11943.8,0.0535414,0.919587,0.00456136,11105.2,5202.96,462.34,131941,-0.0154718,0.0193488,231.385,-110.296,92.3332,70.7899,0.843642,13.3041,13.0928,88.8234,122.293,3.50975,-51.5032 
180,6,48.0227,180,10666.4,-0.0752572,20.4297,12.9575,88.826,0.33376,-101.471,500,-2.41299,-0.0922726,-0.582582,-1.72096,-0.668955,1.56824,580.651,28.0714,11918.1,9719.93,-2.42287,-0.102147,-0.602331,-1.73084,-0.678829,0.891217,578.574,28.0307,11916.1,0.05229,0.921843,0.00431457,11064.7,5234.54,483.682,132617,-0.025267,0.0288315,297.452,147.4,78.7398,69.9539,0.842306,13.2903,13.1995,88.767,121.549,-10.0272,-51.5952 
181,0,48.0227,181,10872.1,-0.368943,21.811,12.7457,88.7963,1.02509,-1145.33,150.938,-0.41436,-0.301692,-1.76884,-1.53667,-2.37761,4.36642,465.849,27.4467,12362.7,47269.7,-0.441855,-0.329187,-1.82383,-1.56416,-2.40511,0.722153,460.065,27.3333,12356.9,0.040591,0.905821,0.00405817,11334.1,6172.56,482.359,156910,-0.00288731,0.0318468,29.5016,-14.1587,71.5966,89.1843,0.961667,12.9673,12.3883,88.7135,122.286,-17.1169,-33.102 
182,8,48.0227,182,9533.93,-0.299122,17.9475,13.4287,88.7298,0.2194,257.52,7.61702,-1.17886,1.19937,-1.56847,-0.71772,-2.49578,8.37849,486.426,26.5294,10572.7,9685.01,-1.23162,1.14661,-1.67399,-0.770477,-2.54853,0.670346,475.327,26.3118,10561.6,0.0486538,0.911684,0.0045682,9769.58,3991.75,382.76,100618,-1.10092,1.10353,2069.55,1140.91,103.096,72.0305,0.722054,13.4879,13.3931,88.7006,121.31,14.3954,-49.2798 
183,7,48.0227,183,9589.85,-0.293027,18.4945,12.9816,88.5965,0.961447,6.59612,239.587,-1.43015,-0.882037,-2.16596,-1.79673,-0.791353,-28.2359,527.599,24.0366,10672.4,8022.14,-1.25235,-0.704243,-1.81037,-1.61894,-0.61356,0.698245,565.002,24.77,10709.8,0.056559,0.928746,0.00424243,9989.6,4155.18,412.711,104840,-0.00242646,0.0216484,31.5759,22.7762,70.4436,86.6167,0.751933,13.283,13.1157,88.62,120.853,-18.1764,-34.2366 
184,0,48.0227,184,11303.1,-0.318499,21.7767,12.9366,88.9128,0.73988,787.48,500,-0.0729841,-2.9524,-2.96663,-1.23487,-2.50638,-21.887,553.328,30.3054,12507.7,28137.7,0.0648327,-2.81458,-2.69099,-1.09705,-2.36856,0.697857,582.321,30.8739,12536.6,0.0501371,0.915095,0.00451605,11614.6,6171.1,529.68,156784,-0.0013744,-0.0259657,2.94282,-0.0238926,113.312,68.5609,0.955681,13.0403,12.4345,88.7062,119.857,24.6058,-51.2964 
185,9,48.0227,185,9257.23,-0.0731064,17.1186,13.4008,88.7925,0.382432,-192.023,500,-0.18091,-1.42313,-1.95658,-1.12399,-1.79352,-8.9166,624.171,24.4229,10204.2,9858.4,-0.124765,-1.36699,-1.84429,-1.06785,-1.73738,0.699689,635.983,24.6545,10216,0.0660686,0.936469,0.0044259,9626.1,3631,448.879,91186.8,-0.00244115,0.0216067,30.8712,27.027,71.7921,87.5486,0.68107,13.6426,13.414,88.6614,121.605,-16.8693,-34.0568 
186,0,48.0227,186,11654.6,-0.000190842,21.9307,12.8239,89.0985,0.000876948,0.0208089,1.2768e-11,-1.3109,-1.72573,-3.26443,-2.60444,-1.58447,-44.0554,544.213,32.0865,12895.8,9155.21,-1.03349,-1.44833,-2.70962,-2.32704,-1.30706,0.69298,602.572,33.2308,12954.1,0.0502051,0.911985,0.00470326,12002.2,6373.04,500.114,162190,-0.00143353,-0.00758994,6.92666,0.0279499,97.3236,66.1334,0.957805,13.1709,12.6815,88.9841,123.458,8.33957,-57.3247 
187,0,48.0227,187,11490.1,-0.309351,21.7921,13.0628,89.0691,-0.947445,33.9527,354.497,0.145433,-2.63632,-3.63452,-0.0556021,-1.81298,-48.3732,580.259,31.4601,12633.1,10314,0.450026,-2.33173,-3.02534,0.248991,-1.50838,0.509386,644.338,32.7165,12697.2,0.0545222,0.918394,0.00472407,11817.9,6223.9,504.869,158249,-0.00257443,0.0288215,-30.7254,-17.6889,70.532,86.3801,0.957028,13.0962,12.4434,88.9314,120.214,-18.3994,-33.8344 
188,4,48.0227,188,10994.4,-0.00179245,21.4432,12.5493,88.5391,0.00037307,-0.2062,2.21487e-11,-2.41842,-1.94304,3.01868,0.117811,-1.59177,-47.6598,535.05,32.7153,12316.1,8759.97,-2.11832,-1.64294,3.61888,0.417912,-1.29167,4.56141,598.184,33.9532,12379.2,0.0520527,0.909644,0.00502706,11491.9,5863.45,500.11,148838,-0.00273004,0.0282464,-32.0075,-16.6955,71.5025,86.8703,0.924196,12.9785,12.6988,88.4101,120.788,-16.9076,-33.9175 
189,10,48.0227,189,8322.65,-0.283896,15.8585,13.4297,88.8529,-0.0382343,341.456,203.053,-1.70751,-1.20561,-1.94795,-1.02253,-1.70929,-31.8013,590.603,19.1232,9264.42,7358.03,-1.50727,-1.00536,-1.54746,-0.82229,-1.50904,0.757885,632.729,19.9492,9306.54,0.0717178,0.94771,0.00393315,8822.49,3081.48,408.089,77018.9,-0.00245865,0.0189577,31.6227,32.5219,70.9275,88.8491,0.634124,13.328,13.2437,88.8309,121.509,-17.9033,-32.6601 
190,5,48.0227,190,9913.21,-0.32788,19.471,12.9686,88.9819,-0.104216,-22.937,78.6709,-1.55893,-0.0561089,-4.42373,-0.343971,-0.0640679,-26.613,536.318,24.1075,11157.7,8297.92,-1.39135,0.111466,-4.08858,-0.176396,0.103507,0.24861,571.572,24.7988,11192.9,0.0548462,0.929431,0.00406473,10421.3,4786.31,423.574,121044,-0.0273156,0.0303448,348.691,159.639,95.4144,69.7405,0.827295,12.9793,12.798,88.8012,120.548,6.61317,-50.8078 
191,6,48.0227,191,10286.8,-0.316297,19.594,13.2343,88.7413,0.0742727,141.004,446.32,-1.51469,-0.371812,-1.49773,0.560124,-1.74794,2.60048,516.377,28.4957,11507.3,8782.45,-1.53106,-0.388187,-1.53048,0.54375,-1.76432,0.672295,512.933,28.4281,11503.9,0.0482246,0.911586,0.00453155,10636.3,4857.55,421.082,123059,-0.932714,0.935136,2453.73,993.762,100.08,71.7841,0.815618,13.396,12.9743,88.6287,122.293,11.4517,-50.5092 
