cyc,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,6,10,12846.5,-0.00213912,25.6929,11.0052,98.782,0.00725571,10.797,9.57347e-12,-0.270121,-1.44535,-0.383816,2.75703,1.98151,-116.498,5336.22,19.7004,7548.63,9207.2,0.463437,-0.71179,1.0833,3.49059,2.71507,0.846135,5499.62,31.8041,7712.03,0.462129,0.989981,0.00753949,11900.6,8.30992e-05,0.706315,10.5723,8.73813,98.783,71.7445,0.780218,11.0611,10.5666,98.092,122.056,0.690995,-50.312 
11,0,11,15542.2,-0.0348747,31.1299,11.0016,98.5617,-0.0359747,47.3806,8.58082e-11,0.0593283,-2.39374,2.97942,2.77975,-1.08712,-121.931,6906.91,13.9465,8667.6,11204.3,0.827098,-1.62597,4.51496,3.54752,-0.319349,0.349829,7077.93,26.6147,8838.62,0.491046,0.993463,0.00551631,14414,0.000132276,0.91681,10.4032,8.82784,98.681,72.8922,0.892801,11.1186,10.5464,97.7826,123.441,0.898464,-50.5488 
12,2,12,15382.7,-0.0675182,30.6469,11.1526,98.7849,-0.0241207,3.17203,56.6344,-0.247237,1.45804,4.49332,1.66062,0.679562,-90.8799,6724.38,74.3307,8710.92,11128.9,0.325009,2.03029,5.63782,2.23287,1.25181,0.508807,6851.85,83.7727,8838.39,0.482942,0.979052,0.0171604,14187.7,7.95357e-05,0.896788,10.5643,8.73766,98.7795,72.2739,0.899174,11.2116,10.394,98.1176,122.531,0.661894,-50.2568 
13,4,13,15251.8,-0.012678,29.8907,11.1316,98.8472,-0.00388591,4.26235,353.906,-1.94684,-0.407941,0.894164,-1.59175,1.84554,-130.321,6324.7,60.7585,8774.07,10832,-1.12624,0.412655,2.53536,-0.771153,2.66614,0.317858,6507.49,74.2983,8956.86,0.466765,0.980411,0.0150505,13941.7,0.000366237,0.832795,10.5114,8.89441,98.9202,72.9491,0.875281,11.1651,10.7106,98.2132,123.593,0.707001,-50.6439 
14,3,14,14750.9,-0.0406848,29.2101,11.1271,98.9285,0.0274307,-11.7266,330.444,-0.663987,3.11521,5.48786,2.23573,-1.84822,-98.6466,6311.18,39.4284,8395.32,10591.1,-0.0428362,3.73636,6.73016,2.85688,-1.22707,0.441642,6449.54,49.6774,8533.68,0.476597,0.9867,0.0106097,13532.5,0.000145836,0.831807,10.4596,8.90302,98.9576,71.6238,0.842233,11.2851,10.686,98.27,122.019,0.687571,-50.3949 
15,9,15,11617.8,-0.0393419,22.886,11.2216,98.5789,0.000495462,24.9465,87.6177,-0.232934,3.03673,3.03622,-1.20532,1.0694,-61.0949,4471.67,25.4709,7120.62,8360.69,0.151764,3.42143,3.80562,-0.82062,1.4541,0.525028,4557.36,31.8184,7206.31,0.432445,0.987929,0.00806793,10538.6,0.000127129,0.586686,10.6524,8.81974,98.5879,72.1584,0.728584,11.1209,10.5814,97.9456,122.965,0.642318,-50.8066 
16,7,16,12230.7,-0.0118097,24.0362,-11.1095,98.5586,-0.00498903,17.4763,64.7636,0.0778982,1.61299,5.51273,2.31276,-0.192215,-107.463,4590.28,22.1583,7497.68,8695.54,0.754565,2.28965,6.86606,2.98943,0.484452,0.487001,4741.01,33.3233,7648.41,0.427534,0.987849,0.00796195,11089.2,0.000286908,0.621985,10.4202,8.75555,98.4987,71.8835,0.76868,11.1301,10.4854,98.0178,122.529,0.480918,-50.6454 
17,5,17,13486.9,-0.00544986,26.6099,11.0625,98.4826,0.0200434,-19.3243,1.61795e-10,0.935701,2.26348,7.10745,0.68089,-0.0669995,-134.033,5546.74,61.8093,7894.49,9595.41,1.77967,3.10745,8.7954,1.52486,0.776973,0.449749,5734.73,75.7348,8082.48,0.460873,0.977411,0.0169681,12443.2,0.000252949,0.727935,10.551,8.8813,98.5112,71.8338,0.78892,11.1852,10.6574,97.8226,122.174,0.688587,-50.3401 
18,8,18,12203.2,0.000107,23.9318,11.0756,98.4546,-0.00377209,7.39427,139.733,-2.15475,4.12874,5.70986,0.747471,1.96014,-80.9522,4686.43,16.1952,7381.19,8629.49,-1.64501,4.63848,6.72932,1.25721,2.46988,0.499674,4799.97,24.6058,7494.74,0.435545,0.991109,0.00601143,11020.6,0.00028812,0.623886,10.3162,8.95594,98.3814,71.7548,0.738608,11.2539,10.6424,97.9167,122.34,0.464672,-50.5856 
19,0,19,15877.8,-0.0236396,31.1275,11.166,98.6373,-0.00540525,17.9417,214.222,2.05911,0.954584,4.77399,-0.0740363,2.43292,-150.875,7247.6,30.9434,8557.08,11317.7,3.00913,1.9046,6.67403,0.875981,3.38294,0.578837,7459.21,46.6187,8768.7,0.506147,0.989181,0.00969855,14737.2,0.000301745,0.937159,10.8036,8.80215,98.66,71.4661,0.874799,11.1921,10.403,97.9394,121.654,0.720663,-50.1879 
20,0,20,15796.1,-0.0173546,30.8237,11.1954,98.6199,-0.0153093,14.152,80.2168,-3.05107,1.83604,4.22631,1.11391,2.03284,-173.394,6887.86,15.1199,8804.92,11240.6,-1.95925,2.92785,6.40994,2.20572,3.12465,0.495634,7131.06,33.1348,9048.12,0.487061,0.991934,0.00670071,14641,0.000273792,0.896218,10.7117,8.85477,98.6232,71.0449,0.876619,11.2805,10.6486,97.8997,121.16,0.72349,-50.1152 
21,0,21,15609,0.0274955,30.8227,11.0609,99.0281,-0.0542018,6.16607,3.57958e-12,0.685865,1.81008,7.76282,2.55578,-0.961694,-174.241,6702.19,51.0206,8850.8,11109.2,1.78301,2.90723,9.95712,3.65292,0.135452,0.459901,6946.58,69.1235,9095.19,0.47922,0.982884,0.0138067,14495.6,0.000119575,0.874751,10.6582,8.91108,99.139,71.4712,0.905287,11.1317,10.5958,98.2988,121.89,0.840115,-50.4189 
22,10,22,11857,-0.0305245,23.1898,11.2555,98.2016,0.0173142,11.995,156.044,0.554072,1.97451,0.784497,-1.52997,0.26214,-105.525,4581.07,15.8487,7235.7,8503.58,1.21853,2.63897,2.11342,-0.865506,0.9266,0.649633,4729.08,26.8123,7383.71,0.435556,0.990176,0.00664474,10857.6,-6.73831e-06,0.587267,10.747,9.09898,98.0691,72.178,0.711093,11.3929,10.8575,97.6022,122.755,0.466943,-50.5768 
23,6,23,12739.9,0.0199863,24.402,11.2174,98.3206,0.0308143,-26.9468,500,-1.48025,-0.418576,7.15805,1.47037,1.22262,-121.203,4954.34,40.0695,7490.97,8937.79,-0.717066,0.344607,8.68442,2.23355,1.98581,0.306983,5124.34,52.662,7660.97,0.446256,0.982333,0.0125044,11482.9,0.000592589,0.655254,10.5548,8.65806,98.2714,71.0881,0.775752,11.1721,10.2873,97.7142,121.351,0.557178,-50.2626 
24,0,24,15625.5,0.022456,30.7294,10.9622,98.993,-0.0139324,-33.3558,187.618,-3.39477,-0.995161,4.64989,4.15939,0.491274,-126.659,6755.28,31.4629,8696.09,10981.1,-2.59724,-0.197623,6.24497,4.95693,1.28881,0.355913,6932.93,44.6223,8873.74,0.484884,0.988862,0.00917815,14298.1,0.000485469,0.909744,10.3254,8.7114,98.9523,71.7377,0.882865,11.1989,10.5039,98.2631,121.948,0.689218,-50.2101 
25,2,25,15602.1,-0.000404342,30.8108,11.0545,98.6884,-0.0161361,4.87479,500,0.128141,1.02855,8.39455,-1.30402,0.141291,-155.624,6730.31,70.1042,8721.49,11090.2,1.10807,2.00847,10.3544,-0.3241,1.12122,0.274295,6948.59,86.2729,8939.77,0.483596,0.978734,0.0174667,14368.6,0.000271001,0.875959,10.6385,8.91459,98.5283,72.2618,0.894037,11.1171,10.553,98.0959,122.694,0.432405,-50.4324 
26,4,26,14535.5,0.00406992,28.4436,11.0841,98.788,-0.00716785,-6.15637,87.4675,0.708927,2.44316,7.30056,-0.883847,1.09156,-138.102,6168.97,55.6453,8062.21,10264.5,1.57852,3.31275,9.03974,-0.0142564,1.96115,0.430671,6362.67,69.9936,8255.91,0.48147,0.981112,0.0153772,13215.1,0.000486042,0.807568,10.4514,8.91797,98.8169,71.5814,0.834648,11.0581,10.5148,98.0416,121.888,0.775389,-50.3068 
27,3,27,15371,6.30885e-05,30.1294,11.0813,98.5293,-0.0178046,23.4624,150.484,-0.646759,1.33715,5.81655,-0.147925,-2.41554,-113.547,6782.15,12.5115,8460.05,10882.3,0.0682146,2.05213,7.2465,0.567049,-1.70056,0.119857,6941.41,24.3086,8619.31,0.492458,0.993909,0.00516834,14095.4,0.000429482,0.882777,10.4937,8.91929,98.5845,72.6286,0.850625,11.1415,10.6159,97.8537,123.177,0.730812,-50.5485 
28,9,28,11990.6,0.0239143,23.6507,10.8979,98.4578,0.00741765,-4.40664,268.052,0.0270368,4.43836,2.16568,2.38866,-0.24748,-86.1845,4453.76,40.125,7209.69,8391.45,0.569717,4.98104,3.25104,2.93134,0.2952,0.729718,4574.64,49.0793,7330.57,0.429181,0.981571,0.0121829,10659,0.000432384,0.605606,10.2447,8.96888,98.3609,71.9024,0.734865,10.9951,10.6594,97.8565,122.642,0.504441,-50.7395 
29,7,29,11786.4,-0.00266482,23.1503,11.072,98.2703,0.00460587,2.18204,3.4596,1.64623,0.635702,7.07404,-0.351118,1.02011,-117.785,4560.4,33.5475,7084.96,8344.42,2.3879,1.37736,8.55737,0.390544,1.76178,0.408815,4725.6,45.7849,7250.17,0.439868,0.983327,0.0114992,10743.2,0.000297265,0.610039,10.5106,8.71805,98.1047,70.7286,0.74487,11.0456,10.3296,97.646,120.975,0.458706,-50.2462 
30,5,30,14056.7,-0.00395597,27.0048,11.1986,98.3992,0.00382192,-3.64716,8.1274e-11,0.106523,-2.04501,2.29872,-0.316223,1.3882,-171.412,5815.36,30.1712,7911.97,9845.12,1.18586,-0.965671,4.4574,0.763113,2.46753,0.43636,6055.78,47.9803,8152.39,0.472286,0.986324,0.0107253,12822.3,0.000383682,0.770209,10.6513,8.80326,98.3876,70.7566,0.802086,11.3154,10.5175,97.735,121.09,0.652556,-50.3337 
31,8,31,12352.3,-0.00746541,24.1451,11.1476,98.5536,-0.0062893,7.2183,3.3257,-1.46886,1.38015,3.08629,2.37743,4.37831,-129.823,4775.88,30.7263,7370.77,8763.49,-0.651401,2.19761,4.72121,3.19489,5.19577,0.677911,4957.97,44.2144,7552.86,0.441617,0.984634,0.0106686,11226.8,0.000235249,0.620129,10.6623,9.00842,98.3548,71.6167,0.744073,11.0972,10.7786,97.9742,122.053,0.380611,-50.4361 
32,0,32,15679.3,0.00931997,30.5947,11.0692,98.6554,-0.0123778,45.2543,500,-1.62088,0.149369,3.99513,4.53673,1.4594,-127.759,6852.04,-1.90031,8564.42,11042.7,-0.816413,0.953833,5.60406,5.34119,2.26387,0.580111,7031.24,11.3733,8743.61,0.492093,0.997177,0.00239041,14288.4,0.000583043,0.901599,10.5803,8.77832,98.6863,72.1436,0.886799,10.9971,10.4014,97.9691,122.521,0.717225,-50.3774 
33,0,33,15855.4,0.0183593,30.8291,11.0815,98.272,-0.0364305,13.8154,500,-1.2465,0.666989,2.61104,5.0302,-0.946338,-174.967,6941.61,2.79411,8687.49,11137.7,-0.144782,1.76871,4.81447,6.13191,0.15538,0.621673,7187.02,20.9725,8932.9,0.492217,0.994919,0.00430623,14601.3,0.000466942,0.89178,10.68,8.97376,98.3262,71.1213,0.873557,11.1937,10.5595,97.5281,121.254,0.798098,-50.133 
34,0,34,16042.9,0.0171588,30.8364,11.2377,98.9076,-0.0242024,-26.6551,27.4489,-0.5858,2.93504,7.56966,3.18189,1.68258,-139.252,6925.75,22.8264,8831.8,11301.7,0.291033,3.81187,9.32333,4.05872,2.55941,0.534866,7121.07,37.2942,9027.11,0.487291,0.990918,0.00755291,14613.6,0.000559472,0.885441,10.6962,8.95084,98.9805,71.7835,0.877293,11.2701,10.6341,98.2013,122.286,0.779217,-50.502 
35,10,35,11145.1,0.0399427,21.3369,11.1337,98.4948,-0.033117,-4.68427,143.726,-0.813602,1.91899,6.94072,-0.347841,0.322645,-139.871,4255.78,37.3711,6628.24,7738.35,0.0671281,2.79972,8.70218,0.532889,1.20338,0.345961,4451.96,51.9032,6824.42,0.440081,0.980006,0.0138166,10116.2,0.000470399,0.545456,10.6292,8.92778,98.4628,71.0072,0.667816,11.1199,10.6643,97.8116,121.243,0.65115,-50.2357 
36,6,36,13677.8,0.0139969,26.5599,11.1263,98.8945,-0.022763,7.03583,470.72,-0.80102,1.77366,7.52353,-0.18058,0.796528,-163.152,5834.63,38.9845,7506.79,9625.21,0.226303,2.80098,9.57818,0.846743,1.82385,0.372994,6063.46,55.9354,7735.62,0.485698,0.984113,0.013145,12484,0.000291448,0.752587,10.7811,9.03901,98.8951,70.233,0.770707,11.1837,10.5339,98.1945,120.221,0.700611,-49.9884 
37,0,37,15052.5,0.00610413,29.5399,11.0451,98.7999,-0.00699719,4.09187,50.7779,-0.764222,0.440378,-1.23159,0.293969,-1.74296,-144.039,6339.47,64.4425,8411.19,10622.2,0.142754,1.34735,0.582362,1.20095,-0.835981,0.761076,6541.5,79.4076,8613.22,0.477814,0.979199,0.0166993,13690.5,0.000526466,0.860631,10.4964,8.63674,98.7676,71.2673,0.890908,11.0053,10.2145,98.0982,121.465,0.669381,-50.1981 
38,2,38,15440.2,-0.0212837,30.2233,11.1761,98.7803,-0.0197894,5.25873,3.83914e-10,-2.4559,-0.564203,1.52756,0.549743,2.00353,-157.129,6701.43,65.6948,8541.01,10999.3,-1.4665,0.425199,3.50637,1.53915,2.99293,0.498886,6921.82,82.0199,8761.4,0.487665,0.979685,0.0169525,14193.8,0.00027691,0.86503,10.7091,9.01642,98.7382,70.9432,0.869807,11.1683,10.5395,98.1094,120.967,0.62882,-50.0243 
39,4,39,14445.8,0.0319263,28.0655,11.0515,98.7432,-0.0535269,127.078,19.3623,-1.23493,1.61322,2.79223,0.5514,1.68652,-172.252,5902.86,46.8507,8169.92,10318.3,-0.150303,2.69785,4.96148,1.63602,2.77114,0.583635,6144.46,64.747,8411.52,0.468113,0.981893,0.0139812,13126,0.00040036,0.779112,10.5479,9.02277,98.6419,70.7801,0.809215,11.2705,10.7557,98.06,120.974,0.581981,-50.1941 
40,3,40,15178.5,-0.0127203,29.5197,11.2177,98.4581,0.000351962,6.69975,54.2414,-2.74412,1.40727,0.881856,1.07248,0.432333,-137.581,6307.14,55.1663,8623.2,10779.8,-1.87781,2.27358,2.61447,1.93879,1.29864,0.581529,6500.11,69.4604,8816.17,0.470425,0.981643,0.0143059,13817.5,0.000246489,0.818669,10.8089,8.97935,98.5014,71.3128,0.864842,11.227,10.6706,97.5944,121.941,0.907062,-50.6282 
41,9,41,11056.7,-0.00434078,21.5065,11.1418,98.6464,0.0123739,-15.3076,1.24031e-10,0.861897,-0.582817,0.420099,-0.658375,1.69975,-140.357,4163.28,33.7607,6678.36,7806.62,1.74569,0.300971,2.18768,0.225413,2.58354,0.689396,4360.14,48.3432,6875.22,0.43313,0.980966,0.0127871,10066.6,0.000327108,0.559824,10.4702,8.83992,98.577,70.6332,0.668092,11.2196,10.6424,97.9756,120.8,0.601401,-50.1664 
42,7,42,12500.7,0.00807856,24.4624,11.0626,98.6759,-0.0110034,-10.0837,127.285,-0.373638,4.04672,1.43146,-0.575969,-2.12699,-128.13,4851.43,34.949,7386.76,8813.13,0.43316,4.85351,3.04506,0.23083,-1.32019,0.579549,5031.15,48.2612,7566.47,0.444789,0.98349,0.011613,11311.3,0.000362854,0.642828,10.4189,8.95033,98.7294,71.6307,0.753453,11.1069,10.6243,98.0412,122.217,0.688134,-50.5861 
43,5,43,13721.4,0.0100117,26.7044,11.1185,98.8919,-0.00335769,-8.74735,290.415,1.75894,1.61444,0.921639,0.137845,0.945506,-153.998,5533.8,43.545,7903.14,9666.49,2.72863,2.58412,2.86101,1.10753,1.91519,0.744472,5749.79,59.5449,8119.13,0.460401,0.9822,0.0133297,12488.7,0.000318543,0.728053,10.5081,9.01561,98.9177,71.1451,0.781896,11.2743,10.8188,98.0973,121.428,0.820387,-50.2826 
44,8,44,12066.2,0.020125,23.8465,10.9003,98.6258,-0.820639,-2828.25,26.1026,-1.79604,1.01768,2.87857,0.282928,1.25564,-151.718,4632.29,46.5222,7155.57,84016.9,-0.840709,1.97301,4.78923,1.23826,2.21097,0.488918,4845.09,62.2851,7368.37,0.442037,0.977998,0.0153326,10960.8,0.000328043,0.617594,10.3823,9.01298,98.635,70.971,0.722327,11.1626,10.6852,97.9438,121.253,0.691221,-50.282 
45,0,45,15422.8,0.0100898,30.6225,10.9025,98.861,-0.01553,-17.5612,1.8288,-3.38538,3.51936,4.15956,4.83606,1.29021,-150.85,6779.36,25.4625,8455.01,10877.2,-2.43552,4.46922,6.05928,5.78592,2.24007,0.62409,6990.94,41.1352,8666.59,0.492868,0.989808,0.00866759,14184.2,0.000465622,0.889729,10.4356,8.90621,98.9105,71.4009,0.869856,10.9394,10.587,98.1074,121.745,0.803049,-50.3438 
46,0,46,15625.9,-0.00312465,30.2503,11.232,98.6902,-0.0147562,-3.24667,181.905,-3.06946,-0.0898007,3.47346,2.58401,-1.68747,-168.337,6992.35,-1.40593,8444.75,11062.3,-2.00949,0.970173,5.59341,3.64398,-0.627495,0.261165,7228.46,16.0836,8680.86,0.500809,0.996121,0.00340139,14433.6,0.000245154,0.879393,10.8655,9.07388,98.7004,70.53,0.843518,11.392,10.6003,97.9584,120.606,0.741979,-50.0763 
47,0,47,14774.2,0.0207158,29.2905,10.8761,98.5115,-0.00448602,-58.4486,460.784,-1.33825,-1.36063,0.597673,1.74476,-2.41752,-163.451,6230.02,61.0399,8236.64,10379,-0.309045,-0.331429,2.65608,2.77397,-1.38832,0.219089,6459.28,78.0218,8465.89,0.478963,0.979299,0.0166935,13486,0.000518901,0.851632,10.3322,8.75575,98.3548,70.8482,0.86756,10.9165,10.3272,97.8572,121.095,0.497558,-50.2469 
48,10,48,11511.4,0.0310816,21.8097,11.3032,98.6768,-0.0180886,-10.3877,30.7119,-3.84107,-2.36661,3.54335,-1.02343,-0.628523,-133.585,4275.43,32.7137,6837.28,8031.14,-2.99991,-1.52546,5.22565,-0.182284,0.212628,-6.1524,4462.8,46.5927,7024.65,0.433565,0.982057,0.0120707,10293.3,0.000415964,0.546941,10.8198,9.07791,98.6343,70.8238,0.678059,11.2634,10.7859,98.0743,121.346,0.560005,-50.522 
49,6,49,13229.7,0.00446314,25.6104,11.201,98.8485,-0.00694667,15.4392,108.028,-2.55542,1.83836,-1.95801,0.804584,-1.38683,-162.775,5246.64,45.2254,7599.79,9341.83,-1.53047,2.8633,0.0918841,1.82953,-0.361884,0.968232,5474.95,62.1371,7828.1,0.457303,0.980525,0.0144113,11972.3,0.00039048,0.696152,10.6023,8.97002,98.9633,70.9777,0.773955,11.229,10.5,97.9955,121.326,0.967826,-50.348 
50,0,50,15272.2,-0.0206896,29.6753,11.1003,98.2599,0.0329681,-8.50848,1.63258e-12,-1.81141,-0.657045,2.34873,1.56247,1.07438,-184.105,6780.04,17.3312,8176.14,10732.3,-0.652142,0.502218,4.66725,2.72173,2.23364,0.507294,7038.26,36.4591,8434.37,0.501344,0.991016,0.00789992,14038.8,0.000518731,0.880814,10.6848,8.86749,98.2451,71.1844,0.846254,11.0182,10.4566,97.5162,121.434,0.72893,-50.2493 
51,2,51,15599.9,0.00212081,30.2975,11.1428,99.0896,-0.024605,2.38351,500,-1.47529,-0.617236,4.21193,-1.77865,3.85756,-175.665,6648.22,72.2887,8558.94,10991.9,-0.369177,0.488882,6.42416,-0.672533,4.96367,0.407092,6894.61,90.5396,8805.33,0.485432,0.977535,0.0185891,14203,0.000343983,0.876001,10.7879,8.87353,99.0451,69.7317,0.899355,11.2297,10.2189,98.3675,119.795,0.677613,-50.0634 
52,4,52,14044.1,0.017923,27.3029,11.0987,98.5312,-0.0121724,1.96471,165.076,-3.84904,-1.20647,0.620479,-1.80806,-0.794826,-177.055,5780.93,44.9093,7905.07,9865.28,-2.73417,-0.0916034,2.85021,-0.693195,0.320041,9.17335,6029.27,63.3046,8153.4,0.471162,0.981957,0.0141008,12796.6,0.000416238,0.772533,10.6,8.85482,98.4271,71.1559,0.809558,11.0909,10.5383,97.8823,121.448,0.544777,-50.292 
53,3,53,14864.9,-0.00728686,29.0432,11.0437,98.8252,0.0215908,-21.5957,500,-2.01192,-0.114588,1.59942,0.363593,-0.859144,-153.971,6014.05,71.1349,8492.85,10456.5,-1.0424,0.854929,3.53845,1.33311,0.110373,0.261971,6230.01,87.1319,8708.81,0.462911,0.976109,0.0180968,13458.3,0.00053805,0.815581,10.4766,8.73442,98.9528,71.7828,0.879435,11.0472,10.4064,98.0827,122.305,0.870141,-50.5219 
54,9,54,11805.8,0.0232457,22.2739,11.3946,98.5921,-0.0313074,11.1712,12.5164,-1.72696,-0.465443,1.62591,-0.832271,2.31824,-149.588,4388.47,49.1588,7031.09,8273.51,-0.785041,0.476472,3.50974,0.109644,3.26015,0.465872,4598.28,64.7004,7240.9,0.433464,0.975968,0.0161934,10608.2,0.000532203,0.572194,10.6528,8.84093,98.5256,71.0293,0.708958,11.3322,10.5081,97.8966,121.375,0.628948,-50.3459 
55,7,55,12139.9,0.00488028,23.7341,11.0871,98.9495,-0.00554862,-6.15011,1.93528,-2.2199,1.37956,1.11921,-3.527,-0.375741,-164.227,4649.37,37.9898,7212.03,8567.29,-1.1858,2.41365,3.1874,-2.49291,0.658353,-0.235092,4879.71,55.0524,7442.38,0.441328,0.980639,0.0134431,11056.9,0.000223644,0.608475,10.6018,9.09998,98.9022,71.1887,0.722836,11.1996,10.7956,98.2572,121.509,0.645078,-50.3206 
56,5,56,13483.9,-0.018058,26.7331,-11.0328,98.7993,0.0158514,3.36175,499.997,-1.26439,-1.0297,0.375047,-3.40886,-0.821592,-142.316,5683.3,39.6775,7608.74,9602.99,-0.368262,-0.133572,2.1673,-2.51274,0.074533,3.80468,5882.92,54.4636,7808.35,0.475816,0.984057,0.0126858,12363.8,0.000224438,0.75905,10.6027,8.80212,98.765,70.4851,0.796945,11.039,10.426,98.1123,120.682,0.652749,-50.1966 
