cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
39,50,47.2727,2.2,39,15126.8,0.00549941,27.3647,13.4912,113.438,0.0129623,-15.5343,2.73729e-11,0.925267,1.97553,2.47513,-0.692539,2.86443,61.5629,1495.52,119.51,14908.3,12024.6,0.537622,1.58788,1.69984,-1.08018,2.47678,0.674482,1446.49,115.052,14859.2,0.0903572,0.877814,0.0140625,16008.6,-0.00165638,0.12323,12.3653,12.5762,113.423,88.0315,1.07218,13.869,12.7245,112.62,138.038,0.80312,-50.0061 
40,50,47.2727,6,40,15136.9,-0.150528,25.8419,14.7564,113.358,-0.0564594,72.9202,500,-0.0115496,-0.0336754,2.77787,-1.35052,-2.47352,98.8466,6809.85,139.344,9454.96,12547.6,-0.63396,-0.656086,1.53305,-1.97293,-3.09593,1.31767,6731.11,132.186,9376.23,0.422813,0.966775,0.0253127,15919.8,-0.00206289,0.47674,14.6049,12.5102,112.899,88.7861,0.553813,15.3575,14.9366,112.665,138.941,0.23342,-50.1546 
41,50,47.2727,2,41,14867.1,-0.495669,27.5595,13.7573,113.489,-0.233838,433.008,217.204,-0.430881,-0.448998,0.131557,-0.380454,2.26796,60.9209,986.599,119.578,15230.1,15638.6,-0.814484,-0.8326,-0.635648,-0.764057,1.88436,0.453174,938.073,115.166,15181.6,0.0593116,0.82315,0.0137815,15816,-0.00169849,0.082115,11.4256,13.6125,113.011,87.3515,1.09453,13.8252,12.7547,112.704,138.352,0.30732,-51.0001 
42,50,47.2727,3,42,14539.6,-0.229516,26.0974,14.1484,113.37,-0.722798,1613.91,10.6251,1.62152,-3.00998,-0.181059,1.41724,2.00308,48.16,3660.44,123.615,12177.8,49994.3,1.31827,-3.31323,-0.787559,1.11399,1.69983,26.1636,3622.08,120.127,12139.4,0.233401,0.945145,0.0179025,15518.7,-0.00175842,0.304177,12.9171,11.6604,113.027,88.1795,0.821422,14.2645,13.3806,112.63,138.28,0.397808,-50.1009 
43,50,47.2727,10,43,12437.1,-0.239823,22.0149,14.7106,113.27,0.0947071,73.8228,5.94663e-06,1.37502,-2.31894,3.62269,1.1108,-1.41694,120.739,7206.91,143.606,6624.55,10770.1,0.61476,-3.0792,2.10217,0.350546,-2.1772,1.96037,7110.73,134.863,6528.38,0.526388,0.967876,0.0366591,13508.5,-0.00224775,0.495987,14.9078,12.6307,112.916,89.012,0.392592,15.2667,-15.0549,112.615,139,0.300839,-49.9885 
44,50,47.2727,2.5,44,15056.8,-0.0281314,26.8179,13.807,113.734,-0.00480109,78.5316,500,1.64936,-0.10783,-2.3661,1.15513,2.2451,82.1221,2231.29,114.435,14076,12065.9,1.13225,-0.624931,-3.40031,0.638033,1.728,-5.45277,2165.87,108.489,14010.6,0.13625,0.919407,0.0140634,15896.3,-0.00169901,0.186936,12.4811,11.9385,113.368,88.4724,0.967163,14.2562,13.0734,112.811,138.445,0.557084,-49.9729 
45,50,47.2727,5,45,13274.2,-0.530046,23.7777,14.6542,113.321,0.263084,176.477,67.4859,2.66169,-0.411748,-0.537209,-0.270211,1.36656,48.6082,5708.65,104.043,8864,12854.4,2.35562,-0.717821,-1.14936,-0.576285,1.06048,2.18168,5669.93,100.523,8825.28,0.395981,0.969908,0.0205511,14318.7,-0.00190218,0.421599,14.2249,12.1548,112.92,88.3962,0.558954,14.7615,14.0819,112.664,138.192,0.256624,-49.7953 
46,50,47.2727,8,46,12241.6,-0.0527678,21.8809,14.1682,113.641,-0.464197,305.7,0.000666744,-0.0394981,0.419403,1.96044,1.34803,2.31754,100.523,6820.26,119.205,6774.19,14711.4,-0.672463,-0.213562,0.694508,0.715066,1.68457,0.685476,6740.19,111.926,6694.12,0.506765,0.971761,0.0298797,13300.4,-0.00204676,0.497596,14.3685,12.2757,113.275,88.8978,0.421669,14.8922,14.4389,112.881,138.652,0.393744,-49.7538 
47,50,47.2727,4,47,14046,-0.536094,25.5546,14.3182,113.485,3.83496,-5176.55,34.5609,1.04861,-0.74352,0.00955869,-0.318634,0.021518,92.8508,5482.43,114.294,9936.97,658154,0.463952,-1.32818,-1.15975,-0.903291,-0.563139,0.667731,5408.47,107.571,9863.01,0.358789,0.966364,0.0196952,15074.2,-0.00195611,0.430914,13.6034,11.8275,113.206,88.0733,0.647166,14.6658,13.6928,112.561,137.704,0.644817,-49.6305 
48,50,47.2727,1.5,48,16613.2,-0.465649,29.9974,13.7902,113.271,0.0764978,65.8972,160.221,-0.33019,0.757171,1.82361,-1.09092,-1.10855,26.8125,275.082,159.864,17441.6,13630.4,-0.499021,0.58834,1.48594,-1.25975,-1.27738,2.54484,253.725,157.923,17420.2,0.0146446,0.478645,0.0164253,17325.5,-0.00131512,0.0139801,17.4117,9.09345,120.722,73.2899,1.28399,13.6275,12.5527,112.514,138.635,8.20868,-65.3454 
