cyc,VVA,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
294,10,48.8227,294,9929.24,-0.0179027,19.0643,12.8793,88.6727,0.00672364,4.85777,2.73538e-11,-0.738563,-1.97978,-1.81726,-2.64478,0.706246,-3.09814,518.996,24.0988,11151.3,7994.03,-0.719055,-1.96027,-1.77824,-2.62527,0.725754,0.720274,523.1,24.1793,11155.4,0.0505906,0.925163,0.00397687,10339.9,4805.72,421.546,121640,-0.0339778,0.037156,-335.608,-184.265,91.1612,69.1689,0.831112,13.0988,12.6098,88.5619,122.324,2.5993,-53.1549 
295,9,48.8227,295,10525.9,-0.341965,20.7703,12.875,88.5363,0.25369,48.2264,346.788,-1.44679,-0.752115,-1.93523,0.639117,-0.434012,-1.13993,467.656,25.264,11886,9103.61,-1.43961,-0.744937,-1.92087,0.646295,-0.426834,0.505689,469.166,25.2936,11887.5,0.042924,0.913788,0.00390424,10930.2,5517.38,453.941,139954,-0.516676,0.519034,1589.81,765.091,91.0592,67.994,0.894673,12.9757,12.6687,88.4469,121.012,2.61234,-53.0178 
296,0,48.8227,296,10536.4,-0.23247,20.5819,12.8536,88.7226,-1.23427,403.673,0.000681812,-1.94823,-1.61457,-1.89468,1.17331,-0.992006,-17.9336,550.06,30.1862,11795.8,24831.4,-1.8353,-1.50165,-1.66883,1.28623,-0.879083,0.637103,573.816,30.652,11819.6,0.0522837,0.91451,0.00475447,10975.1,5584.5,482.785,141533,-0.0182769,0.0218184,-240.098,-128.012,91.8748,68.8915,0.917854,12.8296,12.2812,88.6348,121.377,3.23999,-52.4851 
297,8,48.8227,297,9765.39,-0.306938,20.1069,12.6741,88.6521,-0.487039,564.521,452.811,-0.401589,-0.884751,-0.712438,1.19472,-0.666934,-10.9906,438.34,19.9921,11269.4,17246.2,-0.332384,-0.815546,-0.574028,1.26392,-0.597729,0.456293,452.899,20.2776,11284,0.04362,0.927341,0.00329938,10382.8,5104.42,439.163,129193,-0.00167868,-0.0113047,8.2094,6.32471,93.8007,53.5083,0.871418,12.8556,12.528,88.6119,122.093,5.18881,-68.5847 
298,8,48.8227,298,10604.4,-0.118758,20.6993,12.7243,88.673,0.207941,135.997,9.87378e-05,-0.879972,0.491521,-0.718153,-1.10402,1.22375,-6.95769,487.824,28.5135,11940.9,9494.59,-0.836161,0.535332,-0.630531,-1.06021,1.26757,0.129112,497.041,28.6943,11950.1,0.0451315,0.908242,0.00440372,11013.2,5590.12,445.064,141813,-0.819334,0.821813,1890.69,983.333,91.3598,66.1165,0.905942,12.9631,12.5305,88.6333,121.234,2.72653,-55.1171 
299,9,48.8227,299,10004.3,-0.315126,19.6462,12.88,88.5038,0.23438,50.1652,499.952,-1.46264,-2.01971,-2.2349,-2.51154,-1.11579,-21.9577,517.074,24.6645,11204.2,8620.16,-1.32438,-1.88145,-1.95837,-2.37328,-0.977529,0.770009,546.161,25.2348,11233.3,0.052357,0.925192,0.00412111,10431.5,4932.42,447.056,124842,-0.0192352,0.022229,293.054,-136.761,90.8492,66.8823,0.850065,12.9427,12.5574,88.4465,121.436,2.40262,-54.5536 
300,10,48.8227,300,10065.9,-0.356844,20.0173,12.9445,88.4571,0.00684101,606.408,499.22,-1.42112,0.745088,-1.40696,-1.10072,-1.82164,15.5115,498.128,23.9872,11421.5,8570.02,-1.51879,0.647416,-1.6023,-1.19839,-1.91931,0.713433,477.58,23.5843,11401,0.0454387,0.920454,0.00379616,10510.4,5143.21,457.939,130286,-0.509501,0.511588,1608.37,-796.966,100.548,65.559,0.864863,13.0051,12.6207,88.392,123.57,12.1562,-58.0108 
301,0,48.8227,301,11631.9,-0.0114685,22.573,12.5725,88.527,-0.0173898,-40.5484,500,-2.11591,-0.132606,0.870986,-0.937392,-0.343771,-17.6655,533.426,35.2678,13038.7,9261.53,-2.00468,-0.0213714,1.09346,-0.826157,-0.232536,1.54912,556.827,35.7267,13062.1,0.0462041,0.899052,0.00501316,12051.5,6752.27,536.676,171845,-0.00161308,0.00596553,39.8456,0.0310566,81.8427,66.7937,1.00314,12.9939,12.4168,88.4504,121.413,-6.60767,-54.6195 
302,0,48.8227,302,10326.1,-0.314029,21.2686,12.4017,88.622,0.0102747,401.102,500,-0.813492,-0.117876,-1.12208,-1.42304,-1.86488,-19.4365,399.689,26.5353,11859.5,8720.6,-0.691106,0.00451021,-0.877311,-1.30065,-1.7425,0.809572,425.436,27.0401,11885.3,0.0390865,0.899906,0.00417346,10884.5,5930.15,488.811,150463,-0.00167487,-0.011755,10.232,7.22992,94.8718,55.5181,0.964754,12.6062,12.1244,88.5285,122.185,6.34335,-66.667 
303,7,48.8227,303,11147.1,-0.187082,22.1221,12.6685,88.6551,0.329696,-89.76,500,-0.69188,-2.00084,-5.47615,-1.61244,-0.0860885,4.8039,498.605,28.7144,12591.4,10086.5,-0.722129,-2.03109,-5.53665,-1.64269,-0.116337,0.449029,492.242,28.5897,12585,0.0425555,0.907737,0.00416732,11567,6347.67,501.362,161418,-0.00168584,-0.00519422,-6.01921,-0.478682,113.271,67.627,0.973626,12.9316,12.4533,88.5895,121.667,24.6817,-54.0398 
304,0,48.8227,304,10820.2,-0.287629,21.6639,12.6519,88.6263,0.837437,283.03,0.000277941,-1.07782,1.42743,-1.90431,-0.352476,-1.22059,-4.282,479.78,27.8263,12273.6,16638.3,-1.05085,1.45439,-1.85039,-0.325514,-1.19363,0.376133,485.452,27.9375,12279.3,0.0429937,0.908503,0.00417362,11291.2,6160.15,480.124,156535,-0.00163366,-0.000253899,52.0025,-0.00535464,83.7881,65.5777,0.972663,12.7887,12.2314,88.5135,121.393,-4.72549,-55.8156 
305,7,48.8227,305,11209.6,-0.0420816,21.4924,12.8335,88.8296,0.178634,-53.6816,0.0188677,-1.76332,0.151907,-0.481421,-0.46637,-1.22014,4.71393,556.398,25.4227,12535.7,9291.12,-1.793,0.122225,-0.540786,-0.496052,-1.24982,0.863349,550.153,25.3002,12529.5,0.0475248,0.925516,0.00370589,11576.1,6113.53,496.702,155336,-0.030711,0.0338413,370.041,-165.876,98.7093,68.1358,0.944884,13.0219,12.5768,88.7487,122.334,9.9606,-54.1978 
306,10,48.8227,306,10127.5,-0.300911,19.314,13.1567,88.7446,-0.0759027,210.762,434.791,-1.22692,-1.65185,-3.98271,-1.20554,-0.843372,-18.6278,551.118,23.451,11177.8,8792.84,-1.10963,-1.53455,-3.74812,-1.08825,-0.726077,0.543281,575.794,23.9348,11202.5,0.0551843,0.932188,0.00392033,10434,4776.33,460.324,120712,-0.0232507,0.0265637,303.906,149.377,85.7477,70.5156,0.82472,13.0747,12.7175,88.6177,120.481,-2.87,-49.9659 
307,9,48.8227,307,10470.8,-0.366141,20.6302,13.0373,88.5826,0.169807,260.367,311.533,-1.3211,-1.97456,-1.83893,-1.62456,0.401028,11.9056,558.409,23.8528,11788,10194.9,-1.39607,-2.04953,-1.98886,-1.69952,0.326062,0.707861,542.638,23.5435,11772.2,0.0497734,0.929431,0.00367056,10902.2,5293.64,468.217,134162,-0.027344,0.0304006,318.034,-163.791,94.1612,66.4338,0.867076,12.9992,12.9109,88.4967,121.494,5.66451,-55.0604 
308,0,48.8227,308,10317.2,-0.348357,20.47,12.8779,88.7294,0.680404,38.8752,0.469346,-2.19085,-1.66819,-2.53031,-0.488575,0.09296,10.6693,480.875,25.757,11637.4,9442.44,-2.25803,-1.73538,-2.66467,-0.555756,0.0257785,0.629292,466.741,25.4799,11623.3,0.0436402,0.912797,0.00402192,10695.2,5469.35,461.327,138555,-0.00254118,0.0276152,-28.2582,-16.3337,71.8547,87.2768,0.908722,12.9256,12.268,88.6825,121.359,-16.8278,-34.0824 
309,8,48.8227,309,10224.3,-0.338411,20.2726,12.8481,88.8383,0.187774,201.529,449.468,-0.467005,1.37272,-1.75217,-1.54004,-0.311641,-7.49372,510.079,23.4437,11542.7,9710.86,-0.419819,1.41991,-1.6578,-1.49285,-0.264455,0.313547,520.005,23.6383,11552.6,0.048661,0.926311,0.00375507,10686.3,5339.84,459.731,135336,-0.00255954,0.0277358,29.9472,15.3243,72.6431,87.7088,0.894634,12.9869,12.325,88.7224,122.138,-16.0793,-34.4288 
310,8,48.8227,310,11517.7,-0.0789327,21.993,12.7544,88.6585,-0.6886,833.369,8.26743e-06,-1.29809,-1.48395,-0.268524,1.37742,-0.995433,10.5257,513.762,27.8223,12805.4,27812.4,-1.36436,-1.55022,-0.401079,1.31114,-1.06171,0.869195,499.819,27.5489,12791.5,0.0425149,0.912029,0.00395165,11756.3,6327.02,502.687,160901,-0.00153854,-0.151411,-3.76214,0.299522,88.6492,66.4544,0.953269,13.1068,12.7739,88.6711,122.363,-0.0219514,-55.9083 
311,9,48.8227,311,10487.9,-0.337145,20.5627,12.9383,89.0157,-0.158831,15.3701,8.73026,-0.599377,-0.702433,-1.84691,0.11795,-0.639965,-7.48763,552.645,28.4466,11712,8740.14,-0.55223,-0.655286,-1.75262,0.165098,-0.592818,0.482676,562.563,28.6411,11721.9,0.0517164,0.918193,0.0044808,10877.8,5260.45,468.741,133136,-0.044556,0.0473824,453.124,212.77,98.2746,68.3117,0.865744,12.9233,12.913,88.9526,120.97,9.32198,-52.6582 
312,10,48.8227,312,10648.1,-0.0129634,20.6176,12.6427,88.531,-0.0127333,37.815,500,-0.439618,0.313212,-1.58338,-1.38969,-0.3381,5.49551,461.715,26.0385,11980,8501.1,-0.474222,0.278608,-1.65259,-1.4243,-0.372703,0.546639,454.436,25.8957,11972.7,0.0413483,0.90932,0.00396846,10990.4,5573.21,464.632,141276,-1.07678,1.07859,2771.46,1148.46,93.6092,70.5987,0.897208,13.0102,12.699,88.504,121.926,5.10517,-51.3273 
313,0,48.8227,313,11608.8,-0.315625,22.1429,13.0045,88.7674,0.193052,-170.459,456.867,0.0208879,-1.86855,-0.0657785,-0.673189,-2.11519,-29.3634,583.746,33.5805,12768.8,10445.2,0.205781,-1.68366,0.304009,-0.488296,-1.93029,1.08462,622.643,34.3431,12807.7,0.052352,0.911972,0.00491523,11893.4,6440.99,534.318,163781,-0.0200171,0.0230992,363.59,130.199,88.7512,69.4096,0.973893,13.0374,12.4551,88.7407,121.928,0.0105457,-52.5185 
314,0,48.8227,314,10308.4,-0.152955,20.2757,12.6448,88.473,-0.392503,0.625643,500,-2.92816,-0.716737,-2.65627,-1.6481,-0.875438,-64.686,537.456,25.1276,11540.7,8354.05,-2.52085,-0.309427,-1.84165,-1.24079,-0.468127,0.711379,623.144,26.8077,11626.4,0.0574095,0.929986,0.00422949,10854.4,5317.27,490.777,134791,-0.0178448,0.0206171,347.596,125.122,103.479,71.504,0.890289,12.7607,12.5299,88.354,120.982,15.125,-49.4776 
315,7,48.8227,315,10878.8,-0.0458444,21.221,12.5001,88.9089,0.0483872,-10.2743,499.927,-1.08419,-0.87372,-0.0232202,-0.458205,-1.12937,-38.297,550.605,23.4531,12141.5,8651.45,-0.843044,-0.632574,0.459071,-0.21706,-0.888225,1.21636,601.336,24.4478,12192.2,0.0530725,0.933578,0.00368021,11330.5,5830.86,472.625,148132,-0.00145893,-0.00169178,14.6701,0.0409078,94.7119,68.3442,0.928727,12.9249,12.5607,88.8266,120.972,5.88531,-52.6274 
316,0,48.8227,316,11359.6,-0.0545388,22.2333,12.3983,88.9832,0.119871,19.756,499.977,-0.805555,-2.37997,-3.57838,-0.614154,-0.239525,-32.4339,461.96,31.3799,12656.4,9050.62,-0.601327,-2.17574,-3.16992,-0.409926,-0.035297,0.504096,504.924,32.2223,12699.4,0.0432284,0.899541,0.00465225,11680.4,6503.41,489.167,165491,-0.00153702,-0.029087,-14.8417,0.0887722,104.88,65.6661,0.99219,12.8266,12.3838,88.9127,121.224,15.9674,-55.5579 
317,7,48.8227,317,11675.7,-0.0142568,22.2602,12.6739,88.553,0.0174632,-67.6787,500,-1.29234,-0.162289,-2.82216,-0.20396,0.433978,-22.9569,624.263,30.3783,12871,9222.53,-1.14778,-0.0177359,-2.53305,-0.0594061,0.578531,0.203304,654.673,30.9746,12901.4,0.0545201,0.923534,0.00440317,12007.9,6453.61,582.201,164009,-0.0231072,0.0262994,390.162,136.516,97.9472,71.0439,0.968564,13.0013,12.6406,88.569,121.536,9.3782,-50.4922 
318,10,48.8227,318,9277.13,-0.107408,18.3703,12.7031,88.786,0.429572,-119.977,499.999,-2.09194,-0.402466,-0.632952,-2.32248,-1.29733,-7.57059,511.408,25.4629,10519.4,9274.36,-2.04427,-0.354796,-0.537612,-2.27481,-1.24966,0.916793,521.436,25.6596,10529.4,0.0532768,0.920712,0.00446905,9787.3,4440.11,422.223,112152,-0.0013823,-0.00129303,14.6017,-0.00267311,94.2101,68.6921,0.814039,12.8107,12.488,88.6965,121.564,5.51356,-52.8721 
319,9,48.8227,319,9815.05,-0.33795,19.4257,12.9479,88.8113,1.69021,402.691,183.396,-1.35343,0.372982,-0.632048,-1.95832,-1.62643,-43.5753,506.674,26.512,11104.6,30344.7,-1.07905,0.647364,-0.0832831,-1.68393,-1.35205,0.976546,564.397,27.6438,11162.3,0.0543358,0.921053,0.00454132,10387.2,4768.64,432.666,120589,-0.0338976,0.0366976,-435.673,-179.36,90.9527,69.6046,0.829021,12.9229,12.7666,88.7576,120.905,2.19511,-51.3007 
320,0,48.8227,320,11619.5,-0.350677,22.7374,12.8493,88.6375,-0.58726,-3541.86,14.3037,0.305588,-0.173784,-3.28273,-2.0277,0.799478,-16.3823,519.654,28.7344,12950.3,77221.4,0.408743,-0.0706286,-3.07642,-1.92455,0.902634,0.181851,541.356,29.1599,12972,0.0452762,0.913857,0.00412381,11956.7,6707.58,537.482,170699,-0.00151128,-0.00989281,-10.9361,8.04259,91.6267,52.2483,0.999639,12.9666,12.4479,88.5837,121.82,3.04295,-69.572 
321,8,48.8227,321,9808.81,-0.312527,18.8933,13.153,88.78,0.150719,102.256,76.2732,-2.20149,-1.08907,-3.03096,-1.49344,-0.875661,-30.8409,539.923,24.7005,10999.2,8591.31,-2.00729,-0.894877,-2.64257,-1.29924,-0.681464,0.648848,580.777,25.5016,11040.1,0.0564078,0.928642,0.00423707,10296,4653.79,452.859,117770,-0.00239186,0.0259524,28.9028,-18.2023,70.8491,86.5358,0.82321,13.053,12.5798,88.66,121.467,-17.811,-34.9312 
322,8,48.8227,322,11670.5,-0.162204,22.1609,12.8882,88.6911,-1.46468,-1798.54,5.23344e-05,-2.85146,0.416331,-5.36875,-1.82795,-1.34935,7.02951,613.252,34.6572,12833.8,95052.8,-2.89572,0.372068,-5.45728,-1.87222,-1.39362,0.514769,603.94,34.4746,12824.5,0.0507962,0.909178,0.00492752,11889.5,6273.54,524.09,159603,-0.00247166,0.0309326,29.9418,16.1935,73.3182,89.0995,0.956342,13.008,12.6688,88.6403,122.1,-15.3221,-33.0005 
323,9,48.8227,323,10601.1,-0.307791,20.7156,12.8045,88.7826,-0.322898,-23.5577,488.934,-2.8192,-1.80123,-3.51427,-1.07969,-0.789594,16.0459,492.044,28.7942,11846.8,8882.48,-2.92024,-1.90226,-3.71634,-1.18073,-0.89063,0.649739,470.789,28.3774,11825.5,0.043282,0.904581,0.00440101,10877.2,5485.93,449.599,139260,-0.00137779,0.00788753,32.1883,0.163782,88.1702,66.3139,0.899064,12.8892,12.6313,88.7718,123.408,-0.601558,-57.0944 
324,10,48.8227,324,10503.7,-0.178548,20.4452,13.0355,88.6913,0.224754,-243.963,377.874,-2.05554,-1.24489,-3.30576,-1.6914,-1.22576,6.64716,495.081,26.9806,11841.1,10460.8,-2.0974,-1.28675,-3.38947,-1.73326,-1.26761,0.653233,486.276,26.8079,11832.3,0.0446176,0.912013,0.00415622,10898.7,5288.83,462.459,134133,-0.00160362,-0.0101051,2.74105,2.39632,103.139,66.4725,0.857891,13.2837,12.985,88.746,121.997,14.3931,-55.5242 
325,0,48.8227,325,10032.8,-0.033211,19.8933,12.4309,88.8538,0.0513488,-9.10529,499.999,-0.608596,-1.51635,-0.637109,-2.44871,-1.17912,-40.5472,520.931,25.127,11399.9,8065.38,-0.353281,-1.26103,-0.12648,-2.1934,-0.923805,0.973965,574.643,26.1802,11453.7,0.0539376,0.926159,0.00419294,10653.9,5305.85,470.759,134435,-0.00149944,0.00262962,46.61,-0.022036,85.5748,67.4311,0.902162,12.7682,12.2313,88.7192,121.279,-3.14442,-53.8475 
326,0,48.8227,326,12107.1,-0.0306867,23.4875,12.485,88.7363,-0.0702289,100.685,500,-0.357008,-0.415264,-2.56439,-0.118509,1.82435,-29.8433,531.554,31.7402,13512.1,9776.12,-0.169093,-0.227348,-2.18856,0.0694067,2.01227,-3.34817,571.086,32.5153,13551.7,0.0456994,0.90939,0.00440042,12496.6,7305.59,528.798,186198,-0.00279258,0.0325688,30.8772,-14.2709,72.7748,88.8023,1.05302,12.9339,12.2939,88.7122,122.152,-15.9374,-33.3496 
327,7,48.8227,327,10662.2,-0.0864035,20.2733,12.841,88.8392,0.298776,-271.728,0.000538877,-2.57809,-0.541568,-3.25847,-0.370003,-2.02952,-43.0574,589.914,30.4595,11815.1,11117.5,-2.30697,-0.270447,-2.71623,-0.0988818,-1.7584,0.620157,646.951,31.5778,11872.1,0.0583131,0.921304,0.00487579,11094.4,5395.16,499.606,136852,-0.0199764,0.0234818,-291.376,-128.923,89.3943,71.3124,0.882455,13.022,12.6572,88.8161,120.722,0.578227,-49.41 
328,0,48.8227,328,10848.6,-0.330521,20.9633,13.0289,89.0203,0.286733,142.804,485.667,-0.196109,-1.13794,-2.47851,-0.308022,-0.454201,-37.4338,580.495,28.0686,12072.7,10224.2,0.0396014,-0.902229,-2.00709,-0.0723112,-0.21849,0.364949,630.083,29.0409,12122.3,0.055771,0.925362,0.00439368,11297.7,5819.29,524.797,147640,-0.00134756,0.000692254,12.7593,0.013017,96.3982,66.0347,0.935398,13.0197,12.2405,88.8795,122.08,7.51866,-56.0451 
329,7,48.8227,329,11360,-0.00253203,21.5979,12.7002,88.6289,0.0142078,-0.0175683,5.32261e-12,0.104174,-0.862488,-4.61355,0.376161,-1.29331,-9.5527,570.533,33.5868,12564.1,8929.29,0.164325,-0.802337,-4.49325,0.436311,-1.23316,0.242043,583.187,33.8349,12576.7,0.050056,0.907828,0.00493135,11650.7,6153.34,544.692,156225,-0.0212139,0.0246075,313.937,-132.25,98.2119,71.1662,0.949451,12.9987,12.5244,88.5069,120.834,9.70497,-49.6674 
330,10,48.8227,330,9123.5,-0.293966,18.0802,12.8048,88.8412,-0.406851,543.591,430.775,-0.728985,-0.815138,-4.17767,-0.136734,-1.78828,-8.45231,494.44,26.5099,10263,14736,-0.675763,-0.761916,-4.07123,-0.083512,-1.73506,0.444389,505.637,26.7294,10274.2,0.0529634,0.915323,0.00476958,9546.91,4197.81,407.557,105801,-0.124374,0.127163,-751.553,-363.68,102.108,71.4497,0.789789,12.7161,12.504,88.6782,121.106,13.4296,-49.6567 
331,9,48.8227,331,10186.4,-0.306941,19.7874,12.9411,88.6594,-3.51458,2807.82,311.2,-1.40074,0.947463,-0.408975,-0.390231,-0.208456,9.76687,497.478,23.3594,11329.1,329582,-1.46224,0.885963,-0.531973,-0.45173,-0.269955,0.709294,484.54,23.1057,11316.2,0.0463995,0.922977,0.00374717,10442.8,5037.79,440.706,127620,-0.00234272,0.0266468,29.4012,-16.2948,69.9681,88.4106,0.860958,12.9464,12.5694,88.6597,122.425,-18.6916,-34.0141 
