cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
95,-4,47.5336,0,95,14623,0.104709,24.1938,12.6379,96.2672,-1.10915,1300.74,374.956,0.0463241,1.91629,4.09226,-1.49738,0.768459,-87.5488,-87.5075,20.6284,13817.2,56918.5,0.597596,2.46757,5.1948,-0.94611,1.31973,0.398303,35.2883,29.7244,13940,0.00286839,0.404191,0.00391258,12302.5,8458.03,913.368,211945,0.000907764,0.0193363,7.87982,9.9419,119.845,57.1139,1.18114,12.2875,11.4949,95.9343,123.078,23.9109,-65.9636 
96,-4,47.5336,0,96,14568.8,0.0675197,24.1795,12.7343,96.2559,2.45963,-2051.1,0.152516,-0.164769,-0.253263,2.32966,3.48315,0.548184,-98.4301,-105.74,-3.05633,13781,174254,0.455019,0.366524,3.56923,4.10294,1.16797,0.630579,32.3182,7.17017,13919,0.00263154,0.720327,0.000948031,12281.1,8279.75,814.469,207646,0.00079594,0.0155812,6.69753,8.92585,123.43,58.9881,1.14749,12.456,11.76,96.0134,122.745,27.4165,-63.7565 
97,-4,47.5336,2.5,97,13442.1,0.117117,22.2636,12.5182,96.6319,-0.0699288,43.1587,498.025,2.51984,-1.72727,1.95363,1.38144,-3.94305,-148.99,3348.43,56.544,9217.18,9170.88,3.45799,-0.789124,3.82992,2.31959,-3.0049,0.341199,3557.4,72.0234,9426.16,0.300141,0.965782,0.0138798,11852.4,4357.11,17096.3,89700.2,0.00111158,0.37108,11.4612,9.56195,97.1127,72.8167,0.747127,12.3764,11.979,96.0485,123.634,1.06413,-50.8176 
98,-4,47.5336,2,98,14137,0.127337,23.2851,12.5676,96.4826,-0.168345,-173.499,479.706,-1.06994,-1.37328,0.904981,2.5354,2.03548,-136.491,3481.57,63.2972,9784.32,10477.1,-0.210489,-0.513831,2.62388,3.39485,2.89493,0.679598,3673.01,77.4782,9975.76,0.294981,0.9644,0.0141052,12451.7,4804.15,18974.6,99376.5,0.0010991,0.395939,11.3718,9.4542,96.6838,72.2388,0.780646,12.6803,11.8734,95.9765,122.891,0.707337,-50.6522 
99,-4,47.5336,3.5,99,13201.1,0.000387292,22.7343,12.113,96.4493,0.00183809,-6.48215,500,1.91609,1.78352,2.81986,0.788308,2.0485,-110.847,2172.84,52.3272,10181.7,8964.96,2.61407,2.4815,4.21582,1.48629,2.74648,0.688735,2328.31,63.8438,10337.2,0.20379,0.954211,0.0112491,11425,5187.08,8495.83,119859,0.00123448,0.271528,10.4638,9.15176,96.7513,72.0206,0.915736,11.7946,11.2037,96.0872,122.283,0.664071,-50.2625 
100,-4,47.5336,3,100,13501.8,0.0460656,23.0545,12.1831,96.3031,0.0625891,72.1857,0.0334544,2.33399,0.607909,0.790033,1.00033,0.865727,-116.936,3212.04,44.3368,9427.95,9290.45,3.0703,1.34422,2.26266,1.73664,1.60204,0.774093,3376.06,56.4859,9591.96,0.285695,0.971553,0.0107315,11817,4589.21,16099.2,96527.8,0.00122543,0.373105,10.7697,9.46274,96.5339,72.8265,0.789366,11.995,11.9112,95.8604,123.46,0.673464,-50.6339 
101,-4,47.5336,5,101,13782.6,0.129142,22.398,12.7125,95.7382,-0.0174133,110.441,337.155,3.67314,1.07696,2.60685,1.14769,0.148747,-135.967,3147.91,42.5415,9791.26,9331.67,4.52929,1.93311,4.31915,2.00384,1.0049,0.686798,3338.61,56.668,9981.97,0.275401,0.971153,0.0103495,12122.7,4552.57,14401.5,97469.7,0.00116912,0.333383,11.449,9.85627,96.0533,71.7706,0.766571,12.6206,12.1245,95.2455,122.05,0.807774,-50.2792 
102,-4,47.5336,4.5,102,13309.3,0.105932,22.1185,12.5273,96.1668,0.00535304,-210.282,444.329,0.547441,1.02531,5.04385,5.30384,0.323403,-138.173,2350.92,30.0524,10231.5,9056.65,1.41748,1.89535,6.78393,6.17387,1.19344,0.611549,2544.72,44.408,10425.3,0.217146,0.970366,0.00778564,11719,4745.87,9163.17,107793,0.000918022,0.273156,10.9265,9.49464,96.4586,72.5424,0.804874,12.6704,12.138,95.6884,123.558,0.770208,-51.0159 
103,-4,47.5336,1.5,103,12993.3,0.119972,22.3624,12.0125,96.3679,-0.428596,51.7864,204.389,-2.38255,-1.97266,4.27343,0.808809,-2.91972,-126.422,3361.8,47.9227,8855.69,9467.32,-1.5865,-1.17662,5.86552,1.60485,-2.12367,-1.2703,3539.12,61.0575,9033.01,0.308067,0.970694,0.0122983,11488.2,4404.87,19336.2,88427.3,0.00104922,0.417828,10.7407,9.12987,96.5621,72.4537,0.771525,12.0525,11.3679,95.9805,123.046,0.58157,-50.592 
104,-4,47.5336,4,104,13180.6,0.000608869,22.6012,12.1715,96.3884,0.00928077,-9.71927,500,1.73337,-2.73812,4.50823,2.32472,-0.924799,-121.559,2215.44,56.0212,10152.7,8958.06,2.49879,-1.9727,6.03908,3.09014,-0.159376,0.364036,2385.94,68.6507,10323.2,0.20801,0.952061,0.0121021,11470.3,5032.21,9372.14,114811,0.00114356,0.291044,10.3514,8.95665,96.6003,72.2866,0.877933,12.0196,11.4536,95.8663,122.975,0.733995,-50.688 
