cyc,VVA,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
110,8,47.8227,110,8080.42,-0.290959,15.2432,13.6792,88.8023,0.0693609,-9.90558,470.849,-1.08618,-0.611715,-1.82046,-1.53067,-0.849614,-26.7795,620.179,23.4952,8993.49,6810.19,-0.917561,-0.443091,-1.48321,-1.36205,-0.680991,0.696493,655.653,24.1908,9028.97,0.0762286,0.939349,0.0049112,8601.14,2784.83,418.609,69337.2,-0.0025466,0.0191249,32.282,34.3142,73.8977,86.4797,0.587372,13.6403,13.5208,88.8443,120.816,-14.9466,-34.3367 
111,9,47.8227,111,8045.29,-0.146761,14.8498,13.7233,88.6841,0.641406,-178.114,5.58645e-05,-1.27668,-1.66999,0.0134055,-2.15199,-0.700816,-11.7667,619.375,26.4525,8894.08,10353,-1.20259,-1.5959,0.161589,-2.0779,-0.626724,1.03025,634.962,26.7582,8909.67,0.0749176,0.931318,0.00550191,8475.47,2581.23,414.46,64186,-0.00252091,0.0189255,30.9429,37.2342,72.7049,88.613,0.546218,13.7491,14.2441,88.8173,121.065,-16.1123,-32.4521 
112,7,47.8227,112,8903.6,-0.0586966,16.969,12.9521,88.7749,0.674598,-164.682,500,-1.86809,-1.19372,-2.95987,-0.85612,0.437429,-29.9711,610.715,29.7143,9880.14,10771.2,-1.67937,-1.005,-2.58243,-0.6674,0.626148,0.513488,650.417,30.4928,9919.85,0.0693417,0.924177,0.00563059,9379.88,3375.25,451.159,84558.4,-0.00265482,0.019552,31.9105,35.0084,71.9846,88.4088,0.652238,13.2664,13.7592,88.7543,121.108,-16.7697,-32.6992 
113,5,47.8227,113,10473.4,-0.284055,19.9748,13.0958,88.7559,0.276197,47.9449,3.12524e-10,0.114416,-0.870881,-0.655062,-1.05341,0.195359,-26.226,578.282,30.4825,11594.5,8946.54,0.279554,-0.705743,-0.324785,-0.888269,0.360497,0.746013,613.023,31.1636,11629.3,0.0565166,0.918305,0.00491216,10846.8,4797.93,477.221,121317,-0.00264524,0.0257126,29.9785,21.812,70.9253,86.0137,0.79675,13.3657,13.4465,88.7785,120.418,-17.8532,-34.4038 
114,10,47.8227,114,7558.43,-0.270783,13.9057,14.0149,88.5208,-0.0684414,148.899,487.183,-1.88304,0.103466,-0.187107,0.447366,-1.73662,-27.3874,611.166,22.5615,8301.47,6675.99,-1.71059,0.275918,0.157795,0.619818,-1.56417,1.07104,647.445,23.2729,8337.75,0.0810861,0.940818,0.00511551,7984.66,2278.02,402.588,56159.3,-0.00229544,0.0177783,32.3138,35.5067,73.6799,87.4569,0.513135,14.0939,13.7877,88.5446,121.018,-14.8647,-33.5609 
115,0,47.8227,115,11303.8,-0.287502,21.1588,13.1453,88.7729,0.477618,128.567,1.50765,-2.60051,-0.801936,-2.90713,-0.870391,-1.10899,-73.2426,587.437,33.5536,12384.6,11053.3,-2.13932,-0.340747,-1.98475,-0.409202,-0.647805,0.640562,684.459,35.456,12481.6,0.0586598,0.916882,0.00520555,11668.3,5893.69,515.151,149667,-0.0116403,0.0152427,-294.774,-90.9202,77.1872,72.6454,0.921111,13.1743,12.5814,88.7125,120.423,-11.5253,-47.7773 
116,0,47.8227,116,11478.9,-0.0564677,21.9101,12.7468,88.8971,-0.34141,61.359,9.41813e-08,-0.828004,-1.76166,-2.10574,-2.98097,-2.04154,-41.5797,596.894,32.1599,12726.9,9773.54,-0.566188,-1.49984,-1.58211,-2.71915,-1.77972,0.805805,651.974,33.2398,12782,0.0547871,0.918087,0.0047676,11900.1,6286.9,562.285,159696,-0.00145899,0.0256015,0.144222,0.416965,83.1663,66.8841,0.954025,13.1087,12.6442,88.8166,120.576,-5.65026,-53.6917 
117,0,47.8227,117,10935.9,-0.324407,21.1544,12.9681,88.7611,0.586166,65.3296,1.26276,-0.485302,0.556611,0.0407459,0.413332,-0.418787,-10.7731,531.758,29.1334,12204.9,10177,-0.417466,0.624447,0.176417,0.481168,-0.350952,0.656518,546.029,29.4133,12219.1,0.048326,0.913853,0.00441464,11298.9,5870.47,486.893,149067,-0.071192,0.073821,-751.35,262.566,95.2808,68.8736,0.930789,13.0146,12.4359,88.7177,120.104,6.5631,-51.2305 
118,4,47.8227,118,10443.9,-0.0975609,20.0586,12.8569,88.7299,0.0992608,32.8428,8.41756e-09,-2.41422,-0.490628,-2.57732,-0.801909,-2.15131,-13.0943,624.507,34.6638,11611.7,8501.32,-2.33177,-0.408177,-2.41242,-0.719458,-2.06886,0.696195,641.852,35.0039,11629.1,0.0590186,0.912877,0.00551423,10875.4,4973.26,510.976,125746,-0.0213386,0.025098,284.605,130.916,93.0262,70.3425,0.824666,13.1947,13.1551,88.6824,120.637,4.34384,-50.2947 
119,0,47.8227,119,11637.7,-0.129898,22.3948,12.7081,88.7199,-0.161345,-162.101,1.00438e-05,-2.01625,2.15832,-0.82226,-1.96063,-1.61467,-18.6685,563.45,27.9483,12929.3,10115.9,-1.8987,2.27587,-0.587159,-1.84308,-1.49712,0.834612,588.18,28.4332,12954.1,0.049065,0.922002,0.004027,11987.8,6648.47,553.114,169022,-0.00270002,0.031318,29.5277,15.8493,71.3086,87.003,0.997648,13.0542,12.3064,88.6903,120.775,-17.3817,-33.7716 
120,3,47.8227,120,10770.3,-0.326273,20.7782,13.04,88.7328,0.66942,158.148,497.641,-0.463259,-1.20606,-2.02045,-1.01324,-2.20302,-33.1792,572.429,29.0546,11993.1,12266.6,-0.254338,-0.997135,-1.6026,-0.804315,-1.9941,0.716478,616.381,29.9164,12037,0.05499,0.921712,0.00455744,11209,5419.22,453.631,137462,-0.00269797,0.0249388,30.8403,20.3938,69.8369,85.9381,0.872978,13.1734,12.9214,88.666,121.447,-18.8291,-35.5093 
121,6,47.8227,121,8552.46,-0.291847,16.2571,13.4629,88.7392,-5.16482,2108.31,374.676,-1.7117,0.208338,0.0767985,-1.4101,-0.986371,9.98045,618.095,22.6631,9448.67,361600,-1.77454,0.145493,-0.04889,-1.47295,-1.04922,0.98836,604.874,22.4039,9435.45,0.0679018,0.939128,0.00435491,8908.07,3188.73,420.189,79716.6,-0.00232898,0.0194591,32.2821,28.0553,72.8356,83.5785,0.645485,13.3841,13.3189,88.6547,120.204,-15.8191,-36.6252 
122,8,47.8227,122,7839.64,-0.044701,15.1642,13.0142,88.7679,0.0658768,15.842,1.86345e-05,-0.834777,1.90644,0.0911223,-1.78987,0.21999,-10.0811,549.412,23.743,8901.27,6458.32,-0.771299,1.96991,0.218078,-1.72639,0.283468,9.31331,562.766,24.0048,8914.63,0.0669351,0.930539,0.00493584,8407.64,2875.57,376.813,71648.6,-0.00269411,0.0183755,32.7019,35.9972,72.8137,90.9784,0.614069,13.2922,13.0724,88.7872,123.304,-15.9735,-32.3252 
123,9,47.8227,123,7378.54,-0.328136,14.1299,13.9763,88.5751,-0.556772,619.727,459.587,-0.277133,0.161103,0.703265,0.231862,-0.750191,-5.19875,600.332,21.2097,8353.57,17661.2,-0.244397,0.193838,0.768735,0.264597,-0.717456,-1.89742,607.219,21.3447,8360.46,0.0762414,0.94205,0.00468098,7964.42,2358.28,383.979,58322.6,-0.00264842,0.0175575,33.7197,34.4738,74.0152,84.3745,0.528279,13.9395,13.8144,88.5735,120.873,-14.5583,-36.4981 
124,7,47.8227,124,8208.06,-0.303577,15.5568,13.6736,88.5755,-0.0314722,253.703,8.36383,-1.06746,-1.29068,-5.62368,-0.801034,-0.951759,-19.7151,667.36,22.1009,8995.34,7184.59,-0.943323,-1.16654,-5.3754,-0.676893,-0.827618,0.402054,693.476,22.613,9021.46,0.0803345,0.946016,0.00459615,8632.36,2860.75,434.869,71315,-0.00230822,0.0190076,34.5356,27.7416,74.8332,81.8496,0.605173,13.5189,13.4475,88.4775,119.824,-13.6443,-37.9742 
125,5,47.8227,125,10083.7,-0.323526,19.4608,13.1403,88.7077,0.892685,-389.434,390.014,-0.82576,-1.74927,-2.03339,-0.589007,-1.37494,-10.3604,560.411,28.6625,11220,19641.5,-0.760523,-1.68403,-1.90291,-0.52377,-1.30971,0.692132,574.135,28.9316,11233.7,0.0548898,0.918961,0.00472181,10459.8,4601.5,458.282,116289,-0.0289199,0.0324874,308.27,159.264,103.428,72.5868,0.789367,13.2701,13.1778,88.6721,121.441,14.7562,-48.8544 
126,10,47.8227,126,7958.38,-0.230842,14.443,14.366,88.5637,1.05026,-84.3794,3.19187,-0.338301,0.300361,-1.79611,0.282407,-0.937289,10.9868,691.3,28.2933,8680.86,9639.32,-0.407482,0.231179,-1.93447,0.213226,-1.00647,0.333864,676.746,28.0079,8666.31,0.0815053,0.932465,0.00591812,8303.1,2404.18,439.055,59480.4,-0.00242128,0.018483,33.3467,33.0571,77.3849,82.6758,0.516285,14.3315,14.345,88.6143,121.026,-11.2295,-38.3497 
127,0,47.8227,127,10927.9,-0.1543,21.4055,12.6489,88.9465,0.155131,83.923,1.01885e-11,-1.93039,-1.88673,-1.1341,-1.29506,-0.498333,5.9922,488.429,29.746,12218.8,9237.85,-1.96813,-1.92446,-1.20956,-1.33279,-0.536064,0.826487,480.492,29.5904,12210.9,0.0428015,0.902713,0.0044441,11226.1,5879.06,474.194,149361,-0.00154474,0.0689049,-0.0569377,0.711537,94.6797,60.9667,0.926427,13.0162,12.6386,88.8529,120.653,5.82677,-59.6861 
128,0,47.8227,128,11028.4,-0.246323,21.2605,12.9942,88.8999,-0.0783847,232.355,500,-1.10363,-0.538476,-2.90027,-0.382335,-1.38131,-4.62868,567.609,31.5587,12294.5,9586.15,-1.07448,-0.50933,-2.84198,-0.35319,-1.35217,0.536469,573.74,31.6789,12300.6,0.0503358,0.911888,0.00472174,11398.3,5861.48,503.573,148800,-0.0180898,0.021768,-273.446,-117.42,96.3651,70.3649,0.921254,13.1023,12.5717,88.8133,120.841,7.55179,-50.4763 
129,0,47.8227,129,11607.4,-0.0205652,22.3517,12.5216,88.9134,0.00176974,-15.5216,500,-0.178087,-0.849304,-3.69364,-1.24098,-0.32367,6.76823,547.849,31.0815,12891,9111.87,-0.220704,-0.891921,-3.77888,-1.2836,-0.366288,0.422313,538.883,30.9057,12882,0.0453795,0.90879,0.00440001,11875.1,6547.41,529.105,166541,-0.00262332,0.0324242,29.7595,14.9119,71.2944,86.741,0.989746,13.0285,12.35,88.8273,120.449,-17.5329,-33.7079 
130,4,47.8227,130,10246.6,-0.281993,19.5851,13.113,88.7871,0.145816,242.96,0.0229468,-1.82452,-1.11546,-2.66236,-1.65241,-2.29668,-26.5035,662.305,30.255,11278.5,9513.61,-1.65763,-0.948575,-2.32859,-1.48553,-2.1298,0.727655,697.414,30.9434,11313.6,0.0654642,0.927949,0.00501303,10653.4,4765.29,492.709,120486,-0.00245531,0.0253171,30.1307,21.9865,72.0322,85.4872,0.819126,13.1328,12.8454,88.7106,120.728,-16.6784,-35.241 
131,0,47.8227,131,10448.6,-0.318931,20.1928,13.0307,88.9032,0.105213,-39.2003,244.025,0.0699235,0.118648,-1.47157,0.472926,0.412063,-25.1043,500.013,25.9522,11648.1,8699.91,0.227999,0.276723,-1.15542,0.631002,0.570138,3.09907,533.268,26.6043,11681.4,0.0493178,0.919704,0.00417785,10812.9,5272,441.214,133790,-0.0179429,0.0207619,321.021,-128.427,94.7304,69.2074,0.873114,13.1147,12.5755,88.7992,120.315,5.93112,-51.108 
132,3,47.8227,132,10807.1,-0.320522,20.7555,13.0245,88.8524,0.350664,147.48,499.307,-0.323511,-1.40322,-0.699067,0.494979,0.0299882,-25.8753,578.965,30.9755,11981.8,10483.7,-0.160581,-1.24029,-0.373206,0.657909,0.192918,0.59577,613.242,31.6476,12016,0.0548157,0.917168,0.00482827,11187.3,5458.42,491.171,138455,-0.00255657,0.0280483,30.8467,16.8987,72.0385,88.0772,0.881385,13.2711,12.6885,88.7864,121.645,-16.748,-33.5682 
133,6,47.8227,133,9409.62,-0.00554035,17.8786,12.9727,88.8378,-0.00832295,7.06356,2.67425e-11,-0.0379529,-0.998573,1.06946,-0.2939,0.340893,-8.12268,533.671,27.1369,10560.4,7552.13,0.0131935,-0.947427,1.17175,-0.242753,0.39204,-2.02929,544.431,27.3478,10571.2,0.0552886,0.919197,0.00474295,9847.08,3918.65,410.714,98655.9,-0.00262877,0.0210764,31.7927,24.9588,71.6581,87.2015,0.710314,13.6041,13.4588,88.7914,121.183,-17.1333,-33.981 
134,8,47.8227,134,8134.77,-0.291133,15.4381,13.5842,88.7932,0.198709,287.973,173.881,0.578286,0.905558,0.664982,-0.374326,-1.371,-44.8806,571.153,23.5541,9074.13,8689.7,0.860887,1.18816,1.23019,-0.091725,-1.08839,0.41395,630.605,24.7198,9133.58,0.0727497,0.935804,0.00496088,8668.15,2881.54,392.468,71814.4,-0.00258258,0.0172501,35.5968,33.6002,72.5856,87.9006,0.601443,13.6369,13.4122,88.6257,121.631,-16.0402,-33.7308 
135,9,47.8227,135,8041.05,-0.137371,14.5112,13.9054,88.7214,0.0797687,41.3954,500,-0.688669,-1.45156,-1.30181,1.25587,0.871869,-26.1181,620.57,26.2655,8840.59,6676.22,-0.52421,-1.2871,-0.97289,1.42033,1.03633,-1.97024,655.168,26.9439,8875.19,0.0773943,0.932863,0.00556129,8465.33,2535.34,420.177,63001.1,-0.00226044,0.0192228,32.5388,26.9298,74.008,83.6845,0.541453,14.3071,14.0391,88.6797,121.585,-14.6717,-37.9002 
136,7,47.8227,136,7802.08,-0.273178,15.0179,13.3476,88.9004,-0.0285926,-154.044,499.265,0.263717,-0.459064,-3.70844,-1.28981,-0.182163,-32.9873,555.537,21.7678,8726.52,6668.75,0.471429,-0.251352,-3.29302,-1.0821,0.0255495,0.202561,599.235,22.6246,8770.22,0.0720492,0.938022,0.00472961,8317.03,2726.39,395.269,67903.2,-0.0023115,0.0179224,30.1033,34.0713,71.6647,88.6842,0.594338,13.2269,13.3437,88.8252,120.902,-17.1605,-32.2177 
137,5,47.8227,137,9873.34,-0.226629,18.6639,13.2634,88.631,0.203025,33.8187,0.000153741,-0.523735,-0.470178,-1.95312,-1.7864,-3.17651,-12.8735,616.92,28.2329,10906.1,8281.96,-0.442673,-0.389117,-1.79099,-1.70534,-3.09545,0.758742,633.974,28.5673,10923.2,0.0618729,0.926908,0.00479454,10246.4,4290.1,467.615,108233,-0.00252978,0.0241629,30.7257,22.7038,72.3914,85.1369,0.757375,13.456,13.1895,88.5667,121.24,-16.1752,-36.1032 
138,10,47.8227,138,6741.01,-0.272729,12.6089,14.0657,88.9723,0.130218,178.54,12.6816,-3.05258,-1.09094,-2.56487,-0.123538,-1.14156,-15.6108,619.35,22.7422,7456.35,6530.26,-2.95428,-0.992647,-2.36828,-0.0252408,-1.04326,0.679256,640.029,23.1476,7477.03,0.088649,0.940476,0.00567051,7219.81,1836.52,379.631,45022.3,-0.00231248,0.0164445,32.9008,39.345,74.5334,85.5155,0.457408,13.8673,14.0365,88.9283,120.258,-14.3949,-34.7427 
139,0,47.8227,139,11635.6,-0.220661,22.28,12.9482,88.8105,-0.305362,-258.617,0.0649154,-2.27779,0.846967,0.305072,-0.696635,0.576324,30.3966,457.453,28.0621,13054.8,11962,-2.46919,0.655568,-0.0777269,-0.888034,0.384924,0.967539,417.187,27.2726,13014.5,0.0351465,0.897342,0.00384538,11870,6542.74,506.883,166358,-0.00170069,-0.18426,1.74283,0.228371,113.78,66.4244,0.965278,13.3223,12.6711,88.7712,120.705,25.0086,-54.2807 
140,0,47.8227,140,11566,-0.0222024,21.767,12.8386,88.6773,-0.00482457,4.3762,500,-0.387697,-1.35478,-2.09619,-0.440243,-0.522012,-7.92849,553.8,34.5392,12781.3,9097.94,-0.337773,-1.30485,-1.99635,-0.39032,-0.472088,0.556504,564.302,34.7451,12791.8,0.0477369,0.90273,0.00497862,11821.1,6291.29,531.564,160000,-0.00257599,0.0340588,-29.9532,-14.2706,72.9876,87.2172,0.957586,13.2193,12.4822,88.6017,120.417,-15.6141,-33.1999 
141,0,47.8227,141,11439.3,-0.31065,21.56,13.1418,88.8272,0.415455,-950.254,64.9414,0.431631,-1.48895,-2.70238,-0.646694,-0.637013,-22.0092,635.583,28.8207,12569.8,22075.2,0.570217,-1.35037,-2.42521,-0.508108,-0.498427,0.4242,664.738,29.3923,12598.9,0.0565648,0.928179,0.0042791,11751.8,5976.24,529.691,151842,-0.00253295,0.0290944,29.2078,-18.0825,70.5211,84.827,0.924059,13.2063,12.7123,88.668,119.745,-18.1469,-34.9185 
142,4,47.8227,142,10515.7,-0.163035,19.6986,-13.1632,89.0412,0.0909173,41.1829,500,-1.21791,-1.48252,-0.97852,-0.138404,-0.598099,-5.9949,627.015,25.6876,11577.2,8562.83,-1.18016,-1.44478,-0.903023,-0.100656,-0.56035,0.784428,634.956,25.8433,11585.1,0.05863,0.933509,0.00409243,10829.9,4877.1,482.293,123356,-0.0133746,0.0173846,232.585,99.0468,90.5177,71.1021,0.809513,13.3664,13.2205,88.9042,120.281,1.61349,-49.1793 
143,0,47.8227,143,10819.2,-0.331249,21.5868,12.6269,89.0665,0.499601,-85.7361,400.602,-1.815,-1.26557,-1.61634,-0.707791,0.565428,-3.86144,467.8,28.3822,12161.4,10267.6,-1.79069,-1.24126,-1.56772,-0.683477,0.589742,0.665974,472.915,28.4825,12166.5,0.0423022,0.904652,0.00429395,11179.5,5995.58,471.745,152322,-0.00161274,-0.0444618,-5.39089,0.277827,76.8295,67.4353,0.946995,12.8725,12.4608,88.9516,120.802,-12.1221,-53.3663 
144,3,47.8227,144,11085.3,-0.0965616,21.2571,12.7027,88.754,-0.386724,326.3,500,0.101471,-1.08071,0.126431,0.0678032,0.0807384,9.69059,541.844,29.3951,12284.3,12898,0.0404521,-1.14173,0.00439304,0.00678416,0.0197193,1.0041,529.007,29.1434,12271.4,0.0466996,0.912068,0.00435576,11327.9,5757.8,492.477,146230,-0.00143454,-0.00265734,14.7283,0.00578641,95.5735,67.7444,0.903614,13.1161,12.9105,88.6979,120.73,6.87562,-52.9855 
145,6,47.8227,145,8428.81,0.00499533,16.1143,13.1069,89.0378,0.00360556,-2.47005,2.59589e-12,-2.69994,-0.539409,-0.41639,-0.272322,-1.54213,8.65081,628.08,22.2521,9462.21,6875.82,-2.75441,-0.593881,-0.525333,-0.326794,-1.5966,0.909379,616.621,22.0274,9450.75,0.0690251,0.941163,0.00427515,8933.28,3247.11,427.438,81306.3,-0.00244078,0.0212789,31.7658,24.373,73.2385,82.6294,0.657937,13.4298,13.1319,88.9223,119.827,-15.6838,-37.1974 
146,8,47.8227,146,7533.42,-0.319194,14.597,13.6901,88.7557,-0.527281,571.667,245.428,-1.11714,-1.30724,0.076495,0.673003,-1.34854,-2.666,634.156,22.2797,8474.64,16317.8,-1.10035,-1.29045,0.110069,0.68979,-1.33175,1.03766,637.688,22.349,8478.17,0.0787417,0.942212,0.00483243,8098.48,2475.06,402.263,61324.1,-0.00260189,0.0182494,34.4078,32.6293,73.56,83.5357,0.550059,13.6684,13.6989,88.6653,120.35,-15.1052,-36.8146 
147,9,47.8227,147,8289.56,-0.338394,15.7478,13.8709,88.8888,-0.0359961,314.632,499.871,0.359593,-0.441477,0.248002,2.01683,0.688965,7.1779,627.319,24.2053,9248.92,7479.51,0.314396,-0.486674,0.157608,1.97163,0.643768,0.939399,617.81,24.0188,9239.41,0.070619,0.936299,0.00476593,8748.49,2847.49,421.572,70962.6,-0.00264812,0.0186599,32.8973,32.9671,75.0292,83.4666,0.581229,14.0366,13.8571,88.9327,121.106,-13.9035,-37.6394 
