cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
16,-1,47.5366,1.6,16,13680.3,0.0296702,23.4873,12.1468,96.9424,0.183314,-90.1523,10.805,3.26769,1.14901,-0.421715,1.51727,1.5963,-184.383,5049.12,40.15,7704.03,9825.28,4.4287,2.31002,1.90031,2.67828,2.75731,0.864984,5307.73,59.3067,7962.64,0.431002,0.980821,0.0135345,12314.9,4224.51,38171.8,64843.9,0.000998381,0.55383,11.5487,9.81274,97.3851,71.6539,0.640133,12.0032,12.0965,96.3667,122.025,1.01845,-50.3707 
17,-1,47.5366,1.18,17,14744.5,-0.00528554,24.7727,12.4813,96.8739,0.0171884,-5.03708,1.64523e-11,1.98042,3.10315,1.19132,2.51294,0.0774875,-163.957,2428.62,24.9219,11380.3,10068.1,3.01282,4.13554,3.25611,3.54533,1.10988,0.783786,2658.59,41.9565,11610.2,0.206483,0.973125,0.00661288,12875.6,6019.12,10399.5,139357,0.00120447,0.301704,10.6579,9.10775,97.2164,71.029,0.940611,12.3764,11.7681,96.4602,121.417,0.756207,-50.3877 
18,-1,47.5366,1.22,18,14679.8,0.00939084,24.6306,12.3488,96.6171,0.0178597,-38.5302,500,4.98074,1.62133,2.88448,5.76855,-0.0152974,-140.171,4571.1,74.3556,9134.33,9923.77,5.86336,2.50395,4.64971,6.65117,0.867321,0.773577,4767.7,88.9188,9330.93,0.367342,0.968394,0.0172514,12978.9,4882.79,31671.5,88612.8,0.00138711,0.516199,11.1283,9.65179,97.0441,72.2861,0.755477,12.1872,11.715,95.9723,122.645,1.07173,-50.3592 
19,-1,47.5366,1.3,19,14060.1,0.171921,23.2737,12.2847,96.6182,-0.106962,-217.253,11.3718,-0.305389,2.1858,1.16296,1.01129,0.0827567,-157.82,5013.8,71.9074,8145.28,10063.8,0.688361,3.17955,3.15046,2.00504,1.07651,0.688071,5235.16,88.3043,8366.63,0.415561,0.971328,0.0190714,12597.8,4387.97,36922.2,70405.2,0.00124828,0.55158,11.5703,9.51765,97.0112,72.35,0.668165,12.2919,11.7657,95.924,122.647,1.08718,-50.2967 
20,-1,47.5366,1.2,20,15060.9,0.164632,24.708,12.4849,96.6266,-0.340842,93.8738,498.638,4.1408,0.939429,2.72755,2.15183,1.2369,-143.907,3264.08,23.2285,10758.8,11083.5,5.04695,1.84557,4.53984,3.05798,2.14304,0.727065,3465.92,38.1798,10960.7,0.264346,0.981087,0.00637579,13111.3,5681.12,17232.5,123399,0.00137542,0.384354,11.0035,9.28342,97.0784,72.072,0.884164,12.4743,11.6829,96.0382,122.694,1.04022,-50.6217 
21,-1,47.5366,0,21,15661,0.114007,25.4123,12.8029,96.5424,-0.17113,-122.255,500,4.00891,-0.332269,7.4233,-0.364186,-1.03164,-158.515,51.4336,0.816557,14639.5,11272.3,5.00704,0.665857,9.41955,0.63394,-0.0335172,0.399756,273.766,17.2856,14861.8,0.0205035,0.900499,0.00213796,13352.1,9182.71,950.448,230345,0.00118416,0.0249185,6.17989,7.73574,95.6899,71.538,1.2104,12.5319,11.6403,96.0886,122.374,-0.398675,-50.8358 
22,-1,47.5366,1.4,22,14012.9,0.17007,23.1534,12.3133,96.3712,-0.262444,56.6096,113.757,-1.93402,0.695954,-0.907955,1.22942,3.88825,-141.44,5118.3,81.681,8028.04,9764.42,-1.04342,1.58656,0.873263,2.12003,4.77886,0.894981,5316.69,96.376,8226.42,0.42344,0.969253,0.0211251,12555.9,4270.04,37988.7,66284.8,0.00109741,0.550563,11.5339,9.87157,96.5923,71.5359,0.633345,12.6621,11.96,95.7442,121.691,0.84814,-50.1553 
23,-1,47.5366,1.24,23,14057,0.155773,23.8476,12.063,96.7323,-0.0294887,-46.2742,60.1918,0.472948,-0.127476,-2.45181,-2.35014,0.711665,-173.318,5061.92,65.8903,8085.9,9409.16,1.56428,0.963859,-0.269138,-1.2588,1.803,1.09601,5305.02,83.8974,8328.99,0.419882,0.97307,0.0182174,12634.5,4523.35,39657.3,70891.5,0.00125927,0.586634,11.2149,9.34579,97.0116,72.2886,0.678796,12.1178,11.6365,96.1595,122.465,0.852096,-50.1762 
24,-1,47.5366,1.12,24,16268,0.130245,26.5011,12.7766,96.586,0.290587,-227.077,496.558,2.35794,-1.33809,1.9919,-0.527518,4.15479,-134.301,549.648,11.4469,14808.8,13170.4,3.2036,-0.492434,3.68322,0.318142,5.00045,0.685543,738.019,25.4003,14997.2,0.0529595,0.943192,0.00311022,13935.5,9063.4,1637.79,226991,0.00101522,0.082854,10.4871,8.80286,97.8825,70.7259,1.1739,12.7013,12.0435,96.2263,122.033,1.65619,-51.3075 
25,-1,47.5366,0,25,16293.4,0.131486,26.6287,12.7309,96.3904,-0.493735,-266.855,450.277,3.29075,3.48611,0.755507,-0.869841,1.56316,-114.958,-31.8203,-8.76011,15390,15324.9,4.01461,4.20997,2.20322,-0.145984,2.28702,0.824708,129.419,3.18353,15551.3,0.00936832,0.958729,0.000376959,13814.5,9982.42,868.696,251526,0.000897834,0.0178503,11.4442,8.77875,119.351,57.9679,1.24924,12.5375,11.9484,96.0521,122.561,23.2994,-64.5933 
26,-1,47.5366,1.14,26,13835.1,0.156508,23.1107,12.2355,96.671,0.372364,-182.459,117.117,-0.719964,4.41861,-0.809052,0.115438,-2.65909,-169.302,1512.66,19.7631,11435.2,11416.8,0.346088,5.48466,1.32305,1.18149,-1.59304,0.803767,1750.12,37.353,11672.7,0.145576,0.963994,0.00586025,12022.1,5841.95,4962.69,140091,0.00112528,0.204654,10.1658,8.86568,97.1641,71.7022,0.942213,12.3603,11.8187,96.2415,122.515,0.922619,-50.813 
27,-1,47.5366,0,27,14825.7,0.073282,24.1226,12.8249,96.5366,0.150398,-248.53,12.6354,0.0116453,0.93549,3.12442,0.296239,0.981798,-142.961,85.1896,21.7699,13711,11287.8,0.911834,1.83568,4.92479,1.19643,1.88199,0.54191,285.707,36.623,13911.5,0.0228058,0.816779,0.00482607,12527.8,8128.56,901.736,203236,0.00139264,0.0176959,8.17229,-7.46567,96.7696,71.2519,1.14926,12.3257,11.5737,96.1456,123.156,0.623917,-51.9037 
28,-1,47.5366,1.16,28,16396,0.181388,26.4179,12.7026,96.7254,-0.494276,-32.7664,0.0403481,2.94974,1.8527,3.76099,1.30144,1.24203,-163.229,1839.64,41.5086,13434.7,11451.3,3.97755,2.88051,5.8166,2.32925,2.26983,0.663269,2068.58,58.4674,13663.7,0.146785,0.952868,0.0078208,14092.6,7810.87,6224.74,189442,0.00145409,0.222723,11.0878,8.80759,97.1214,71.529,1.08449,12.5848,11.8541,96.3722,122.266,0.749271,-50.7369 
29,-1,47.5366,1.1,29,15254.2,0.124228,25.7832,12.3048,96.5958,-0.087789,29.6179,491.479,-0.501227,-1.37603,9.39637,1.28225,2.43509,-150.262,380.873,35.1245,14001.8,10412.4,0.444935,-0.429864,11.2887,2.22841,3.38125,0.33256,591.631,50.7361,14212.5,0.0451673,0.869509,0.00653303,13098.6,8579.8,1279.98,214923,0.00114456,0.0680466,9.04024,8.35634,97.1679,73.056,1.1871,12.2241,11.5846,96.2468,124.174,0.921071,-51.1179 
30,-1,47.5366,1.6,30,11829,0.0313179,21.4028,11.5312,96.882,-0.0335975,1.23034,500,-1.18724,-0.610577,5.04212,1.27537,-2.251,-157.385,4882.19,60.3338,6376.85,8035.52,-0.196229,0.380432,7.02414,2.26638,-1.25999,0.144934,5102.94,76.6854,6597.6,0.467781,0.974375,0.0209624,10908.8,3520.17,37100.7,48076.2,0.000892017,0.578704,10.7706,9.35364,97.1617,72.795,0.578627,11.5363,11.384,96.2507,123.28,0.910942,-50.4854 
31,-1,47.5366,1.18,31,12929.8,0.0906266,22.3251,12.1256,96.5874,-0.033582,-81.4402,42.9847,2.72873,-0.087553,4.44348,-2.67847,-0.675031,-98.5053,2143.62,21.5945,10127.4,8901.4,3.34899,0.532709,5.68401,-2.05821,-0.0547689,0.237325,2281.79,31.8288,10265.6,0.201652,0.976171,0.00567908,11315.5,4986.13,8665.07,114532,0.000825963,0.274757,10.3839,9.25705,96.7835,71.994,0.866804,12.1375,11.6115,96.1237,122.644,0.65985,-50.6502 
32,-1,47.5366,1.22,32,12969.6,0.114047,22.2187,12.0971,96.8007,0.0659139,-175.371,484.665,1.8147,-0.847229,1.49705,1.46709,-0.369465,-146.837,4718.23,57.007,7534.66,9126.02,2.73929,0.0773641,3.34623,2.39168,0.555128,0.632673,4924.18,72.2628,7740.61,0.419582,0.974962,0.0169063,11735.9,3845.42,33072.9,60269.2,0.000907082,0.515434,11.5721,9.7582,97.1778,72.9289,0.616,12.1086,12.0508,96.261,123.583,0.916778,-50.6537 
33,-1,47.5366,1.3,33,12882.3,0.0858591,22.8691,11.81,96.8808,-0.182689,2.74203,14.9682,-0.672253,-0.332352,-1.8167,-4.29502,0.0774365,-123.233,4558.39,48.5387,7653.68,8808.48,0.103714,0.443614,-0.264772,-3.51906,0.853403,0.888896,4731.24,61.3422,7826.53,0.407213,0.977814,0.0142324,11618.6,4170.24,33859.3,68029.7,0.000831131,0.548289,10.9572,9.33673,97.1275,72.2802,0.680284,11.9105,11.3343,96.2552,122.57,0.872301,-50.2899 
34,-1,47.5366,1.2,34,12215.2,0.12508,21.3401,11.7688,96.6396,-0.126669,170.876,476.413,-0.495413,1.62383,5.65318,-4.01802,-2.43565,-132.896,4078.29,74.7615,7421.77,8880.31,0.3414,2.46065,7.32681,-3.1812,-1.59884,-0.369801,4264.69,88.5689,7608.17,0.389118,0.964931,0.0209943,10959.9,3674.78,26808.5,61999.1,0.00103817,0.487828,10.7247,9.46098,96.9075,73.0902,0.647182,11.8008,11.4935,96.1264,123.813,0.781036,-50.7229 
35,-1,47.5366,0,35,14747.9,0.1013,24.9849,12.3619,96.4156,0.703638,-628.99,173.993,2.56124,2.83862,0.175602,-3.77021,0.472385,-115.302,48.4933,14.2711,13856.5,24461.9,3.28727,3.56465,1.62766,-3.04418,1.19841,0.754642,210.216,26.2505,14018.2,0.0167553,0.820661,0.00343768,12546.2,8675.15,930.625,217441,0.000948801,0.0214063,8.56638,7.35628,94.671,70.9959,1.20118,12.1752,11.4895,96.093,122.712,-1.42208,-51.7165 
36,-1,47.5366,1.4,36,11547,0.145602,19.7364,11.8718,96.7052,-0.0269741,35.0855,59.0619,-0.863074,2.70523,-2.48833,-0.653089,-1.32248,-151.881,4558.44,78.3403,6279.13,7658.28,0.0932806,3.66158,-0.575619,0.303266,-0.366123,1.18471,4771.47,94.1201,6492.16,0.455094,0.966632,0.0260113,10484.6,3162.88,31859.3,43961.5,0.00108349,0.52264,11.2458,9.38,96.9733,72.656,0.544869,11.9566,11.269,96.1735,122.776,0.799838,-50.1198 
37,-1,47.5366,1.24,37,12506.1,0.115042,21.2344,12.1785,96.7021,-0.0364201,44.0014,160.996,0.0342361,1.93239,0.404267,0.232822,-1.22845,-155.942,4196.33,75.5503,7633.42,8470.6,1.01616,2.91432,2.36812,1.21475,-0.246525,0.674119,4415.06,91.7521,7852.14,0.389853,0.964908,0.0210714,11324.9,3645.96,27165.3,61375.9,0.0010349,0.480873,11.0567,9.56311,96.8652,72.0968,0.625076,12.2181,11.789,96.1405,122.526,0.724678,-50.429 
38,-1,47.5366,1.12,38,14595.1,0.111672,24.4341,12.4565,96.7025,0.0495221,-101.363,446.576,4.0275,-1.64994,5.39182,-3.37783,-0.308348,-147.622,867.962,21.8669,12922.3,10071.5,4.95704,-0.720403,7.25089,-2.4483,0.62119,0.249423,1075.02,37.2043,13129.4,0.0851238,0.942894,0.00519281,12628.9,7305.64,2297.93,181107,0.00103954,0.121623,10.2471,8.85304,96.899,71.8941,1.08248,12.311,11.6605,96.3656,122.672,0.53332,-50.7779 
39,-1,47.5366,0,39,14675.8,0.0794266,24.6689,12.4811,96.4694,0.302062,-218.361,500,-1.87717,-0.122983,9.00911,-1.8632,2.74689,-147.091,-50.5424,7.72464,13838.3,12170.2,-0.950971,0.803213,10.8615,-0.937007,3.67308,0.192443,155.768,23.0069,14044.6,0.0124465,0.794613,0.00300853,12515,8589.24,883.965,215540,0.000982361,0.0172099,6.61321,8.24852,118.711,55.9431,1.19762,12.1774,11.4619,96.1864,123.04,22.5251,-67.0973 
40,-1,47.5366,1.14,40,14533.7,0.0518651,25.3273,12.0762,96.6255,-0.0171771,119.661,500,1.45883,1.31601,2.3705,-0.0309208,-0.18141,-153.767,1107.43,30.7159,12668.2,10023.6,2.42705,2.28424,4.30695,0.937307,0.786817,0.599069,1323.11,46.6917,12883.9,0.104503,0.941835,0.00663159,12660.9,7417.77,3271.41,183050,0.00102363,0.163692,9.88893,8.47371,96.8025,71.179,1.11678,11.9199,11.4294,96.2909,121.701,0.511646,-50.522 
41,-1,47.5366,0,41,14655.9,-0.00681453,24.2957,12.749,96.5873,0.0125545,-1.59401,2.73097e-11,3.90519,3.80405,-0.649373,-0.830983,0.724213,-86.4771,-17.289,15.095,13805.3,10083.9,4.44972,4.34857,0.439673,-0.28646,1.26874,0.95698,104.003,24.0796,13926.6,0.00841491,0.711657,0.00317495,12359.4,8268.97,895.079,207539,0.000910225,0.0253414,-8.38394,-6.17722,96.1017,70.1466,1.15126,12.4962,11.6364,96.1995,122.491,-0.0978134,-52.3443 
