cyc,time,buffer,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
531,1,2,8,531,22397,-0.00128894,41.513,12.4071,118.194,0.0237947,81.3119,0.773499,-3.75788,-1.94985,-7.65159,-3.51987,-3.84373,-243.792,12336.5,43.0904,11071.3,16829.7,-2.22279,-0.414761,-4.5814,-1.98478,-2.30864,0.602045,12530.7,60.7439,11265.5,0.526584,0.991588,0.00983499,23796.2,-0.00131148,1.18904,12.7243,10.2535,117.637,87.8261,0.98309,12.3379,11.3406,117.592,137.306,0.0446455,-49.48 
532,9,10,8,532,18822,-0.0645435,35.6081,12.3629,118.342,0.0321079,-12.0428,0.000881238,-2.8347,-2.64371,-2.49421,-4.10497,-10.4933,-207.454,10255.5,21.922,9807.37,14343.2,-1.52842,-1.33743,0.118357,-2.79869,-9.18699,1.00803,10420.8,36.9443,9972.62,0.510988,0.993834,0.00677795,20393.4,-0.00148255,1.011,12.6375,10.1148,117.841,87.6201,0.864494,12.474,11.3147,117.664,137.069,0.176557,-49.4489 
533,30,31,8,533,14185.9,-0.319454,27.0826,12.8644,118.411,0.430991,167.511,500,-5.8514,-6.21943,-9.88687,-6.01551,-2.9406,-237.654,7720.57,12.2099,7880.8,13691.9,-4.35495,-4.72298,-6.89398,-4.51906,-1.44416,0.685711,7909.87,29.419,8070.1,0.494987,0.993533,0.00667047,15980,-0.00172247,0.710477,13.2008,10.4673,117.903,87.9139,0.672257,12.7899,11.583,117.756,137.492,0.147201,-49.5782 
534,25,26,8,534,14187.3,-0.346714,26.7407,12.9948,118.246,0.0635881,128.14,99.6068,-2.59203,-2.10752,-8.98746,-4.29601,-2.70527,-178.335,7376.21,8.8747,8223.2,11577.1,-1.4691,-0.984592,-6.74161,-3.17308,-1.58234,0.516756,7518.26,21.7884,8365.25,0.473338,0.994954,0.00477509,15883.5,-0.0016398,0.6725,13.19,10.5837,117.723,87.6642,0.67442,12.9538,11.7616,117.56,137.161,0.162267,-49.497 
535,20,21,8,535,15352.7,-0.321042,28.8352,12.8277,118.31,-0.0670222,131.486,499.857,-3.97628,-2.81084,-7.38045,-0.878563,-2.24228,-207.097,8055.73,12.5407,8542.63,12328.1,-2.67224,-1.50681,-4.77238,0.425472,-0.938241,0.495744,8220.69,27.5371,8707.59,0.485619,0.994172,0.00579178,16928.3,-0.00155408,0.736905,13.1456,10.5692,117.79,87.6955,0.733802,12.7597,11.4642,117.598,137.232,0.191077,-49.5361 
536,6,7,8,536,21320.6,0.0705846,39.7121,12.3782,118.021,-0.0422412,-91.3681,500,-4.43581,-4.37177,-7.3276,-8.08205,-6.6858,-228.525,11783.1,21.4468,10784.5,16127.6,-2.99685,-2.93281,-4.44968,-6.64309,-5.24684,0.800187,11965.1,37.9949,10966.5,0.521773,0.994474,0.00634173,22931.6,-0.00151962,1.14198,12.6096,10.2753,117.509,87.3588,0.959159,12.4632,11.2445,117.328,136.592,0.180763,-49.2336 
537,8,9,8,537,18459.2,-0.206169,36.6268,11.9725,118.437,0.0196286,104.223,33.6983,-6.91551,-4.26146,-7.67906,-4.81414,-5.51156,-307.327,10304.2,6.00823,9813.58,14341.6,-4.98035,-2.32631,-3.80875,-2.87898,-3.57641,0.783234,10549,28.2625,10058.4,0.511903,0.995333,0.00514938,20607.3,-0.00184344,1.04513,12.3535,10.0748,117.791,88.2871,0.909755,12.1291,11.0324,117.586,137.529,0.205107,-49.2418 
538,10,11,8,538,19113.7,-0.332914,36.5707,12.3851,118.326,0.383804,-698.461,14.0967,-1.38098,-3.17516,-6.5044,-1.57012,-5.61444,-243.586,10508.2,20.496,9845.32,23471.1,0.152811,-1.64137,-3.43682,-0.0363239,-4.08065,0.61992,10702.3,38.1346,10039.3,0.51598,0.993803,0.00694864,20741.6,-0.00151725,1.02681,12.5079,10.3087,117.88,87.7396,0.872698,12.4717,11.2924,117.618,137,0.262088,-49.2605 
539,18,19,8,539,14730.2,-0.0655065,28.197,12.605,118.284,0.0302411,-10.7009,4.0305e-05,-4.62544,-5.05593,-9.18281,-11.784,-8.21653,-201.67,8220.08,2.7904,8013.57,11580.8,-3.35558,-3.78607,-6.64309,-10.5141,-6.94666,0.78739,8380.72,17.3938,8174.21,0.506237,0.996381,0.00390448,16554.9,-0.0017498,0.785844,12.9605,10.2181,117.769,88.0427,0.683722,12.819,11.4943,117.559,137.401,0.210139,-49.3582 
540,12,13,8,540,18564.2,-0.320454,34.6015,12.7042,118.379,-0.254733,661.668,2.00953,-5.06632,-5.55533,-8.35701,-4.93367,-6.55258,-277.261,9781.03,16.8479,9872.77,19796.7,-3.32048,-3.80949,-4.86533,-3.18783,-4.80674,0.75661,10001.9,36.9251,10093.6,0.497717,0.993581,0.00669379,20095.5,-0.00136691,0.921779,12.8145,10.4117,117.948,87.9415,0.85347,12.6827,11.4092,117.591,137.288,0.357764,-49.3465 
541,40,41,8,541,18260.9,-0.301173,33.4493,12.8794,118.078,-0.0562166,580.835,250.183,-3.11619,-3.1161,-8.34445,-7.53201,-3.91438,-211.571,9583.99,45.4351,9757.67,15087.2,-1.78399,-1.7839,-5.68004,-6.1998,-2.58217,0.684965,9752.52,60.7555,9926.19,0.495587,0.989216,0.0111493,19678.7,-0.00143662,0.855246,13.1074,10.7996,117.539,88.2488,0.798631,12.8479,11.9553,117.429,137.808,0.109769,-49.5597 
542,60,61,8,542,17460.8,-0.0894223,32.7384,12.6036,118.133,0.0405848,-77.9209,2.65587e-10,-5.15831,-6.27962,-6.88378,-4.24297,-6.36995,-208.033,9303.17,-8.38745,9478.92,13535.1,-3.84838,-4.9697,-4.26393,-2.93304,-5.06002,0.797679,9468.88,6.67671,9644.62,0.495403,0.998768,0.00127362,19113.5,-0.00167634,0.874245,12.9228,10.4327,117.644,87.7907,0.818565,12.833,11.3655,117.546,137.24,0.0976465,-49.4495 
543,50,51,8,543,17669.8,-0.0931146,32.7208,12.5971,118.248,0.288283,-57.0445,499.984,-7.07293,-4.42088,-8.7279,-5.20721,-5.90767,-232.926,9441.07,15.1642,9361.38,13953.3,-5.60625,-2.9542,-5.79455,-3.74053,-4.44099,0.742882,9626.6,32.0309,9546.92,0.502078,0.994211,0.0061425,19173.5,-0.00148236,0.882745,12.9559,10.4565,117.734,87.8876,0.811579,12.655,11.4441,117.657,137.263,0.0768595,-49.3749 
544,3,4,8,544,21457.5,-0.022094,39.7977,12.5053,118.221,0.0455127,-32.2624,499.995,-7.06691,-4.60389,-5.29167,-6.58316,-3.80018,-214.163,11722.8,40.9911,10910.9,16249.1,-5.71838,-3.25536,-2.59462,-5.23464,-2.45165,0.865247,11893.3,56.4992,11081.5,0.517669,0.991755,0.00930463,22974.8,-0.00140899,1.1032,12.7651,10.4461,117.79,88.1936,0.944765,12.4494,11.5135,117.398,137.425,0.392041,-49.2319 
545,5,6,8,545,21414.1,-0.242622,40.1295,12.6141,118.132,0.213981,162.908,85.6819,-0.625991,-3.30962,-4.66209,-3.96869,-6.24171,-222.553,11921.8,40.1602,10508.3,17613.2,0.775366,-1.90827,-1.85937,-2.56733,-4.84035,0.821213,12099,56.2758,10685.6,0.531018,0.991926,0.00960828,22784.6,-0.00135849,1.12255,12.8796,10.3672,117.598,87.9381,0.911526,12.4823,11.5488,117.293,137.315,0.305051,-49.3774 
546,16,17,8,546,17785.9,-0.340067,33.0919,12.84,118.188,0.212182,-50.9538,431.33,-3.81174,-1.81259,-9.94966,-1.09878,-2.12074,-205.14,9053.3,23.2604,10002.1,14183.9,-2.52003,-0.520884,-7.36624,0.192929,-0.82903,0.332965,9216.7,38.115,10165.5,0.475523,0.992815,0.00685949,19382.2,-0.00159096,0.8271,13.0271,10.6427,117.686,88.4899,0.828022,12.867,11.7684,117.319,137.956,0.366263,-49.4657 
547,14,15,8,547,18080.5,-0.0305808,33.1495,12.7539,118.294,0.0104179,19.2547,8.35819e-13,-7.17356,-3.26847,-9.84115,-6.11999,-4.39648,-288.789,9603.88,23.4327,9650.03,13769.6,-5.35514,-1.45004,-6.20429,-4.30156,-2.57805,0.688055,9833.91,44.3446,9880.06,0.49883,0.99217,0.00820011,19714,-0.00153385,0.891024,13.0211,10.4961,117.699,88.275,0.808075,12.8412,11.67,117.672,137.945,0.0278049,-49.6703 
548,4,5,8,548,19713,-0.0399554,37.4061,12.3505,118.311,0.0291636,51.2471,0.569121,-7.87295,-7.29378,-10.8175,-4.38484,-5.26445,-166.833,11243.3,25.9936,9769.38,15087.7,-6.82245,-6.24328,-8.7165,-3.33434,-4.21395,0.702818,11376.2,38.0744,9902.27,0.534635,0.994177,0.00703311,21278.5,-0.00157712,1.1048,12.5896,10.1783,117.756,87.9384,0.873967,12.3629,11.283,117.728,137.329,0.0288748,-49.391 
549,7,8,8,549,20839.9,-0.299729,38.7201,12.6249,118.373,1.68965,-130.078,492.62,-1.84927,-2.89112,-3.92068,-5.89531,-9.91268,-227.075,11403.2,44.5793,10540.7,23068.1,-0.419435,-1.46129,-1.06102,-4.46547,-8.48284,0.933228,11584,61.0224,10721.6,0.519333,0.990866,0.0103757,22305.6,-0.00143431,1.08555,12.787,10.3325,117.786,87.7682,0.917165,12.5593,11.4491,117.73,137.103,0.0562962,-49.3353 
550,2,3,8,550,22215.4,-0.110217,41.2959,12.4353,118.258,-0.150303,114.863,1.67969e-09,-3.92346,-1.93502,-7.96398,-2.52391,-2.69199,-221.809,12322.1,21.5826,10927.3,17279,-2.52678,-0.53835,-5.17063,-1.12724,-1.29532,0.514874,12498.8,37.6444,11104,0.529548,0.994757,0.00620628,23602.8,-0.00133831,1.18629,12.5863,10.3655,117.875,88.449,0.957817,12.4912,11.3724,117.551,137.806,0.323981,-49.3569 
551,1,2,8,551,21073.9,-0.338311,39.673,-12.5053,118.01,0.261483,111.727,462.788,-5.23523,-6.978,-7.00226,-5.00526,-1.4915,-208.653,11846.9,19.2955,10479,17101.5,-3.9214,-5.66417,-4.3746,-3.69143,-0.177663,0.754639,12013.1,34.4046,10645.2,0.530185,0.995013,0.0059183,22658.4,-0.00152727,1.13686,12.6607,10.3516,117.416,88.1916,0.92608,12.3723,11.3872,117.36,137.601,0.0562942,-49.4094 
552,9,10,8,552,19779.9,-0.332731,37.2764,12.5397,118.489,-2.25107,4075.87,128.894,-5.47256,-3.12317,-7.60962,-6.39065,-4.11527,-241.786,10578.8,25.7268,10344,313896,-3.9501,-1.60071,-4.5647,-4.86819,-2.59281,0.740296,10771.3,43.235,10536.6,0.505508,0.993025,0.00750203,21308,-0.00146429,1.02849,12.6231,10.2558,117.963,87.9059,0.90737,12.4674,11.4549,117.809,137.261,0.15407,-49.3556 
553,30,31,8,553,15330.4,-0.322726,29.1925,12.7548,118.221,-0.112863,45.3703,0.0116876,-7.59845,-4.70696,-8.92247,-6.0496,-3.2585,-261.648,8229.39,5.32313,8536.78,12287.8,-5.95093,-3.05944,-5.62742,-4.40208,-1.61098,0.727497,8437.8,24.2697,8745.2,0.491055,0.994992,0.00508621,17183,-0.0017971,0.764412,13.0351,10.5203,117.641,88.2852,0.718199,12.89,11.666,117.612,137.681,0.0292145,-49.3954 
554,25,26,8,554,13533,-0.0438723,26.4058,12.2637,118.337,0.0242892,0.882098,500,-3.91551,-3.52776,-3.0104,-3.8667,-8.99462,-232.138,7468,-4.56513,7493.58,10542.5,-2.4538,-2.06605,-0.0869841,-2.40499,-7.53291,0.99402,7652.9,12.2445,7678.49,0.499166,0.997208,0.00292892,15331.4,-0.00168362,0.704504,12.7685,10.5339,117.595,88.2819,0.662031,12.5559,11.3644,117.911,137.624,-0.316291,-49.3422 
555,20,21,8,555,14986.3,-0.366147,28.7117,12.7839,118.416,0.199935,-72.4866,348.456,-4.2394,-1.92755,-8.65144,-5.62516,-4.19774,-201.548,7847.29,-1.7255,8515.58,12420.4,-2.97031,-0.658456,-6.11326,-4.35607,-2.92865,0.640961,8007.83,12.869,8676.12,0.479972,0.997196,0.0027249,16683.9,-0.00170555,0.743219,12.9609,10.3522,117.809,87.9009,0.735663,12.8415,11.3915,117.778,137.328,0.0309414,-49.4267 
556,6,7,8,556,20013.4,-0.332708,38.2846,-12.3405,118.362,-0.110487,224.868,312.521,-5.69999,-5.3879,-3.80043,-4.65416,-4.10222,-226.207,11047.1,5.45217,10259.1,16188.6,-4.27562,-3.96353,-0.951698,-3.22979,-2.67785,0.936967,11227.3,21.8324,10439.3,0.518185,0.996609,0.00383774,21666.6,-0.00160557,1.10366,12.5203,10.0538,117.915,87.9388,0.924415,12.4978,11.1339,117.66,137.337,0.255269,-49.3984 
557,8,9,8,557,20279.9,-0.329345,37.842,12.6277,118.255,0.352922,-65.5983,498.493,-0.527422,-5.26338,-6.19102,-3.3678,-3.36752,-228.101,11331.5,25.0935,10125.2,16309.5,0.908868,-3.82709,-3.31844,-1.93151,-1.93123,0.671422,11513.2,41.6108,10306.9,0.52764,0.993715,0.00738199,21820.1,-0.00147007,1.06189,12.8916,10.4437,117.784,88.1421,0.880972,12.4761,11.4613,117.515,137.398,0.268689,-49.2561 
558,10,11,8,558,19815,-0.359874,37.7069,12.497,118.071,0.327455,164.043,497.353,-7.90634,-2.46756,-10.0582,-0.00725823,-7.0328,-218.487,10919.6,-0.273629,10162.7,17088.5,-6.53059,-1.09181,-7.30668,1.36849,-5.65705,0.619793,11093.7,15.5475,10336.8,0.517659,0.997553,0.00276306,21430.4,-0.00164285,1.06692,12.5438,10.2884,117.611,88.8607,0.901825,12.5209,11.3313,117.394,138.457,0.216768,-49.5963 
559,18,19,8,559,16875.4,-0.038999,31.408,12.6233,118.247,-0.0595967,37.0695,500,-4.13906,-9.06869,-16.0949,-6.88218,-7.37677,-203.527,9190.97,19.3503,8955.01,12978.4,-2.85751,-7.78713,-13.5318,-5.60062,-6.09522,0.622778,9353.09,34.0882,9117.13,0.506388,0.993662,0.00684037,18470.2,-0.00162718,0.852759,12.9867,10.5043,117.652,87.3024,0.761939,12.8762,11.525,117.494,136.58,0.157562,-49.2779 
560,12,13,8,560,18094.8,-0.247485,34.4217,-12.5595,118.132,-0.0328012,75.609,1.9249e-08,-4.83884,-5.40088,-11.9157,-4.90683,-4.11548,-205.779,9872.92,18.4103,9680.4,14154.2,-3.5431,-4.10515,-9.32424,-3.61109,-2.81975,0.601585,10036.8,33.3113,9844.31,0.504842,0.994225,0.00619472,19881.1,-0.00174837,0.927795,12.8124,10.4825,117.681,88.5994,0.841942,12.4064,11.624,117.401,138.116,0.280323,-49.5166 
561,40,41,8,561,16757.2,-0.346794,32.0022,12.6029,118.37,-1.12958,-1093.33,173.357,-3.91156,-1.81434,-4.80153,-5.68531,-4.60653,-208.197,8825.19,5.21966,9334.88,53332.8,-2.6006,-0.503381,-2.1796,-4.37434,-3.29557,0.831736,8991.03,20.2957,9500.71,0.486219,0.996065,0.00391974,18491.7,-0.00171853,0.840141,12.7868,10.3794,117.796,88.2757,0.803248,12.732,11.5105,117.74,137.865,0.0569146,-49.5894 
562,60,61,8,562,17505.9,0.030929,31.9007,12.8734,118.071,-0.0389973,-4.75176,500,-6.54834,-8.85123,-10.2398,-5.01069,-6.83248,-208.628,9572.28,44.2988,9183.72,13374.7,-5.23467,-7.53756,-7.61245,-3.69702,-5.5188,0.742827,9738.46,59.4061,9349.9,0.510178,0.989437,0.0115687,19088.4,-0.00159777,0.851298,13.2679,10.71,117.554,87.7012,0.759732,12.9069,11.8042,117.269,137.185,0.285617,-49.4834 
563,50,51,8,563,17833.2,-0.343822,33.4147,12.7829,118.448,0.359512,430.67,472.605,-5.71999,-6.6714,-7.21571,-4.23989,-8.81721,-201.664,9366.36,26.7346,9703.95,18945,-4.45016,-5.40157,-4.67605,-2.97006,-7.54738,0.813296,9527,41.3376,9864.58,0.491296,0.992464,0.00766023,19391.6,-0.00152772,0.882532,12.6052,10.59,117.881,88.2819,0.815579,12.8396,11.6455,117.833,137.882,0.0478551,-49.6 
