cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
37,-5,47.2177,1.6,37,6096.72,-0.0197978,17.5958,-12.0045,112.387,-0.00660432,31.282,499.842,-1.8806,-2.86531,-4.95576,-2.82353,-5.22999,49.1711,2041.88,55.1802,7910.5,6882.91,-2.19021,-3.17493,-5.575,-3.13315,-5.53961,0.715748,2002.71,51.6196,7871.33,0.206112,0.956841,0.0119362,9716.62,-0.00383831,0.197578,12.3463,11.0897,112.013,89.5851,0.610387,13.2432,12.489,111.509,139.231,0.503688,-49.6459 
38,-5,47.2177,1.3,38,8174.65,-0.824486,20.5966,13.1651,112.219,1.4975,-2462.98,499.84,0.0203508,-1.93192,-4.9381,-2.3167,-1.64507,68.2434,563.115,68.7159,10909.2,128894,-0.40936,-2.36163,-5.79752,-2.74641,-2.07478,0.567016,508.757,63.7742,10854.9,0.0456426,0.820097,0.0107068,11146.5,-0.00421642,0.0305581,12.2001,75.7607,116.251,98,0.825727,13.3658,11.9431,111.102,138.919,5.14916,-40.9192 
39,-5,47.2177,1.125,39,8682.04,-0.615699,21.6678,12.4943,112.285,0.909993,312.317,1.60221,-3.0112,-1.59631,0.0078058,-2.73398,-0.561345,136.401,161.587,311.725,12480.4,18064.8,-3.87008,-2.45519,-1.70996,-3.59287,-1.42023,0.868952,52.9388,301.848,12371.8,0.00434734,0.0910898,0.0430107,12177.3,-3.7154,3.71705,3222.4,-1929.8,110.064,97.4338,0.962849,13.4805,12.0784,111.209,138.201,-1.14477,-40.7674 
40,-5,47.2177,1.175,40,8857.21,-0.161318,21.4917,12.7674,112.216,0.199616,-116.551,1.12028e-06,-2.98338,-2.9486,-4.4521,-3.06215,-1.60419,76.933,196.683,234.212,12011.3,9689.76,-3.46781,-3.43303,-5.42095,-3.54658,-2.08861,0.698115,135.403,228.641,11950.1,0.0114298,0.252842,0.0340452,11846.5,-8.17904,8.18149,-4673.74,-2720.66,104.322,97.6965,0.934916,13.2595,-12.4453,111.417,139.758,-7.09434,-42.0618 
41,-5,47.2177,1.25,41,8421.2,-0.0997759,21.2052,12.6339,112.242,3.20527,-2214.83,0.0020334,-1.03958,0.339772,-4.87743,-0.197216,-4.50646,60.0876,318.976,246.777,11645.8,239821,-1.41794,-0.0385832,-5.63414,-0.575572,-4.88481,0.551102,271.114,242.426,11598,0.0232974,0.389891,0.0370769,11637.1,-10.3714,10.3753,4782.09,2683.18,103.322,97.9934,0.941372,13.1479,12.1693,111.366,139.464,-8.04392,-41.4704 
42,-5,47.2177,1.2,42,8036.4,-0.860616,20.5355,13.2531,112.106,-1.64025,4315.51,423.015,-2.48032,-3.18772,-5.08851,-1.712,-0.859625,15.3092,150.121,72.1251,11476.7,239289,-2.57672,-3.28412,-5.28131,-1.8084,-0.956023,0.620229,137.926,71.0165,11464.5,0.0121274,0.526024,0.0112821,11373.1,-0.0043353,0.0191619,-10.4763,91.1638,119.066,97.9999,0.866447,13.274,-12.3599,111.004,139.414,8.06234,-41.4143 
43,-5,47.2177,1.225,43,9691.1,-0.871203,23.0258,13.4328,112.121,0.246976,471.193,330.514,-0.0248338,-0.110204,0.642158,-6.94466,-3.48676,18.02,297.263,278.293,12755.7,13857.1,-0.138301,-0.223672,0.415223,-7.05813,-3.60023,1.03915,282.91,276.988,12741.4,0.0221552,0.368545,0.038504,12769.5,-7.62269,7.62725,3817.72,2309.53,106.664,97.9798,0.983265,13.2059,12.3604,111.317,139.066,-4.65303,-41.0865 
44,-5,47.2177,1.1,44,8962.63,-0.0189894,21.1808,12.5659,112.468,-0.00141843,-28.9561,499.851,-2.51284,-1.28108,-4.63878,-3.68852,0.512975,56.2251,264.072,298.965,11954.8,8665.59,-2.86687,-1.63512,-5.34685,-4.04255,0.15894,0.610641,219.287,294.893,11910,0.0184413,0.298207,0.0436212,11891.1,-2.72267,2.72678,2393,1422.18,106.72,97.8954,0.954975,13.093,12.0565,111.517,138.395,-4.79677,-40.5 
45,-5,47.2177,1.325,45,8564.31,-0.905163,21.352,13.5199,112.258,-2.8119,916.884,227.704,-1.85943,-5.34692,-2.90712,-2.26885,-0.578154,68.3553,605.47,65.7706,11683.7,93325.7,-2.28985,-5.77733,-3.76795,-2.69926,-1.00857,0.757578,551.023,60.8208,11629.2,0.0461197,0.83811,0.00954226,11947.7,-0.0845168,0.0912314,340.953,219.409,105.529,98,0.873254,13.2946,12.3579,111.435,139.474,-5.90569,-41.4744 
46,-5,47.2177,1.65,46,7314.3,-0.0868401,19.2323,12.4121,112.281,0.489258,-193.017,0.00245311,0.507928,-0.420675,-5.95599,-4.46869,-3.47929,107.389,2321.57,76.1156,8745.96,10845.1,-0.168272,-1.09688,-7.30839,-5.14489,-4.15549,0.591114,2236.03,68.3393,8660.42,0.208522,0.94923,0.0143278,10723.2,-0.00371086,0.234448,11.9809,10.6468,111.541,88.1226,0.671379,13.3008,12.4584,111.316,137.672,0.224641,-49.5493 
47,-5,47.2177,0,47,8296.03,-0.227832,21.1605,12.7162,112.116,0.102574,-38.3469,500,-1.58745,-0.707992,-1.71367,-3.22555,-4.06616,104.006,164.874,266.466,12179.9,8887.5,-2.24235,-1.36289,-3.02346,-3.88044,-4.72106,0.801483,82.0294,258.934,12097,0.00687178,0.153279,0.0379341,11937.1,-7.22393,7.22681,4230.49,-2394.42,110.514,97.769,0.938906,13.2194,12.2367,111.185,138.991,-0.670995,-41.2222 
48,-5,47.2177,1.35,48,8226.69,-0.0215226,20.5342,12.4723,112.285,0.0153863,-1.684,5.86607,-1.80946,-4.47675,0.105431,-1.94245,-0.515491,112.968,1055.73,67.8507,11011.7,8338.03,-2.52079,-5.18808,-1.31722,-2.65378,-1.22682,0.897942,965.746,59.6704,10921.7,0.0827616,0.902424,0.00996401,11669,-0.00384379,0.0993442,12.3497,12.0071,111.97,88.4749,0.859158,13.2799,12.2225,111.316,139.181,0.653927,-50.7057 
49,-5,47.2177,1.4,49,8150.96,-0.161776,20.6444,12.6092,112.486,0.22702,-23.0922,15.7615,-6.14325,-2.69964,-2.85575,-5.07056,-3.0196,86.3189,1396.8,85.1126,10547.3,8644.54,-6.68677,-3.24317,-3.9428,-5.61409,-3.56313,0.828945,1328.04,78.862,10478.5,0.114516,0.905864,0.0136742,11597,-0.00373933,0.131658,12.3252,11.4266,112.017,88.7255,0.81318,13.3963,12.2333,111.521,139.136,0.495634,-50.4101 
50,-5,47.2177,1.5,50,7458.03,-0.764929,20.1101,13.2574,112.023,1.57545,873.597,0.000177599,-4.22756,-1.29861,-0.437965,-1.45631,-3.65733,106.975,1889.34,84.5437,9521.32,53482.4,-4.90116,-1.97221,-1.78516,-2.12991,-4.33092,0.881929,1804.13,76.7974,9436.11,0.163247,0.930671,0.0147708,11051.5,-0.00401218,0.170788,-12.531,11.7131,111.409,90.5747,0.699745,13.4969,-12.9214,111.085,141.175,0.324222,-50.5999 
51,-5,47.2177,1.45,51,8850.55,-0.934117,22.2243,13.4168,112.191,-3.64254,-5201.48,240.43,-0.271662,-2.10148,-6.60068,-3.93141,-3.33087,33.1883,1509.14,91.2351,11038.4,626482,-0.48064,-2.31046,-7.01863,-4.14039,-3.53985,0.598705,1482.7,88.8318,11012,0.120796,0.905103,0.0146424,12274.4,-0.00374854,0.12505,12.8533,12.5817,112.106,89.0552,0.837866,13.3598,12.5324,111.294,139.314,0.812408,-50.259 
52,-5,47.2177,1.15,52,9419.35,-0.0498036,22.1576,-12.6713,112.324,-5.89766e-05,-50.8879,500,-1.44598,-2.81418,-4.11064,-2.03022,-2.19803,65.8038,256.376,269.925,12609.6,9139.93,-1.86033,-3.22853,-4.93934,-2.44457,-2.61238,0.672569,203.961,265.16,12557.2,0.0163038,0.305335,0.0374417,12510,-11.8947,11.8982,5124.24,3090.25,107.837,97.9226,0.951932,13.2811,12.5739,111.419,139.385,-3.58219,-41.4619 
