cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
268,4,48.3799,2,268,12586.2,0.183857,19.8817,12.7022,96.2616,-0.00413833,-53.5831,2.86242,2.21101,3.38839,6.3739,3.09496,1.48396,-173.47,3620.26,66.1356,7854.07,8228.26,3.30331,4.48068,8.5585,4.18725,2.57625,0.629598,3863.57,84.1584,8097.38,0.351577,0.96328,0.0187859,10989.3,3494.72,19050.9,62804.8,0.00131985,0.378496,11.855,9.77535,96.5343,73.5644,0.604297,12.8047,12.2243,95.5495,124.639,0.984796,-51.0751 
353,4,48.3799,0,353,16205.4,0.188047,24.7635,13.3535,96.4062,-0.011622,-294.15,15.9898,-0.841423,-0.410008,3.30311,2.84976,-2.78861,-145.234,-76.0893,-0.876294,14985.5,10876,0.0730753,0.504491,5.1321,3.76426,-1.87411,0.324707,127.615,14.2129,15189.2,0.0094571,0.836888,0.00172074,13494.1,8880.67,1113.77,219343,0.00202166,-0.0165602,23.8351,24.9343,107.688,92.9999,1.11337,13.1611,12.5741,96.139,125.017,11.5491,-32.017 
354,4,48.3799,0,354,17787.7,0.133878,27.8855,13.1139,96.2651,-0.420064,168.901,500,-2.21823,-0.805805,0.812004,2.14483,1.63499,-164.719,-67.4129,15.4306,16474.8,14214,-1.18104,0.231385,2.88638,3.18202,2.67218,0.62952,163.621,32.5442,16705.9,0.0110073,0.741799,0.00357572,14864.8,10615.5,1123.28,264098,0.00191469,-0.0305666,-8.35154,-26.4683,114.64,93,1.21726,13.0291,12.7263,95.9957,124.754,18.6445,-31.7543 
355,4,48.3799,2.5,355,12373.9,0.0650535,18.8556,13.2237,96.1515,-0.143124,128.106,0.000508856,1.00742,1.92153,0.585951,3.33271,-1.34388,-212.735,4586.79,62.0688,6607.73,8713.76,2.34696,3.26107,3.26502,4.67224,-0.00434423,0.758878,4885.18,84.1711,6906.11,0.445624,0.97073,0.0219584,10962.6,3060.14,27682.7,41484.2,0.00157779,0.451879,12.0572,9.96846,96.4028,73.5413,0.474177,13.166,12.5667,95.5666,124.407,0.836226,-50.8661 
356,4,48.3799,2,356,12787.5,-0.00627417,19.7053,13.2984,96.5889,-0.0285001,12.5708,0.00430665,-0.318374,2.74507,6.94544,5.67116,-0.725574,-213.257,3819.68,45.9523,7783.86,8542.22,1.02445,4.08789,9.63109,7.01399,0.61725,0.569554,4118.8,68.1089,8082.97,0.366708,0.971876,0.0152847,11231.8,3403.56,19692.6,59009.8,0.00153906,0.380234,12.0406,9.90674,96.8783,74.0748,0.577857,12.9505,12.4194,96.0099,124.777,0.868449,-50.7024 
357,4,48.3799,3.5,357,11433.1,0.0635724,16.5631,13.8724,96.4566,0.273173,433.728,500,-0.695255,0.850424,-2.8726,3.43052,0.217189,-205.708,4815.11,82.1596,5598.72,11336.8,0.600032,2.14571,-0.282024,4.7258,1.51248,1.03241,5103.64,103.532,5887.25,0.49625,0.965717,0.0313784,10284.4,2495.96,26169.3,27954.1,0.00147465,0.408687,12.8325,10.7418,96.7807,74.216,0.370097,13.9116,12.8452,95.5892,125.16,1.1915,-50.9443 
358,4,48.3799,3,358,11435.2,0.174219,17.0412,13.2462,96.3354,-0.101181,-840.143,0.000102901,-3.94721,-1.03427,4.47685,5.05694,-0.271421,-164.023,4854.94,60.8663,5547.24,10115.5,-2.9144,-0.00146186,6.54246,6.08975,0.761387,0.375584,5084.99,77.9076,5777.29,0.500048,0.973888,0.0242389,10169,2615.17,29055.3,28527.9,0.00151248,0.449659,12.4158,10.3144,96.4286,74.1714,0.3886,13.2167,12.5506,95.6376,124.827,0.791054,-50.6553 
359,4,48.3799,5,359,10771.3,0.172866,15.4287,13.8856,96.6226,-0.0919271,15.9246,257.174,0.429291,2.08343,3.83004,1.70747,2.18479,-230.462,5574.28,70.0201,4292.13,7021.77,1.88045,3.53459,6.73235,3.15862,3.63594,0.64458,5897.53,93.9642,4615.38,0.592177,0.972874,0.0361477,9959.06,2353.93,34681.4,16185,0.00135822,0.472423,13.1159,10.6011,96.5775,74.2274,0.272955,14.0492,13.0557,95.9107,125.003,0.666802,-50.7757 
360,4,48.3799,4.5,360,11105.2,0.19446,15.9743,13.7201,96.6283,-0.0221375,44.7509,18.539,0.180939,1.0455,-4.91868,3.53897,1.30866,-185.88,5224.01,74.4194,4882.5,7166.93,1.35137,2.21594,-2.57781,4.70941,2.47909,1.31521,5484.72,93.7316,5143.22,0.547883,0.970962,0.0324807,10010.8,2390.93,29961.7,21347.1,0.00148846,0.437602,13.2119,10.5382,96.8667,74.3416,0.319562,13.5932,13.2045,95.9094,125.189,0.957245,-50.8476 
361,4,48.3799,1.5,361,15499,0.0378491,24.0211,13.2469,96.2713,-0.155007,47.8597,500,-1.32068,-0.24128,1.24263,4.10745,-2.96374,-181.485,1372.97,23.9029,12797.8,10600.1,-0.177915,0.901481,3.52815,5.25021,-1.82098,0.540663,1627.52,42.7584,13052.4,0.124109,0.956045,0.00599837,13113.6,6736.44,3710.67,160241,0.00162747,0.148362,11.207,9.57364,96.7721,73.7658,0.956981,12.9178,12.502,95.7519,124.607,1.02023,-50.8408 
362,4,48.3799,4,362,11326.1,0.197353,16.8661,13.2986,96.6424,-0.518052,345.968,203.31,-3.0415,3.13944,2.98248,3.18215,-0.828895,-157.987,5367.59,59.4646,5039.45,13136.1,-2.04669,4.13425,4.97209,4.17696,0.165909,0.563948,5589.18,75.8788,5261.04,0.546946,0.976793,0.0258807,10218.9,2581.2,33644.6,22893.7,0.00128268,0.471785,12.6734,10.7055,96.8208,74.4922,0.334863,13.7932,12.8702,95.8462,125.783,0.974659,-51.2911 
363,4,48.3799,0,363,15978.9,0.180168,24.7716,13.1867,96.2602,-1.10661,1033.08,1.54168,-0.222738,3.83125,3.62968,3.27044,-0.0753444,-155.94,-75.7059,3.15531,14753.8,47849.1,0.759175,4.81316,5.59351,4.25235,0.906569,0.65736,143.015,19.3569,14972.5,0.0107379,0.808499,0.00237587,13318.8,8771.93,1127.26,215412,0.00814251,-0.00927227,8133.46,-121.459,132.152,40,1.10784,12.9276,12.5265,95.8952,125.193,36.2568,-85.1925 
364,4,48.3799,0,364,14302.8,0.213552,24.0703,11.901,96.4904,0.0223269,-168.09,266.789,1.56084,0.0448623,0.216642,1.99873,0.304341,-160.265,-79.2552,11.4087,13120.4,9447.42,2.56999,1.05401,2.23493,3.00787,1.31349,0.780465,145.532,28.0596,13345.2,0.0122406,0.747712,0.00385828,11889.3,8199.85,1114.68,200990,0.00136856,0.0280129,11.6546,-7.11782,120.494,55.8002,1.18735,11.5834,11.385,96.117,125.224,24.3767,-69.4238 
365,4,48.3799,0,365,16924.2,0.0964975,28.5575,12.1804,96.4492,-0.0790942,369.623,500,0.373542,1.32998,0.441686,2.34018,2.80783,-162.672,-96.0967,12.8911,15620.7,12275.1,1.39785,2.35428,2.49029,3.36449,3.83213,0.814697,132.067,29.7921,15848.9,0.00938035,0.716964,0.00345076,14079.1,11046.8,1128.72,274547,0.00140656,0.0392373,-7.89625,6.83586,123.749,58.23,1.35034,11.8729,11.7549,96.0326,124.756,27.7165,-66.5265 
366,4,48.3799,2.5,366,12328.1,0.245599,18.7303,12.8099,96.5164,-0.133553,463.148,237.571,0.996938,2.79882,0.691652,5.33352,-2.36235,-203.46,4418.29,83.2394,6610.52,9824.24,2.27807,4.07996,3.25392,6.61466,-1.08122,0.785154,4703.66,104.378,6895.9,0.436654,0.962618,0.0271262,10772.1,3072.03,26506.8,41788.2,0.00173195,0.443969,11.9427,9.96465,96.5991,73.9878,0.482678,12.8935,12.4571,95.8905,124.83,0.708594,-50.8418 
367,4,48.3799,2,367,12842.4,0.0746207,19.7358,13.1414,96.3533,0.0659761,16.8912,0.0018966,-0.617493,1.14727,1.87318,5.83922,0.729474,-174.717,3454.56,64.3194,8205.06,8479.19,0.482656,2.24742,4.07348,6.93937,1.82962,0.738419,3699.62,82.4719,8450.12,0.33223,0.962454,0.0176611,11135.7,3573.11,16229.8,65590.9,0.00161879,0.341826,11.9355,9.96825,96.5948,74.2351,0.61194,12.9796,12.2562,95.799,125.155,0.795793,-50.92 
368,4,48.3799,3.5,368,12788.4,0.176564,19.0532,13.5284,96.4601,0.196623,-54.5767,415.916,3.08802,1.97079,2.8885,3.08842,-0.812629,-196.204,6502.57,64.6967,5275.69,8740.26,4.32346,3.20623,5.35939,4.32386,0.422812,0.696107,6777.77,85.0815,5550.88,0.581157,0.978504,0.0274597,11662.5,3217.27,48349,25036.5,0.00134944,0.565457,12.7952,10.7106,96.7343,73.9014,0.348369,13.7485,13.1713,95.4624,124.509,1.27188,-50.6078 
369,4,48.3799,3,369,12121.1,0.224619,18.7424,12.6887,96.5127,-0.0260752,-345.639,471.097,-5.42423,1.40759,2.32356,2.88721,-2.93704,-217.227,5998.13,32.1123,4996.38,8035.08,-4.05641,2.77541,5.0592,4.25503,-1.56922,0.217329,6302.82,54.6814,5301.07,0.574668,0.985045,0.0186473,10967.8,3174.42,46549.9,25010,0.00167158,0.589257,12.1313,9.98932,96.6588,74.0041,0.37952,12.5922,11.9558,95.5913,124.872,1.06742,-50.8674 
370,4,48.3799,5,370,12641.1,0.183297,18.6555,13.6045,96.8804,-0.272648,28.173,23.1136,2.80604,-2.0173,4.47914,2.37114,-3.47641,-166.494,7080.13,53.9213,4561.18,8512.01,3.85441,-0.968926,6.57588,3.41951,-2.42804,0.3709,7313.65,71.2194,4794.7,0.634151,0.983244,0.0266335,11533,3193.11,53696.2,18955.4,0.00122661,0.573456,13.2604,11.2053,96.9693,73.6716,0.295019,13.9423,13.3797,95.9101,124.404,1.05919,-50.732 
371,4,48.3799,4.5,371,12456.7,0.211031,18.055,13.6609,96.6923,-0.284243,-201.413,485.049,0.342511,1.3093,-6.08761,2.99685,1.25847,-173.605,6505.05,63.4196,4867.14,9892.88,1.43566,2.40244,-3.90132,4.09,2.35161,1.61165,6748.55,81.4565,5110.63,0.600089,0.979314,0.0285232,11245.9,2952.24,45645,21045.2,0.00153406,0.534792,13.2377,10.8781,96.8124,74.3698,0.316603,13.627,13.2797,96.0287,125.555,0.783638,-51.1856 
372,4,48.3799,1.5,372,14301.4,0.182867,22.3167,12.9907,96.2691,-0.158934,-85.0627,243.731,-0.497109,4.62887,3.60349,1.59152,-3.52072,-141.419,1255.4,-4.72367,11823.2,9877.62,0.39337,5.51934,5.38444,2.482,-2.63025,0.517043,1453.76,9.96923,12021.5,0.120817,0.988142,0.00152529,12032.7,5629.99,3410.66,132815,0.00133631,0.138903,11.0787,9.83392,97.4169,74.4999,0.850335,13.0566,12.983,95.7649,126.084,1.65198,-51.5842 
373,4,48.3799,4,373,11386.5,0.19123,16.9751,13.2927,96.7101,0.0297744,-72.572,41.7276,1.54239,2.45334,0.238984,2.32355,1.28591,-161.07,5350.36,59.6186,4962.73,7415.84,2.55661,3.46755,2.26742,3.33777,2.30013,0.837222,5576.27,76.3532,5188.64,0.549805,0.976599,0.026392,10142.3,2571.08,34164.2,22534.4,0.00136777,0.47778,12.6514,10.6145,96.8358,73.9918,0.330154,13.6298,13.1152,95.8095,124.922,1.02628,-50.9304 
374,4,48.3799,0,374,15942.5,0.00367323,25.9365,12.6416,96.3419,-0.00702261,-20.4002,500,0.316462,2.58113,-0.317381,3.19356,-1.68675,-141.445,-7.78064,28.5844,14618.1,10678.2,1.20711,3.47177,1.46391,4.0842,-0.796102,0.844775,190.61,43.28,14816.5,0.0144084,0.715638,0.00535213,13229.1,9340.87,1101.21,231415,0.00150394,0.0311253,11.234,6.79194,120.892,56.7628,1.22312,12.1958,11.7322,95.9931,124.165,24.8989,-67.4021 
375,4,48.3799,0,375,16473.7,0.0329807,25.6166,13.2851,96.4154,-0.392376,257.144,500,0.849471,8.22532,4.36682,0.684896,-2.66584,-157.135,-68.2582,-2.92033,15168.6,14363.1,1.83891,9.21475,6.34569,1.67433,-1.67641,0.635248,152.138,13.4053,15389,0.0111095,0.866403,0.00160208,13694.5,9322.48,1132.78,230921,0.00153124,0.123543,-13.1104,0.100854,75.6548,65.6058,1.16558,12.7994,12.3043,96.0783,125.207,-20.4234,-59.6016 
376,4,48.3799,0,376,17030.5,0.148638,26.0086,13.5129,96.4921,-2.43226,-342.134,119.935,1.78993,3.60832,5.15305,4.95165,1.83141,-166.054,-7.52234,-18.4682,15768.3,38530.5,2.83552,4.65391,7.24424,5.99725,2.877,0.693144,225.384,-1.21589,16001.2,0.0157541,1.00953,-0.000139997,14306.4,9748.7,1103.14,242281,0.0014637,-0.0183912,-2.88368,18.8746,97.2151,46.5595,1.16957,13.1247,12.5208,96.1871,125.697,1.02793,-79.138 
377,4,48.3799,2.5,377,12789.1,0.162668,19.072,13.5978,96.5772,-0.435706,393.392,15.0016,0.406945,0.991602,-0.938074,6.06348,-2.86225,-165.908,4675.02,58.5776,6903.65,14022,1.45162,2.03628,1.15129,7.10816,-1.81757,0.884057,4907.72,75.8148,7136.36,0.438671,0.973678,0.0191944,11187.7,3088.6,27132.7,43484.6,0.0013248,0.422189,12.6146,10.7335,97.0039,73.6806,0.46863,13.7568,12.9856,95.7903,124.76,1.21358,-51.0793 
378,4,48.3799,2,378,12706.5,0.225656,19.7157,12.7013,96.3522,0.366257,890.925,416.185,1.02495,1.05867,-1.04668,3.00302,3.74274,-167.932,3789.66,56.342,7584.61,18774.2,2.08238,2.1161,1.06817,4.06044,4.80017,0.92439,4025.2,73.7895,7820.15,0.36905,0.968916,0.0170848,10906.9,3453.55,19982,58724.8,0.0017612,0.388386,11.6084,9.89904,96.7734,73.2801,0.590733,12.6001,12.0937,95.7202,124.182,1.0532,-50.9017 
379,4,48.3799,3.5,379,12965.3,0.199526,19.1306,13.5384,96.5359,-0.805699,395.017,498.321,1.85476,0.974719,4.57088,7.23541,1.5055,-184.549,6212.7,67.5415,5666.5,18791.8,3.01682,2.13678,6.89499,8.39747,2.66756,0.701691,6471.55,86.7154,5925.35,0.553793,0.977088,0.0262509,11685.9,3218.73,43908.8,28979.9,0.00138929,0.529151,13.058,10.79,96.8483,74.4853,0.375967,13.6193,13.2242,95.6441,125.763,1.2042,-51.2774 
380,4,48.3799,3,380,12492.8,0.193052,18.6879,13.3492,96.5097,-0.231497,269.694,98.3584,2.44407,3.41313,0.837945,6.16591,-0.764688,-162.938,5396.91,50.0017,6042.19,10153.5,3.47004,4.43911,2.8899,7.19189,0.26129,0.841669,5625.45,66.9303,6270.73,0.50481,0.979604,0.0192825,11143.7,3055.2,34260.7,34219.5,0.00144311,0.47865,12.5988,10.6426,96.8529,72.9347,0.423618,13.2762,12.7407,95.6773,123.621,1.1756,-50.6858 
381,4,48.3799,5,381,11869.2,0.197465,17.3045,13.6048,96.391,-0.0232419,-27.4975,258.164,0.741118,5.70096,-4.49628,2.96379,-2.05526,-224.068,6244.07,48.1601,4643.4,7684.63,2.15201,7.11185,-1.67449,4.37468,-0.644363,1.14793,6558.35,71.4399,4957.68,0.60052,0.981294,0.0258582,10921.1,2778.89,41915.6,19473.1,0.00135845,0.509628,13.1624,11.0552,96.3122,72.9851,0.303818,13.817,13.1133,95.5443,123.411,0.767866,-50.4263 
382,4,48.3799,4.5,382,12708.9,0.201392,18.5392,13.6586,96.3658,-1.04672,734.736,298.652,1.75557,4.66101,1.37769,2.03572,-3.24211,-232.81,6657.22,56.6628,5018.93,33278.7,3.22151,6.12695,4.30959,3.50166,-1.77616,0.719857,6983.76,80.8509,5345.47,0.597527,0.980143,0.0271068,11687.8,3141,48351.4,22256.5,0.00142344,0.549993,13.1349,10.9912,96.6209,73.8405,0.323952,13.9696,13.1072,95.3521,124.821,1.26884,-50.9806 
383,4,48.3799,1.5,383,15553.6,0.0199681,24.6894,13.0769,96.5285,0.0861004,-71.3964,500,0.979424,1.21772,8.28213,4.79847,2.49894,-158.591,1467.59,2.11863,12896.4,10710.3,1.97803,2.21633,10.2793,5.79708,3.49754,0.567519,1690.03,18.5957,13118.8,0.127698,0.981108,0.00260435,13234.6,6876.87,4449.71,162652,0.00131354,0.17075,10.8129,9.52347,97.5351,73.7086,0.956113,12.9755,12.6802,95.9739,125.129,1.56119,-51.4201 
384,4,48.3799,4,384,12445.6,0.199406,18.0774,13.7035,96.3106,-0.31365,-239.015,483.742,1.38248,2.88579,-1.11233,2.63362,0.318124,-173.535,5877.29,67.019,5449.15,10504.7,2.47518,3.9785,1.07308,3.72632,1.41082,0.915265,6120.68,85.0486,5692.55,0.54992,0.976261,0.0267845,11130.1,2820.13,37226.7,25505.4,0.00137365,0.471745,13.1898,11.3887,96.4897,74.9302,0.341799,14.0462,13.5855,95.5617,126.101,0.928087,-51.1707 
385,4,48.3799,0,385,16636.5,0.212503,27.0275,12.4788,96.3676,-0.169099,-142.545,11.8899,2.20206,3.5533,6.49609,8.47737,-0.668256,-165.244,-160.045,-6.44022,15297.9,11764,3.24255,4.59379,8.57708,9.51787,0.37224,0.673919,71.7259,10.728,15529.7,0.00522105,0.792553,0.00127092,13737.8,10404.3,1219.86,257569,0.00161482,0.20078,-0.43382,-1.18905,101.415,70.9638,1.29324,12.1531,11.7365,96.0514,124.663,5.36412,-53.6988 
386,4,48.3799,0,386,16391.3,-0.0293345,25.6022,13.26,96.3509,0.00211106,8.32435,1.90617e-11,0.045963,7.92369,1.01721,5.22951,-0.320427,-189.226,-124.829,-10.4574,15036.6,11051.9,1.23747,9.11519,3.40022,6.42101,0.871077,0.838431,140.579,9.20239,15302,0.0103319,0.897218,0.00110659,13606.3,9239.25,1148.91,227602,0.00189121,-0.0179445,10.0058,19.2613,78.6492,90.4705,1.1595,12.7528,12.2885,95.9742,125.443,-17.325,-34.9729 
387,4,48.3799,0,387,17088.7,0.0135666,25.8003,13.6911,96.2053,0.00292292,-55.0004,500,0.24587,0.932842,0.389173,3.72208,-3.21633,-161.2,-84.4313,-1.87907,15674,11504.2,1.2609,1.94787,2.41924,4.73711,-2.2013,0.703664,141.667,14.869,15900.1,0.0100233,0.844827,0.00171968,14133.8,9502.23,1149.17,234473,0.00142323,0.0304867,-10.4284,7.02146,122.225,57.3946,1.1432,13.2577,12.5468,95.8079,126.937,26.4174,-69.5424 
388,4,48.3799,0,388,17235.6,0.0119593,27.09,13.2167,96.2734,0.0469589,-60.5905,12.3778,4.8244,0.999018,-1.28909,3.51715,0.162393,-159.463,-57.0218,7.10203,15833.2,11748,5.8285,2.00311,0.719098,4.52124,1.16649,0.949496,166.64,23.6696,16056.8,0.0116559,0.800916,0.00270812,14296.7,10157.2,1109.58,251737,0.00113107,0.00893743,-6.44277,5371.74,103.588,81.5173,1.20554,12.8,12.4176,95.8389,125.232,7.74939,-43.7144 
389,4,48.3799,0,389,16608,0.126921,26.3524,12.9472,96.0896,-0.0202514,76.9267,500,2.45498,5.99455,2.83235,4.81372,3.10084,-142.488,-166.065,8.88209,15309.2,11157.6,3.35219,6.89176,4.62677,5.71093,3.99805,0.811765,33.7882,23.6861,15509,0.00246959,0.449079,0.00280545,13681.7,9631.09,1200.11,237579,0.00146207,-0.00622517,-27.9109,0.0184821,103.45,64.2031,1.1837,12.6082,12.4656,95.7557,125.707,7.69479,-61.5039 
390,4,48.3799,0,390,16554.5,0.211031,26.6716,12.5848,96.352,-0.0342478,-160.904,485.728,4.05287,3.5274,-3.1263,3.58723,0.999981,-186.77,-104.896,-7.04431,15181.5,11106.1,5.22892,4.70344,-0.774211,4.76327,2.17602,1.0481,157.068,12.3604,15443.5,0.0114253,0.878954,0.00147218,13747.3,10016.5,1267.53,246858,0.00137279,0.0392753,-9.2903,6.50031,121.623,57.2374,1.24334,12.362,11.9763,95.9872,125.046,25.6354,-67.8089 
391,4,48.3799,0,391,16232.4,0.130974,26.0558,12.7304,96.3071,27.3929,4083.06,500,-1.58486,3.49652,-1.88095,2.30112,-1.0868,-155.881,-67.3382,3.27332,14871.5,3.65178e+06,-0.603321,4.47807,0.0821403,3.28266,-0.105259,0.988487,151.3,19.4688,15090.1,0.0112654,0.816204,0.00237099,13430.6,9353.95,1135.83,230566,0.00143462,0.0388957,-9.15713,6.66322,121.181,56.5385,1.19013,12.3782,12.1773,95.935,125.161,25.2461,-68.6221 
392,4,48.3799,0,392,16767.6,-0.0199294,26.4529,13.1892,96.2861,0.0193693,-10.7705,6.89678e-12,3.36076,4.36403,1.42318,3.68092,3.94416,-152.86,-137.946,-11.066,15478.3,11364.4,4.32328,5.32654,3.34821,4.64344,4.90668,0.851508,76.4551,4.81555,15692.7,0.0055059,0.900719,0.000564959,13886,9752.86,1152.06,240740,0.00223384,-0.00491821,7362.38,16.2216,81.1366,74.4571,1.18548,12.7492,12.4262,95.971,124.986,-14.8343,-50.5292 
393,4,48.3799,0,393,17715.7,0.134298,27.8167,13.0906,96.3686,-1.08892,-98.3453,500,3.46989,-0.631631,-1.97549,7.54592,1.35596,-180.894,-157.581,-26.3726,16453.4,15340,4.60893,0.507411,0.302596,8.68496,2.495,0.98177,96.141,-7.57843,16707.2,0.00649669,1.16002,-0.000836284,14798.5,10716.5,1192.85,265663,0.00123049,0.0449163,7.58174,6.41238,122.516,57.326,1.23217,12.8398,12.6543,96.0566,124.842,26.4592,-67.5158 
394,4,48.3799,0,394,16756.4,0.0232982,26.637,13.119,96.4579,0.0048883,11.0055,500,4.11608,-0.204814,4.58592,2.99086,0.344071,-148.095,-115.392,-2.48165,15599.9,11377.5,5.0486,0.727702,6.45096,3.92338,1.27659,0.629834,92.3254,12.9049,15807.6,0.00659323,0.803466,0.00150158,14003.1,9982.3,1241.55,246305,0.00117048,0.0439912,-7.90873,6.48501,121.961,57.3314,1.20848,12.7017,12.3188,96.1152,124.726,25.8457,-67.3948 
