cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,0.81,3.19,10,4139.71,-0.0242042,9.77986,12.2775,120.983,-0.00390254,-35.0853,500,-3.25566,-6.62729,-6.924,-6.51962,-6.3296,59.4799,815.42,56.4199,4511.98,3913.2,-3.63019,-7.00182,-7.67306,-6.89414,-6.70412,0.75949,751.188,53.7982,4447.75,0.245164,0.888628,0.0217958,3064.02,-0.00127282,0.0422073,13.9916,26.8306,123.999,102.888,0.366544,12.085,11.8652,120.393,134.975,3.60681,-32.0872 
11,0.29,3.71,11,4761.31,-0.531092,11.4568,12.9548,121.05,0.767377,148.24,2.10528e-13,-2.8992,-4.14096,-13.9854,-4.9095,-0.323635,61.6952,920.508,36.1337,5135,8534.72,-3.28768,-4.52944,-14.7624,-5.29798,-0.712113,0.483644,853.883,33.4144,5068.38,0.244705,0.935908,0.0119988,3489.44,-0.00153973,0.0399494,16.5995,23.7411,125.278,92.7089,0.456967,11.8844,11.7816,120.401,134.557,4.87694,-41.8481 
12,0.79,3.21,12,4239.97,-0.00981986,10.0565,12.2826,121.134,0.0425471,-8.08018,475.722,-5.12208,-3.26986,1.49508,1.45084,-1.24081,38.5398,875.384,54.7422,4705.91,4032.18,-5.36476,-3.51254,1.00973,1.20817,-1.48348,1.124,833.765,53.0435,4664.29,0.255819,0.89982,0.0205191,3259.19,-0.00153411,0.0424237,14.0793,36.7945,124.503,107.752,0.379774,11.9761,11.2755,120.018,135.247,4.4847,-27.4943 
13,0.65,3.35,13,4422.37,0.0134204,10.4466,12.1631,121.026,0.012206,3.07929,6.80089e-12,-3.43935,-4.24493,-5.72731,-1.13675,1.34182,62.8654,958.865,49.4987,4727.9,4137.53,-3.83519,-4.64077,-6.51901,-1.53259,0.945971,0.581621,890.977,46.7277,4660.01,0.268838,0.915936,0.0181365,3314.18,-0.00141604,0.0427781,14.8641,28.8365,124.476,98.0215,0.396839,12.0109,11.6482,120.21,133.898,4.26569,-35.8767 
14,0.19,3.81,14,4181.19,-0.239718,10.1544,12.7705,121.113,1.24267,-207.583,1.22442e-10,-7.23293,-2.29433,-6.41713,-2.92941,-0.591186,29.949,862.278,36.841,4614.45,12618.7,-7.42151,-2.48291,-6.79429,-3.11799,-0.779767,0.670123,829.936,35.521,4582.11,0.258335,0.93032,0.0140791,3212.63,-0.00142088,0.0398097,15.1426,28.5965,124.518,100.44,0.392659,11.8399,11.557,120.258,134.944,4.2601,-34.5047 
15,0.55,3.45,15,4334.57,-0.258254,9.70651,13.2189,120.966,0.128929,30.0498,464.344,-3.36194,-0.907919,-6.22634,0.0379444,-0.601225,-6.39024,915.158,53.9885,4557.6,4303.01,-3.32171,-0.867682,-6.14586,0.078182,-0.560988,0.431889,922.059,54.2702,4564.5,0.279785,0.906618,0.0214325,3295.6,-0.00140785,0.0349321,17.6356,29.7227,124.871,97.2024,0.383372,12.2372,11.5862,120.268,135.323,4.60301,-38.1208 
16,0.23,3.77,16,5321.38,-0.010939,11.6197,12.558,121.336,-0.0655006,-14.2848,0.0216004,-0.0368072,-5.22144,-8.03424,-7.79066,1.96662,5.25905,1024.28,37.3742,5532.07,4780.64,-0.069922,-5.25456,-8.10047,-7.82377,1.9335,0.580617,1018.6,37.1424,5526.39,0.261695,0.940016,0.0122292,3892.33,-0.00152301,0.040201,18.0402,24.9885,125.311,93.2371,0.457284,12.4519,11.9837,120.465,135.323,4.84666,-42.0863 
17,0.73,3.27,17,3820.17,-0.234431,-10.3862,11.8468,120.86,0.0220897,-171.042,438.473,-2.49058,-2.73113,-1.78109,-6.40441,-1.4538,54.732,795.438,29.3504,4408.19,4128.47,-2.83522,-3.07577,-2.47035,-6.74904,-1.79843,0.854074,736.333,26.9379,4349.08,0.24562,0.93983,0.0112812,2997.86,-0.00150373,0.0359052,14.8149,27.7346,124.279,98.0629,0.385003,11.8571,11.5971,120.413,134.789,3.86542,-36.7263 
18,0.33,3.67,18,4233.38,-0.382275,10.5906,12.7761,121.343,0.375396,59.5058,15.3421,-7.07818,-5.17053,-2.02558,-3.66343,-1.98739,56.5721,856.995,40.1526,4760.37,5131.85,-7.4344,-5.52674,-2.73802,-4.01965,-2.34361,0.875897,795.904,37.659,4699.28,0.245685,0.923529,0.0145475,3239.53,-0.00152395,0.0410406,15.4998,25.105,124.421,98.0799,0.411595,11.9751,11.5784,120.612,134.237,3.80857,-36.1575 
19,0.07,3.93,19,4508.23,-0.35468,10.9121,12.66,120.776,0.439991,-75.1851,268.866,-6.21687,-4.307,-8.00624,1.12965,-0.660331,77.5309,806.82,51.6034,4923.77,5574.03,-6.70506,-4.7952,-8.98262,0.641458,-1.14852,0.572051,723.095,48.186,4840.05,0.223183,0.895562,0.0180091,3239.92,-0.00136209,0.0404242,14.3983,25.5852,124.015,97.7368,0.417093,11.9832,11.858,120.076,134.352,3.93975,-36.6153 
20,0.03,3.97,20,4103.48,-0.0126066,9.61832,12.2408,120.81,0.0537505,-15.5906,500,-4.02748,-2.12739,-2.7681,-3.09845,1.81673,33.2881,852.387,49.6077,4454.52,3859.97,-4.23709,-2.337,-3.18731,-3.30805,1.60713,0.721932,816.44,48.1405,4418.58,0.262175,0.906465,0.0196749,3114.1,-0.00135368,0.0415884,14.1127,30.3138,123.631,100.697,0.368254,12.0882,11.522,119.907,134.459,3.72362,-33.7628 
21,0.21,3.79,21,4823.28,-0.340326,11.2826,12.7066,121.02,0.0357329,216.754,89.7509,-2.85134,-1.50896,-5.52796,-4.42204,0.756731,53.5839,837.025,34.4017,5225.89,4919.06,-3.18874,-1.84637,-6.20277,-4.75944,0.419328,0.601825,779.16,32.0399,5168.03,0.224766,0.932869,0.0112914,3466.53,-0.00142207,0.0382345,16.7024,22.5102,125.332,94.0882,0.440648,12.1973,11.9966,120.241,134.318,5.09064,-40.2298 
22,0.63,3.37,22,4678.99,-0.143744,10.4885,12.6659,121.024,0.200102,127.261,6.0501e-07,-6.58674,-3.79488,-2.3173,-3.7728,-1.83204,4.28876,841.753,24.514,4978.01,5153.57,-6.61375,-3.82189,-2.37131,-3.79981,-1.85905,0.871584,837.121,24.3249,4973.37,0.244538,0.951609,0.00892935,3423.28,-0.00136119,0.0319187,19.438,25.5935,125.134,93.6985,0.423206,12.1338,11.7545,120.311,134.492,4.82348,-40.7935 
23,0.67,3.33,23,4048.54,-0.359614,9.98219,12.8951,121.092,0.960016,-111.187,257.659,-0.803469,-2.24223,-7.26087,-2.53255,-1.16094,42.1152,751.282,34.6129,4596.92,7665.1,-1.06866,-2.50742,-7.79124,-2.79774,-1.42612,0.500279,705.802,32.7566,4551.44,0.229712,0.924883,0.0130841,3072.55,-0.00149947,0.0290164,16.8145,30.2825,125.628,94.2574,0.400491,11.8665,11.7116,120.288,134.277,5.33965,-40.02 
24,0.41,3.59,24,4926.12,0.000258171,10.9613,12.0517,121.122,7.6677e-05,5.84356,1.80227e-12,-3.71421,-4.49101,-2.19993,-2.2713,-0.349622,-7.87498,974.445,46.8267,5044.52,4300.38,-3.66462,-4.44142,-2.10075,-2.22171,-0.300036,0.834957,982.949,47.1738,5053.02,0.272246,0.922521,0.0169067,3610.52,-0.00127571,0.0469501,13.4038,37.632,123.368,108,0.402286,11.9921,11.2764,120.188,134.988,3.17999,-26.988 
25,0.11,3.89,25,4078.12,-0.0403254,9.86235,12.1711,121.009,0.132461,32.7671,490.16,-0.61872,-4.40126,-4.35976,-4.56104,1.98516,19.0467,881.024,46.5133,4365.28,4048.84,-0.738651,-4.52119,-4.59963,-4.68097,1.86523,0.637117,860.455,45.6738,4344.71,0.275813,0.915004,0.0189972,3119.71,-0.00133373,0.0432033,14.1719,28.5016,123.851,99.968,0.37451,12.0179,11.341,120.177,134.13,3.674,-34.1616 
26,0.43,3.57,26,4218.09,-0.301515,9.59373,13.1144,121.125,-0.00792325,209.328,0.095522,-3.11802,-4.95783,-4.10574,-2.22271,-5.07265,8.94576,893.829,32.2448,4459.23,4149.7,-3.17435,-5.01416,-4.2184,-2.27903,-5.12898,0.78711,884.169,31.8505,4449.57,0.27648,0.940698,0.0130144,3197.95,-0.00134681,0.033936,18.7218,24.6039,124.274,92.2382,0.377991,12.1384,11.9349,120.386,134.602,3.88769,-42.3638 
27,0.31,3.69,27,4220.6,0.0638075,9.96584,12.299,120.982,0.02631,-49.9976,0.00126589,-2.14603,-5.12038,-4.19553,-1.82945,-2.86047,43.2659,784.542,26.6804,4791.45,4032.87,-2.41846,-5.39281,-4.7404,-2.10189,-3.1329,0.733483,737.82,24.7733,4744.73,0.230203,0.944502,0.00952643,3205.08,-0.00155882,0.0297788,18.0648,25.5397,126.505,90.6822,0.412782,12.0245,12.0131,120.191,134.459,6.31466,-43.7771 
28,0.69,3.31,28,4029.99,-0.00350117,9.43167,-12.2633,120.889,-0.0842274,-40.1828,500,-2.1861,-3.46195,-6.294,-0.961028,-2.83671,50.8505,688.389,25.1093,4510.56,3875.39,-2.50629,-3.78214,-6.93438,-1.28122,-3.1569,0.60736,633.477,22.868,4455.64,0.214708,0.94058,0.00936579,2950.41,-0.00132438,0.0309632,15.7477,24.9246,125.235,96.2416,0.39035,12.1328,11.7444,120.193,134.307,5.0419,-38.0649 
29,0.49,3.51,29,4630.37,0.00678443,10.3972,12.2188,121.342,0.000973537,4.37306,3.40117e-12,-7.88909,-0.310055,-4.33276,-3.04521,-0.724052,25.2751,869.654,41.7312,4798.2,4135.76,-8.04824,-0.469206,-4.65107,-3.20436,-0.883203,0.730468,842.36,40.6171,4770.91,0.253476,0.922184,0.0154406,3323.23,-0.00124327,0.0458154,13.334,35.7067,124.236,108,0.389139,12.0294,11.1499,120.214,134.936,4.02202,-26.9358 
30,0.09,3.91,30,5087.25,-0.313711,11.5886,12.6061,120.787,-0.0215025,641.292,0.556337,-5.71485,-6.36578,-1.84496,-2.38663,-2.56386,19.78,956.447,41.9594,5237.54,5204.48,-5.8394,-6.49033,-2.09406,-2.51118,-2.68841,0.893288,935.087,41.0875,5216.18,0.256364,0.928596,0.0143026,3647.5,-0.00133105,0.0434407,15.3879,25.532,124.885,96.2771,0.446374,12.2848,11.6268,119.99,134.67,4.89552,-38.3933 
31,0.15,3.85,31,4340.23,-0.00188961,9.61859,12.6983,121.292,0.00346519,0.525022,7.30192e-12,-2.99249,-6.3683,-9.75864,-3.06454,-2.48258,26.6423,913.309,32.0513,4473.4,3976.11,-3.16025,-6.53606,-10.0942,-3.2323,-2.65034,0.60682,884.538,30.877,4444.63,0.276786,0.942429,0.0126355,3195.74,-0.00129666,0.0331172,18.4651,26.8144,125.492,92.7308,0.372673,12.1866,12.0651,120.524,134.646,4.96757,-41.9148 
32,0.05,3.95,32,4072.57,-0.119023,9.67046,12.4384,121.063,0.247646,36.4973,500,-1.08409,-5.08752,-2.32023,-3.65652,0.00165912,59.4009,841.152,31.9751,4397.16,4209.9,-1.45812,-5.46156,-3.06829,-4.03055,-0.372372,0.786789,777.006,29.3568,4333.01,0.256423,0.937982,0.0123267,3030.17,-0.00131354,0.0380252,14.991,27.8813,125.094,97.1044,0.392819,11.7688,11.3028,120.036,134.529,5.05826,-37.4243 
33,0.47,3.53,33,4753.7,-0.000616201,10.6978,12.1006,120.797,-0.0279474,24.3937,1.50862e-11,-1.78558,-2.03856,-7.78478,0.0428886,3.61824,17.0039,790.125,41.2904,5009.31,4236.23,-1.89265,-2.14563,-7.99891,-0.0641804,3.51117,0.0688329,771.762,40.5409,4990.95,0.22921,0.915811,0.0147426,3367.05,-0.00111791,0.0358508,14.5508,26.3439,124.642,97.9898,0.428061,11.9148,11.7709,119.986,134.993,4.65575,-37.0037 
34,0.61,3.39,34,4693.8,-0.317471,10.47,13.1768,121.368,0.841136,164.631,410.737,1.72465,-0.992384,-4.81475,2.80978,-1.73434,0.538747,824.609,31.2702,5012.46,8998.97,1.72126,-0.995776,-4.82153,2.80639,-1.73773,-0.592633,824.028,31.2465,5011.88,0.240227,0.937771,0.0113542,3430.21,-0.00135592,0.0319377,18.065,25.3244,125.592,94.0228,0.427602,12.381,11.6614,120.515,134.913,5.07734,-40.8903 
35,0.17,3.83,35,4397.99,0.0201577,9.94576,12.2135,121.054,-0.0295178,5.97475,2.179e-12,-4.73766,-4.42426,-2.68456,-2.38548,-3.09331,54.1914,874.499,33.9701,4683.73,3960.07,-5.07888,-4.76548,-3.36702,-2.72671,-3.43454,0.826197,815.978,31.5815,4625.21,0.253324,0.936565,0.0124219,3221.09,-0.00134877,0.0364658,16.8157,24.7183,124.57,95.1556,0.410888,12.1339,11.5262,120.316,133.931,4.25475,-38.7756 
36,0.27,3.73,36,4138.6,0.0077495,9.88509,11.9017,120.951,-0.020181,8.5796,7.74515e-12,-7.00309,-6.30497,-5.97256,-1.72503,-0.0657653,58.7518,751.351,22.7546,4545.84,3835.53,-7.37303,-6.67491,-6.71245,-2.09497,-0.43571,0.711802,687.905,20.165,4482.39,0.227878,0.951204,0.008219,3018.75,-0.00130361,0.0308302,17.5334,23.2882,124.62,92.485,0.410478,11.6993,11.7088,120.442,133.768,4.17826,-41.2825 
37,0.75,3.25,37,4119.17,0.00220093,9.33672,12.3564,121.186,-0.000363783,3.17251,9.66759e-12,-1.933,-1.98415,-6.35782,-4.50303,-5.47152,25.0379,751.17,31.0994,4522.43,3755.66,-2.09066,-2.14181,-6.67314,-4.66069,-5.62917,0.685162,724.132,29.9958,4495.39,0.23651,0.932409,0.0121423,3061.74,-0.00129288,0.0303415,17.7018,25.0056,124.665,97.3466,0.388214,12.125,11.6845,120.5,135.253,4.16494,-37.9063 
38,0.13,3.87,38,3720.25,-0.00446293,-9.14967,11.8153,121.113,-0.000319961,15.6393,0.268139,-4.35547,-1.41668,-2.05656,0.0945097,-1.02997,57.0411,653.576,32.5804,4186.48,3519.38,-4.71465,-1.77585,-2.77491,-0.264663,-1.38914,0.745869,591.978,30.0662,4124.88,0.216294,0.918374,0.0132492,2736.91,-0.00124778,0.0346681,14.22,24.5275,124.451,97.3721,0.361919,12.1074,11.5986,120.498,134.494,3.95272,-37.1214 
39,0.35,3.65,39,4397.2,0.00642314,9.85924,12.6236,121.22,-0.00444564,2.03146,4.46677e-12,-0.611618,-8.10762,-0.663816,0.466582,-4.32884,10.0052,866.161,32.7691,4707.17,4051.84,-0.674618,-8.17062,-0.789817,0.403582,-4.39184,0.942025,855.357,32.3281,4696.37,0.259398,0.937962,0.0125216,3297.47,-0.00140286,0.0332945,19.8878,23.2438,124.566,92.1378,0.388189,12.262,12.1794,120.426,134.225,4.13923,-42.0869 
40,0.59,3.41,40,4620.45,-0.0153579,10.4231,12.0869,121.37,0.0381746,-33.3232,499.994,-1.3613,-0.543679,-10.375,-3.77367,0.615296,4.32199,819.351,39.9355,4899.46,4142.59,-1.38851,-0.570893,-10.4294,-3.80089,0.588082,0.331518,814.684,39.745,4894.79,0.242467,0.92134,0.0147372,3359.97,-0.00123106,0.0353871,16.1537,25.0038,124.748,97.5144,0.424655,12.0919,11.5723,120.653,135.445,4.09578,-37.9311 
41,0.01,3.99,41,4728.94,-0.00443759,10.4647,12.3354,121.191,0.000367607,8.95437,1.47846e-12,-2.5725,-5.06961,-6.16925,-0.862793,-4.26747,20.5661,876.822,25.4686,4933.91,4202.29,-2.702,-5.19911,-6.42825,-0.992292,-4.39697,0.674001,854.613,24.5621,4911.7,0.250715,0.952112,0.0091278,3408.7,-0.00133822,0.0337525,19.1435,22.6632,124.18,91.0337,0.430715,12.3023,11.6799,120.578,135.121,3.60191,-44.0876 
42,0.53,3.47,42,3778.24,0.00202381,-9.12837,11.9592,121.454,0.0124889,-3.81024,500,-5.91759,-5.48443,-1.49036,-1.56458,-3.89301,38.4864,728.625,26.5057,4206.42,3555.33,-6.15993,-5.72677,-1.97504,-1.80692,-4.13535,0.900271,687.064,24.8094,4164.86,0.240839,0.940565,0.010854,2852.79,-0.0012968,0.0313238,16.0556,26.0682,125.282,96.1043,0.372325,12.0191,11.4405,120.489,134.105,4.79289,-38.0011 
43,0.51,3.49,43,4621.06,0.00390741,10.2176,12.4211,121.389,-0.0218,13.8132,0.00331537,-7.52651,-4.77691,-4.10601,-1.65329,2.01864,37.0677,902.053,33.8559,4804.63,4141.25,-7.75991,-5.01031,-4.57282,-1.8867,1.78523,0.737865,862.024,32.222,4764.6,0.258121,0.938602,0.0123045,3339.62,-0.0012351,0.0394827,15.9051,25.709,125.05,96.5343,0.409233,12.1084,11.6312,120.508,134.223,4.54202,-37.689 
44,0.39,3.61,44,3623.38,-0.0821259,-8.74357,12.7932,121.185,-0.284753,156.676,500,-3.06837,0.299066,-6.32513,-3.17394,-0.924637,47.5113,797.692,42.9844,4160.4,5093.67,-3.36754,-9.98611e-05,-6.92347,-3.4731,-1.2238,0.538066,746.385,40.8903,4109.09,0.258882,0.912515,0.0180011,2883.11,-0.00149305,0.0365823,15.7166,26.1449,124.831,99.9049,0.352658,12.3204,11.5312,120.24,134.558,4.59104,-34.6535 
45,0.25,3.75,45,3832.14,0.00369549,-9.60814,12.0428,121.277,0.0228067,6.18557,4.3223e-09,-3.33126,-4.71961,1.25571,-5.12635,-0.220684,47.9589,749.891,28.4349,4449.41,3771.3,-3.63325,-5.02159,0.651739,-5.42834,-0.522669,1.04671,698.1,26.321,4397.62,0.23388,0.938103,0.0109053,2984.86,-0.00152266,0.0339384,16.198,24.2741,125.447,94.5941,0.395127,11.8907,11.655,120.419,134.407,5.02856,-39.8125 
46,0.71,3.29,46,4338.82,-0.14898,9.85729,12.7096,121.301,0.338275,-294.826,500,-5.13434,-3.76135,-0.122717,-2.1477,1.25902,-9.36577,837.721,43.3064,4701.18,7324.96,-5.07537,-3.70238,-0.00476999,-2.08873,1.318,0.999501,847.835,43.7192,4711.29,0.257098,0.917229,0.0168068,3297.71,-0.001404,0.0336647,16.5848,27.3798,125.608,94.6437,0.399591,12.3644,11.6134,120.455,134.589,5.15259,-39.9457 
47,0.45,3.55,47,4417.24,-0.00482831,10.3711,12.0642,121.337,-0.0176604,-10.4381,499.994,-5.6642,-3.82175,-4.60247,-3.05958,-1.50345,12.593,862.894,39.4199,4791.38,4079.04,-5.74349,-3.90105,-4.76106,-3.13888,-1.58274,0.751085,849.295,38.8648,4777.78,0.254757,0.925855,0.0147634,3333.74,-0.0013595,0.0439501,14.3456,23.6445,123.646,98.3174,0.41033,12.1562,11.648,120.622,135.081,3.02464,-36.7638 
48,0.77,3.23,48,3526.46,-0.298432,-8.61267,12.8228,120.986,0.158427,43.898,456.633,-0.71263,-5.83343,-2.31001,-2.51805,-1.07217,20.9514,679.076,24.0345,4065.35,3821.55,-0.844555,-5.96536,-2.57386,-2.64997,-1.20409,0.805568,656.451,23.1111,4042.73,0.237959,0.941965,0.010421,2758.67,-0.00132967,0.0272754,18.8069,23.3011,124.605,94.394,0.345965,12.126,11.8529,120.286,134.498,4.31916,-40.1037 
49,0.57,3.43,49,4684.04,-0.0209725,10.5788,12.4151,121.102,0.0167115,24.2631,6.70314,-5.29399,-2.17077,-5.87231,-0.704252,-2.24397,92.4397,967.291,50.8292,4915.86,4288.63,-5.87606,-2.75284,-7.03645,-1.28632,-2.82604,0.644223,867.466,46.7547,4816.04,0.257271,0.913808,0.0175692,3371.81,-0.00129847,0.0445115,14.9751,27.774,124.145,100.51,0.406374,11.984,11.6874,120.303,135,3.84214,-34.4898 
50,0.37,3.63,50,4100.31,-0.31301,9.83961,12.8529,121.094,-0.0524367,359.525,500,0.470839,-0.321409,-9.12119,-2.56366,0.583627,14.0055,796.586,36.2841,4512.61,4730.65,0.38265,-0.409598,-9.29756,-2.65185,0.495438,0.190173,781.462,35.6668,4497.49,0.250456,0.926036,0.0143983,3120.15,-0.00131792,0.0381689,14.6918,26.614,124.665,97.4573,0.382237,12.178,11.5197,120.207,133.485,4.45812,-36.0276 
51,0.81,3.19,51,4387.9,-0.332541,10.4646,12.8539,121.369,0.92401,-373.919,500,-0.397984,-0.253625,-5.91359,-0.12303,-3.47181,41.8004,778.834,23.1909,4917.31,15626.1,-0.661189,-0.516831,-6.44001,-0.386236,-3.73501,0.451414,733.694,21.3485,4872.17,0.224562,0.951547,0.00800696,3267.22,-0.0014518,0.033588,16.9177,23.6248,126.256,93.5764,0.422048,12.0783,11.8695,120.431,134.26,5.82566,-40.6835 
52,0.29,3.71,52,3626.01,-0.332936,-9.1401,-12.748,121.209,0.128871,-336.566,311.864,-5.22449,-4.3743,-3.82572,-1.66762,-4.18207,41.0506,617.704,28.7807,4218.34,5205,-5.48297,-4.63278,-4.34269,-1.9261,-4.44056,0.791469,573.373,26.9713,4174.01,0.208966,0.923942,0.0117632,2743.86,-0.00130355,0.0307716,14.8652,25.0979,125.459,96.6982,0.364129,12.0059,11.6785,120.295,134.166,5.16377,-37.4676 
53,0.79,3.21,53,5008.49,-0.000395621,11.5588,12.3324,121.218,0.0015674,2.7658,3.15773e-12,-7.86424,1.66035,-5.92774,-3.74558,-2.13891,77.3504,896.429,45.2596,5430.36,4640.55,-8.35129,1.17329,-6.90185,-4.23263,-2.62596,0.670374,812.899,41.8502,5346.84,0.226229,0.917352,0.0142134,3593.25,-0.00146533,0.0414412,15.3913,25.5881,125.074,96.978,0.458076,12.0254,11.873,120.279,134.138,4.79546,-37.1598 
54,0.65,3.35,54,4455.99,-0.0731197,10.291,12.4192,121.055,-0.0635585,-54.7245,500,-4.19192,-6.0697,-4.87115,0.0862607,-0.2928,54.0142,777.535,24.4839,4909.35,4273.74,-4.53203,-6.40981,-5.55137,-0.253853,-0.632914,0.680588,719.206,22.1031,4851.02,0.221858,0.948963,0.00832349,3241.73,-0.0014336,0.0334876,18.0008,22.2404,124.89,92.2874,0.427028,12.2886,11.6444,120.415,134.86,4.47522,-42.5727 
