cyc,detuning,freq,vva,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,120,47.3359,10,0,6999.62,-0.0554644,17.5253,10.4069,122.706,0.0844825,54.2672,2.44585e-07,-3.51661,-5.39725,-7.71562,-0.573857,-5.30259,-355.5,776.713,316.811,7708.82,6086.44,-1.27812,-3.15877,-3.23864,1.66463,-3.0641,0.643125,1059.88,368.297,7991.99,0.159278,0.62185,0.0782477,6654.28,-0.00195925,0.0735814,11.6956,25.7373,122.685,95,0.798675,11.2095,10.1458,122.557,128.785,0.127259,-33.7853 
1,15,47.2309,2.5,1,6734.54,-0.317988,18.5211,9.84525,122.832,0.527168,-186.414,37.7242,-3.65693,-1.48978,-7.07456,-2.59717,0.495811,-350.475,1292.8,263.984,6812.48,9134.99,-1.45008,0.717068,-2.66087,-0.390323,2.70266,-1.46024,1571.97,314.742,7091.64,0.240505,0.740528,0.0755775,6536.12,-0.00137637,0.164381,-9.59958,11.1385,123.812,82.7873,0.865426,10.1171,9.60124,122.533,128.545,1.2795,-45.7578 
2,140,47.3559,10,2,6607.59,-0.368904,17.2193,10.7647,122.695,0.327966,759.118,313.435,-1.71186,-1.78947,-10.9546,-3.45472,-1.87644,-377.515,668.783,289.77,7576.27,14138.7,0.66525,0.587642,-6.20038,-1.0776,0.500677,-0.12236,969.488,344.444,7876.97,0.149535,0.616619,0.0745467,6483.37,-0.00205345,0.0607005,12.9975,24.1289,123.106,95,0.832581,10.9934,9.88204,122.502,129.185,0.603974,-34.1849 
3,110,47.3259,10,3,6887.67,-0.118947,17.0722,10.5428,122.29,0.209013,402.701,378.922,-3.22817,0.348515,-3.06876,0.125116,2.29859,-339.548,922.057,317.426,7450.19,8599.23,-1.09013,2.48656,1.20732,2.26316,4.43663,0.87023,1192.52,366.601,7720.65,0.180768,0.650204,0.0804335,6596.98,-0.0019484,0.0724254,12.5018,26.5435,122.414,95,0.768538,10.9852,10.3554,122.446,129.213,-0.0319269,-34.2127 
4,10,47.2259,2,4,6154.9,-0.419732,18.2087,9.95632,122.778,0.541034,371.924,236.643,-1.76556,-4.1177,-7.62067,-4.87978,-3.38787,-296.475,889.388,274.439,7052.38,12452.1,0.101264,-2.25087,-3.88701,-3.01296,-1.52105,0.632281,1125.54,317.376,7288.53,0.180737,0.669587,0.0742573,6227.51,-0.00226948,0.0851716,10.4486,26.8473,122.971,94.9418,0.86902,10.3449,9.23758,122.552,129.299,0.418851,-34.3567 
5,160,47.3759,10,5,5779.87,-0.404534,16.5724,10.3439,122.833,0.446144,-264.118,475.662,0.741282,-1.11855,-6.86123,-6.46271,0.00639023,-361.865,489.148,315.828,7135.42,9416.27,3.01985,1.16002,-2.30409,-4.18414,2.28496,-97.4434,777.387,368.235,7423.66,0.13013,0.546763,0.0837237,5973.95,-0.00230446,0.0613705,12.1495,-23.5367,122.527,95,0.796903,10.8039,9.90483,122.627,129.228,-0.0997888,-34.2279 
6,240,47.4559,10,6,4721.48,-0.0316823,14.8918,-9.68132,122.816,0.0172779,92.1894,499.998,-0.884356,-4.74346,-5.25517,-1.10877,-5.23688,-355.047,159.614,282.655,6571.06,4745.14,1.35128,-2.50783,-0.783902,1.12687,-3.00124,0.794512,442.422,334.074,6853.87,0.0844295,0.430769,0.0823909,5240.13,-0.00248074,0.0495904,-13.0095,-18.3226,123.702,95,0.797309,10.42,9.68737,122.513,129.291,1.18924,-34.2909 
7,5,47.2209,2,7,5259.98,-0.00486293,16.9582,9.36717,122.936,0.00154813,-5.29269,0.0343582,-6.18081,-7.62225,-3.27933,-3.91303,-4.44718,-374.74,905.835,222.544,6482.87,5171.37,-3.82117,-5.26261,1.43995,-1.55339,-2.08755,1.1276,1204.33,276.815,6781.36,0.202365,0.713146,0.069936,5951.28,-0.00240817,0.0914253,10.1126,20.681,123.631,89.4557,0.866886,9.96784,9.11644,122.511,129.863,1.12059,-40.4072 
8,25,47.2409,4,8,6259.41,-0.366785,17.9704,9.88057,123.096,0.884474,-693.161,499.305,0.894662,-2.69194,-3.14431,-2.14868,0.241857,-348.366,1168.55,237.286,6847.35,25738,3.08823,-0.498375,1.24282,0.0448827,2.43542,0.803133,1446.03,287.738,7124.84,0.224769,0.741717,0.0692427,6433.42,-0.00193261,0.144658,9.60914,12.7155,124.117,83.9859,0.846212,10.5796,9.59122,122.704,129.202,1.41257,-45.2163 
9,45,47.2609,5,9,6079.31,-0.390509,17.075,-10.3281,122.838,-0.286059,-126.386,454.73,-5.00855,-0.706119,-4.31076,-5.52354,-3.7982,-406.441,765.011,322.186,7074.11,6917.81,-2.44929,1.85313,0.807741,-2.96429,-1.23895,1.20236,1088.76,381.049,7397.86,0.173721,0.620165,0.0866605,6267.26,-0.00227423,0.0753429,12.032,24.8737,122.752,95,0.816054,10.7284,9.54067,122.559,128.599,0.193416,-33.5992 
10,-5,47.2109,2,10,4892.04,-0.0267453,15.1474,9.64658,122.538,0.0011413,-63.3097,500,-1.65261,-0.413762,-3.75686,-2.42345,-1.02278,-360.535,90.7615,318.861,6662.13,4759.06,0.617576,1.85643,0.783517,-0.153261,1.24741,0.81995,377.941,371.076,6949.31,0.0720923,0.367889,0.0895549,5242.45,-0.00122195,-0.00574196,5126.26,7.49445,140.885,72.1381,0.811451,10.333,9.75542,122.18,128.845,18.7059,-56.7067 
11,30,47.2459,4,11,6680.14,-0.281906,17.3749,10.4898,122.753,0.344681,345.58,455.674,-0.627086,-4.94253,-3.0635,-5.04865,-3.50816,-388.178,953.552,291.533,7273.89,9810.74,1.81717,-2.49827,1.82501,-2.60439,-1.06391,1.72295,1262.75,347.751,7583.09,0.192173,0.674793,0.0778962,6570.91,-0.00199172,0.087689,11.1305,22.629,123.429,91.8471,0.838443,10.6594,9.78277,122.237,129.52,1.19195,-37.6733 
