cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
14,90,92,14,26026.8,-0.0478651,49.3719,-11.9748,116.13,0.0667518,-57.699,2.31205e-11,0.96483,-1.09526,0.0406391,1.67112,-0.57707,-37.8139,12750.1,86.1392,13989.3,19371.5,1.20293,-0.857158,0.516847,1.90922,-0.338966,0.787557,12803.1,88.1036,14042.3,0.442222,0.988101,0.0114256,28951.8,-0.000947473,1.03196,12.3605,12.3131,116.273,87.1857,1.08258,11.9558,13.5248,115.486,138.213,0.787256,-51.0272 
15,36,38,15,23415.3,-0.0439426,45.7231,11.6362,116.329,-0.0333671,38.6516,500,2.44758,0.0331998,1.3862,2.67707,-2.71046,-48.2517,12133.4,51.6605,12139.9,17361.7,2.7514,0.337028,1.99386,2.9809,-2.40663,0.647514,12201.1,54.1671,12207.6,0.464984,0.992291,0.00810747,26239.8,-0.00114361,1.03467,12.1145,11.9042,116.648,87.4378,1.01246,11.7221,12.9439,115.655,138.477,0.99231,-51.0387 
16,18,20,16,20523.5,-0.298937,39.4696,12.1537,116.152,0.311956,-238.377,347.967,0.204514,1.44865,-3.7988,-0.788161,-3.14295,2.84308,10152.4,65.6711,11257,18036.7,0.186611,1.43074,-3.8346,-0.806064,-3.16085,0.379932,10148.4,65.5234,11253,0.439527,0.988827,0.0106123,23089.4,-0.00110341,0.831414,12.4657,12.1491,116.456,86.7357,0.873921,12.0757,13.3535,115.325,137.802,1.13084,-51.0659 
17,69,71,17,26885.1,-0.108062,50.352,12.1834,116.028,0.32837,-277.958,500,-0.47372,0.0648503,-0.513102,0.163627,-2.38225,58.2274,13674.7,89.282,13964.4,22941.4,-0.840363,-0.301792,-1.24639,-0.203015,-2.74889,0.766614,13593.1,86.2573,13882.8,0.459874,0.989017,0.011316,29558.2,-0.00105844,1.08716,12.5699,12.1916,116.425,86.4374,1.08663,12.1964,13.3985,115.13,137.206,1.29453,-50.7685 
18,21,23,18,24275.4,-0.299595,45.1779,12.4236,116.394,0.842518,-49.3712,238.681,0.569225,0.516836,2.13844,1.83668,0.268959,0.669205,11951.1,79.4878,13077.7,19625.4,0.565011,0.512622,2.13001,1.83247,0.264745,0.598479,11950.1,79.453,13076.8,0.442787,0.988499,0.0110685,26988.5,-0.00101197,0.919462,12.762,12.5931,116.458,86.4124,0.934745,12.4932,14.0244,115.694,137.748,0.763469,-51.336 
19,45,47,19,30979.2,-0.346589,58.0685,12.2651,116.287,-0.473999,866.854,5.18445,-1.57274,1.54408,1.44398,3.04999,-2.21207,87.8256,16145.1,92.9832,15575.6,36560.8,-2.12575,0.991066,0.337956,2.49698,-2.76508,1.31738,16021.9,88.4209,15452.4,0.474131,0.990435,0.0104308,33792.3,-0.00118806,1.27278,12.6651,12.3607,116.439,86.4258,1.21148,12.1743,13.3497,115.634,137.412,0.805152,-50.9866 
20,51,53,20,32626.7,-0.319876,59.717,12.4751,116.457,0.770769,-818.265,25.4379,0.104865,0.0146759,-0.475127,-3.3326,-2.49801,107.65,16107.1,110.408,17082.9,44782.6,-0.572981,-0.66317,-1.83082,-4.01044,-3.17585,0.82144,15956.1,104.816,16931.9,0.450384,0.988635,0.0112748,35427.8,-0.00104428,1.24765,12.8179,12.522,116.721,86.6906,1.25119,12.4211,13.7755,115.709,137.814,1.01161,-51.1232 
21,39,41,21,31582.7,-0.352048,59.4222,-12.2279,116.623,0.414945,-739.581,499.891,0.254698,2.20488,5.63267,-0.201069,1.49523,146.192,16128,98.639,16157.6,33643.8,-0.665831,1.28435,3.79161,-1.1216,0.574704,0.0185409,15923,91.0447,15952.6,0.464654,0.990093,0.0104039,34268.5,-0.00114114,1.28022,12.5694,12.3094,116.882,86.8388,1.24735,12.0949,13.5759,115.798,137.816,1.08419,-50.977 
22,60,62,22,32086.3,0.0365134,58.3224,12.4182,116.394,-0.711477,195.098,500,0.952428,-0.768762,3.92888,0.530829,-2.22148,57.6799,16447.6,128.184,16210.2,28095.7,0.589233,-1.13196,3.20249,0.167634,-2.58467,-12.1937,16366.7,125.188,16129.3,0.468753,0.986791,0.014096,34915.3,-0.00099242,1.21393,12.9347,12.8525,116.651,86.6502,1.1835,12.385,13.9989,115.618,137.778,1.03296,-51.1282 
23,63,65,23,31087.3,-0.0946512,57.1275,12.3877,116.423,-0.0126734,-88.4539,500,2.0046,0.610258,-2.00976,-0.742796,-4.06868,90.771,16016.5,99.0917,15766.3,23073.7,1.43303,0.0386975,-3.15289,-1.31436,-4.64025,0.587089,15889.2,94.3763,15639,0.469067,0.989713,0.0109943,33874.1,-0.00113372,1.19575,12.8528,12.8405,116.596,86.7989,1.1598,12.405,13.8577,115.661,137.938,0.935751,-51.1387 
24,57,59,24,29338.1,0.0255119,54.2336,12.2,116.464,-0.0427325,-117.323,2.44987e-12,-0.577565,-1.34898,1.57012,-0.974855,-2.67198,113.088,15252.2,102.315,14639.5,21702,-1.28965,-2.06106,0.145959,-1.68694,-3.38407,1.01764,15093.6,96.4407,14480.9,0.475439,0.988942,0.0121195,31746.6,-0.00109422,1.19671,12.6877,12.3855,116.638,86.1005,1.08163,12.3119,14.018,115.801,137.01,0.83687,-50.9092 
25,27,29,25,26658.9,-0.281329,49.1107,12.411,116.527,-0.172536,-122.822,263.752,2.31076,5.36112,2.91375,-0.882114,-2.30151,21.4985,13763.4,105.166,13472.1,20531.5,2.17539,5.22575,2.64301,-1.01748,-2.43688,0.598924,13733.3,104.049,13441.9,0.470456,0.986915,0.0140586,29191.5,-0.000957618,1.044,12.7939,12.6894,116.726,86.4509,0.993531,12.3233,13.9265,115.864,137.389,0.861341,-50.9377 
26,12,14,26,29744.6,-0.12178,55.1286,12.2381,116.563,-0.0916744,7.04647,498.884,-3.47102,-0.613402,-4.59302,-0.782686,-4.36719,66.1925,15433.6,99.2746,14872.7,21983.7,-3.88781,-1.0302,-5.42661,-1.19948,-4.78399,0.667652,15340.7,95.836,14779.9,0.474394,0.989186,0.0118037,32337.6,-0.000957125,1.20136,12.6117,12.5442,116.812,86.7854,1.13624,12.2165,13.5258,115.764,137.903,1.04817,-51.1179 
27,30,32,27,29226.5,0.0291304,53.794,12.4429,116.364,-0.0217184,-264.842,1.22702e-11,1.67255,1.10265,1.3329,1.75537,-1.79901,71.9072,14738,104.046,15078.1,21977,1.21977,0.649872,0.427343,1.30259,-2.25179,0.682928,14637.1,100.31,14977.2,0.459407,0.988149,0.0121872,31860.9,-0.00113362,1.11988,12.8686,12.629,116.484,85.9146,1.08202,12.5952,14.082,115.515,136.856,0.969525,-50.9415 
28,9,11,28,31164.9,-0.0745959,59.0212,11.9561,115.975,-0.0205916,-655.497,2.33237,-2.2788,-4.56945,0.574597,-3.05532,-2.62454,124.541,16339.7,85.1018,15431,23411,-3.063,-5.35365,-0.993806,-3.83952,-3.40874,0.940343,16165,78.6321,15256.4,0.479534,0.991559,0.00940502,33709.8,-0.000962088,1.34648,12.352,12.0529,116.233,87.7011,1.25278,11.8983,13.0701,115.198,138.673,1.03499,-50.9721 
29,84,86,29,29010.4,-0.0751975,53.7944,12.2751,116.295,0.25461,-384.072,10.1556,-2.56733,-1.45423,5.22447,0.978062,-2.30097,40.7575,14146.9,94.8411,15516.2,24679.3,-2.82397,-1.71087,4.71119,0.721423,-2.55761,3.83833,14089.8,92.7238,15459.1,0.442133,0.988614,0.0109282,31867.7,-0.00104075,1.09635,12.6962,12.6228,116.743,87.1916,1.16975,12.226,13.5841,115.551,138.423,1.19231,-51.2319 
30,75,77,30,30509,-0.334742,56.0488,12.5009,116.322,-0.0881079,521.2,466.06,-2.40029,-2.19035,-1.15274,2.52219,-4.6074,-125.291,15998.4,120.537,15205.7,24303.8,-1.61137,-1.40143,0.425108,3.31111,-3.81848,1.13735,16174.2,127.046,15381.4,0.477638,0.98644,0.0149872,33862.8,-0.00103809,1.19886,12.8182,12.7238,116.592,87.3694,1.13986,12.4198,13.6171,115.417,138.171,1.17555,-50.8019 
31,54,56,31,30413.8,-0.308382,56.1374,12.4818,116.115,-0.103679,347.456,24.2311,-0.425685,-0.723269,3.2817,-0.566844,4.11894,71.7276,15605.4,104.125,15423.6,23982.7,-0.877335,-1.17492,2.37841,-1.01849,3.66729,0.200521,15504.8,100.399,15323,0.468051,0.988795,0.0119259,33126.3,-0.00106883,1.20504,12.7688,12.4549,116.289,87.423,1.16644,12.4021,13.5431,115.271,138.383,1.01763,-50.9598 
32,6,8,32,32483.6,-0.0113953,61.9331,11.821,116.131,-0.00818564,-15.9613,1.20034e-10,-2.54517,0.12359,-0.83486,-2.41725,-0.819113,27.6851,17312.5,100.6,15703.4,23837,-2.71949,-0.0507354,-1.18351,-2.59157,-0.993439,0.84301,17273.6,99.1616,15664.6,0.489506,0.990054,0.0115267,35287.9,-0.000776027,1.45541,12.0605,12.0567,116.273,87.5134,1.29812,11.7883,12.8887,115.448,138.401,0.824619,-50.8874 
33,48,50,33,32624.7,-0.324843,59.592,12.5014,116.37,-0.898404,1495.28,455.485,1.13556,-2.2795,5.0956,-0.364547,-2.96729,-0.385101,16524.9,114.255,16693.8,67982.7,1.13798,-2.27707,5.10045,-0.362122,-2.96487,-7.04023,16525.5,114.275,16694.3,0.462588,0.988043,0.0124525,35723.9,-0.00103279,1.24458,12.8179,12.7287,116.625,87.4674,1.23181,12.433,13.7835,115.607,138.595,1.01782,-51.1279 
34,24,26,34,25137.5,-0.0747236,46.1799,12.4083,116.424,0.0200732,-4.74872,296.648,-1.23128,2.23545,1.04914,4.59758,0.655517,65.8732,12230.5,83.011,13576.5,18656.7,-1.64606,1.82066,0.219571,4.18279,0.240731,0.954424,12138.1,79.589,13484.1,0.439073,0.988655,0.010756,27644.7,-0.0010589,0.929312,12.9058,12.6495,116.612,86.8289,0.973739,12.5901,13.9525,115.622,138.237,0.989995,-51.4076 
35,72,74,35,29445.3,-0.310325,54.6403,12.3496,116.512,-0.180327,-37.3183,196.886,-2.5774,-3.00985,2.70932,-0.992226,-1.88282,16.1468,15179.4,106.664,14831.9,22185.6,-2.67907,-3.11152,2.50597,-1.0939,-1.98449,1.39383,15156.7,105.825,14809.3,0.47089,0.987929,0.0129924,32187.4,-0.00104691,1.18261,12.6856,12.4382,116.671,86.1983,1.11799,12.3362,13.6885,115.81,137.272,0.860826,-51.0733 
36,93,95,36,26477.6,-0.0398348,49.7697,12.1549,116.069,-0.010377,-12.3193,5.22916e-12,-1.21538,0.866288,3.39052,3.63919,-1.27966,57.3676,13947.2,67.498,13354.2,19697.1,-1.57661,0.505059,2.66806,3.27796,-1.64089,0.174889,13866.7,64.5178,13273.8,0.476004,0.991924,0.0088742,29131.6,-0.00119879,1.09968,12.6545,12.3669,116.388,87.7919,1.05863,12.155,13.1361,115.249,139.041,1.1389,-51.2493 
37,3,5,37,40110.4,-0.376089,75.0851,12.1716,116.178,0.614982,-24.951,429.021,0.42797,-1.01982,-2.8012,-0.72938,0.289367,100.448,21890.8,132.268,18622.7,30250.2,-0.204524,-1.65231,-4.06619,-1.36187,-0.343126,0.466941,21749.9,127.05,18481.8,0.505765,0.989881,0.0125049,43003.9,-0.000820595,1.77255,12.4959,12.117,116.321,87.5698,1.49177,11.9137,13.198,115.393,138.392,0.928267,-50.8225 
38,66,68,38,30081.1,0.0106844,55.1664,12.3693,116.429,0.0183297,-70.8646,500,2.37579,0.437785,1.8018,-0.657638,-4.06428,-8.04655,15043.3,97.0315,15663.4,22255.7,2.42646,0.488452,1.90313,-0.606971,-4.01361,-8.63813,15054.6,97.4495,15674.7,0.45509,0.988799,0.0113227,33080.5,-0.00107127,1.14813,12.7231,12.5974,116.518,86.6107,1.13089,12.5963,14.005,115.746,137.998,0.771391,-51.3868 
39,15,17,39,27333.1,-0.282992,51.3024,12.293,116.624,1.08594,-904.256,497.56,1.28588,-2.08462,1.83186,-1.22512,3.23412,104.652,14191.5,86.0404,13845.6,52496.4,0.626911,-2.74358,0.513928,-1.88408,2.57516,1.56372,14044.8,80.6039,13698.9,0.471325,0.990056,0.0107227,29798.5,-0.00125934,1.08871,12.7952,12.5949,116.776,86.2559,1.03981,12.2829,13.8586,115.816,137.361,0.96004,-51.1055 
40,78,80,40,30269.5,-0.336665,56.3613,12.3432,116.263,-0.0650526,309.398,420.487,4.78837,1.54862,2.91176,0.781816,-3.24369,136.685,15733.8,101.476,15152.9,23301.9,3.9277,0.687954,1.19042,-0.078851,-4.10436,0.266468,15542.1,94.3759,14961.2,0.474605,0.989485,0.0114866,32747.5,-0.00109139,1.21768,12.7326,12.5032,116.515,87.2937,1.1515,12.2751,13.6016,115.489,138.475,1.02633,-51.1815 
41,87,89,41,30347.4,-0.29732,55.6592,12.4491,116.448,0.154219,725.469,55.4099,-0.277295,0.0416652,-1.98132,-0.514356,-1.85402,2.83384,15082.7,97.1255,15905.4,26198.6,-0.295139,0.0238212,-2.017,-0.5322,-1.87187,0.570154,15078.7,96.9783,15901.4,0.451928,0.98887,0.0111097,33365.3,-0.00112417,1.14775,12.8256,12.7041,116.762,86.8385,1.16407,12.4999,13.7798,115.687,138.16,1.07558,-51.3213 
42,42,44,42,34571.6,-0.0353605,63.4003,12.4163,116.219,-0.0346639,55.2638,500,-1.67258,-0.344636,1.59357,0.882858,-1.29847,71.8797,17429.8,127.563,17856,25688.1,-2.12519,-0.797243,0.688359,0.430251,-1.75107,1.19364,17329,123.829,17755.1,0.459077,0.987649,0.0126844,37747.4,-0.0011437,1.31488,12.8127,12.8237,116.49,87.3195,1.31776,12.4394,13.6354,115.348,138.536,1.14193,-51.2161 
43,33,35,43,31103.4,0.00286064,56.806,12.3818,116.554,-0.0498321,537.235,2.56713e-12,-0.888629,0.651212,-3.27185,-0.344308,2.47408,-1.36347,15719.1,101.615,15984.6,23768.2,-0.880043,0.659797,-3.25468,-0.335722,2.48266,-1.45084,15721,101.686,15986.5,0.460952,0.988807,0.0115814,34105.6,-0.00115621,1.18912,12.9235,12.6301,116.757,87.2084,1.17995,12.4541,13.823,115.811,138.48,0.945837,-51.2716 
44,81,83,44,31438.3,-0.0120071,57.466,12.4938,116.132,0.124257,-190.325,2.49561e-06,2.5062,3.88082,6.76868,-2.14753,-0.169077,71.7768,15319.8,123.163,16750.8,24142.2,2.05424,3.42886,5.86476,-2.59949,-0.621036,0.278391,15219.1,119.434,16650.1,0.442844,0.986453,0.0130414,34366.7,-0.00109699,1.12559,13.0715,12.9112,116.27,87.1631,1.17384,12.5924,14.2439,115.323,138.326,0.947118,-51.1633 
45,90,92,45,30764.7,-0.0344638,56.2217,12.4234,116.488,0.0437706,-30.4887,500,0.0652543,0.100743,0.105791,0.566502,0.0975805,51.3937,14993.4,105.383,16265.4,22780.8,-0.258358,-0.22287,-0.541434,0.24289,-0.226032,0.461691,14921.3,102.713,16193.4,0.444833,0.988097,0.0115494,33543.7,-0.000900825,1.14086,12.8876,12.6285,116.528,86.9433,1.17414,12.5304,13.8559,115.776,138.09,0.752323,-51.1469 
46,36,38,46,31531.6,-0.00648183,58.1816,12.3137,116.12,-0.0644948,43.7592,500,-0.804415,0.38046,-0.167947,-1.29815,1.24226,88.9735,15731.9,112.759,16557.5,23414.1,-1.36466,-0.179782,-1.28843,-1.85839,0.682022,0.678634,15607.1,108.137,16432.7,0.452319,0.98802,0.011977,34504.7,-0.00118548,1.22099,12.7032,12.5707,116.46,87.371,1.23468,12.369,13.6134,115.305,138.384,1.15564,-51.0128 
47,18,20,47,26938.6,-0.325641,49.6479,12.5046,116.325,0.42151,-203.872,349.985,1.83529,0.534358,-0.543338,1.72703,1.41425,-3.96019,13448.9,88.5128,14245.4,23007.4,1.86023,0.559294,-0.493466,1.75196,1.43918,1.09643,13454.5,88.7185,14251,0.450841,0.988592,0.0113379,29843.1,-0.00118218,1.02323,12.8448,12.6814,116.486,86.7354,1.0277,12.5117,13.9888,115.637,138.216,0.849337,-51.4802 
48,69,71,48,27737,-0.113209,51.3776,12.3235,116.29,-0.31971,259.607,499.999,1.73942,-1.40804,0.749648,-0.100914,1.16238,33.4938,14304.5,82.3835,14194.8,23313.1,1.52851,-1.61895,0.327844,-0.311815,0.951475,0.626206,14257.5,80.6436,14147.8,0.467038,0.990199,0.010391,30527.5,-0.00119425,1.10503,12.7133,12.5671,116.592,87.7996,1.08747,12.3073,13.4452,115.499,139.13,1.09297,-51.3303 
49,21,23,49,28343.3,-0.0099005,50.4665,12.836,116.414,0.0660629,-133.021,5.34774e-13,-1.82199,-0.0570102,4.27855,2.3196,-0.718728,99.4822,13952.6,103.894,15033.5,21373.7,-2.4484,-0.683423,3.02573,1.69319,-1.34514,-11.5054,13813.1,98.7258,14894,0.446431,0.987647,0.0120632,30941.2,-0.00125997,0.982612,13.3926,13.2411,116.54,86.9373,1.01791,12.9954,14.4081,115.739,138.488,0.800889,-51.5502 
50,45,47,50,31863.4,-0.359264,59.0841,12.4037,116.251,2.30495,-5614.51,214.096,2.46541,3.72873,1.49004,2.43177,0.661387,34.8111,15883.2,112.407,16587.2,445135,2.24621,3.50953,1.05165,2.21257,0.442191,0.888858,15834.4,110.599,16538.4,0.454313,0.987924,0.012169,34853.5,-0.0011159,1.21354,12.7143,12.6297,116.436,87.1824,1.21089,12.49,13.9587,115.503,138.312,0.933321,-51.1293 
51,51,53,51,30975,-0.213946,57.1377,12.3292,116.478,-0.264433,442.888,500,3.53984,6.06889,0.238355,0.298398,1.36643,77.5805,16156.8,122.715,15393.6,26745,3.05134,5.58039,-0.738652,-0.190105,0.87793,1.08608,16048,118.685,15284.8,0.477257,0.987223,0.0141021,33625.5,-0.000960322,1.25253,12.6837,12.4499,116.699,86.2231,1.14876,12.3293,13.7781,115.749,137.021,0.950247,-50.7982 
52,39,41,52,33510.7,-0.38094,61.0858,12.6233,116.116,0.132578,251.694,5.49884,-1.43774,-2.79265,2.37503,1.5846,-1.1919,88.324,17742.1,115.039,16380.2,26188.2,-1.99389,-3.34881,1.26272,1.02845,-1.74805,1.26309,17618.2,110.451,16256.3,0.485177,0.989148,0.0123612,36312.9,-0.000981307,1.3154,12.9768,12.7458,116.272,87.5335,1.21743,12.4416,13.6486,115.233,138.323,1.03944,-50.7892 
53,60,62,53,33159.6,-0.355551,60.0034,12.672,116.551,0.00521782,-134.818,410.747,-1.87626,4.07402,1.63394,-1.50917,-0.792811,47.2436,16589.8,127.392,17081.3,24775.3,-2.17374,3.77654,1.03897,-1.80665,-1.09029,5.07186,16523.5,124.937,17015,0.457832,0.986941,0.0133457,36090.8,-0.000962192,1.19129,13.1291,13.0206,116.693,86.5136,1.18492,12.6095,14.4622,115.799,138.146,0.89448,-51.6323 
54,63,65,54,31865.7,-0.0142074,57.7847,12.5747,116.207,-0.0140309,1.20551,500,0.892219,2.2735,-0.787387,-0.396654,0.692458,76.9054,15640.5,116.746,16829.4,23654.6,0.407966,1.78925,-1.75589,-0.880907,0.208205,-6.58872,15532.6,112.751,16721.5,0.446822,0.987456,0.0122687,34762.3,-0.00111757,1.15615,13.0389,12.9215,116.5,87.4547,1.21458,12.645,13.7541,115.305,138.497,1.19503,-51.0419 
55,57,59,55,29308.4,0.0361607,54.1038,12.1669,116.259,-0.0340723,-164.211,8.76565e-12,0.20367,1.03637,3.90623,0.373597,-2.13835,10.0865,14945.4,88.1007,15060.3,21611.3,0.140158,0.972861,3.77921,0.310085,-2.20186,-0.259547,14931.2,87.5767,15046.2,0.463209,0.98984,0.0106083,32234.4,-0.00107483,1.17757,12.6273,12.3555,116.516,86.6454,1.13681,12.2195,13.7048,115.53,137.999,0.985622,-51.3534 
56,27,29,56,29973.7,-0.113226,53.5322,12.8032,116.659,-0.0230842,84.2313,496.452,-0.720138,-0.470724,0.46454,-2.10942,-0.04632,87.3669,14872.5,111.051,15662.8,22374.7,-1.27026,-1.02085,-0.635712,-2.65955,-0.596446,0.897181,14750,106.513,15540.2,0.452159,0.987521,0.0124683,32621.3,-0.00105434,1.06142,13.226,13.1766,116.866,87.0421,1.07117,12.7804,14.3893,115.839,138.425,1.02683,-51.3829 
