cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
200,0.23,0.64,43.1457,200,6293.93,0.018612,22.7979,7.24633,123.892,0.000229612,-22.6188,0.0120997,-5.59095,0.240082,-0.245653,-1.38077,2.20827,-370.862,4778.76,23.8521,3151.74,5378.01,-3.25573,2.5753,4.42478,0.954443,4.54349,0.521246,5074.17,50.7071,3447.14,0.588328,0.982813,0.0263822,8624.72,-0.00145855,0.956222,7.68235,7.95327,124.166,74.8762,0.597312,7.31553,8.91547,123.702,119.787,0.463772,-44.9107 
201,0.23,0.64,43.2057,201,5096.55,0.00327763,18.9432,7.32076,123.985,-0.012837,-12.0178,499.901,-3.57846,-2.06682,-1.12252,-5.02828,-2.11464,-286.876,4028.46,18.2682,2597.19,4519.47,-1.77208,-0.260439,2.49025,-3.22189,-0.308256,1.81052,4256.97,39.0417,2825.69,0.593932,0.984204,0.02482,7167.44,-0.00135206,0.799737,7.6592,8.00562,124.212,75.4071,0.488069,7.31657,9.01507,123.733,120.758,0.478406,-45.351 
202,0.23,0.64,43.1657,202,5999.21,-0.202488,21.6775,7.56037,124.044,-0.413244,196.644,1.06739e-13,-3.93049,-1.23581,-0.531629,4.06665,-1.81243,-333.732,4478.72,15.0694,3092.77,7980.5,-1.82907,0.865614,3.67122,6.16807,0.288998,0.599423,4744.55,39.2357,3358.6,0.578328,0.985735,0.0210665,8203.91,-0.00143687,0.876181,7.59037,8.20974,124.378,74.93,0.551792,7.6491,9.20946,123.617,120.068,0.760342,-45.1377 
203,0.23,0.64,43.2357,203,5728.37,0.0303645,22.4586,-7.14031,123.788,-0.0220436,19.8021,0.330781,-4.12852,-0.622111,-1.74591,-1.66743,-1.64033,-360.887,4715.6,16.1841,2920.95,5234.5,-1.85611,1.6503,2.79892,0.604979,0.632078,0.269244,5003.06,42.3168,3208.41,0.602218,0.985414,0.0237199,8307.72,-0.00180101,0.961105,7.49051,8.04351,124.094,74.7391,0.550062,7.23892,9.36741,123.439,119.733,0.655803,-44.9943 
204,0.23,0.64,43.3357,204,7635.99,-0.0236556,26.2282,7.29617,123.771,0.01043,16.2672,500,-2.36119,-2.03413,0.554536,-2.53763,-1.17361,-229.776,5565.45,31.7858,3403.75,6235.12,-0.914354,-0.587287,3.44822,-1.09079,0.273231,-2.05417,5748.48,48.4245,3586.78,0.608765,0.985472,0.0242664,9442.86,-0.00119769,1.09577,7.57718,8.13827,124.068,74.7939,0.607205,7.36953,9.52819,123.472,119.627,0.595916,-44.8334 
205,0.23,0.64,43.2157,205,5574.76,-0.0970842,20.6467,7.21152,124.02,-0.659608,441.103,500,-1.48988,0.0696585,-5.55633,-1.696,-1.29455,-300.331,4161.08,29.1809,2903.38,14318.6,0.401226,1.96077,-1.77412,0.195104,0.596555,2.28603,4400.3,50.9286,3142.61,0.576168,0.980148,0.0289875,7637.19,-0.00133742,0.83105,7.5006,8.15299,124.25,75.0023,0.525725,7.34163,9.34448,123.743,120.161,0.507441,-45.159 
206,0.23,0.64,43.2857,206,7569.43,-0.280143,26.6007,7.38063,123.986,0.0476989,282.837,472.809,-1.99794,-1.8208,2.04036,-2.52426,-2.24692,-257.785,5601.37,11.8482,3447.21,6830.37,-0.374743,-0.197597,5.28677,-0.901061,-0.623717,-0.657477,5806.7,30.515,3652.55,0.606835,0.990887,0.0151565,9568.83,-0.00122925,1.12599,7.49844,7.98784,124.306,75.4734,0.651963,7.14046,9.10524,123.609,120.707,0.696928,-45.2334 
207,0.23,0.64,43.1557,207,6227.65,-0.0254418,23.4413,7.23182,123.966,0.0790974,-59.254,498.867,-2.25777,-1.1734,-3.42512,0.652787,0.196625,-317.705,4850.82,5.12662,3205.06,5671.11,-0.257268,0.827103,0.575891,2.65329,2.19713,0.903957,5103.88,28.1324,3458.12,0.588972,0.990446,0.0147646,8665.75,-0.00170614,0.985709,7.51886,8.02974,124.254,74.9696,0.590969,7.40403,9.25507,123.611,120.099,0.642883,-45.1292 
208,0.23,0.64,43.1857,208,5733.77,-0.0133481,20.4088,7.43413,123.773,0.017727,-9.79098,500,-4.03059,-1.76451,-5.8921,-3.55314,-2.14649,-312.117,4429.36,19.097,2815.2,4944.69,-2.06527,0.200808,-1.96146,-1.58782,-0.181176,0.64942,4677.98,41.6982,3063.81,0.59716,0.984641,0.0244577,7833.7,-0.00136703,0.860266,7.64516,8.23972,124.134,74.66,0.503486,7.53594,9.23914,123.328,120.036,0.8059,-45.3765 
209,0.23,0.64,43.2257,209,5703.49,-0.0461348,21.693,7.15856,123.884,0.153602,-129.932,500,-1.57655,-1.72973,-2.7897,1.8499,0.319568,-316.539,4515.59,6.49197,2887.24,5704.91,0.416608,0.263436,1.19662,3.84307,2.31273,0.851027,4767.72,29.4133,3139.37,0.59587,0.989319,0.0169662,8001.27,-0.00155285,0.917061,7.3937,8.14556,124.177,74.4901,0.519816,7.30637,9.53808,123.478,119.591,0.698605,-45.1013 
