cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,0.01,0.76,43.3004,0,25659.5,-0.106309,53.3559,11.0196,116.774,0.0116235,46.1669,0.000988286,1.75191,-3.12378,-5.94413,2.29903,-2.43134,-57.8189,14871.9,112.058,11766.2,19157.6,2.11598,-2.75971,-5.21598,2.6631,-2.06727,0.00910081,14953,116.563,11847.3,0.523246,0.986542,0.0178015,28577.4,-0.00108811,1.44652,11.1569,11.2478,117.164,85.2351,1.07259,10.9255,12.6331,115.997,135.187,1.16696,-49.9521 
1,0.01,0.76,43.2304,1,21547.6,-0.0591078,44.2482,11.2429,116.89,0.0491966,92.2557,499.999,3.60512,-1.94166,-2.09685,-1.1311,0.486464,-30.4671,12473.2,97.7914,10126,16342.3,3.79697,-1.74981,-1.71316,-0.939257,0.678307,24.4538,12516,100.165,10168.7,0.516976,0.986188,0.017822,24210,-0.00120416,1.16451,11.4202,11.5295,117.105,85.4625,0.87235,11.2277,13.0129,116.141,135.682,0.963256,-50.219 
2,0.01,0.76,43.2604,2,21984.5,-0.279377,46.0874,11.0489,116.85,-0.00178601,825.757,63.2878,1.50557,1.20056,-2.88017,-0.937994,-1.37024,-84.4334,12257.1,109.101,10722.5,16624.7,2.03722,1.73221,-1.81686,-0.406339,-0.838583,3.56745,12375.5,115.68,10840.9,0.498158,0.983905,0.0192776,24842.6,-0.00107086,1.18832,11.2255,11.1939,117.181,85.0758,0.954874,10.8709,13.0022,116.099,135.089,1.08214,-50.0129 
3,0.01,0.76,43.1704,3,20451.3,-0.0915653,42.9288,11.0701,116.946,0.00900291,81.1286,500,-0.801893,-0.314035,-7.95783,-1.74618,-3.36807,-89.341,11962.1,94.0011,9520.69,15493.9,-0.239336,0.248521,-6.83271,-1.18362,-2.80551,0.368082,12087.4,100.963,9646,0.521452,0.985593,0.0189162,23180.3,-0.00124013,1.14315,11.3434,11.3413,117.257,85.0698,0.851633,11.0291,12.8593,116.158,135.231,1.09965,-50.1612 
4,0.01,0.76,43.3404,4,24380.8,-0.0470485,50.8821,10.9676,117.011,-0.040563,39.1728,500,1.64233,0.514761,-5.97541,-2.59191,-4.94259,-94.792,13896.2,113.531,11458.2,18218.3,2.23921,1.11164,-4.78165,-1.99503,-4.34571,0.384723,14029.2,120.917,11591.2,0.51278,0.985141,0.0188542,27359.1,-0.000997886,1.33605,11.1803,11.3413,117.319,86.5204,1.03684,10.8681,12.7108,116.203,136.741,1.11613,-50.2208 
5,0.01,0.76,43.0454,5,22220.5,-0.307576,48.2359,10.7294,116.838,-0.0249304,143.846,253.694,0.0477357,-0.221109,0.796658,-2.53429,-3.40036,-84.9073,12582.8,97.6188,10563.8,16964.5,0.582375,0.31353,1.86594,-1.99965,-2.86572,1.88705,12701.9,104.235,10682.9,0.508335,0.985842,0.0176564,24987.3,-0.00106823,1.28151,10.9072,10.9977,117.073,85.1929,1.00879,10.5957,12.4824,116.133,135.184,0.940202,-49.9916 
6,0.01,0.76,43.0854,6,24485.9,-0.269888,50.6662,11.1016,116.813,0.00638825,138.646,479.676,0.620039,2.42341,-5.10412,0.0706351,-1.28162,-19.3562,14377,119.886,10955.9,18339.3,0.74192,2.54529,-4.86036,0.192516,-1.15973,-0.913249,14404.2,121.395,10983.1,0.532803,0.985466,0.0199543,27034.7,-0.00088738,1.37626,11.2677,11.2898,117.083,83.8882,0.983831,10.8447,12.8707,116.07,133.575,1.01361,-49.6872 
7,0.01,0.76,43.0054,7,25485.9,-0.113465,52.7773,10.9979,117.058,0.0371818,-0.522708,0.137528,0.831011,3.7721,-2.39918,1.1481,3.25725,-88.1968,14918.6,144.123,11391.3,18895.9,1.38636,4.32745,-1.28847,1.70346,3.8126,1.12961,15042.3,150.995,11515.1,0.531819,0.982737,0.0235856,28284.6,-0.000880275,1.44393,11.1211,11.2917,117.452,85.0208,1.04311,10.8594,12.6442,116.165,134.91,1.28731,-49.8894 
8,0.01,0.76,43.1254,8,21369.4,-0.271929,46.2,10.8268,116.907,0.392853,-409.571,482.65,0.683247,-1.33309,-1.02422,-0.657445,2.61749,-104.893,13067.8,102.707,9400.16,21521,1.34373,-0.672607,0.296749,0.00303933,3.27797,0.930158,13214.9,110.881,9547.29,0.5462,0.985529,0.0209458,24194.3,-0.00116379,1.30982,11.0105,11.055,117.039,85.0149,0.872581,10.7673,12.6242,116.022,134.923,1.01691,-49.9084 
9,0.01,0.76,43.2004,9,19268.3,-0.379079,40.8075,11.3098,116.584,-0.140185,72.4953,176.641,-0.97398,1.1732,-2.27309,-1.422,0.525964,-65.5809,11013.8,87.3803,9475.39,15355,-0.561034,1.58614,-1.4472,-1.00906,0.938909,-1.94002,11105.8,92.4905,9567.38,0.502337,0.985635,0.0174966,22108.3,-0.00144188,1.04884,11.4175,11.4016,116.812,84.6646,0.826196,11.3213,12.7882,115.818,134.637,0.99375,-49.9721 
