cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
330,0.37,0.2,43.3576,330,26723,-0.270279,54.8003,11.1517,116.779,0.265007,194.791,42.1027,-1.31171,3.09719,-0.110728,0.292444,-1.01416,-34.0818,15283.2,122.186,12118.4,21574.2,-1.09711,3.31179,0.31848,0.507049,-0.799552,0.857863,15331,124.842,12166.2,0.522847,0.98595,0.0185518,29322.1,-0.000934065,1.44313,11.4198,11.3329,117.115,86.0283,1.0919,10.8802,12.9369,116.052,136.323,1.06228,-50.2949 
331,0.37,0.2,43.3976,331,26017.7,-0.0528394,54.0509,11.0152,116.48,0.0482223,-46.5286,489.181,0.617496,0.564162,3.09542,0.0821778,-4.06774,34.9879,14618.6,116.508,12043.3,19454.7,0.397186,0.343852,2.6548,-0.138132,-4.28805,3.57659,14569.5,113.782,11994.3,0.513682,0.986517,0.0171748,28362.9,-0.00103649,1.41137,11.204,11.3411,116.791,84.9674,1.08433,10.9541,12.9571,115.677,134.763,1.11412,-49.7956 
332,0.37,0.2,43.3176,332,22680.1,-0.0283218,47.6162,10.8831,116.488,-0.0156684,-14.5961,500,-0.816536,2.72106,3.37052,3.75354,1.74482,30.4002,13124.7,93.6492,10197.2,16877,-1.00796,2.52964,2.98768,3.56212,1.5534,0.689588,13082,91.2803,10154.5,0.528359,0.987937,0.0162892,24759.7,-0.000916851,1.30567,11.1077,11.1373,116.832,84.9255,0.967968,10.8015,12.3525,115.637,134.791,1.19525,-49.8655 
333,0.37,0.2,43.1426,333,26375.7,-0.0413306,54.099,11.0988,116.507,0.0812949,-131.379,500,-2.56854,0.842864,4.51615,1.10941,0.528232,29.1903,14790.1,135.776,12186.6,19893.8,-2.75235,0.659061,4.14854,0.925608,0.344429,-0.247571,14749.1,133.501,12145.6,0.51361,0.984407,0.0198461,28716.6,-0.000873123,1.42796,11.2181,11.2573,116.873,85.0944,1.09277,11.044,12.8455,115.65,135.05,1.2235,-49.9555 
334,0.37,0.2,43.2176,334,20890.9,-0.268043,43.0805,11.2389,116.628,0.264529,-116.274,277.177,-0.0755201,-1.31935,0.342904,0.927314,-1.12964,64.7546,11239.9,109.288,10302.1,16762.9,-0.483262,-1.7271,-0.472581,0.519571,-1.53738,0.872301,11149.1,104.242,10211.3,0.487029,0.983901,0.018458,22892.1,-0.000867067,1.05434,11.4325,11.3861,116.84,84.8278,0.896641,11.036,13.2195,115.878,134.842,0.962193,-50.0141 
335,0.37,0.2,43.0226,335,21569.7,0.0302056,45.4635,10.8618,116.832,-0.0498714,-37.706,1.23758e-10,0.206994,1.27244,2.40651,3.25039,-2.30159,-23.7424,12647.6,79.8908,9723.26,16136.6,0.356494,1.42194,2.70551,3.39989,-2.15209,0.527978,12680.9,81.7408,9756.56,0.53056,0.988845,0.0151987,23900.9,-0.000996342,1.26502,11.1085,11.0421,117.088,84.8476,0.899922,10.7882,12.6695,116.163,134.937,0.925315,-50.0897 
336,0.37,0.2,43.2326,336,18594.9,-0.0229995,39.5939,10.9265,116.742,-0.0666127,119.602,500,3.30069,3.08676,4.84318,1.30862,-0.0142269,2.887,10685.6,63.053,8774.21,14342.7,3.28251,3.06858,4.80682,1.29044,-0.0324056,0.612851,10681.5,62.8281,8770.16,0.514345,0.989811,0.0130247,20767.2,-0.00110168,1.03851,11.2659,11.2471,117.074,85.5445,0.805261,10.8887,12.7263,115.939,136.012,1.13426,-50.4679 
337,0.37,0.2,43.1876,337,24239.6,-0.00439941,49.7604,11.134,116.896,0.229521,135.471,499.108,-0.00871322,-1.8592,-1.62058,1.46017,0.368057,63.3063,13575.7,119.931,11385.5,19047.7,-0.407336,-2.25782,-2.41783,1.06154,-0.0305658,0.403302,13486.9,114.998,11296.7,0.50936,0.985298,0.018407,26478.1,-0.000960391,1.23846,11.5027,11.6499,117.237,85.4483,0.991668,10.9208,13.3365,116.151,135.744,1.08581,-50.2961 
338,0.37,0.2,43.0626,338,25174.3,-0.137368,51.3432,11.1426,116.803,0.0757694,63.6813,500,1.71581,-1.97922,4.93241,-0.682601,-1.09078,49.0473,14749.4,105.88,11061.8,18780.8,1.40697,-2.28805,4.31474,-0.991439,-1.39962,-3.13842,14680.6,102.058,10993,0.537308,0.98798,0.0168143,27322.6,-0.000708092,1.41694,11.2708,11.2253,117.138,84.7502,0.988926,10.9607,12.8304,115.932,134.778,1.20609,-50.0278 
339,0.37,0.2,43.2776,339,24324.3,-0.265316,50.5056,11.0571,116.675,-0.0533619,59.1924,346.551,4.31149,0.959715,1.00588,0.206072,3.18033,58.3065,14020.1,113.747,10874.1,18282.2,3.94435,0.592575,0.271595,-0.161068,2.81319,0.963596,13938.3,109.204,10792.3,0.528979,0.986475,0.0182986,26349.4,-0.000871678,1.35859,11.2216,11.2657,116.951,84.3964,0.994965,10.9428,12.7158,115.899,134.421,1.05224,-50.0247 
340,0.37,0.2,43.1026,340,23063.4,-0.00479866,48.4962,-10.7756,116.677,0.0738915,-73.3344,500,1.74278,-2.3231,4.06522,1.27217,2.44141,47.92,13540.8,90.018,10161.6,17187.9,1.44104,-2.62484,3.46174,0.970432,2.13967,0.357514,13473.6,86.284,10094.4,0.53718,0.988917,0.0155018,25082.1,-0.00084766,1.36012,10.9996,11.0698,117.023,84.8964,0.933001,10.772,12.8155,115.916,134.963,1.10665,-50.0664 
341,0.37,0.2,43.2476,341,18603.3,-0.0193197,40.1828,10.8084,116.67,-0.03745,-20.3002,500,4.24213,1.02388,-0.952949,-0.384064,1.66303,12.9191,11058.1,58.7782,8450.99,14163,4.16078,0.942527,-1.11564,-0.465412,1.58168,1.21859,11040,57.7715,8432.87,0.53236,0.990925,0.0124625,20737.8,-0.001296,1.09606,11.2189,11.1703,116.92,85.4743,0.803573,10.8334,12.4774,115.889,135.518,1.03056,-50.0436 
342,0.37,0.2,43.2626,342,22677.6,-0.271709,47.3421,11.0581,116.762,-0.27234,128.822,488.153,-0.800452,-0.142685,2.01511,-1.26585,-0.599523,3.5431,12459.8,124.372,10837.7,18184.2,-0.822762,-0.164995,1.97049,-1.28816,-0.621833,3.12506,12454.9,124.096,10832.7,0.499944,0.982862,0.0206664,24912.5,-0.000830731,1.18494,11.2058,11.4422,116.957,85.429,0.960184,10.9376,13.0943,116.066,135.596,0.891016,-50.1675 
