cyc,time,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
196,0.95,43.24,196,30988.1,-0.0267142,59.241,11.9453,116.284,-0.0487488,139.601,500,-0.0579781,0.478413,2.59209,-1.73164,2.05454,32.6263,15188.7,167.752,16477.6,23257.8,-0.263417,0.272974,2.18122,-1.93708,1.8491,-0.0372966,15142.9,165.21,16431.9,0.444862,0.981265,0.0181841,34039.5,-0.00100222,1.22436,12.3572,12.4704,116.509,88.5077,1.2595,11.8146,13.7766,115.555,139.773,0.953705,-51.2649 
197,0.95,43.05,197,36550.6,-0.365319,71.4148,11.7009,116.623,0.483632,-269.192,64.5445,0.494262,-1.40071,-5.08839,-2.19315,-2.3417,-23.3874,19823.2,163.624,17304.4,31440.1,0.641526,-1.25344,-4.79386,-2.04589,-2.19444,0.503026,19856,165.447,17337.2,0.498973,0.985628,0.0172753,39793.8,-0.000932039,1.65941,12.0247,12.1676,116.926,88.6717,1.43184,11.4443,13.3085,115.808,139.626,1.11836,-50.9545 
198,0.95,43.2,198,36965.7,-0.313222,70.143,11.9535,116.688,1.06683,-511.053,112.896,6.65252,-0.437992,1.81616,-4.27557,-1.72448,10.5504,20231.2,180.463,17246.3,45042.9,6.58609,-0.504426,1.68329,-4.34201,-1.79091,-0.0314083,20216.4,179.641,17231.5,0.504997,0.984688,0.0188423,40032.7,-0.000879634,1.6113,12.3169,12.4775,117.036,88.1028,1.37436,11.6387,13.6035,115.949,139.306,1.08779,-51.2027 
199,0.95,43.3,199,35656,-0.285138,69.18,11.6629,116.727,0.14564,71.7405,209.075,2.8052,1.24412,1.99844,0.196168,-2.76004,27.8642,19179.8,158.46,17032.7,26605.4,2.62975,1.06867,1.64754,0.0207141,-2.9355,0.322328,19140.7,156.289,16993.6,0.494804,0.985912,0.0166595,38683.3,-0.000851663,1.63347,12.0303,11.9446,117.059,88.5974,1.42771,11.3719,13.1847,116.092,139.674,0.967671,-51.0766 
200,0.95,43.25,200,33349.1,-0.0467398,63.5953,11.9366,116.66,-0.0353118,117.122,0.0058202,1.19254,1.5148,0.608076,0.437155,-3.42366,49.7979,18053.8,174.848,15972.3,24846.3,0.878975,1.20124,-0.019052,0.123591,-3.73722,0.987728,17983.9,170.968,15902.5,0.495811,0.983635,0.0194199,36271.8,-0.00108958,1.42356,12.3397,12.6316,117.017,88.4374,1.2524,11.755,13.7163,115.809,139.653,1.20755,-51.2152 
201,0.95,43.125,201,38532.6,-0.0327974,73.7357,11.8528,116.499,0.0425095,-15.9541,5.96473e-11,0.321209,-3.62695,-3.74477,0.336693,-4.80934,47.9911,20082.9,184.726,19033.6,28472.8,0.0190222,-3.92914,-4.34914,0.0345061,-5.11153,0.673887,20015.6,180.986,18966.3,0.478535,0.984423,0.0172747,41826.8,-0.000991343,1.62467,12.2567,12.3776,116.972,89.6004,1.58047,11.6024,13.0613,115.667,140.792,1.30472,-51.1912 
202,0.95,43.275,202,35855.2,-0.333202,69.5176,11.7469,116.404,0.532212,116.039,120.232,0.717214,-1.87226,4.01703,0.272744,0.457537,32.6215,19536.8,155.609,16887.6,28593.9,0.511805,-2.07767,3.60621,0.0673355,0.252129,-0.528178,19491.1,153.067,16841.9,0.501581,0.986443,0.0164663,38859.2,-0.00107328,1.61326,12.1127,12.2971,116.777,89.3921,1.40587,11.4861,13.253,115.657,140.548,1.11966,-51.1563 
203,0.95,43.21,203,33101.4,-0.0313901,63.151,-11.8512,116.208,-0.131792,314.615,500,0.4723,-1.29157,-2.67759,-2.30078,-1.13369,108.967,17479.3,181.015,16091,25713.1,-0.213834,-1.9777,-4.04986,-2.98692,-1.81982,0.633435,17326.4,172.524,15938.1,0.485943,0.982873,0.0195503,35655.3,-0.000946013,1.43,12.2646,12.1873,116.575,87.0064,1.27132,11.7467,13.7304,115.364,137.947,1.2116,-50.9402 
204,0.95,43.325,204,38296.1,-0.0840811,73.2687,11.7487,116.71,0.0479303,-36.3833,499.861,1.12818,-0.648905,4.02259,2.92694,-1.83825,22.0929,20817.9,189.852,17975.5,28079.1,0.989063,-0.788018,3.74437,2.78783,-1.97736,0.212687,20787,188.13,17944.5,0.50182,0.984409,0.0189467,41423.2,-0.000827646,1.70399,12.148,12.2788,117.021,87.4951,1.43515,11.6139,13.5976,115.971,138.691,1.0493,-51.1962 
205,0.95,43.175,205,36066.7,-0.358814,69.8517,11.7982,116.102,0.61756,-274.427,306.318,1.60276,2.44798,2.28546,-1.12794,0.112403,15.266,19470.2,190.206,17209,32345,1.50663,2.35185,2.09321,-1.22406,0.0162774,0.558759,19448.8,189.017,17187.5,0.49596,0.983277,0.019856,39214.5,-0.00113399,1.61598,12.0188,12.3176,116.438,86.9301,1.38017,11.6924,13.5403,115.262,137.658,1.17644,-50.7276 
206,0.95,43.35,206,37424,-0.346722,72.4301,11.7939,116.463,0.295032,210.239,422.716,-0.177751,0.295084,0.878184,-3.64914,-1.49664,3.86242,20629.4,181.1,17427.5,29827.3,-0.202072,0.270763,0.829543,-3.67346,-1.52096,1.19309,20624,180.799,17422.1,0.507239,0.984891,0.018758,40659.4,-0.000975449,1.67329,12.1073,12.4431,116.774,88.1728,1.41178,11.4886,13.5695,115.7,139.382,1.07355,-51.2094 
207,0.95,43.1,207,36461.6,-0.357772,70.6611,11.7826,116.308,0.108576,73.4655,262.232,-1.1778,2.41323,-3.10882,-2.71205,-1.29233,86.2523,20031.5,160.06,17067.6,27362.7,-1.72091,1.87012,-4.19503,-3.25516,-1.83544,0.540845,19910.5,153.339,16946.6,0.505354,0.986702,0.0163947,39399.2,-0.00112215,1.6813,12.1273,12.0832,116.688,88.3038,1.39931,11.5043,13.4206,115.618,139.615,1.07028,-51.311 
208,0.95,43.225,208,28280.2,0.00697774,54.812,11.7181,116.554,-0.0151249,-100.083,500,-0.853982,0.575059,1.79534,-3.43501,-3.66355,21.8599,15189.3,118.701,13775.2,20958.1,-0.991628,0.437413,1.52004,-3.57266,-3.80119,1.23721,15158.7,116.997,13744.5,0.489544,0.986673,0.0154385,30964.8,-0.0010718,1.2652,12.0863,12.2084,116.815,88.3678,1.10976,11.6828,13.4799,115.828,139.655,0.986808,-51.2868 
209,0.95,43.15,209,36547.5,-0.088128,70.5649,-11.7102,116.654,0.0960954,-32.6593,6.67246,-0.450855,-1.18989,1.5976,-3.35326,-2.55901,39.2234,20321.2,157.163,16753.2,27001.9,-0.697834,-1.43687,1.10364,-3.60024,-2.80599,1.14839,20266.2,154.107,16698.2,0.51347,0.986868,0.0167165,39469.2,-0.000964651,1.70454,12.0555,12.1291,116.98,87.4799,1.37711,11.6406,13.2275,115.824,138.406,1.15674,-50.9258 
210,0.95,43.24,210,30384.1,-0.329401,57.8909,12.0492,116.437,-0.0325396,284.765,0.105121,0.999513,-3.20334,-1.99171,-2.5556,0.731625,67.4455,15771.4,158.745,15238.7,23008.8,0.574826,-3.62803,-2.84108,-2.98029,0.306938,0.668394,15676.8,153.489,15144.1,0.473727,0.983155,0.018328,33092.5,-0.000997315,1.25585,12.3463,12.453,116.703,88.1514,1.188,11.8791,13.6844,115.697,139.13,1.00624,-50.9786 
211,0.95,43.05,211,37753.7,-0.164239,72.1349,11.8893,116.41,-0.231162,232.537,0.00643069,-0.471486,-0.0638433,-0.245357,-2.3448,-1.40409,55.5614,21045.6,179.356,17257.3,29668.7,-0.821341,-0.413698,-0.945067,-2.69465,-1.75394,0.857428,20967.7,175.026,17179.4,0.514872,0.985602,0.0184219,40724,-0.00105563,1.69385,12.331,12.3971,116.758,88.8472,1.40862,11.5719,13.398,115.605,139.944,1.15273,-51.0964 
212,0.95,43.2,212,37029.4,-0.0798153,70.6487,11.8541,116.582,0.100457,-55.0999,500,1.33329,1.73514,2.88641,0.613701,-0.865325,50.0005,20084.7,172.028,17485.7,27442.9,1.01846,1.4203,2.25673,0.298862,-1.18016,0.408332,20014.6,168.132,17415.6,0.499834,0.985512,0.0174732,40042.5,-0.000927192,1.63257,12.1976,12.3671,116.928,88.2883,1.4091,11.6545,13.4208,115.742,139.28,1.18676,-50.9918 
213,0.95,43.3,213,37259.1,-0.0662878,70.695,11.8366,116.47,-0.124476,138.75,500,-2.61675,0.0199775,5.20812,-1.30782,-1.87327,41.5178,20968.2,192.881,16706.8,27802.5,-2.87817,-0.241449,4.68527,-1.56924,-2.13469,3.19113,20910,189.646,16648.6,0.52202,0.984376,0.0205524,40055.8,-0.000740058,1.71763,12.1527,12.2783,116.796,86.7477,1.34048,11.6117,13.5295,115.677,137.64,1.11908,-50.8928 
214,0.95,43.25,214,32120.8,-0.0115822,61.0012,11.9143,116.625,0.0780912,-93.8428,500,4.8493,-0.644493,-3.1911,-0.420167,0.0485082,33.5132,17577.9,143.853,15095.4,23897.8,4.63828,-0.855517,-3.61315,-0.631191,-0.162516,-4.78944,17530.9,141.242,15048.4,0.503234,0.986097,0.0169959,34836.6,-0.000929718,1.41912,12.2967,12.3523,116.863,87.2084,1.15928,11.8199,13.9387,115.959,138.281,0.904561,-51.0731 
215,0.95,43.125,215,37803.9,-0.350958,72.1634,11.9307,116.292,0.291256,47.9922,0.0542755,0.135443,2.70584,3.25896,-0.54715,-6.40654,120.389,20623.7,201.792,17573,28482,-0.622614,1.94778,1.74285,-1.30521,-7.1646,1.32264,20454.8,192.411,17404.2,0.505437,0.983805,0.0199588,40469.6,-0.000903449,1.6842,12.1449,12.3836,116.483,86.7208,1.38974,11.7619,13.6138,115.508,137.445,0.974698,-50.7244 
216,0.95,43.275,216,37346.4,-0.351917,70.8761,11.9826,116.579,0.060144,-56.2197,319.884,0.56658,-1.41125,-3.99502,-0.257622,-1.05004,47.8297,20347.1,199.49,17414.2,27757,0.26541,-1.71242,-4.59736,-0.558792,-1.35121,0.422034,20280,195.763,17347.1,0.504112,0.983388,0.0203649,40229.1,-0.00081923,1.61085,12.2897,12.5758,116.83,88.1332,1.3331,11.862,13.9183,115.765,139.288,1.06537,-51.1545 
217,0.95,43.21,217,33035.9,0.0301693,63.7498,11.7334,116.343,0.00374367,-61.5068,500,-1.67181,-2.19605,1.51355,-0.842832,-3.797,98.4159,18350.9,166.031,15314.3,24357.5,-2.29151,-2.81575,0.274158,-1.46253,-4.4167,1.02559,18212.8,158.363,15176.3,0.510656,0.985012,0.0188596,35665.6,-0.00106732,1.50539,12.1433,12.3655,116.779,88.1415,1.26607,11.551,13.2402,115.474,139.138,1.30512,-50.9967 
218,0.95,43.325,218,36125.5,-0.0195986,69.8057,11.6462,116.736,-2.19953,2229.25,499.12,2.96632,1.41525,-4.38871,-4.20489,-3.31424,54.8273,19931.4,154.805,16761.8,186083,2.62109,1.07002,-5.07918,-4.55012,-3.65947,0.47079,19854.5,150.533,16684.9,0.50854,0.986906,0.0163479,39042.2,-0.000967902,1.69337,11.9718,12.0693,117.054,87.89,1.36912,11.5714,13.3489,115.951,138.77,1.10324,-50.88 
219,0.95,43.175,219,38443.6,-0.374794,72.4217,12.1173,116.566,0.452722,-469.078,453.073,-0.154133,-1.22262,3.42526,1.29583,-0.460076,39.8506,21317.5,178.355,17540.7,35480.4,-0.405061,-1.47354,2.9234,1.04491,-0.711005,-1.12041,21261.6,175.25,17484.8,0.51395,0.985781,0.0181287,41369.1,-0.000916166,1.71558,12.4088,12.3093,116.977,88.4577,1.4146,11.7486,13.346,115.66,139.318,1.31718,-50.8602 
