cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
52,80,82,52,31918.2,-0.122996,60.7709,12.0869,116.483,0.230257,-130.907,499.886,-0.919175,2.8649,-0.108531,0.473754,-1.09737,-67.6688,15869.2,90.3268,16907.3,24892.6,-0.493083,3.29099,0.743654,0.899846,-0.671279,0.802751,15964.2,93.8421,17002.2,0.449483,0.989818,0.010065,35516.7,-0.00126727,1.24917,12.6268,12.466,116.843,89.3895,1.31049,12.0242,13.4618,115.829,140.92,1.01372,-51.53 
53,140,142,53,30684.5,-0.383507,57.8207,12.2794,116.546,-0.0249801,440.121,146.897,-0.0868255,-2.13546,-4.72209,1.12853,0.258467,-94.2763,14571.7,75.8657,16955.8,23470.9,0.506807,-1.54183,-3.53483,1.72216,0.8521,-0.771319,14703.9,80.7632,17088.1,0.427996,0.990479,0.00863118,34355.2,-0.00116923,1.17453,12.5374,12.2107,116.935,89.4259,1.30321,12.1445,13.4242,115.839,141.35,1.09633,-51.9241 
54,55,57,54,33534.5,-0.25137,62.3949,12.3642,116.333,0.154262,550.549,5.27846,-0.601874,1.32675,0.784071,-0.526755,-1.25561,-86.9848,16691.8,109.076,17627.5,27878.5,-0.0541538,1.87447,1.87951,0.020965,-0.707887,0.376181,16813.8,113.595,17749.5,0.451671,0.988315,0.0116519,37225.8,-0.00114073,1.27401,12.6965,12.7551,116.578,89.8979,1.29005,12.2585,13.9423,115.66,141.334,0.918309,-51.436 
55,150,152,55,29895.9,-0.17797,56.1587,12.2849,116.207,0.266687,33.3085,500,-1.28297,-1.34782,-1.31082,-0.66,1.25793,-86.3882,15456.8,100.412,15381,22747.8,-0.739006,-0.803853,-0.222891,-0.116036,1.80189,-1.78978,15578,104.9,15502.2,0.466331,0.988353,0.0123116,33405.5,-0.00139429,1.21021,12.687,12.4628,116.554,89.6563,1.18855,12.1726,13.4354,115.461,141.011,1.09291,-51.3543 
56,70,72,56,33285.7,-0.000795277,61.638,12.251,116.499,-0.00340029,-12.0958,500,0.474729,2.72469,-1.50527,-1.0778,0.913932,-23.2535,16810.3,93.1842,17133.6,24583.2,0.621151,2.87111,-1.21242,-0.931376,1.06035,1.50333,16842.9,94.3921,17166.2,0.46039,0.990288,0.0100276,36584.1,-0.000993776,1.29247,12.711,12.5538,116.761,88.3542,1.28404,12.1052,13.8626,115.869,139.936,0.892126,-51.5818 
57,120,122,57,30799.8,-0.419728,58.4515,12.26,116.468,-0.333103,830.909,189.393,-0.0657473,0.205345,-2.44604,-0.297292,0.192692,-64.9297,15064.8,88.4303,16652.3,32338.3,0.343097,0.61419,-1.62835,0.111553,0.601537,39.747,15155.8,91.8033,16743.3,0.44044,0.989511,0.00999922,34410.7,-0.00133521,1.19313,12.456,12.6011,116.864,89.8482,1.28461,12.1451,13.378,115.726,141.46,1.13852,-51.6117 
58,75,77,58,30373.3,0.0913016,57.7536,11.9764,116.403,-0.131265,72.7619,7.07522e-13,-3.44937,-1.96936,4.25895,0.545661,-0.512488,-84.5689,14832.9,74.8627,16440.7,22827.4,-2.91687,-1.43685,5.32396,1.07817,0.0200195,-1.57391,14951.6,79.2559,16559.3,0.439819,0.990809,0.0087396,33994.8,-0.00133368,1.22024,12.3742,12.1635,116.8,88.9093,1.28524,12.0589,13.3611,115.706,140.417,1.09445,-51.5077 
59,90,92,59,29076.9,0.0170261,54.9619,12.1206,116.198,0.0686592,-209.492,470.143,-1.13743,0.686883,0.711462,2.10081,-3.10585,-15.0858,14112.6,74.7753,15882.9,22154.3,-1.04244,0.781875,0.901445,2.19581,-3.01085,6.17578,14133.8,75.559,15904.1,0.435911,0.990731,0.00867575,32423.5,-0.00141046,1.14766,12.5768,12.1687,116.589,88.9728,1.24916,12.0953,13.2557,115.542,140.034,1.04704,-51.0612 
60,20,22,60,25957.1,-0.314745,49.1813,12.2432,116.599,0.237936,91.1809,7.46458e-06,-2.93353,4.12306,0.437799,-2.67297,-2.24749,-75.7491,12639.1,63.2173,14204.8,20307.8,-2.45656,4.60003,1.39174,-2.196,-1.77051,4.2269,12745.4,67.1523,14311.1,0.436439,0.990864,0.00856971,29203.1,-0.00138562,0.989864,12.6778,12.5671,116.901,89.5087,1.0902,12.1279,13.5863,115.925,141.317,0.975867,-51.8081 
61,145,147,61,31383.5,0.0228759,57.6326,12.3588,116.667,-0.0179265,40.3001,499.933,-2.56844,-2.09422,3.18757,-0.0155639,0.314696,-47.0819,15430.2,102.568,16622.6,23210.2,-2.27197,-1.79776,3.7805,0.280898,0.611158,-5.2713,15496.2,105.014,16688.7,0.44673,0.98828,0.0114587,34688.2,-0.000940809,1.18729,12.7992,12.5071,116.979,88.6124,1.22186,12.2943,13.8201,115.917,140.022,1.06189,-51.4092 
62,135,137,62,30198.5,-0.284572,56.7056,12.2495,116.534,0.125495,-46.184,500,-0.891617,0.496949,1.88335,-0.924716,0.19452,-42.3435,15375.2,95.1775,15737.4,22800.7,-0.624991,0.763575,2.4166,-0.65809,0.461146,-0.0247478,15434.6,97.3772,15796.8,0.45935,0.98908,0.0112279,33600.9,-0.0012397,1.22051,12.5525,12.3358,116.854,88.4493,1.21575,12.2149,13.3536,115.824,139.676,1.03058,-51.2265 
63,10,12,63,31974.3,0.0024927,61.0596,11.9272,116.233,-0.0222283,20.3823,500,-4.6063,-0.478012,-0.771741,1.44078,-2.29349,-54.2963,15341.9,84.4583,17472,23722.3,-4.26442,-0.136123,-0.0879632,1.78267,-1.9516,0.981113,15418.1,87.2789,17548.2,0.433111,0.990191,0.00907886,35598.4,-0.00113558,1.3008,12.3039,11.7945,116.564,88.9237,1.42468,11.9043,12.9036,115.559,140.25,1.00439,-51.3263 
64,115,117,64,28642.7,-0.00396679,54.6991,11.9084,116.37,0.0209775,-12.3719,0.0576457,-4.0414,1.65979,2.02307,-1.60305,-0.459557,-58.9357,14132,70.5583,15475,21212.9,-3.6703,2.0309,2.76527,-1.23195,-0.0884546,15.2143,14214.7,73.6199,15557.6,0.442743,0.991018,0.00864166,32105.9,-0.00134662,1.15691,12.4536,12.1906,116.812,89.4706,1.24458,11.7931,13.2228,115.727,140.948,1.08515,-51.4771 
65,105,107,65,30073.4,-0.380883,57.4672,12.1188,116.278,2.63391,-4286.02,283.273,-3.21178,-1.50081,-2.91984,-1.0504,2.2576,-32.5766,15625.2,95.8177,15266.5,390165,-3.00665,-1.29569,-2.50959,-0.845276,2.46273,0.516873,15670.9,97.51,15312.2,0.470882,0.989228,0.0115948,33279.9,-0.0011997,1.2533,12.5399,12.2595,116.441,88.4468,1.21679,11.946,13.2456,115.595,139.547,0.845924,-51.0998 
66,155,157,66,28493.5,-0.42986,55.1159,12.1136,116.177,0.249993,222.83,323.245,-5.58343,-0.0222038,-5.50182,-2.32159,-3.19902,-45.4983,14673.8,71.6032,14884.1,23547.7,-5.29694,0.264287,-4.92884,-2.0351,-2.91253,0.669408,14737.6,73.9667,14947.9,0.461593,0.991293,0.00903293,31927.8,-0.00154596,1.20041,12.4882,12.1222,116.418,88.8799,1.18955,11.9773,13.2603,115.478,140.141,0.940149,-51.2608 
67,3,5,67,38310.1,-0.358132,73.0954,11.9401,116.372,-0.0584293,60.771,475.109,-3.61847,0.231519,-2.04526,-2.65661,-0.995885,-94.2532,19810.8,111.955,19195.6,28527.1,-3.02498,0.825006,-0.85829,-2.06312,-0.402398,0.844619,19943,116.852,19327.8,0.472919,0.98985,0.0110143,42170.1,-0.000930861,1.65033,12.2228,12.0105,116.816,89.1851,1.58388,11.6269,13.0402,115.669,140.28,1.14672,-51.0951 
68,7,9,68,34905.4,-0.417173,66.3345,12.1431,116.078,0.992926,-641.706,484.564,1.03832,3.55846,-0.444559,0.762961,2.93479,-5.432,17318.6,97.6846,18393.7,46963.9,1.07252,3.59266,-0.376151,0.797164,2.96899,1.0467,17326.2,97.9668,18401.3,0.450175,0.990202,0.00971194,38487.8,-0.00127578,1.41639,12.5067,12.1282,116.501,89.0509,1.46084,11.9183,13.2468,115.337,140.244,1.16449,-51.1931 
69,9,11,69,29307.9,-0.0223416,57.5626,11.6134,116.429,0.00193458,-192.083,0.00532108,-3.78517,1.3194,1.79829,-0.0541474,-0.278409,-99.1544,14530.4,58.2184,15747,21773.9,-3.16082,1.94375,3.04699,0.570202,0.34594,-0.109583,14669.4,63.3693,15886.1,0.445359,0.992497,0.00729453,32938.4,-0.0012655,1.27977,12.0459,11.6521,116.751,89.7099,1.35192,11.5418,12.6324,115.873,141.066,0.878166,-51.3563 
70,11,13,70,31587.7,-0.415733,60.2418,12.1722,116.272,-2.513,4317.37,2.37335,-3.86275,-3.70891,4.93009,-2.05472,1.16541,-22.0254,15524.9,95.3599,16934,377059,-3.72407,-3.57022,5.20747,-1.91603,1.3041,2.92958,15555.8,96.5041,16964.9,0.443622,0.98926,0.01037,35065.5,-0.00122418,1.25107,12.4168,12.4031,116.572,90.4106,1.32224,12.0756,13.242,115.568,141.969,1.00359,-51.5586 
71,1,3,71,39492.5,-0.394327,75.2427,11.9952,116.476,-0.303834,-249.864,153.743,-0.69022,-1.61326,3.25894,0.365412,1.24379,-65.0393,20175.5,117.204,20123.9,31852.5,-0.280685,-1.20372,4.07801,0.774947,1.65333,0.187951,20266.7,120.582,20215.2,0.46575,0.989695,0.0108686,43514.2,-0.00118141,1.64744,12.3044,12.2628,116.951,89.6833,1.6425,11.7078,13.0946,115.737,140.881,1.21397,-51.198 
72,5,7,72,36702.6,-0.035171,70.0155,11.8617,116.282,-0.0479226,15.6445,489.339,0.340474,0.300609,-2.54009,-0.0431977,0.871355,-33.104,18015.4,110.331,19411.8,27060.1,0.548921,0.509056,-2.12319,0.165249,1.0798,12.8063,18061.9,112.051,19458.2,0.446647,0.98926,0.0104965,40438.8,-0.00105005,1.54359,12.17,11.8342,116.712,88.4839,1.5882,11.7845,12.9331,115.557,139.386,1.15439,-50.9019 
73,100,102,73,28271,-0.247108,54.6739,11.892,116.262,0.702965,-125.384,3.10058e-06,-0.650823,0.375918,-0.340944,-1.63662,-2.98615,-22.6715,14021.3,73.309,15158.3,24034.9,-0.508067,0.518674,-0.0554308,-1.49386,-2.8434,0.987351,14053.1,74.4868,15190.1,0.445822,0.99081,0.00895213,31521.7,-0.00123412,1.16893,12.2639,12.1111,116.679,89.2903,1.23546,11.7561,13.0799,115.608,140.767,1.07168,-51.4764 
74,45,47,74,30129.4,0.0364517,56.4846,12.0033,116.431,-0.0216682,-24.3747,499.97,0.748288,2.8197,1.86126,2.04404,0.371746,-50.4465,15741.5,101.035,15045,22088.4,1.06594,3.13735,2.49656,2.36169,0.689394,0.743967,15812.2,103.656,15115.8,0.476338,0.988658,0.0124745,33195.4,-0.000931249,1.2589,12.4233,12.3254,116.784,88.1598,1.18306,11.9139,13.4375,115.765,139.497,1.01881,-51.3376 
75,15,17,75,29226,-0.369762,54.9388,12.3182,116.541,0.00477185,409.736,367.604,-1.52063,-1.7767,-1.088,-2.86874,-3.78919,-7.47861,14453.3,86.5418,15544.1,22094,-1.47354,-1.72961,-0.993817,-2.82165,-3.7421,0.907644,14463.8,86.9303,15554.6,0.447082,0.989592,0.0101901,32351.6,-0.00119951,1.11622,12.7038,12.7011,117.045,89.418,1.19876,12.0422,13.4884,115.829,140.785,1.21614,-51.3666 
76,30,32,76,29593.6,-0.349891,55.8157,12.2277,116.352,-0.0298009,403.062,160.033,-1.31942,0.929659,2.67792,-0.21747,0.804567,-42.3671,14783.1,83.8281,15557.2,22608.5,-1.05264,1.19643,3.21147,0.0493038,1.07134,0.282498,14842.5,86.0289,15616.7,0.452492,0.989959,0.0100458,32801.6,-0.0011661,1.15976,12.6636,12.493,116.673,88.5994,1.17833,12.0129,13.8029,115.619,140.181,1.05365,-51.5816 
77,40,42,77,33980.7,-0.378036,63.5425,12.2907,116.677,-0.181057,594.109,356.142,1.28911,-1.96536,1.83728,4.06201,1.38386,59.0648,17434.4,102.623,17342.6,28925.2,0.917196,-2.33727,1.09345,3.6901,1.01195,0.750093,17351.6,99.5543,17259.7,0.466437,0.990059,0.0105136,37200.3,-0.00110146,1.33289,12.6283,12.7325,117.086,88.644,1.32976,12.0646,13.5519,115.929,140.002,1.15737,-51.3582 
78,60,62,78,29445,-0.393448,56.6346,12.1613,116.478,-0.0355219,199.42,430.557,-1.98667,0.212301,4.08351,-1.17211,-2.51835,-85.9044,13910.5,64.0359,16464.4,22651.8,-1.44575,0.753218,5.16534,-0.631195,-1.97743,-1.77084,14030.9,68.4985,16584.9,0.42385,0.991529,0.00755078,33103.5,-0.0012803,1.14497,12.4004,12.1211,116.837,89.6047,1.30649,11.992,13.1821,115.746,141.176,1.09142,-51.5715 
79,130,132,79,31602.8,-0.0272704,58.3883,12.3454,116.231,-0.0138452,-10.4735,500,1.04514,-1.0931,0.124957,2.06831,-1.88078,-54.9084,15920.6,111.446,16462.5,23470,1.39088,-0.747357,0.816444,2.41406,-1.53504,0.650941,15997.6,114.298,16539.5,0.456839,0.987651,0.01257,35018,-0.00116892,1.25028,12.7434,12.4073,116.556,89.4321,1.26451,12.221,13.3199,115.396,140.828,1.15977,-51.3964 
80,95,97,80,31751.5,-0.0727393,59.5424,12.1412,116.545,0.222871,-172.166,0.000198059,0.358667,2.06803,1.74804,-2.64458,1.37882,-37.7292,15434.2,88.3107,17015.3,24782.3,0.596237,2.30561,2.22318,-2.40701,1.61639,0.487086,15487.1,90.2707,17068.2,0.441033,0.989903,0.00964858,35115.5,-0.00110208,1.20994,12.6094,12.5455,116.856,88.745,1.28506,12.0924,13.708,115.883,140.023,0.972712,-51.2782 
81,50,52,81,31161.7,-0.210208,59.3319,11.9791,116.524,0.16446,391.445,1.79492,2.19123,-0.397251,-0.684044,1.23708,-0.751718,-56.5431,15405.9,88.6229,16453.9,25232.8,2.54727,-0.0412141,0.0280299,1.59311,-0.395681,0.992488,15485.2,91.5602,16533.2,0.448869,0.989759,0.0100985,34498.4,-0.00111353,1.26858,12.3762,12.1186,116.882,88.3201,1.30539,11.9253,13.3026,115.867,139.77,1.0155,-51.4503 
82,110,112,82,31171.4,-0.385825,58.9219,12.2573,116.633,-0.0116982,401.058,486.483,0.172261,1.00592,1.54676,0.887212,-1.40263,-85.1733,14786.5,80.4295,17229.8,23663.5,0.708574,1.54224,2.61938,1.42353,-0.866321,0.517378,14905.9,84.8541,17349.3,0.427623,0.990136,0.00892915,34857.6,-0.0012066,1.16018,12.5255,12.5589,116.953,89.6743,1.31382,12.1823,13.5115,115.947,141.428,1.00658,-51.7536 
83,35,37,83,32723.9,0.0055929,61.0556,12.2317,116.457,0.086119,-192.466,500,0.0576834,2.46285,1.01627,-0.630815,1.30822,-0.248097,15450,92.4316,18065.6,24850.8,0.0592456,2.46441,1.0194,-0.629253,1.30979,0.758642,15450.3,92.4445,18066,0.426495,0.989638,0.00933811,36226.2,-0.00120677,1.22795,12.5827,12.3937,116.952,89.6228,1.39411,12.2492,13.2516,115.617,140.89,1.33474,-51.2671 
84,25,27,84,28592.5,-0.359596,53.885,12.3308,116.202,-0.263662,414.697,289.104,-2.96548,-0.0312623,5.08282,-1.72819,-1.36445,-27.7933,14687.2,87.0173,14828.3,25189.2,-2.79048,0.143745,5.43283,-1.55318,-1.18944,-123.951,14726.2,88.4611,14867.3,0.462745,0.989597,0.0108418,31823.6,-0.00128584,1.16455,12.6842,12.2929,116.339,89.3886,1.1446,12.0953,13.4835,115.447,140.791,0.891788,-51.4023 
85,125,127,85,30450.5,-0.37807,57.4709,12.255,116.643,0.0234228,389.782,137.121,-0.75576,-0.0292829,-0.00279866,-2.67728,1.82928,-28.5174,15005.3,90.3545,16249.3,23224.7,-0.576193,0.150283,0.356334,-2.49771,2.00884,1.63808,15045.3,91.8359,16289.3,0.445418,0.989431,0.0102787,33778,-0.00132106,1.19207,12.6963,12.3386,116.98,89.4751,1.24447,12.041,13.6652,115.989,140.902,0.991093,-51.4265 
