cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
378,0.48,0.28,43.182,378,14734.9,-0.254915,32.5104,10.7342,117.739,0.0875978,-1.88953,40.6994,-2.15453,-4.00202,-0.29065,2.50234,-0.573179,102.678,7430.51,456.669,6796.52,11365.6,-2.80107,-4.64856,-1.58373,1.8558,-1.21972,0.8114,7392.93,432.868,6758.94,0.487476,0.907058,0.105526,15165.7,-0.00116012,0.832819,11.19,10.9243,117.983,86.944,0.753511,10.6533,11.8192,117.316,137.472,0.667742,-50.528,227.128,211.67,438.798 
379,0.48,0.28,43.192,379,11924.8,-0.260096,26.3542,10.9478,117.655,0.0485754,-12.5151,255.722,0.254519,-0.799553,-2.03983,0.628533,-2.48577,79.4456,5907.91,380.9,5725.9,9412.07,-0.245729,-1.2998,-3.04033,0.128285,-2.98602,0.591551,5878.83,362.484,5696.83,0.472948,0.902606,0.104914,12430.2,-0.00116897,0.654767,11.3833,10.8864,117.814,86.5001,0.612374,10.8235,12.2552,117.1,136.961,0.713926,-50.4605,181.025,181.218,362.242 
380,0.48,0.28,43.222,380,14670.7,-0.265635,31.3707,-11.1184,118.074,0.236705,-189.783,0.00840044,0.991096,-2.62103,-0.324746,-0.38045,0.466111,75.8597,6935.09,451.421,7097.26,12816.7,0.513427,-3.0987,-1.28008,-0.858119,-0.0115575,0.729657,6907.32,433.836,7069.5,0.459348,0.90097,0.101564,15037.2,-0.00128085,0.745941,11.6446,11.0451,118.487,87.332,0.73352,11.0923,12.4912,117.373,138.334,1.11466,-51.0023,214.04,226.742,440.783 
381,0.48,0.28,43.232,381,14363.1,-0.0136799,31.2271,10.6946,117.775,-0.0398064,-43.3391,498.242,-2.58806,-1.27122,-3.06294,-0.174502,1.14677,94.4037,7233.14,467.399,6498.72,10927.7,-3.1825,-1.86565,-4.25181,-0.768937,0.552332,0.55322,7198.59,445.516,6464.17,0.491963,0.902278,0.112657,14632.4,-0.00103114,0.814104,11.1189,10.9157,118.132,86.7206,0.703986,10.761,12.082,117.159,137.215,0.972657,-50.4944,220.441,204.198,424.639 
382,0.48,0.28,43.352,382,17378.4,-0.267075,37.8507,10.7732,117.787,0.195429,95.8155,425.705,0.543476,0.739844,-1.0898,-2.88067,-1.09904,75.346,8630.03,507.149,7993.03,13883.9,0.0690419,0.265411,-2.03867,-3.35511,-1.57347,0.692638,8602.46,489.684,7965.45,0.484298,0.909408,0.101725,17762.7,-0.00108942,0.99682,11.0965,10.5652,118.056,87.0858,0.882663,10.6557,11.8267,117.161,137.73,0.895183,-50.6446,260.722,248.163,508.885 
383,0.48,0.28,43.202,383,13795.4,-0.0174869,29.1484,11.0481,117.694,0.0355764,25.2002,498.474,0.988165,1.3108,-1.43461,-0.77442,-2.19354,119.12,6864.08,474.543,6209.94,10512.5,0.2381,0.560736,-2.93474,-1.52448,-2.94361,0.555611,6820.48,446.931,6166.35,0.490267,0.897124,0.117788,13911.8,-0.00115748,0.733191,11.684,11.1225,117.943,86.6249,0.631214,11.0974,12.8272,117.08,137.256,0.862628,-50.6307,212.575,200.458,413.033 
384,0.48,0.28,43.162,384,18973.9,-0.00187424,40.5641,10.7426,117.361,-0.00307481,-29.6581,1.80124e-11,2.8491,1.65147,-0.638729,-0.841462,1.72266,126.589,8963.2,580.243,8977.47,14188.5,2.052,0.854376,-2.23293,-1.63856,0.925562,-55.4627,8916.87,550.9,8931.14,0.464719,0.902431,0.102033,19187.7,-0.00109843,1.0342,11.0664,10.5906,117.821,87.0865,0.963158,10.7954,12.1727,116.792,137.742,1.02896,-50.6552,270.414,282.372,552.785 
385,0.48,0.28,43.062,385,15353.3,-0.254492,33.8404,10.7078,117.864,-0.131612,-67.685,64.7432,1.2732,-1.13261,3.26957,-2.8472,-2.22154,68.1367,7957.1,437.932,6862.95,12085.9,0.844165,-1.56165,2.41149,-3.27624,-2.65058,1.56971,7932.16,422.138,6838.01,0.502167,0.914802,0.102109,15795.9,-0.00111697,0.929472,10.9926,10.536,118.26,86.5615,0.758616,10.6516,11.8822,117.217,137.108,1.04333,-50.5466,240.164,214.206,454.37 
386,0.48,0.28,43.112,386,16137.3,0.00272053,35.6856,-10.5639,117.818,0.0032556,-13.4531,500,-2.69346,-0.764345,-0.394193,-2.19869,-3.03547,66.2853,8482.43,463.881,7161.23,12273.4,-3.11084,-1.18173,-1.22895,-2.61607,-3.45285,0.893968,8458.17,448.516,7136.96,0.50752,0.915082,0.103754,16665.7,-0.00115685,0.986379,10.9707,10.5726,118.085,87.0678,0.799512,10.5073,11.8343,117.225,137.584,0.859341,-50.5164,255.245,221.796,477.041 
387,0.48,0.28,43.212,387,11317.2,-0.257013,24.6998,11.1326,117.497,0.105092,-121.755,44.6992,0.713699,1.95619,0.0422868,-1.50605,-3.1641,91.311,5310.7,374.793,5724.85,9367.83,0.138738,1.38123,-1.10764,-2.08101,-3.73906,0.795176,5277.28,353.627,5691.43,0.446379,0.895042,0.102701,11822.4,-0.00112891,0.577835,11.6146,10.9383,117.72,87.1396,0.591654,11.0912,12.3369,117.015,137.844,0.704574,-50.7044,163.778,180.613,344.391 
388,0.48,0.28,43.302,388,17267.3,-0.206362,37.12,10.7492,117.747,0.0827011,215.854,6.25292e-09,-0.69245,1.35519,1.6479,1.03367,-3.04083,96.33,8684.31,570.606,7522.32,13570.2,-1.29901,0.748626,0.434774,0.427101,-3.6474,1.13033,8649.05,548.276,7487.06,0.501128,0.900143,0.118863,17259.2,-0.000936177,0.985624,11.0119,10.8944,118.208,86.8242,0.81501,10.6675,12.2342,116.902,137.268,1.30573,-50.4439,263.801,237.3,501.101 
389,0.48,0.28,43.252,389,18343.9,-0.260872,39.6817,10.7868,117.942,0.0422437,893.949,417.961,1.35743,1.24861,2.41264,-1.6003,-0.904933,71.3774,9133.84,590.157,8248.08,15163.4,0.90799,0.799162,1.51375,-2.04974,-1.35438,9.26217,9107.71,573.612,8221.96,0.490639,0.900725,0.113881,18563,-0.00112648,1.03698,11.0877,10.8079,118.351,87.1874,0.89167,10.667,12.2145,117.353,137.899,0.997968,-50.7121,277.237,259.192,536.429 
390,0.48,0.28,43.242,390,12218.2,-0.0114626,27.4141,10.5542,117.544,0.00562815,3.35347,3.52451e-12,-1.31694,1.78194,4.99373,-2.3852,-4.4258,46.9953,6221.95,388.396,5811.2,9419.36,-1.61286,1.48602,4.4019,-2.68112,-4.72172,2.40736,6204.75,377.502,5794,0.48219,0.903774,0.107159,12867.8,-0.00119686,0.710124,11.1446,10.7321,117.885,86.8731,0.647935,10.4395,12.0365,116.995,137.345,0.889624,-50.4721,189.488,181.639,371.127 
391,0.48,0.28,43.172,391,18190,-0.043861,39.2029,-10.7231,117.742,0.0299982,-0.604033,500,-4.58409,0.932392,4.11305,-0.686219,-5.45643,134.35,8606.02,592.796,8584.15,13685.3,-5.43006,0.0864254,2.42111,-1.53219,-6.3024,1.22507,8556.85,561.653,8534.98,0.465753,0.896969,0.108116,18372.1,-0.0010603,0.97398,11.1215,10.8328,118.108,87.1616,0.937025,10.6518,12.0527,117.081,137.699,1.02694,-50.5371,261.789,268.384,530.172 
