cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
34,0.26,0.5,43.3009,34,21205,-0.013457,43.8418,10.9486,118.067,-0.0201803,-1.41438,3.54582e-08,1.23506,-0.0407356,0.826921,1.21224,1.9079,102.363,10389.2,766.275,8920.98,15626.7,0.59051,-0.685286,-0.46218,0.56769,1.26335,1.36275,10351.8,742.547,8883.51,0.5033,0.88847,0.133431,20567.8,-0.000641924,1.15522,11.2849,10.9041,118.345,85.9011,0.943516,10.8287,12.3938,117.394,135.98,0.951605,-50.0787,317.141,282.505,599.646 
35,0.26,0.5,43.2109,35,13686.9,0.000846389,28.3552,11.198,117.652,-0.00605242,3.86638,8.07558e-12,1.34111,-1.48084,5.73397,-0.707738,0.0984546,93.7186,6936.03,487.527,5818.69,10337.2,0.750994,-2.07097,4.55373,-1.29786,-0.491666,-2.15305,6901.73,465.803,5784.39,0.509211,0.894367,0.129178,13553.8,-0.000843738,0.753759,11.5981,10.9709,117.92,85.8385,0.59577,11.1937,12.5266,116.881,135.786,1.03884,-49.9476,213.974,186.373,400.347 
36,0.26,0.5,43.2509,36,23120.4,-0.207805,47.7805,11.0554,117.985,-0.348626,186.566,500,2.15443,1.24432,-0.363496,0.454389,0.722454,67.8205,11220.3,859.218,9648.57,19313.1,1.72739,0.817275,-1.21759,0.0273417,0.295407,1.73801,11195.5,843.498,9623.75,0.502879,0.88351,0.139012,22262.8,-0.000484903,1.25483,11.1557,10.9373,118.255,86.1481,1.00519,10.8874,12.5155,117.363,136.286,0.89208,-50.1377,341.578,305.574,647.152 
37,0.26,0.5,43.2209,37,15789.8,-0.012047,33.6747,10.912,117.874,-0.0267779,-19.9031,42.9849,0.882438,0.541133,0.203811,-0.238909,-1.05413,50.2008,8100.55,566.015,6729.02,11979.3,0.566337,0.225032,-0.428391,-0.55501,-1.37023,0.725788,8082.18,554.379,6710.65,0.511549,0.892827,0.13208,15799.4,-0.00090202,0.913007,11.1256,10.8687,118.085,85.5271,0.711264,10.8255,12.4193,117.315,135.78,0.77041,-50.2529,246.305,213.341,459.646 
38,0.26,0.5,43.3509,38,19841.1,-0.240929,41.7954,-10.9586,117.963,0.249226,851.621,31.3882,-0.153452,4.70995,4.43922,-1.71092,-0.868969,135.649,10364.6,719.928,7943.75,21819.3,-1.0076,3.8558,2.73093,-2.56506,-1.72311,-1.11542,10315,688.485,7894.11,0.531887,0.895411,0.138421,19393.2,-0.000690579,1.1646,11.147,10.8638,118.148,85.4429,0.848763,10.7692,12.2215,117.305,135.469,0.843809,-50.026,314.64,249.225,563.864 
39,0.26,0.5,43.2009,39,12356.4,-0.221302,26.0195,11.2822,118.116,0.053235,282.581,282.944,1.52759,0.369065,0.606783,-0.635531,-1.15731,59.2841,6102.17,516.302,5421.66,10045.9,1.1543,-0.00423125,-0.139809,-1.00883,-1.5306,0.908572,6080.47,502.56,5399.97,0.494732,0.873637,0.146349,12290.4,-0.000851286,0.64241,11.6029,11.3857,118.361,85.7289,0.546115,11.2058,12.808,117.425,136.022,0.935457,-50.2932,189.339,174.866,364.204 
40,0.26,0.5,43.2309,40,19501.8,-0.0529614,41.0751,10.9276,117.777,-0.172034,-460.301,499.99,-0.713056,-1.58551,1.14697,-4.85558,0.100467,116.544,10036.8,689.259,8146.5,17189.4,-1.4469,-2.31935,-0.320714,-5.58942,-0.633377,0.968892,9994.19,662.244,8103.85,0.517469,0.896089,0.13084,19313.6,-0.000779969,1.15001,11.097,10.632,117.848,86.1706,0.873342,10.8414,12.0553,117.135,136.195,0.713237,-50.024,302.705,254.651,557.356 
41,0.26,0.5,43.0509,41,24203.9,-0.283785,50.1288,11.1299,117.942,0.0935664,43.1089,260.521,3.36258,4.87853,-3.81993,-2.08682,2.15175,139.823,12093.8,958.876,9797.28,18293.7,2.48215,3.9981,-5.58079,-2.96724,1.27132,-6.00703,12042.6,926.465,9746.11,0.517947,0.881343,0.149016,23250.6,-0.000668833,1.33766,11.239,11.0259,118.192,85.9656,1.01507,10.9355,12.6253,117.233,136.044,0.958999,-50.0786,369.813,312.662,682.475 
42,0.26,0.5,43.1009,42,22161.3,-0.253421,45.9138,11.0638,117.75,-0.185311,-168.47,322.731,3.38177,-0.361779,-2.28773,1.77514,-2.6561,127.503,10564,819.47,9707.79,17552.7,2.57892,-1.16463,-3.89343,0.972288,-3.45895,0.215952,10517.3,789.915,9661.13,0.486291,0.883833,0.130899,21627.6,-0.000704303,1.17863,11.1919,10.9323,118.104,86.4946,1.02057,10.9469,12.2766,117.13,136.553,0.97346,-50.0588,321.73,305.995,627.725 
43,0.26,0.5,43.2409,43,22141.2,-0.0983393,45.7792,10.9842,117.768,-0.0283266,-15.2839,2.32135e-07,2.46558,-2.54436,-3.35238,-2.01705,-2.47781,121.262,11165.4,817.229,9003.18,16383.5,1.70203,-3.30792,-4.8795,-2.7806,-3.24136,0.60987,11121,789.121,8958.8,0.5191,0.88954,0.139606,21423.6,-0.000597611,1.24643,11.1589,10.9641,118.055,85.7817,0.953857,10.8356,12.3012,117.085,135.579,0.970394,-49.797,340.219,283.65,623.87 
