cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
140,0.17,0.7,43.2618,140,25768.9,-0.107079,48.8892,12.1607,122.799,0.0751147,14.2447,500,0.628748,-1.20498,0.832483,-0.211243,0.419008,-225.377,14368.1,107.77,12730.2,19388.6,2.04789,0.214161,3.67076,1.2079,1.83815,0.591177,14547.6,124.09,12909.7,0.522457,0.985292,0.0173985,27844.6,-0.00169713,1.35235,12.3939,10.6884,123.104,80.3344,1.1662,12.1707,11.2878,122.169,127.868,0.934808,-47.5339 
141,0.17,0.7,43.2718,141,26521.1,-0.0324244,50.3864,12.0712,122.814,-0.00360945,-19.9056,3.62238e-11,2.56146,1.15064,1.57271,2.50278,-0.125325,-177.133,14880,126.117,12990.7,19802.1,3.67682,2.266,3.80343,3.61814,0.990034,0.735034,15021.1,138.944,13131.8,0.52619,0.98407,0.0191181,28546.8,-0.00173573,1.4017,12.4354,10.6584,123.222,80.2938,1.20449,12.1081,11.1993,122.141,127.716,1.08115,-47.4226 
142,0.17,0.7,43.3018,142,28153,-0.363796,53.3243,12.2417,122.832,1.08297,-401.474,472.766,-2.59758,-1.66964,-2.55612,0.340575,-2.36224,-106.685,15755.4,114.806,13562.2,35403.9,-1.92581,-0.99787,-1.21258,1.01234,-1.69048,0.748134,15840.3,122.532,13647.2,0.529831,0.986644,0.0162703,29897,-0.00168944,1.48978,12.4099,10.6601,123.216,80.0702,1.24063,12.1737,11.3479,122.17,127.371,1.04601,-47.3012 
143,0.17,0.7,43.2018,143,22990.4,-0.340578,44.3013,12.1443,122.683,0.0631733,121.902,116.235,0.846684,-1.33387,-3.6586,2.08504,0.144095,-193.573,13273.6,72.4188,11125.7,17764.6,2.06556,-0.114987,-1.22084,3.30392,1.36297,1.22622,13427.8,86.436,11279.8,0.536124,0.988861,0.0139193,25046,-0.00174846,1.27852,12.3138,10.5206,122.95,79.4314,1.02903,12.1982,11.1846,122.065,126.578,0.884945,-47.1471 
144,0.17,0.7,43.1818,144,25062.6,-0.389411,47.792,12.315,122.926,0.0183561,-243.792,15.6341,-3.18092,1.25706,-11.3574,-3.97684,0.261218,-164.338,14022.8,111.616,12345.2,19305.1,-2.14613,2.29186,-9.28782,-2.94204,1.29601,0.13907,14153.7,123.516,12476.1,0.524132,0.984958,0.0179107,27004,-0.00174174,1.3274,12.5058,10.5506,123.329,80.0005,1.13016,12.1989,11.3284,122.216,127.292,1.1132,-47.2918 
145,0.17,0.7,43.2518,145,25102.7,-0.330542,47.5257,12.26,122.885,0.100677,25.776,404.896,0.846358,0.92775,-0.908503,-0.118773,0.836411,-84.5115,14096.7,94.6861,12161.2,19052.1,1.3785,1.4599,0.155789,0.413373,1.36856,0.967382,14164,100.806,12228.5,0.529311,0.987698,0.0149583,26759.4,-0.00161305,1.35859,12.2884,10.5481,123.205,80.1322,1.09961,12.3492,11.3356,122.174,127.5,1.0314,-47.3673 
146,0.17,0.7,43.2818,146,27726.4,-0.336358,52.2705,12.2531,122.933,1.96147,-797.102,499.17,-0.711809,3.15577,-1.48571,2.23897,-2.02342,-82.211,15824.7,107.033,12983,71746.5,-0.194148,3.67343,-0.450392,2.75663,-1.50576,1.10524,15890.2,112.986,13048.5,0.541769,0.98771,0.0157003,29330.1,-0.00155986,1.49694,12.5407,10.5383,123.279,79.8917,1.22056,12.1005,11.0779,122.221,127.077,1.05873,-47.1855 
147,0.17,0.7,43.2418,147,24182.2,0.0261055,45.4921,12.1576,122.885,-0.0161618,-5.06991,3.21751e-12,-0.449129,-3.56378,-1.0729,0.298368,-1.41805,-102.302,13498.2,103.442,11869,18007.2,0.195037,-2.91962,0.215435,0.942535,-0.773884,1.09205,13579.7,110.85,11950.5,0.524541,0.985916,0.0167999,25888.7,-0.00157287,1.25585,12.4933,10.7458,123.335,80.3738,1.08166,12.2549,11.285,122.183,128.022,1.15192,-47.6477 
148,0.17,0.7,43.3518,148,29314.7,-0.0337894,53.2929,12.4413,123.065,-0.128378,68.0675,500,0.745461,-0.598449,0.343801,-0.653284,0.115557,-84.7301,16135,144.13,13980.1,21868.3,1.27898,-0.0649264,1.41085,-0.119761,0.64908,0.552712,16202.5,150.266,14047.6,0.528257,0.984029,0.019324,30671.5,-0.00136448,1.44748,12.7654,10.9468,123.439,80.3041,1.23307,12.3766,11.5276,122.372,127.659,1.06721,-47.3554 
149,0.17,0.7,43.1318,149,29066.6,-0.358916,54.3573,12.364,123.067,0.402674,-117.622,45.303,-0.644097,2.09467,0.813382,-3.03881,-0.897088,-83.7624,16506,122.237,13736.1,23420,-0.116667,2.6221,1.86824,-2.51139,-0.369658,-0.251642,16572.7,128.302,13802.8,0.538256,0.986633,0.0168348,30789.6,-0.00168719,1.53077,12.6261,10.6704,123.447,80.5401,1.23464,12.2757,11.4412,122.403,127.933,1.04439,-47.3931 
