cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
240,0.32,0.39,43.2204,240,20339.7,0.00402793,40.7864,-11.5893,122.496,0.465467,-261.659,8.28484e-07,-0.436625,-1.63579,-7.48101,0.421943,-1.36349,-261.079,9144.75,87.1508,12676.6,19352.3,1.20732,0.00815939,-4.19312,2.06589,0.280455,-5.6421,9352.7,106.056,12884.5,0.498587,0.980542,0.0149364,18758.4,-0.00169231,0.923114,11.8892,10.3831,123.033,82.2095,1.19451,11.9515,11.1237,121.832,130.154,1.20092,-47.944 
241,0.32,0.39,43.3904,241,23768.7,-0.304026,45.9011,11.9982,122.295,0.194818,-63.4067,456.636,0.282144,-3.29959,0.582915,3.3906,1.98579,-284.54,10878.6,123.746,14047.8,18330.2,2.07382,-1.50792,4.16626,5.18228,3.77747,0.695713,11105.2,144.35,14274.5,0.515908,0.977759,0.0182876,21525.6,-0.00146208,1.05493,12.1164,10.6126,122.785,82.4889,1.24742,12.197,11.5634,121.628,130.323,1.1568,-47.8344 
242,0.32,0.39,43.3404,242,24445.3,-0.361114,48.398,11.8174,122.279,0.95664,-250.309,92.8551,-4.25029,-0.0310738,-2.4285,-4.25413,-2.61431,-197.618,11456.5,90.9269,14500.1,26413.6,-3.00594,1.21328,0.0602002,-3.00978,-1.36996,1.00985,11613.9,105.237,14657.5,0.520479,0.98439,0.0130532,22313.9,-0.00175539,1.15724,11.8934,10.3336,122.646,81.9365,1.35995,12.0672,11.0733,121.7,129.744,0.94551,-47.8075 
243,0.32,0.39,43.0504,243,25914.6,-0.133956,49.3044,12.0657,122.217,0.0606926,21.8627,500,-0.458132,0.080496,-3.83315,-0.0226734,0.405945,-219.988,12137.9,120.874,14931.6,19408.9,0.927072,1.4657,-1.06275,1.36253,1.79115,1.23702,12313.2,136.804,15106.8,0.527531,0.980928,0.016408,23341.1,-0.00146127,1.17162,12.212,10.5435,122.761,82.7883,1.32264,12.2922,11.5031,121.464,130.836,1.29703,-48.0478 
244,0.32,0.39,43.2304,244,22753.7,-0.131225,45.093,11.7402,122.272,-0.506687,435.947,3.46025e-05,0.30181,-3.61477,-7.24808,-3.21923,-1.45364,-255.848,10128.1,97.0843,14243.2,24424.4,1.91282,-2.00377,-4.02606,-1.60823,0.157369,0.276911,10331.9,115.611,14447,0.494866,0.980794,0.0145272,20878.2,-0.00182567,1.01058,12.0302,10.3332,122.755,82.3404,1.31572,12.0965,11.2198,121.66,130.099,1.09494,-47.7586 
245,0.32,0.39,43.2104,245,20507.9,-0.279747,39.8505,12.1637,121.997,-0.603579,441.123,499.34,-4.93018,-2.35665,-5.22872,-1.7392,-0.242688,-262.663,9435.85,98.1375,12536.5,24447,-3.27626,-0.702735,-1.92088,-0.0852829,1.41123,0.580037,9645.07,117.158,12745.7,0.50899,0.979185,0.0166506,18949.4,-0.00179137,0.89209,12.3211,10.7501,122.413,82.5909,1.08611,12.4142,11.721,121.402,130.572,1.01096,-47.9811 
246,0.32,0.39,43.2404,246,22798.3,-0.0229972,45.4067,11.6699,122.325,0.00447658,-21.9695,500,-4.03193,-1.5673,-5.02796,-1.31653,0.263069,-169.226,10833.4,72.1857,13592.6,17252.9,-2.96636,-0.501725,-2.89681,-0.250953,1.32864,0.452109,10968.2,84.4398,13727.4,0.522564,0.986707,0.0112042,20989.2,-0.00192017,1.11482,11.9947,10.0819,122.763,82.2915,1.29708,11.9739,11.0256,121.615,130.151,1.14825,-47.8594 
247,0.32,0.39,43.1604,247,25151.6,-0.343509,47.8006,12.2443,122.586,-0.10984,-12.0759,132.073,-1.95636,-0.694649,-2.95783,0.589138,0.059409,-285.551,11786.4,146.973,14501.7,19096.2,-0.158315,1.10339,0.638249,2.38718,1.85745,0.890485,12013.9,167.651,14729.1,0.527708,0.976161,0.0205367,22766.1,-0.00149052,1.09,12.3964,10.8877,123.007,82.4957,1.25244,12.2766,11.8246,121.842,130.489,1.16475,-47.9933 
248,0.32,0.39,43.1904,248,18926.8,-0.343977,38.0691,11.8234,122.188,0.23617,58.3726,86.3801,-3.83183,-4.74108,-6.10173,-0.432601,-2.34775,-285.215,8454.09,68.9712,12042,15101.2,-2.0359,-2.94516,-2.50988,1.36332,-0.551828,0.624238,8681.28,89.6243,12269.2,0.492198,0.982254,0.0132776,17637.8,-0.00184709,0.838537,12.0765,10.4562,122.686,82.4167,1.10656,12.0785,11.3506,121.45,130.468,1.23628,-48.0509 
249,0.32,0.39,43.1804,249,20839.4,-0.0474954,39.8302,12.1042,122.116,0.0176054,27.157,500,0.103802,-8.14519,-2.13204,-3.15496,-0.552667,-280.882,9350.76,107.443,12814.1,15710,1.87244,-6.37655,1.40524,-1.38632,1.21597,1.42984,9574.49,127.783,13037.8,0.501489,0.977177,0.0177341,19092.1,-0.00156906,0.858554,12.4797,10.8856,122.679,83.1954,1.11495,12.315,11.692,121.453,131.319,1.22562,-48.1236 
