cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
34,0.06,0.7,43.3009,34,20576.5,-0.121,42.8616,10.9961,118.129,0.0422364,56.0798,499.442,2.96231,-0.229924,-0.782859,-0.229493,-3.25358,-57.1765,9680.44,662.693,9198.39,15419.8,3.32234,0.130101,-0.0628088,0.130532,-2.89356,1.10024,9701.37,675.946,9219.32,0.477816,0.89132,0.11899,20303.6,-0.000834779,1.07454,11.335,10.8858,118.537,88.5629,0.981856,10.9136,12.2407,117.449,139.518,1.08805,-50.9554 
35,0.06,0.7,43.2109,35,16693.5,-0.0315736,34.662,11.2904,117.74,0.00374001,-16.8748,500,-1.39293,2.41091,3.29272,-2.04324,-2.39423,-99.1814,7611.4,648.093,7877.42,12741.7,-0.76841,3.03543,4.54175,-1.41872,-1.76971,-0.254508,7647.7,671.083,7913.72,0.45662,0.86688,0.135105,16748.5,-0.00116608,0.808566,11.6027,11.2887,118.094,87.984,0.797895,11.4284,12.5966,117.079,139.014,1.01541,-51.0302 
36,0.06,0.7,43.2509,36,22771.4,-0.288005,47.8467,11.0204,118.053,-0.202982,-327.449,107.626,-3.07977,2.62408,1.54116,-0.74956,-2.98828,-66.0609,10780.8,738.807,10274.7,19328.7,-2.6638,3.04005,2.37309,-0.333592,-2.57232,16.1572,10805,754.12,10298.9,0.47707,0.891155,0.118854,22648.7,-0.0010102,1.19243,11.3165,10.9473,118.403,88.0199,1.0874,10.8684,12.3,117.436,138.801,0.966634,-50.7811 
37,0.06,0.7,43.2209,37,18860.7,-0.0311424,39.6542,10.9418,118.045,-0.0187079,-9.56595,500,1.25849,-0.472279,9.53735,-0.096486,-2.49245,-87.8809,8798.7,607.484,8643.58,14130.3,1.81186,0.0810832,10.6441,0.456877,-1.93909,0.0371541,8830.86,627.855,8675.74,0.469528,0.889346,0.11763,18808,-0.000908136,0.96464,11.357,11.0504,118.444,88.5893,0.922053,10.8112,12.3073,117.425,139.443,1.01875,-50.8536 
38,0.06,0.7,43.3509,38,22548.5,-0.285077,47.2913,11.0404,118.253,0.152652,-407.116,98.5305,1.80228,3.08914,-0.722255,1.66203,-0.968194,-50.0804,10505.6,811.226,10160,19019.7,2.11763,3.40448,-0.0915694,1.97737,-0.652851,1.01356,10523.9,822.834,10178.3,0.473432,0.879641,0.129617,22229,-0.000981918,1.15853,11.3274,11.027,118.686,87.8833,1.0837,10.9422,12.2496,117.57,138.617,1.11591,-50.7341 
39,0.06,0.7,43.2009,39,14572.6,-0.0165048,30.766,11.1105,118.093,-0.00434318,-9.80731,8.90419e-12,-2.95155,-0.109219,3.89729,-0.319177,-2.8697,-125.952,6411.75,565.252,7216.32,11128.9,-2.15846,0.683869,5.48347,0.473911,-2.07662,-1.27892,6457.85,594.448,7262.42,0.436057,0.861261,0.131025,14809.6,-0.00110757,0.689276,11.4072,11.4607,118.567,88.337,0.71314,11.3348,12.8478,117.419,139.355,1.14837,-51.0176 
40,0.06,0.7,43.2309,40,23418.1,-0.245593,48.7804,11.089,117.923,0.267074,234.385,500,0.468479,2.55165,0.185296,1.09424,-2.02551,-59.9132,10555.7,813.079,11008,19646.8,0.845737,2.92891,0.939811,1.47149,-1.64825,0.792888,10577.7,826.967,11030,0.454716,0.87965,0.121351,23262.1,-0.0010843,1.15073,11.38,11.0943,118.334,88.5093,1.14984,10.9355,12.467,117.331,139.342,1.00256,-50.8327 
41,0.06,0.7,43.0509,41,23041.5,0.0419065,47.9533,10.8747,118.051,0.0293195,-39.257,2.26935e-11,1.91512,-0.936853,3.48067,-0.388321,-0.387327,-58.4858,10738,796.095,10290.5,17013.3,2.28339,-0.568584,4.21721,-0.0200514,-0.0190578,0.284358,10759.4,809.652,10311.9,0.475699,0.883635,0.12636,22618,-0.000781852,1.20446,11.1617,10.9325,118.547,87.9405,1.12073,10.8238,12.0569,117.366,138.645,1.1812,-50.7044 
42,0.06,0.7,43.1009,42,21795.1,-0.281925,45.0898,11.2086,117.818,-0.51818,524.588,363.73,3.8509,1.09109,6.12517,-1.91505,1.47822,-80.4776,10565.1,795.823,9422.18,25301.2,4.35764,1.59784,7.13866,-1.4083,1.98496,0.477817,10594.6,814.477,9451.63,0.493598,0.881419,0.136994,21463.9,-0.00086189,1.15764,11.3541,11.0291,118.231,87.607,0.985684,10.9902,12.379,117.129,138.117,1.10148,-50.5101 
43,0.06,0.7,43.2409,43,23711.2,-0.011097,48.7272,11.1447,117.724,-0.0218439,-7.99713,2.35403e-11,0.717036,-0.467602,-0.920667,-1.19139,-3.43292,-67.4159,10545.8,871.008,11237.5,17683.8,1.14154,-0.0431023,-0.0716664,-0.766895,-3.00842,0.973926,10570.5,886.635,11262.2,0.449387,0.872001,0.126655,23522,-0.000989105,1.15833,11.3839,11.013,118.285,88.3367,1.15892,11.117,12.3484,117.036,138.906,1.24895,-50.5693 
44,0.06,0.7,43.4009,44,23568.3,-0.294253,47.9066,11.3827,117.973,-0.328283,79.3023,221.163,-1.82991,-1.67319,0.317029,-1.053,1.32104,-103.555,11186.2,857.035,10219.4,18599,-1.17785,-1.02113,1.62114,-0.400944,1.9731,-0.630424,11224.1,881.039,10257.3,0.487581,0.879224,0.136611,23020,-0.000783856,1.20129,11.5268,11.127,118.35,88.5259,1.05903,11.0918,12.3983,117.282,139.237,1.0678,-50.7108 
