cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
22,0.01,0.75,43.1893,22,14394.7,-0.0108631,31.0697,10.9029,117.947,-0.0108668,6.19998,0.00278943,-1.568,1.75613,-0.564768,0.462695,-3.45613,62.8185,6183.33,605.895,7283.17,11029.6,-1.96355,1.36058,-1.35587,0.067144,-3.85168,0.763925,6160.34,591.333,7260.18,0.424571,0.856177,0.130463,14509.5,-0.00104048,0.663913,11.3194,11.5818,118.302,88.2916,0.749346,10.9625,12.6379,117.411,139.354,0.890813,-51.0622,194.182,231.612,425.794 
23,0.01,0.75,43.2193,23,24755.4,-0.00457366,50.3924,11.1697,118.017,-0.0474508,27.7694,0.261653,0.567489,1.782,4.01892,-1.957,-3.67442,81.8483,11343.9,949.088,11020.3,18366.2,0.0521116,1.26663,2.98817,-2.47238,-4.1898,2.26871,11314,930.116,10990.3,0.472344,0.874228,0.134872,23952.8,-0.000879441,1.19841,11.5242,11.4022,118.496,88.2314,1.12871,11.0581,12.6682,117.295,138.982,1.20099,-50.7503,351.32,352.757,704.077 
24,0.01,0.75,43.0393,24,22837.4,-0.241871,47.8032,10.9509,118.224,-0.0121446,-19.8246,474.397,-0.459699,0.31837,3.12534,1.1465,1.14741,49.6188,10831.3,783.158,10015.6,17049.1,-0.772136,0.0059329,2.50046,0.834064,0.834978,0.265283,10813.1,771.656,9997.46,0.484672,0.88898,0.124484,22310.2,-0.000772657,1.21391,11.147,10.9444,118.608,87.4311,1.07024,10.7895,12.341,117.621,138.256,0.986856,-50.8249,330.395,317.932,648.327 
25,0.01,0.75,43.0893,25,18801.2,-0.268096,40.3088,10.8858,118.286,-0.00532723,217.675,158.349,2.11994,1.3119,2.77878,-1.45216,-2.05961,4.85768,8798.18,580.304,8702.83,14321.9,2.08935,1.28131,2.7176,-1.48274,-2.0902,-0.0804201,8796.41,579.178,8701.06,0.467829,0.89668,0.109225,18802.6,-0.000873479,1.00616,11.031,10.7558,118.713,88.2165,0.944454,10.7843,12.092,117.556,139.127,1.15759,-50.9106,266.329,274.768,541.097 
26,0.01,0.75,43.2293,26,18102,-0.0292833,39.0136,10.7142,118.184,0.036194,-22.1757,500,0.669708,1.10176,4.48452,-2.24149,-3.13266,54.1551,8789,584.08,8055.86,13633.4,0.328708,0.760761,3.80252,-2.58249,-3.47366,4.26631,8769.18,571.527,8036.04,0.486889,0.897622,0.115836,18010.6,-0.000939403,1.0098,10.9518,10.7971,118.59,87.329,0.857706,10.8178,12.4458,117.505,138.209,1.08532,-50.8797,266.393,257.63,524.023 
27,0.01,0.75,43.3893,27,22397.5,-0.328492,46.9251,11.1616,117.985,-0.328482,268.397,173.581,-1.77256,0.960739,1.81053,-4.66029,-0.450202,106.697,10816.2,785.124,9870.8,19920.1,-2.4444,0.288899,0.466849,-5.33213,-1.12204,1.05733,10777.1,760.392,9831.75,0.488014,0.890097,0.124703,22083.7,-0.00104573,1.18974,11.3041,11.045,118.358,88.7723,1.04141,11.0523,12.2031,117.276,139.612,1.0818,-50.8399,331.4,313.358,644.758 
28,0.01,0.75,43.1693,28,14594.5,-0.291091,31.105,11.253,117.809,0.158091,-69.3203,46.4223,-5.54302,-2.35305,2.23708,-1.42893,2.19216,37.0918,6427.42,574.339,7256.95,11751.2,-5.77657,-2.5866,1.76997,-1.66249,1.9586,1.28108,6413.84,565.741,7243.37,0.435022,0.86628,0.12578,14743.7,-0.00113257,0.678219,11.5692,11.5266,118.248,87.6859,0.727401,11.2406,12.7362,117.224,138.4,1.02398,-50.7146,201.779,232.329,434.108 
29,0.01,0.75,43.1593,29,15136.8,-0.285046,32.8849,10.9813,118.111,0.151405,-35.4279,77.5445,3.49649,0.0145295,1.26219,0.326136,-2.64003,32.7977,6812.84,521.888,7422.54,11930.2,3.28998,-0.191989,0.849155,0.119618,-2.84655,0.304089,6800.84,514.286,7410.53,0.443833,0.88313,0.11335,15323,-0.000995451,0.759787,11.1828,11.1188,118.467,88.4159,0.776709,10.9193,12.3628,117.404,139.298,1.06328,-50.8824,210.766,233.921,444.686 
30,0.01,0.75,43.1393,30,23852.9,-0.246265,48.5973,11.2362,117.994,0.231191,-9.78421,482.396,0.23076,-0.863242,-0.462659,-2.45196,-0.555233,20.2527,11058.8,803.525,10509.5,17849.3,0.103234,-0.990768,-0.717711,-2.57949,-0.682759,0.85255,11051.4,798.831,10502,0.477821,0.887709,0.122898,23128.8,-0.000750473,1.21261,11.3695,11.0207,118.398,87.7979,1.08863,11.0877,12.4933,117.376,138.526,1.02285,-50.7285,338.976,336.43,675.406 
31,0.01,0.75,42.9893,31,25568.8,-0.284843,52.278,11.2417,118.155,0.247187,117.886,285.856,-0.60355,2.09477,-3.18501,-1.52876,-1.71812,81.9886,11791.8,890.74,11425.6,20080,-1.11981,1.57851,-4.21754,-2.04502,-2.23438,0.475316,11761.8,871.735,11395.6,0.472994,0.885189,0.123512,24866.7,-0.000928894,1.27567,11.3953,11.2045,118.615,88.1769,1.19088,11.09,12.37,117.476,139.101,1.1392,-50.9238,363.373,364.473,727.846 
32,0.01,0.75,43.1493,32,21520.8,-0.104177,44.1534,11.2765,117.942,0.10048,29.3476,1.92641e-11,-0.162549,-0.37504,2.02114,1.24306,0.244938,48.9047,9599.99,813.263,10051.5,16304.1,-0.470489,-0.68298,1.40526,0.935122,-0.0630019,-0.250328,9582.09,801.927,10033.6,0.453682,0.872252,0.128335,21120.7,-0.00107887,1.02046,11.5006,11.3362,118.405,88.5153,1.01502,11.2557,12.7512,117.173,139.493,1.23191,-50.9779,296.811,325.006,621.818 
33,0.01,0.75,43.1793,33,12114.8,-0.228808,25.8099,11.201,118.154,-0.0117869,-26.6166,133.899,-3.26033,0.567036,3.27568,-1.80944,-1.87251,11.5166,5513.24,457.342,5866.62,9421.31,-3.33284,0.494519,3.13065,-1.88195,-1.94502,1.8857,5509.03,454.672,5862.4,0.449688,0.873796,0.125009,12250.8,-0.000975181,0.584451,11.672,11.3303,118.498,87.5766,0.585765,11.1664,12.9514,117.522,138.377,0.975154,-50.7999,172.44,188.995,361.435 
