cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
84,0.36,0.4,43.162,84,23217.5,-0.262402,48.5295,11.0057,118.061,0.303043,-23.2804,321.038,1.39547,0.605521,-2.23098,-1.36147,-3.41539,160.882,11426.3,784.055,10171.3,17616.4,0.382444,-0.407509,-4.25704,-2.3745,-4.42842,0.615965,11367.5,746.763,10112.4,0.494307,0.896891,0.119743,22996.8,-0.0010845,1.26808,11.3703,10.8104,118.317,86.2357,1.07104,10.9603,12.243,117.486,136.506,0.830834,-50.2702,347.742,320.637,668.379 
85,0.36,0.4,43.222,85,19822.7,-0.263665,41.5235,11.0896,118.023,1.99322,-501.24,168.103,1.78759,-0.095335,1.35141,3.29914,-2.64564,92.76,9198.25,674.945,9182.4,47513.6,1.2035,-0.67942,0.183238,2.71506,-3.22972,0.0488915,9164.3,653.443,9148.45,0.465547,0.889062,0.116276,19685,-0.00101515,1.01582,11.3264,10.9663,118.232,86.8694,0.961186,11.0433,12.3271,117.404,137.386,0.827965,-50.517,281.492,291.923,573.414 
86,0.36,0.4,43.252,86,21690.9,-0.0669472,45.1555,11.0036,117.64,-0.00073801,2.23709,0.011173,-0.555831,1.67261,-0.381945,-2.83408,-6.05826,147.9,11138.9,707.415,9046.52,16174.8,-1.48712,0.741321,-2.24452,-3.76537,-6.98955,0.836706,11084.8,673.132,8992.39,0.517352,0.903939,0.121182,21426.1,-0.00101379,1.25217,11.2726,10.7494,117.882,86.3485,0.953389,11.0361,12.1813,116.949,136.579,0.933264,-50.2309,338.508,285.942,624.45 
87,0.36,0.4,43.202,87,15485.6,-0.262037,32.0886,11.4086,118.162,0.188511,-74.7438,490.566,-0.0875031,1.74328,0.878405,-0.823058,0.942493,110.259,7206.2,547.517,7360.14,12376,-0.781773,1.04901,-0.510135,-1.51733,0.248222,0.662609,7165.84,521.959,7319.79,0.459832,0.886942,0.116106,15583.6,-0.00125905,0.758071,11.7764,11.2659,118.401,86.0519,0.726409,11.4765,12.7968,117.432,136.772,0.969507,-50.7204,224.383,238.006,462.388 
88,0.36,0.4,43.192,88,13783.4,-0.309903,29.841,11.2108,117.983,-0.0768619,305.435,330.207,0.014425,0.937283,1.33262,-0.731508,-0.508837,35.6861,6599.49,484.606,6626.64,11654.6,-0.210281,0.712578,0.883204,-0.956214,-0.733542,3.90284,6586.43,476.334,6613.58,0.464093,0.887657,0.117134,14192,-0.00133146,0.697121,11.6265,11.2993,118.033,86.3498,0.675101,11.2405,12.6271,117.434,137.063,0.599591,-50.7129,204.318,213.774,418.092 
89,0.36,0.4,43.172,89,19913.6,0.00903283,42.0977,10.9494,117.799,-0.00103681,-29.2716,499.537,-5.49923,-2.87001,0.238086,-1.40992,-5.38821,106.098,9436.13,682.965,9161.26,15006.3,-6.16729,-3.53808,-1.09805,-2.07799,-6.05627,0.942018,9397.3,658.372,9122.43,0.472509,0.890786,0.117345,19888.1,-0.00116797,1.03645,11.3017,11.0668,118.138,86.1545,0.947957,11.0558,12.4638,117.145,136.601,0.992929,-50.4461,289.209,291.423,580.632 
90,0.36,0.4,43.212,90,16038.1,-0.283621,34.1125,11.1553,117.609,0.316785,219.501,296.685,-2.08518,-0.653845,-4.63182,-5.10353,-1.96829,52.8783,7337.39,516.855,7892.78,14651.3,-2.41814,-0.986806,-5.29774,-5.43649,-2.30125,0.677761,7318.04,504.597,7873.43,0.446972,0.892326,0.105592,16372.5,-0.00125129,0.810352,11.3065,10.9954,117.923,86.6302,0.809465,11.2595,12.4178,117.031,137.215,0.891364,-50.5847,224.757,252.497,477.254 
91,0.36,0.4,43.242,91,21006.8,-0.264609,44.8297,10.8479,117.581,0.278625,10.0277,493.903,0.816993,2.84142,-3.28737,-2.6829,-2.68895,81.2638,9877.37,709.802,9722.21,15921.8,0.305297,2.32972,-4.31076,-3.1946,-3.20065,0.465895,9847.63,690.965,9692.47,0.469069,0.890639,0.116078,20994,-0.000977117,1.12814,11.1761,10.6372,117.857,86.6847,1.05593,10.7313,12.0805,116.94,137.117,0.916762,-50.4326,299.208,305.401,604.61 
92,0.36,0.4,43.182,92,15593.6,-0.163408,33.548,-10.9027,117.744,0.0320595,-50.8813,499.954,-2.47973,-1.20008,1.24068,-1.08709,-1.29872,63.7029,7173.55,562.725,7680.57,11959.9,-2.88085,-1.6012,0.438435,-1.48821,-1.69984,1.06063,7150.23,547.959,7657.26,0.44812,0.881748,0.116469,15956.1,-0.001242,0.783386,11.3596,11.2133,117.969,86.6213,0.793445,11.0624,12.3677,117.188,137.271,0.781881,-50.65,222.623,242.188,464.812 
93,0.36,0.4,43.232,93,20545,-0.0177007,43.0217,10.9275,117.72,0.00447275,-28.1544,500,1.89767,3.71351,-5.6639,-2.23822,-1.81539,144.928,10020.9,730.437,9052.69,15308.1,0.985094,2.80093,-7.48905,-3.1508,-2.72796,0.218407,9967.87,696.843,8999.64,0.490606,0.890995,0.124829,20317.5,-0.000974819,1.10364,11.2826,11.0346,117.968,86.5152,0.958627,10.9077,12.2328,117.186,136.714,0.781333,-50.1989,306.546,285.368,591.914 
