cyc,time,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
112,0.65,43.24,112,30611,-0.070509,57.197,12.0958,116.542,-0.138823,206.206,500,-3.11231,-2.521,-3.12961,1.86567,-1.69588,-6.87383,16268.9,157.905,14864.8,23453.6,-3.06902,-2.47772,-3.04304,1.90895,-1.65259,0.634839,16278.6,158.441,14874.4,0.487614,0.983252,0.0192443,33384.2,-0.000892912,1.2633,12.4823,12.6525,116.853,88.2805,1.13615,11.9183,13.8855,115.821,139.634,1.03284,-51.3538 
113,0.65,43.05,113,37765.3,-0.0726595,72.0848,11.8671,116.685,-0.00353702,-16.0545,500,3.72847,0.313016,0.401394,-4.4825,2.10894,81.0441,18791,180.621,19578.1,27849.1,3.21815,-0.197297,-0.619233,-4.99282,1.59862,0.376131,18677.4,174.306,19464.4,0.454863,0.983931,0.0162285,41061.5,-0.00100794,1.55331,12.1494,12.3488,117.151,90.3454,1.57425,11.7827,13.1419,115.834,141.693,1.31716,-51.3473 
114,0.65,43.2,114,36879.7,-0.102457,71.786,11.6313,116.282,0.0174099,-18.0278,54.3772,-2.33469,-1.96945,-2.64885,-0.0577327,-3.46586,-11.7782,19768.4,170.31,17867.3,27191.1,-2.26052,-1.89529,-2.50052,0.0164312,-3.3917,0.750735,19784.9,171.228,17883.8,0.490317,0.985081,0.0173315,40351.3,-0.00123092,1.65438,12.1679,12.1089,116.509,90.3037,1.50078,11.4841,13.0718,115.598,141.627,0.910768,-51.3235 
115,0.65,43.3,115,36073.4,-0.337786,70.8761,11.5415,116.651,0.409456,-131.944,131.821,-1.10428,-0.394158,-4.46147,-1.5953,-1.11225,9.04806,19165.5,174.048,17703,28387.9,-1.16126,-0.451131,-4.57541,-1.65228,-1.16922,0.492145,19152.8,173.343,17690.3,0.484923,0.984409,0.0177303,39496.6,-0.00115987,1.6089,11.9642,12.2257,117.032,90.3051,1.5043,11.3986,12.9966,115.885,141.711,1.14653,-51.406 
116,0.65,43.25,116,31762.8,-0.0389118,60.368,11.8635,116.776,-0.0317572,41.7234,500,1.90567,0.980401,-4.22996,-1.56214,-2.20052,17.8023,16598.2,151.777,15737.1,23357,1.79357,0.868305,-4.45415,-1.67424,-2.31261,0.229269,16573.2,150.39,15712.1,0.478412,0.984368,0.0173264,34642.1,-0.000837095,1.34425,12.2564,12.3017,117.15,88.5555,1.2331,11.7869,13.6365,115.961,139.755,1.18868,-51.1996 
117,0.65,43.125,117,36876.9,-0.344652,71.5947,11.7342,116.756,-0.0718002,93.0196,72.7289,-1.99484,-0.746526,-0.0216044,-1.89155,-0.34439,-31.8335,19332.6,152.549,18229.6,27565.7,-1.79439,-0.546079,0.37929,-1.69111,-0.143943,1.09991,19377.3,155.03,18274.2,0.479723,0.986192,0.0153871,40392.6,-0.00115659,1.61264,12.1077,12.1735,117.167,89.9046,1.51194,11.5093,13.2343,116.033,141.299,1.13389,-51.3941 
118,0.65,43.275,118,35595.6,-0.360562,69.4905,11.7151,116.724,0.39918,131.609,274.158,-0.714523,0.348454,-4.0894,-4.25412,-1.46973,3.04648,18946.7,177.072,17358.6,28211.5,-0.733706,0.329272,-4.12776,-4.27331,-1.48891,0.599029,18942.5,176.834,17354.3,0.486954,0.983926,0.0184246,38899.9,-0.000993453,1.60407,11.9629,12.0572,117.078,90.0153,1.45282,11.4624,13.1299,116.031,141.295,1.04769,-51.28 
119,0.65,43.21,119,34400.5,-0.0347773,67.1585,11.6173,116.504,-0.0829092,-49.4538,499.643,-0.0098533,1.61611,-2.3808,-2.62477,-1.05153,11.0341,17822.1,157.162,17282.6,25531.6,-0.079332,1.54663,-2.51976,-2.69425,-1.121,0.482353,17806.6,156.303,17267.1,0.472779,0.984871,0.0164014,37663.8,-0.00127791,1.48003,12.0452,12.3744,116.991,90.0386,1.45189,11.5102,13.0879,115.646,141.369,1.34445,-51.3301 
120,0.65,43.325,120,35981.3,-0.0357369,70.3918,11.5928,116.529,-0.0203901,7.02801,2.96632e-11,-0.846813,-2.61938,-8.01445,-3.31619,-0.0441065,-21.5235,18795.4,162.23,17931.4,26569.3,-0.711285,-2.48385,-7.74339,-3.18066,0.0914215,0.447995,18825.6,163.908,17961.5,0.476822,0.984992,0.0165322,39481.3,-0.00112267,1.61153,11.88,12.0611,116.963,90.4555,1.5187,11.4926,12.9272,115.759,141.84,1.20374,-51.3844 
121,0.65,43.175,121,36928.6,-0.0759988,70.8439,11.7835,116.335,0.0314333,-43.1583,500,-2.85119,-1.81864,-7.5422,-2.82278,-2.38464,18.8643,19892.3,174.255,17585.2,27219.3,-2.96998,-1.93742,-7.77976,-2.94157,-2.50342,0.570941,19865.9,172.786,17558.8,0.495922,0.985007,0.0178043,40058.5,-0.000876163,1.62838,12.2281,12.2455,116.744,89.6959,1.47002,11.4664,13.1049,115.467,140.845,1.27654,-51.1488 
