cyc,time,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
52,0.15,43.35,52,37653.3,-0.0498548,72.014,11.772,116.547,-0.00802715,2.04099,500,-1.82027,-1.56664,-1.47368,-1.79222,-2.11245,-35.7353,20771.9,163.99,17344,27597.6,-1.59525,-1.34162,-1.02365,-1.5672,-1.88744,0.861952,20822,166.774,17394.1,0.510028,0.986177,0.0173555,40825.3,-0.000885823,1.7098,12.1973,12.2319,116.837,88.677,1.41855,11.5888,13.3003,115.757,139.545,1.08088,-50.868 
53,0.15,43.1,53,38655.1,-0.329459,74.3599,11.7941,116.703,0.297576,122.664,41.9015,-1.50438,-0.325537,-5.18606,-0.413597,-2.73993,-46.3193,20498.6,186.052,18813.4,29737.8,-1.21272,-0.0338762,-4.60274,-0.121936,-2.44827,0.453327,20563.6,189.661,18878.4,0.486439,0.984116,0.0181704,42273.7,-0.000980147,1.68483,12.1589,12.2745,117.111,89.4897,1.55445,11.5398,13.1495,115.896,140.595,1.21501,-51.1048 
54,0.15,43.225,54,27687,0.0385865,53.7871,11.6659,116.603,-0.0221641,-73.066,4.17875e-12,-2.48833,0.189945,-0.362725,-3.38104,-1.72951,-40.5808,14516,130.084,13854.1,20479,-2.23281,0.445472,0.148328,-3.12551,-1.47398,1.02378,14572.9,133.246,13911,0.476698,0.984251,0.0173386,30570.5,-0.00117152,1.2092,12.1262,12.2134,116.895,89.0123,1.14059,11.6695,13.2595,115.913,140.378,0.981968,-51.3661 
55,0.15,43.15,55,38708.3,-0.0411685,74.2035,11.8053,116.525,0.0263857,4.55264,499.983,-1.59013,0.530807,1.69707,-0.9149,0.0688167,-24.4391,19490.7,202.177,19832.7,28520.4,-1.43625,0.684693,2.00485,-0.761014,0.222703,-1.80406,19525,204.081,19866.9,0.460799,0.982037,0.0185714,42371.9,-0.00109427,1.59438,12.0583,12.4342,116.879,89.6919,1.56944,11.7949,13.5328,115.678,140.964,1.20095,-51.2722 
56,0.25,43.24,56,28985.4,-0.31698,56.2979,11.822,116.557,0.422684,-186.085,5.25281,-2.00092,2.0807,1.81658,-1.15389,-1.8672,-26.6946,14863.5,130.527,14738.8,24226.4,-1.83283,2.24879,2.15276,-0.985801,-1.69911,19.5266,14900.9,132.608,14776.3,0.467207,0.984665,0.0162629,31893.6,-0.000995337,1.21575,12.2728,12.2692,116.738,88.3715,1.19112,11.583,13.4793,115.972,139.931,0.765613,-51.5595 
57,0.25,43.05,57,37188,-0.369538,72.0275,11.8032,116.156,0.258813,89.1844,92.7396,-3.91006,0.343007,0.883951,-1.3266,-1.45386,-28.8188,18940.1,181.687,18880.8,28426.7,-3.7286,0.524471,1.24688,-1.14513,-1.2724,1.28502,18980.5,183.933,18921.2,0.465896,0.983324,0.0175921,40739.9,-0.00112644,1.56974,12.1182,12.2385,116.588,89.7198,1.52438,11.5889,13.5048,115.334,141.052,1.25411,-51.3322 
58,0.25,43.2,58,39823.1,-0.396333,75.2612,12.0907,116.557,1.65789,-194.078,142.024,0.393049,-0.965443,-3.69734,-0.467532,-3.85806,-13.8286,21500.4,191.791,18808,40096.7,0.480123,-0.878369,-3.52319,-0.380457,-3.77098,0.563577,21519.8,192.868,18827.4,0.498474,0.984558,0.0185211,43171.3,-0.000971823,1.69566,12.4768,12.5327,116.845,89.8375,1.50508,11.7081,13.4141,115.662,140.993,1.18335,-51.1554 
59,0.25,43.3,59,37953.3,-0.307426,72.1041,11.9652,116.663,-0.148544,121.226,500,-1.91468,-1.33632,0.611456,-0.433404,-0.644615,-3.93642,19904,173.758,18763.7,28671.2,-1.88989,-1.31153,0.661029,-0.408617,-0.619829,1.18522,19909.5,174.065,18769.2,0.479815,0.984931,0.0167967,41494.1,-0.00109093,1.60239,12.2985,12.3922,117.1,89.9977,1.49294,11.7463,13.4605,115.845,141.399,1.25487,-51.401 
60,0.25,43.25,60,29880.5,-0.307774,58.0711,11.7778,116.478,-0.185784,597.319,472.534,-4.29557,-2.18037,-5.19207,-1.99033,-1.71409,23.4442,15286.4,122.825,15335.8,25877.4,-4.44319,-2.32799,-5.48732,-2.13795,-1.86172,0.662489,15253.5,120.998,15303,0.464311,0.986308,0.0143562,32851.9,-0.00111034,1.27543,12.1595,12.1581,116.84,89.4259,1.25049,11.632,13.2718,115.736,140.772,1.10382,-51.3457 
61,0.25,43.125,61,37789.5,-0.111305,72.2153,11.8318,116.625,0.130077,-36.1675,500,0.346359,-2.05079,-1.51079,-3.49233,-1.68155,-27.199,20007.8,173.847,18456.6,27968,0.517624,-1.87953,-1.16826,-3.32106,-1.51028,0.841301,20046,175.966,18494.8,0.485199,0.984871,0.0172246,41315,-0.00107848,1.63536,12.2339,12.287,116.951,89.3463,1.48407,11.6176,13.4713,115.901,140.593,1.05017,-51.2463 
62,0.25,43.275,62,36900.2,-0.326365,71.5134,11.7256,116.616,-0.0314502,62.2161,7.27503,-1.89783,0.377078,-3.89078,-2.97077,-2.14672,22.4946,19320.5,157.041,18247.1,27360.9,-2.03947,0.235436,-4.17407,-3.11241,-2.28836,0.633174,19288.9,155.288,18215.6,0.479385,0.986107,0.0154612,40236.8,-0.00107426,1.61526,12.1426,12.1375,117.027,89.7005,1.52779,11.4728,13.0688,115.808,140.98,1.21915,-51.2799 
63,0.25,43.21,63,34241.4,-0.0119079,65.7412,11.7509,116.595,-0.0432011,20.8803,499.782,0.274557,0.912397,-4.1729,0.281439,-2.23543,-56.565,17882.1,169.707,17038.9,25177.3,0.630732,1.26857,-3.46055,0.637614,-1.87925,-0.234638,17961.4,174.115,17118.2,0.477096,0.983319,0.018392,37647.3,-0.00105093,1.4866,12.1581,12.1453,117.013,89.249,1.38845,11.6427,13.2817,115.887,140.587,1.12609,-51.3379 
64,0.25,43.325,64,38481,-0.340484,74.5263,11.7338,116.627,-0.945408,-509.164,327.955,0.737028,-1.03253,-5.587,-0.983624,0.431593,-27.9012,20507.6,172.282,18669.3,44137.2,0.912714,-0.856845,-5.23562,-0.807938,0.607279,0.0269105,20546.8,174.456,18708.4,0.488494,0.985359,0.0168875,42061.4,-0.0010684,1.7297,12.0235,12.0895,117.06,89.1714,1.55302,11.5465,13.1047,115.841,140.35,1.21983,-51.1791 
65,0.25,43.175,65,35658.2,-0.332413,69.5523,11.6782,116.626,0.408682,9.65742,16.101,2.31111,-2.51375,-1.47803,-2.04851,-1.26672,-38.8249,18218.7,153.18,18133.8,26569.8,2.55558,-2.26928,-0.989088,-1.80404,-1.02225,0.719732,18273.1,156.205,18188.2,0.466275,0.985261,0.015574,39189.6,-0.000976498,1.56191,11.9578,11.9192,117.028,89.4078,1.50787,11.5581,13.0785,115.836,140.785,1.19252,-51.3767 
66,0.25,43.35,66,40960.6,-0.334613,76.5288,12.1219,116.809,0.366347,-265.8,40.4798,-1.8355,-1.7823,-2.81407,-4.14725,-5.47934,-18.018,21473.1,211.435,20009.5,33368.7,-1.72204,-1.66885,-2.58716,-4.03379,-5.36589,0.831759,21498.4,212.839,20034.8,0.482693,0.98297,0.0191939,44538.3,-0.000937479,1.67926,12.5021,12.5369,117.237,89.2931,1.5586,11.8486,13.6343,115.988,140.406,1.24909,-51.1128 
67,0.25,43.1,67,36282.4,-0.359724,70.8532,11.6989,116.381,0.892748,21.8036,65.2957,0.948526,-4.01165,-3.84038,-1.97066,-1.60268,27.9315,18632.7,156.123,18315.1,27617.1,0.772649,-4.18752,-4.19213,-2.14653,-1.77855,0.636481,18593.5,153.947,18275.9,0.469405,0.985718,0.0152798,39610.8,-0.00107077,1.57526,12.0428,12.0547,116.801,89.6042,1.53302,11.5717,13.0117,115.594,140.942,1.20757,-51.3375 
68,0.25,43.225,68,30752.5,-0.0306338,59.5904,11.6569,116.651,-0.0173602,14.6228,500,-0.822677,0.0116093,2.00652,-1.03783,-3.34664,-74.7746,15581.8,126.654,15693.1,22621.1,-0.351841,0.482445,2.94819,-0.566989,-2.87581,9.0994,15686.7,132.48,15798,0.463358,0.985436,0.0152127,33854.3,-0.000835925,1.3043,12.0388,12.1357,116.999,88.8907,1.26922,11.642,13.3946,115.908,140.119,1.09174,-51.2286 
69,0.25,43.15,69,36071.1,-0.322911,70.8625,11.5736,116.598,-0.505895,216.134,444.964,-3.97414,0.235175,2.11053,2.51192,-3.46954,-23.2206,19445.4,149.886,17158,30257.6,-3.82792,0.381389,2.40296,2.65813,-3.32333,2.40625,19478,151.696,17190.6,0.49629,0.986554,0.0159954,39247.1,-0.00102341,1.68958,11.8615,11.9272,116.918,89.0054,1.45131,11.3974,13.1326,115.878,140.14,1.04001,-51.1348 
70,0.25,43.24,70,29757.9,-0.0864626,57.6348,11.8346,116.302,0.0719919,134.512,500,-3.04182,1.5576,-2.21363,-1.41723,2.03024,32.4919,14587.1,128.171,15981.8,22519.4,-3.24642,1.353,-2.62282,-1.62182,1.82564,0.391798,14541.5,125.639,15936.2,0.44242,0.985105,0.014315,32868.2,-0.00122413,1.21681,12.2863,12.1499,116.529,89.1807,1.27614,11.7886,13.2969,115.485,140.593,1.04426,-51.4122 
71,0.25,43.05,71,38681.7,-0.37803,75.1144,11.7566,116.511,0.58869,334.138,8.41595,3.62413,-1.10679,-2.21335,-0.83491,0.375206,-30.273,19850.5,189.67,19399.6,35151,3.81475,-0.916169,-1.83211,-0.644289,0.565828,2.85434,19893,192.029,19442,0.470825,0.983388,0.0178693,42251.3,-0.000940703,1.65683,12.002,12.2004,116.816,89.3345,1.56542,11.606,13.4574,115.768,140.655,1.04729,-51.3202 
72,0.25,43.2,72,38126.5,-0.407124,73.7348,11.857,116.523,0.304925,-239.459,68.9167,-3.46693,0.739946,-3.72469,2.6949,-1.81464,-29.863,19410.8,175.404,19587,30837.4,-3.27889,0.927986,-3.34861,2.88294,-1.6266,0.246348,19452.7,177.731,19628.9,0.462874,0.984263,0.0164058,42025.9,-0.00130403,1.60059,12.0764,12.3474,117.051,90.7603,1.59485,11.675,13.2481,115.709,142.515,1.34281,-51.7544 
73,0.25,43.3,73,37249.3,-0.313836,72.1474,11.708,116.813,0.210969,-268.377,408.4,-4.18773,2.68938,0.43577,2.6513,2.97247,-7.9334,19803.2,152.22,18078.4,29340.9,-4.13778,2.73933,0.535679,2.70125,3.02242,0.889799,19814.3,152.839,18089.5,0.48783,0.986681,0.0153255,40617.2,-0.000986278,1.67117,11.9587,12.1413,117.212,88.6479,1.45886,11.5966,13.4498,115.993,139.887,1.21871,-51.2393 
74,0.25,43.25,74,30902.6,-0.0218655,59.7329,11.7831,116.385,-0.0372032,114.828,500,2.5774,0.249639,2.25851,-0.0567152,0.509339,-23.6959,15251.5,136.345,16429,23051.4,2.72661,0.398846,2.55693,0.0924917,0.658546,0.602555,15284.7,138.192,16462.3,0.446708,0.984424,0.015228,34216.3,-0.0012468,1.2741,12.2495,12.1288,116.736,89.234,1.31713,11.7733,13.3313,115.561,140.764,1.17495,-51.5296 
75,0.25,43.125,75,36748.6,-0.0245061,71.0933,11.6849,116.691,-0.0117781,7.48859,1.04827,3.12459,-1.4958,-2.69808,-1.30516,-1.89908,-8.4222,19498.7,172.46,17975.4,27045.5,3.17762,-1.44277,-2.59201,-1.25213,-1.84605,0.34468,19510.5,173.117,17987.2,0.485387,0.98471,0.0174203,40195.9,-0.00107469,1.63575,12.0248,12.1479,117.052,89.0704,1.46946,11.5807,13.3001,115.997,140.188,1.05553,-51.1174 
76,0.25,43.275,76,35542.5,-0.354685,69.3068,11.7198,116.36,-0.052152,148.817,12.3219,-2.19331,-0.0737497,-1.61125,-2.51002,2.21905,40.0426,19206.9,173.63,16987.5,26694.3,-2.44545,-0.325888,-2.11552,-2.76215,1.96691,0.627686,19150.8,170.51,16931.3,0.495854,0.984658,0.0182134,38621.8,-0.00118007,1.628,12.0731,12.0331,116.704,90.1207,1.42037,11.473,13.2209,115.605,141.317,1.09879,-51.1959 
77,0.25,43.21,77,34698.3,-0.256227,65.9767,12.0272,116.617,0.241365,-39.4995,0.0673278,-0.784407,0.484964,-5.85483,-2.20768,-0.147522,17.3339,17975.8,167.63,17354.1,26141.8,-0.893554,0.375817,-6.07312,-2.31683,-0.256669,0.337311,17951.5,166.279,17329.8,0.473895,0.984049,0.017368,37880.8,-0.00121974,1.41837,12.3892,12.6271,116.94,89.7594,1.3452,11.9147,13.7434,115.766,141.184,1.17407,-51.4243 
78,0.25,43.325,78,36695.4,-0.0341376,71.8241,11.5461,116.585,-0.0110229,-20.9419,9.20374e-12,1.41511,-2.01759,-1.29107,1.54365,-1.56069,21.5791,18593.3,169.952,18722.4,27003.7,1.27923,-2.15346,-1.56282,1.40777,-1.69657,0.426666,18563,168.27,18692.1,0.463392,0.984384,0.0163125,40058.9,-0.00105404,1.59696,11.8243,12.0427,116.989,89.4758,1.55018,11.5341,13.2515,115.822,140.741,1.16665,-51.2651 
79,0.25,43.175,79,38696.2,0.00646875,73.5922,11.8277,116.512,-0.0863724,-2.41744,500,-1.64094,-4.61701,-4.75672,-2.44812,-1.12408,83.4879,20774.3,205.045,18297.7,28342.1,-2.16664,-5.14271,-5.80813,-2.97382,-1.64978,0.672617,20657.2,198.54,18180.6,0.496986,0.983459,0.0197198,41564.9,-0.000801098,1.6928,12.183,12.3517,116.754,89.4092,1.45857,11.6897,13.5254,115.807,140.344,0.947541,-50.9347 
80,0.25,43.35,80,38550.1,-0.0434877,73.5024,11.809,116.525,0.0656374,2.39675,497.813,-0.915136,-0.635675,2.87016,-0.805087,-0.122955,-6.50641,20342.6,180.36,18746,28261.1,-0.874167,-0.594706,2.9521,-0.764118,-0.0819863,-3.63349,20351.8,180.867,18755.1,0.485489,0.984686,0.0174545,41920.1,-0.00102853,1.63575,12.234,12.5087,116.874,89.0812,1.51585,11.5629,13.4869,115.775,140.597,1.09901,-51.5156 
81,0.25,43.1,81,38072.8,-0.336165,73.1372,11.8287,116.645,0.354137,-241.27,176.518,-3.88949,2.08817,3.76788,3.04735,0.108277,24.0517,20101.2,162.599,18705,30944,-4.04094,1.93672,3.46499,2.8959,-0.04317,0.177646,20067.5,160.724,18671.3,0.483094,0.986178,0.0156095,41539.5,-0.00116564,1.6492,12.1747,12.3271,117.014,89.9472,1.51513,11.5879,13.3996,115.891,141.299,1.12355,-51.3515 
82,0.25,43.225,82,33214.5,-0.0218632,62.8215,12.0155,116.604,-0.011153,231.204,9.51629e-06,-0.96702,-4.11302,-2.03043,-0.344392,-1.0087,95.5252,17370.3,159.708,16462.3,24656.2,-1.56852,-4.71452,-3.23343,-0.945889,-1.61019,0.732167,17236.3,152.265,16328.3,0.478602,0.984776,0.0168879,36013.9,-0.0010503,1.37392,12.4057,12.5405,116.998,88.9217,1.28324,11.9106,13.6011,115.689,140.248,1.30879,-51.326 
83,0.25,43.15,83,35266.3,-0.379169,70.1809,11.5279,116.639,0.113691,137.041,1.78179,1.99592,-0.54507,-1.20642,2.18963,1.2509,-25.6775,18483.9,153.128,17568.9,26844,2.1576,-0.383385,-0.883055,2.35131,1.41258,1.1897,18520,155.128,17604.9,0.477742,0.985553,0.0159728,38765.6,-0.00108298,1.61391,11.798,11.865,116.947,89.5112,1.48586,11.3305,13.1451,115.968,140.774,0.978768,-51.2625 
84,0.35,43.24,84,33741.6,0.0121109,63.671,11.9882,116.624,-0.0302902,-33.9842,2.37161e-11,-0.444702,0.266098,2.41086,-0.639388,0.849555,-25.6631,17289.1,154.312,17133.2,24881.4,-0.283109,0.427692,2.73405,-0.477794,1.01115,0.198693,17325.1,156.311,17169.2,0.467365,0.984456,0.0164942,37069.7,-0.00112981,1.36691,12.4363,12.5137,116.991,89.7018,1.35315,11.8534,13.4958,115.85,141.154,1.14101,-51.4527 
85,0.35,43.05,85,38417.7,-0.0805681,74.2651,11.7001,116.577,0.0425145,-34.7212,500,1.59397,-0.750159,2.87285,-1.25412,-3.49021,-0.274484,20246.4,173.37,18924.6,28333.8,1.5957,-0.74843,2.8763,-1.2524,-3.48848,3.82737,20246.8,173.392,18925,0.481945,0.985234,0.0165973,42010.5,-0.00117316,1.68295,12.1035,12.2248,117.007,89.9,1.56627,11.492,13.2273,115.771,141.207,1.23652,-51.3068 
86,0.35,43.2,86,33795.6,-0.403085,63.6706,12.2474,116.367,-0.432588,2307.35,434.677,4.44688,0.85707,1.70682,-4.6263,-1.00671,39.2389,18581.8,167.334,15765.7,57877.6,4.1998,0.609993,1.21266,-4.87337,-1.25379,12.5819,18526.8,164.277,15710.7,0.506278,0.98472,0.0188977,36594,-0.00102433,1.44535,12.5372,12.6033,116.647,88.6157,1.21008,11.9455,13.8367,115.409,139.876,1.23802,-51.2607 
87,0.35,43.3,87,40036.1,-0.103572,74.8865,12.1214,116.397,-0.0487999,223.846,499.307,3.05473,4.28326,-1.84896,0.606952,1.64277,-13.1403,21293.1,224.923,19087.5,29905.1,3.13747,4.366,-1.68348,0.689693,1.72552,1.20442,21311.5,225.947,19106,0.492372,0.981784,0.0213203,43283.4,-0.000722988,1.648,12.4921,12.6292,116.67,89.1128,1.47573,11.9037,13.7011,115.583,140.339,1.08749,-51.2265 
88,0.35,43.25,88,35367.2,-0.290518,67.5496,11.9153,116.536,-0.0365092,253.233,0.0211605,0.335372,-1.18898,-3.7286,0.93797,-0.469468,10.0525,18679.8,177.016,17047.2,26502.3,0.272074,-1.25228,-3.85519,0.874672,-0.532766,0.14205,18665.7,176.233,17033.1,0.487944,0.983746,0.0187028,38253.8,-0.000737776,1.54398,12.1438,12.142,116.791,89.3511,1.33656,11.8611,13.6257,115.776,140.696,1.01471,-51.3446 
89,0.35,43.125,89,38018.7,-0.33331,73.326,11.7778,116.3,0.216223,-168.658,84.7694,0.0606851,-1.69391,-0.445686,-4.74383,-1.9955,-74.0739,19485.1,193.269,18997.9,29300.9,0.527109,-1.22749,0.487161,-4.27741,-1.52907,1.08093,19589,199.041,19101.8,0.471387,0.982529,0.0188333,41556.1,-0.000977727,1.6316,12.0931,12.1215,116.599,89.0884,1.56606,11.5907,13.2398,115.522,140.209,1.07702,-51.1202 
90,0.35,43.275,90,38960,-0.357532,74.694,11.8726,116.817,0.220811,-22.8544,50.3245,2.79386,0.537489,-2.05909,2.50566,-2.23758,-14.5102,20061.1,192.731,19426.3,29033,2.88523,0.628855,-1.87635,2.59702,-2.14622,1.8984,20081.5,193.862,19446.6,0.473117,0.983387,0.0180327,42445.1,-0.000973393,1.63032,12.1862,12.4091,117.198,89.4373,1.54602,11.6833,13.5327,116.059,140.93,1.13876,-51.4926 
91,0.35,43.21,91,29884.3,-0.350644,57.123,12.0598,116.527,-0.313791,870.575,325.965,-2.07778,-2.41484,-4.62729,0.745692,-3.46998,51.9206,15368.2,126.741,15245.4,31318.6,-2.40471,-2.74177,-5.28115,0.418761,-3.79691,0.617468,15295.4,122.695,15172.6,0.467123,0.986156,0.0146778,32743.9,-0.0010607,1.24337,12.3217,12.3339,116.786,89.5475,1.19638,11.9546,13.4244,115.818,140.903,0.967923,-51.3558 
92,0.35,43.325,92,38486.1,-0.0816243,73.674,11.8857,116.447,0.0373592,3.17244,500,-2.14886,-0.679003,0.968859,-2.30613,-1.31467,47.9838,19399.2,198.761,19744.5,28509.8,-2.451,-0.981144,0.364577,-2.60827,-1.61681,1.04999,19331.9,195.022,19677.2,0.460715,0.982652,0.0179299,41960.7,-0.00116104,1.57054,12.2701,12.5507,116.864,90.2741,1.58466,11.6408,13.3307,115.604,141.701,1.26022,-51.4269 
93,0.35,43.175,93,37213.4,-0.348788,71.6214,11.8347,116.825,0.164741,-325.53,497.387,0.16722,-1.15981,-1.79406,-1.62312,-0.822235,-33.5648,19344.3,163.138,18650.3,29338.5,0.378569,-0.948463,-1.37136,-1.41178,-0.610886,0.654038,19391.4,165.754,18697.4,0.474193,0.985262,0.016068,40893.4,-0.00116355,1.61106,12.1542,12.1421,117.258,90.3503,1.51078,11.6147,13.3611,116.061,141.865,1.19685,-51.5148 
94,0.35,43.35,94,38028.6,-0.0872485,72.6803,11.836,116.552,0.00348341,12.3683,500,-1.22026,-1.51338,-1.66151,2.69771,-2.31385,-18.4708,19701,160.274,18956.7,28005.3,-1.10395,-1.39707,-1.4289,2.81401,-2.19755,0.568759,19726.9,161.713,18982.6,0.474697,0.985857,0.0154505,41556.9,-0.00114017,1.63503,12.2912,12.0813,116.956,90.1258,1.56022,11.6467,13.1569,115.799,141.568,1.15635,-51.4424 
95,0.35,43.1,95,38424.7,-0.073794,73.3101,11.8413,116.706,0.0339658,-21.6293,500,1.68917,3.4108,1.25767,-0.952898,-5.54981,14.1399,20481,190.378,18584.6,28283.1,1.60013,3.32176,1.0796,-1.04193,-5.63884,2.58932,20461.1,189.277,18564.7,0.489377,0.984069,0.018435,41810.6,-0.000989477,1.65436,12.1874,12.4642,117.097,89.7647,1.49392,11.6603,13.3946,115.951,141.073,1.1463,-51.3082 
96,0.35,43.225,96,29686,-0.384371,57.5438,11.9633,116.584,-0.210887,649.511,382.806,-1.39362,0.40201,-0.0381614,-1.64831,-1.79133,-83.9512,14787.7,113.134,15797.9,26869.1,-0.865005,0.930628,1.01908,-1.11969,-1.26272,1.78529,14905.5,119.676,15915.7,0.448845,0.986144,0.0136622,33208.5,-0.00133158,1.20314,12.3411,12.3883,116.93,89.8152,1.24031,11.8148,13.5354,115.898,141.528,1.03173,-51.7127 
97,0.35,43.15,97,37808.4,-0.26098,73.1139,11.7587,116.609,1.81346,-1397.65,480.142,0.215236,1.91634,1.22854,1.98901,-1.60816,38.1138,20273,183.413,18108.6,110496,-0.0247561,1.67635,0.748552,1.74902,-1.84815,0.674686,20219.6,180.443,18055.1,0.493365,0.984623,0.0180772,40983,-0.000957496,1.67003,12.1025,12.2986,116.978,89.3904,1.51317,11.5157,13.0882,115.767,140.636,1.21074,-51.2452 
98,0.35,43.24,98,33740.9,-0.224119,64.1563,11.9221,116.758,-0.248449,225.987,500,0.977368,-2.31676,1.00292,0.370423,-3.86032,-50.2692,17543.2,158.865,16887.3,26727,1.2939,-2.00023,1.63598,0.686954,-3.54379,1.8489,17613.7,162.782,16957.8,0.474568,0.984084,0.0173755,37115.2,-0.00106842,1.40045,12.3485,12.4654,117.144,89.8464,1.31423,11.7639,13.7614,116.014,141.319,1.12944,-51.473 
99,0.35,43.05,99,39047.6,-0.122607,74.5591,11.8619,116.821,0.0254271,-51.5819,500,4.19035,-2.49913,-0.6109,-1.33367,-3.307,-56.7714,20230,194.699,19495.7,28833.2,4.54782,-2.14166,0.104048,-0.976195,-2.94953,1.07351,20309.7,199.123,19575.3,0.474289,0.983132,0.0183934,42821.3,-0.00113651,1.63674,12.2466,12.3959,117.226,90.3546,1.55082,11.6991,13.5499,115.994,141.998,1.2326,-51.6429 
100,0.35,43.2,100,30406.8,0.0303073,58.9977,11.6177,116.862,-0.0503272,-13.1076,0.670796,2.03124,-1.18083,-4.77535,-1.76322,-2.76838,-71.7376,15851.4,132.018,15196.4,22334.1,2.48295,-0.729113,-3.87192,-1.31151,-2.31666,0.326184,15952.1,137.608,15297,0.475562,0.985128,0.0163011,33543.6,-0.000958309,1.33206,12.0699,12.0829,117.212,89.7482,1.25857,11.5778,13.1542,116.104,141.151,1.10811,-51.4032 
101,0.35,43.3,101,37686.3,-0.0694194,72.8311,11.7059,116.544,0.0449406,-31.9861,500,1.7484,1.02319,-5.90109,-0.119708,-1.80793,13.7976,19766.5,189.231,18542.3,27800.2,1.66152,0.936313,-6.07485,-0.206588,-1.89481,-0.0889927,19747.1,188.156,18522.9,0.481068,0.983599,0.0183684,41048.5,-0.00105655,1.63402,12.0314,12.3239,117.01,90.0331,1.52943,11.6235,13.1759,115.723,141.143,1.287,-51.1095 
102,0.35,43.25,102,35682.9,-0.400824,69.5377,11.7999,116.604,1.31162,-45.9649,9.3173,1.05093,-0.807951,0.11651,0.964923,-2.86461,50.1349,18539.7,132.493,18000.6,28673.8,0.735243,-1.12364,-0.514863,0.649237,-3.18029,0.850083,18469.4,128.586,17930.3,0.472493,0.987963,0.0130383,39089.2,-0.00134599,1.55698,12.1199,12.1148,116.938,89.8327,1.46259,11.6549,13.3385,115.875,141.294,1.06314,-51.4615 
103,0.35,43.125,103,36603.7,-0.0555164,71.4989,11.6095,116.541,-0.00567503,5.43149,274.882,-1.30182,0.173338,-4.14532,0.680673,1.06005,-38.3535,18648.1,168.232,18583.4,27022.5,-1.06031,0.41484,-3.66231,0.922175,1.30155,-0.757294,18701.9,171.221,18637.2,0.465978,0.984231,0.0166419,40134.7,-0.00110025,1.57065,12.0213,12.133,116.927,90.1203,1.54072,11.4984,13.252,115.78,141.698,1.14711,-51.5779 
104,0.35,43.275,104,36892.3,-0.096733,71.5203,11.7049,116.556,0.0783947,5.01699,500,-0.180396,-1.48862,-1.75391,-0.591474,-1.36509,-9.75185,19279.8,166.402,18349.7,27264.4,-0.118992,-1.42722,-1.63111,-0.53007,-1.30368,0.674499,19293.5,167.162,18363.4,0.477427,0.985064,0.0164921,40411.4,-0.00115433,1.63768,12.0791,11.9925,116.985,90.0017,1.53422,11.5239,13.0603,115.79,141.486,1.19581,-51.4842 
105,0.35,43.21,105,31075.3,-0.325583,59.4451,11.9762,116.448,0.153398,183.118,400.391,-0.876702,-3.86251,-2.08046,-1.74017,-2.69865,15.3113,16545.4,155.536,15133.1,24089.9,-0.973113,-3.95893,-2.27328,-1.83658,-2.79506,0.807951,16523.9,154.343,15111.6,0.487398,0.983917,0.018467,33902.3,-0.00105377,1.32277,12.4122,12.3928,116.801,89.4438,1.19967,11.7053,13.6719,115.579,140.658,1.22272,-51.2146 
106,0.35,43.325,106,38360.3,-0.0856017,73.6104,11.7766,116.53,0.0397561,-22.9848,500,-2.12911,-4.24345,0.967991,-0.348041,-3.68203,63.9123,20405.2,177.314,18474.6,28249.6,-2.53155,-4.64589,0.163113,-0.75048,-4.08447,1.01377,20315.6,172.334,18385,0.490024,0.985372,0.0169741,41458.3,-0.00100791,1.66421,12.1486,12.4319,116.939,89.7892,1.49829,11.6396,13.3465,115.72,141.084,1.21899,-51.2945 
107,0.35,43.175,107,39022.1,-0.0647335,73.668,11.9164,116.714,-0.0782766,-79.0837,499.99,-1.24163,0.457267,-3.26973,-1.51691,-4.79246,3.07388,20255,160.8,19381,28778.7,-1.26098,0.437912,-3.30844,-1.53626,-4.81182,0.684297,20250.7,160.561,19376.7,0.476107,0.986315,0.0150347,42533.8,-0.000910162,1.65022,12.2417,12.281,117.066,89.9684,1.55414,11.7788,13.2613,115.978,141.529,1.08742,-51.5607 
108,0.35,43.35,108,37944.7,-0.361464,73.2414,11.8131,116.286,0.0644149,405.177,399.089,-1.46517,1.48137,-0.924222,-2.95158,0.134703,-16.879,20719.9,152.65,17815.5,29015,-1.35888,1.58766,-0.711656,-2.84529,0.240986,0.769481,20743.5,153.965,17839.2,0.502769,0.987178,0.0156499,41258.6,-0.000989734,1.72321,12.2554,12.077,116.645,89.9965,1.51396,11.4288,12.929,115.443,141.292,1.20205,-51.2953 
109,0.35,43.1,109,37061,-0.389594,72.3321,11.7403,116.827,0.120883,-14.2625,150.315,0.577142,3.53486,-2.02614,-1.38572,-1.17475,-45.2564,19388.7,162.935,18341.9,27700.5,0.86211,3.81982,-1.45621,-1.10075,-0.889781,2.17893,19452.2,166.462,18405.4,0.478901,0.985245,0.0163873,40618.4,-0.00115316,1.6212,12.0016,12.2294,117.143,90.3643,1.5052,11.6303,13.2668,116.021,141.782,1.12275,-51.4172 
