cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
100,0.07,0.8,43.1776,100,6971.53,-0.0231873,20.6288,8.81103,121.972,0.0376839,-46.0388,500,-0.678626,-0.798969,-3.8085,-3.90232,-2.3419,-252.223,5266.21,1.00527,3517.51,5973.39,0.909555,0.789212,-0.632135,-2.31414,-0.753719,0.684127,5467.11,19.2694,3718.42,0.588046,0.99387,0.00945577,9297.08,-0.0016501,0.807303,9.44179,8.43228,122.082,82.3549,0.544115,9.04688,8.95307,121.452,129.999,0.630492,-47.6439 
101,0.07,0.8,43.2176,101,5876.03,-0.099919,17.5675,-8.86683,122.035,-0.516188,-249.328,499.984,0.0922942,-0.859216,-0.420644,-1.13418,-1.29677,-156.498,4479.2,0.0415314,2974.74,9260.36,1.07772,0.126213,1.55021,-0.148749,-0.31134,0.324249,4603.86,11.374,3099.4,0.590523,0.995695,0.00671464,7796.24,-0.00144181,0.680934,9.29652,8.65075,122.121,81.6817,0.439054,9.14778,9.27869,121.681,129.165,0.439694,-47.4829 
102,0.07,0.8,43.0276,102,9070.84,0.0231144,24.5328,9.03566,121.544,-0.0917211,-118.703,500,-0.414139,-3.1236,0.946375,-0.247251,-2.97398,-195.198,6296.61,13.9002,4260.96,7570.53,0.81497,-1.89449,3.40459,0.981858,-1.74487,-1.17956,6452.09,28.0349,4416.45,0.586499,0.992453,0.0115583,11001,-0.00128766,0.930813,9.34211,8.78578,121.781,81.545,0.611954,9.22417,9.32582,120.969,129.06,0.811698,-47.5147 
103,0.07,0.8,43.2376,103,6310.84,-0.143911,18.9373,8.98968,121.97,-0.0414738,133.721,500,-4.02668,-0.799325,-2.74765,-2.1942,-1.55516,-203.236,4801.16,13.6486,3294.38,5722.41,-2.74696,0.480395,-0.188213,-0.914479,-0.275442,0.94836,4963.04,28.3654,3456.27,0.582312,0.990097,0.0148929,8522.99,-0.0016802,0.727461,9.41509,8.65339,122.011,81.5067,0.474261,9.30733,9.37879,121.443,128.894,0.568427,-47.3876 
104,0.07,0.8,43.2276,104,6130.93,-0.282476,18.6288,8.86835,121.935,-0.00347276,81.2264,98.9065,-0.932914,0.100135,-1.82048,-1.73472,-0.97483,-224.969,4544.41,11.5849,3239.32,5387.2,0.483657,1.51671,1.01267,-0.318149,0.44174,0.677148,4723.6,27.8754,3418.52,0.572928,0.989778,0.0147987,8244.67,-0.00153472,0.700299,9.21887,8.63301,122.098,81.3022,0.46892,9.11974,9.51918,121.505,128.707,0.592743,-47.4044 
106,0.07,0.8,43.1676,106,6738.79,-0.0103052,20.4293,-8.61845,121.909,0.012405,-5.28895,8.04852e-11,1.91055,-0.131502,-0.408073,-1.07601,-0.863582,-255.108,5128.76,-2.3372,3403.92,5733.76,3.5169,1.47485,2.80462,0.530342,0.742765,0.690762,5331.97,16.1358,3607.12,0.589343,0.994732,0.00817297,9047.3,-0.00161413,0.814194,8.96549,8.55269,121.943,81.6441,0.500207,9.25535,9.19359,121.332,129.206,0.610839,-47.5617 
107,0.07,0.8,43.2576,107,6731.01,-0.309657,20.1335,9.00605,121.989,-0.152415,605.813,124.91,-0.732178,-1.35597,0.627811,-0.939954,-1.20492,-212.565,5017.48,5.3808,3455.03,8908.48,0.606287,-0.0175079,3.30474,0.398511,0.133545,0.253263,5186.79,20.7731,3624.35,0.581488,0.99304,0.0104478,8919.87,-0.00157081,0.777518,9.38012,8.41663,122.177,82.2315,0.506303,9.08911,9.32524,121.389,129.855,0.78846,-47.6231 
108,0.07,0.8,43.3976,108,8586.67,-0.297059,24.0097,9.1714,121.971,0.110232,227.219,107.864,-2.11137,0.196739,-1.29313,0.950409,-0.892611,-197.836,6145.69,18.6579,4124.76,7983.68,-0.865647,1.44246,1.19831,2.19613,0.353112,0.722893,6303.27,32.9837,4282.34,0.588316,0.990926,0.0139899,10714.1,-0.00149141,0.918232,9.35231,8.73386,122.157,81.2985,0.584509,9.29873,9.37106,121.48,128.696,0.67707,-47.3977 
109,0.07,0.8,43.3476,109,7925.41,-0.0258067,23.0492,8.75699,121.88,0.00462444,-10.5973,500,-4.10177,-0.719983,-0.356057,-2.1249,-2.11963,-247.26,5773.37,19.2967,3871.97,6572.21,-2.54484,0.83695,2.75781,-0.567965,-0.562695,35.1571,5970.32,37.2015,4068.92,0.587554,0.989213,0.0165631,10161.3,-0.00144902,0.900238,9.09169,8.51101,122.093,81.946,0.586221,8.89896,9.12139,121.289,129.591,0.804426,-47.6452 
110,0.07,0.8,43.1576,110,8570.58,-0.0281553,23.2515,9.21732,121.874,0.00541898,51.8356,499.994,-4.65591,-1.74525,-2.26861,0.196939,-2.02489,-187.834,5977.18,22.55,4205.37,6985.86,-3.47317,-0.562507,0.0968691,1.37968,-0.842148,1.02848,6126.79,36.1515,4354.98,0.577323,0.98978,0.0150613,10612.4,-0.001423,0.864395,9.51568,8.82148,122.108,81.6727,0.580236,9.49859,9.47667,121.198,129.394,0.910827,-47.7208 
