cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
34,0.26,0.5,43.3009,34,21205,-0.013457,43.8418,10.9486,118.067,-0.0201803,-1.41438,3.54582e-08,1.23506,-0.0407356,0.826921,1.21224,1.9079,-32.1209,5317.22,3006.77,4368.27,15626.7,1.43732,0.161521,1.23143,1.4145,2.11016,0.806224,5320.25,3014.05,4371.3,0.514171,0.502155,0.5595,10347.3,-0.000641926,1.15522,11.2849,10.9041,118.345,85.9011,0.943516,10.8287,12.3938,117.394,135.98,0.951608,-50.0787 
35,0.26,0.5,43.2109,35,13686.9,0.000846389,28.3552,11.198,117.652,-0.00605242,3.86638,1.34265e-11,1.34111,-1.48084,5.73397,-0.707738,0.0984546,-67.8585,3495.74,1975.48,2801.34,10337.2,1.7684,-1.05356,6.58854,-0.280451,0.525741,0.127192,3502.15,1990.86,2807.75,0.520296,0.501298,0.566379,6731.06,-0.000843734,0.75376,11.5981,10.9709,117.92,85.8385,0.59577,11.1937,12.5266,116.881,135.786,1.03883,-49.9476 
36,0.26,0.5,43.2509,36,23120.4,-0.207805,47.7805,11.0554,117.985,-0.348626,186.566,500,2.15443,1.24432,-0.363496,0.454389,0.722454,-69.2564,5774.66,3264.4,4686.52,19313.1,2.59052,1.68041,0.508682,0.890478,1.15854,0.925508,5781.2,3280.1,4693.06,0.517184,0.50178,0.56284,11178.2,-0.000484903,1.25483,11.1558,10.9373,118.255,86.1481,1.00519,10.8874,12.5154,117.363,136.286,0.892084,-50.1377 
37,0.26,0.5,43.2209,37,15789.8,-0.012047,33.6747,10.912,117.874,-0.0267779,-19.9031,42.9849,0.882438,0.541133,0.203811,-0.238909,-1.05413,-80.7563,4173.53,2260.16,3281.04,11979.3,1.39094,1.04963,1.22081,0.269592,-0.545631,0.639383,4181.16,2278.47,3288.67,0.525065,0.511865,0.560681,7963.13,-0.000901965,0.913009,11.1256,10.8686,118.085,85.5271,0.711267,10.8255,12.4192,117.315,135.78,0.770435,-50.2529 
38,0.26,0.5,43.3509,38,19841.1,-0.240929,41.7954,-10.9586,117.963,0.249226,851.621,31.3882,-0.153452,4.70995,4.43922,-1.71092,-0.868969,-46.6969,5325.36,2846.73,3925.51,21819.3,0.140586,5.00399,5.02729,-1.41688,-0.57493,0.385421,5329.77,2857.31,3929.92,0.541138,0.515947,0.572528,9849.18,-0.000690581,1.16459,11.147,10.8638,118.148,85.4429,0.848763,10.7692,12.2215,117.305,135.469,0.84381,-50.026 
39,0.26,0.5,43.2009,39,12356.4,-0.221302,26.0195,11.2822,118.116,0.053235,282.581,282.944,1.52759,0.369065,0.606783,-0.635531,-1.15731,-75.7523,3011.56,1834.6,2572.07,10045.9,2.00459,0.846057,1.56077,-0.158539,-0.680316,0.563123,3018.72,1851.77,2579.22,0.504396,0.482276,0.56944,5984.82,-0.000851274,0.64241,11.6029,11.3857,118.361,85.7289,0.546116,11.2058,12.808,117.425,136.022,0.935476,-50.2932 
40,0.26,0.5,43.2309,40,19501.8,-0.0529614,41.0751,10.9276,117.777,-0.172034,-460.301,499.99,-0.713056,-1.58551,1.14697,-4.85558,0.100467,-6.95802,5245.18,2743.12,4056.28,17189.4,-0.669244,-1.5417,1.2346,-4.81177,0.14428,1.21875,5245.84,2744.7,4056.94,0.529277,0.522023,0.554816,9911.32,-0.000779971,1.15001,11.097,10.632,117.848,86.1706,0.873342,10.8414,12.0553,117.135,136.195,0.713239,-50.024 
41,0.26,0.5,43.0509,41,24203.9,-0.283785,50.1288,11.1299,117.942,0.0935664,43.1089,260.521,3.36258,4.87853,-3.81993,-2.08682,2.15175,-12.5676,6174.66,3482.57,4749.83,18293.7,3.44171,4.95767,-3.66166,-2.00768,2.23089,1.7381,6175.84,3485.42,4751.02,0.530593,0.503111,0.57472,11639.5,-0.000668834,1.33766,11.239,11.0259,118.192,85.9656,1.01507,10.9355,12.6253,117.233,136.044,0.959001,-50.0786 
42,0.26,0.5,43.1009,42,22161.3,-0.146151,45.7704,11.0898,117.741,-0.12253,-111.413,484.47,3.38177,-0.361779,-2.28773,1.77514,-2.6561,13.1512,5415.39,3165.22,4735.88,16968,3.29896,-0.444589,-2.45335,1.69233,-2.73891,-2.80034,5414.15,3162.24,4734.64,0.498587,0.49453,0.551636,10859,-0.000704304,1.17863,11.1919,10.9323,118.104,86.4946,1.02057,10.9469,12.2766,117.13,136.553,0.973461,-50.0588 
43,0.26,0.5,43.2409,43,22141.2,-0.0983393,45.7792,10.9842,117.768,-0.0283266,-15.2839,2.32135e-07,2.46558,-2.54436,-3.35238,-2.01705,-2.47781,16.0343,5723.85,3178.68,4373.65,16383.5,2.36462,-2.64533,-3.55431,-2.11801,-2.57877,0.583404,5722.34,3175.05,4372.14,0.532296,0.507359,0.572236,10750.3,-0.000597612,1.24643,11.1589,10.9641,118.055,85.7817,0.953857,10.8357,12.3012,117.085,135.579,0.970396,-49.797 
44,0.26,0.5,43.4009,44,19710.8,-0.251731,41.5689,10.9864,118.093,0.308214,-61.6865,1.374,-0.0433,-1.49955,4.28639,-3.46521,1.05429,-46.5542,5144.22,2814.97,4070.87,15485.8,0.249839,-1.20641,4.87266,-3.17207,1.34743,-1.32981,5148.62,2825.52,4075.27,0.52349,0.510103,0.560863,9835.17,-0.000699956,1.12379,11.1084,10.7871,118.353,85.9686,0.877056,10.7662,12.3498,117.423,136.137,0.930173,-50.1687 
45,0.26,0.5,43.1809,45,15810.6,-0.247818,33.5985,11.058,117.565,0.0453719,-14.2013,181.852,2.58703,-2.09976,-1.34134,-0.368422,0.829627,-28.8655,3780.16,2286.25,3600.82,12115.6,2.76879,-1.918,-0.97782,-0.186664,1.01139,2.40151,3782.88,2292.8,3603.54,0.477218,0.485279,0.539608,7926.96,-0.000922395,0.819065,11.2166,11.1052,117.837,86.0426,0.76591,10.9609,12.4527,116.941,136.556,0.896378,-50.5131 
46,0.26,0.5,43.1709,46,15998.7,-0.0491701,33.9361,10.9233,117.878,-0.0291808,-4.52253,1.45093e-07,-1.88149,-2.75815,-0.423133,-2.132,4.70159,-34.8576,4104.16,2319.99,3366.6,12071.6,-1.66201,-2.53867,0.0158452,-1.91251,4.92108,1.01347,4107.45,2327.89,3369.9,0.514536,0.502056,0.559958,7982.84,-0.000795772,0.890714,11.0631,11.1299,118.192,86.0726,0.729351,10.8259,12.3404,117.137,136.201,1.0551,-50.128 
47,0.26,0.5,43.1509,47,18653.7,-0.01995,38.0223,11.1203,117.785,0.00618485,-50.4243,500,-1.16755,1.12236,-0.201634,0.853511,2.49821,12.7248,4872.19,2634.23,3582.32,13774.4,-1.24768,1.04223,-0.361883,0.773386,2.41808,1.13791,4870.99,2631.34,3581.12,0.541866,0.514043,0.575109,8989.27,-0.000543161,1.06001,11.2098,10.8852,118.047,86.0692,0.767104,11.0941,12.5493,117.018,136.123,1.02875,-50.054 
48,0.26,0.5,43.0009,48,18563.2,-0.0215293,39.0486,10.8579,117.766,-0.0438096,-7.64749,65.1655,3.08181,1.16372,-2.47803,-2.09487,2.65105,-0.734339,4757.5,2625.7,4050.51,13813,3.08644,1.16835,-2.46878,-2.09024,2.65567,2.0499,4757.57,2625.87,4050.58,0.505278,0.508676,0.544249,9415.74,-0.000711151,1.04438,11.0128,10.7445,118.078,86.3593,0.87658,10.8298,11.9862,117.1,136.555,0.978096,-50.1952 
49,0.26,0.5,43.1609,49,20736.8,0.033714,42.1715,11.061,118.074,-0.102278,-45.9631,8.15818e-12,2.51275,5.03296,0.756702,-1.78609,2.55452,-24.8517,5153.53,2975.25,4153.43,15337.9,2.66923,5.18944,1.06967,-1.62961,2.71101,0.893137,5155.88,2980.88,4155.78,0.51896,0.497076,0.56921,9935.03,-0.000527382,1.11548,11.2498,11.0482,118.411,85.3709,0.884687,10.9766,12.6467,117.433,135.413,0.978175,-50.0419 
50,0.26,0.5,43.1909,50,12760,-0.0377126,26.3964,11.3764,118.218,-0.0248803,49.313,500,1.50334,-0.12891,2.16402,-4.20792,1.37501,-85.7182,3047.66,1887.61,2688.72,9815.52,2.04309,0.410834,3.24351,-3.66817,1.91476,0.177613,3055.76,1907.05,2696.82,0.496298,0.477978,0.565716,6157.1,-0.000961913,0.649788,11.6852,11.3406,118.414,85.761,0.561884,11.4288,13.0218,117.524,136.132,0.889706,-50.3706 
51,0.26,0.5,43.3009,51,20380.4,-0.0782133,43.1412,10.8109,118.053,0.0714133,-15.5946,4.2682e-12,5.05803,1.6019,-2.16671,-1.81502,-0.954067,-35.4455,5315.4,2972.84,4149.76,15219,5.28122,1.82509,-1.72033,-1.59183,-0.730876,1.5616,5318.75,2980.87,4153.1,0.526879,0.504851,0.569367,10094.8,-0.000763306,1.16314,11.0112,10.9116,118.235,85.0917,0.890117,10.8119,12.5323,117.461,135.176,0.773689,-50.0839 
52,0.26,0.5,43.2109,52,14358.2,-0.217194,30.1702,11.1538,118.172,-0.00105476,85.9207,226.907,-0.0991809,0.269073,0.975285,-2.41451,2.25748,-71.812,3534.15,2088.11,3052.05,10957.5,0.353,0.721254,1.87965,-1.96233,2.70966,0.492156,3540.93,2104.39,3058.83,0.501649,0.490189,0.55895,7058.59,-0.000904357,0.755942,11.556,11.1988,118.562,85.7782,0.654689,11.0481,12.5378,117.367,135.976,1.19574,-50.1979 
53,0.26,0.5,43.2509,53,17845.8,-0.0667395,37.7884,-10.8949,118.04,-0.0080064,17.5872,0.00032239,4.49891,1.22874,-1.90816,0.385024,1.2699,-18.12,4618.38,2512.98,3833.83,13406.9,4.61301,1.34284,-1.67996,0.499121,1.384,1.27277,4620.09,2517.09,3835.54,0.511583,0.511921,0.547284,9030.96,-0.000840623,1.01029,11.1584,10.7779,118.36,85.7047,0.829393,10.7325,12.2307,117.319,136.071,1.04117,-50.3662 
54,0.26,0.5,43.2209,54,18815.2,-0.24037,39.094,-11.1514,118.012,0.0381968,101.513,383.656,6.01214,2.11017,7.69594,-1.73461,-0.616865,-44.1423,4764.94,2686.05,3894.91,14317.9,6.29009,2.38812,8.25184,-1.45666,-0.338913,0.454765,4769.11,2696.05,3899.08,0.515409,0.502689,0.560196,9253.05,-0.000806936,1.03482,11.3984,10.9048,118.206,85.0427,0.83472,10.9181,12.4165,117.405,135.13,0.801518,-50.0875 
55,0.26,0.5,43.3509,55,18595,-0.0159839,39.2839,10.9525,117.847,0.00598321,-34.3374,6.02079e-11,1.45065,-0.00978576,5.68906,-0.868571,3.01162,-79.4382,4993.08,2664.89,3757.64,14013,1.95085,0.490416,6.68946,-0.36837,3.51182,0.454997,5000.58,2682.89,3765.14,0.53594,0.515755,0.567589,9330.49,-0.000966517,1.08203,11.259,10.9741,118.074,85.8718,0.815881,10.8788,12.1237,117.135,135.991,0.938528,-50.1191 
