cyc,time,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
53,1.3,42,53,30425.9,0.766979,60.6164,11.2933,117.357,-0.0672621,-903.358,4.64177e-09,-1.0407,1.0713,6.56967,-4.8678,-3.15401,-120.639,16144.7,131.909,15501.9,24262.7,-0.281067,1.83094,8.08893,-4.10817,-2.39437,-1.57916,16313.9,141.309,15671.1,0.47513,0.985068,0.0163392,34335.8,-0.00145363,1.47846,11.7235,11.4756,117.741,88.5236,1.35885,11.358,12.5795,116.636,139.218,1.10571,-50.6947 
54,0.3,42,54,30416,-0.400178,60.5971,11.6518,117.221,-0.0878248,431.775,24.2926,-0.871389,-0.107831,-0.319503,-3.88695,-3.40578,-33.3696,16327.9,160.903,15280.7,24219.1,-0.66127,0.102288,0.100736,-3.67683,-3.19566,1.01374,16374.7,163.503,15327.5,0.481589,0.982826,0.0192716,34001.3,-0.00132383,1.42448,11.8172,11.8679,117.642,88.3529,1.30787,11.3304,12.913,116.492,139.123,1.14919,-50.77 
55,1.5,42,55,27761.7,-0.258232,56.3947,11.4081,117.233,0.118147,97.4774,0.123575,-0.857767,-0.65534,7.32772,-3.79793,-0.370056,-50.5889,15198.3,122.348,13563.8,21318.3,-0.539222,-0.336796,7.96481,-3.47939,-0.0515113,-1.23863,15269.2,126.29,13634.7,0.493365,0.985733,0.016776,30949.2,-0.0012939,1.40354,11.718,11.345,117.55,87.828,1.20339,11.2652,12.6582,116.582,138.404,0.968286,-50.5758 
56,1.5,42,56,28735.1,-0.311525,57.9101,11.529,117.347,0.286017,-919.901,499.973,-1.73288,0.328644,2.94472,-1.97344,-1.48839,0.213482,15499.6,110.462,14338.1,30299,-1.73422,0.3273,2.94203,-1.97478,-1.48973,2.52484,15499.3,110.446,14337.8,0.48454,0.987683,0.0139914,31987.8,-0.00123391,1.41749,11.7912,11.4109,117.844,87.7041,1.25656,11.2288,12.6551,116.515,138.488,1.32916,-50.784 
57,1.2,42,57,29418.2,0.00109109,59.2275,11.3354,116.933,-0.00673807,-65.7977,499.838,2.90663,0.401371,3.11307,2.36235,-2.67352,-58.0808,14985.9,150.841,15421.5,21869.7,3.27235,0.76709,3.84451,2.72807,-2.3078,0.537041,15067.3,155.367,15502.9,0.458033,0.982275,0.0181265,32895.7,-0.00106513,1.38739,11.5696,11.3951,117.286,87.4598,1.3569,11.2317,12.6244,116.167,138.036,1.11894,-50.5758 
58,1.2,43.216,58,25187.7,-0.36887,50.6443,11.6374,117.107,0.565541,-207.428,4.21105e-06,1.24919,-2.31275,0.744173,0.243979,-1.18092,-48.9694,11960.7,114.457,14288.1,23004.7,1.55753,-2.0044,1.36087,0.552326,-0.872569,-1.29195,12029.3,118.272,14356.8,0.421496,0.983085,0.0149485,28539.7,-0.00108306,1.05627,11.8274,11.8016,117.418,88.2904,1.19442,11.4679,12.8693,116.484,139.266,0.934867,-50.9753 
59,0.8,42,59,30696.3,-0.387618,61.5467,11.5478,117.102,-0.427982,1171.57,145.983,2.602,-1.21696,4.61033,1.61194,-1.48597,7.13287,16056.6,144.093,15642.5,39459.1,2.55709,-1.26187,4.5205,1.56702,-1.53088,0.22751,16046.6,143.537,15632.5,0.471625,0.984587,0.0166328,34024,-0.00127209,1.43374,11.8208,11.615,117.607,88.1645,1.36859,11.2716,12.7702,116.37,138.984,1.23674,-50.8194 
60,1.4,42,60,28851.4,-0.00255791,59.2837,11.1967,117.102,0.0710798,-121.685,500,-2.02572,-1.34223,0.211022,3.1875,-3.41756,-161.715,15456.1,110.277,14677.2,21889.9,-1.00744,-0.323957,2.24758,4.20578,-2.39928,0.174496,15682.9,122.878,14904,0.477809,0.986474,0.0149603,32822.5,-0.00145757,1.44496,11.4893,11.3559,117.463,87.5138,1.3207,11.1786,12.5502,116.356,138.14,1.10726,-50.6263 
61,0.4,42,61,29614.5,-0.0402059,59.0991,11.4923,117.192,-0.0146666,9.05734,2.31172e-13,-1.20098,-2.95642,1.06419,-1.41087,-3.25931,-119.844,15252.5,119.541,15425.2,22114,-0.446352,-2.20179,2.57345,-0.656244,-2.50469,1.79535,15420.6,128.88,15593.3,0.462347,0.985585,0.0149968,33352.9,-0.00144754,1.39535,11.8498,11.3819,117.617,88.9951,1.34943,11.4324,12.6288,116.519,139.97,1.09765,-50.9753 
62,0.4,43.216,62,26102.1,-0.175201,52.1521,11.5517,117.191,0.0850265,57.4378,499.983,-0.642807,-2.09986,-0.570525,-2.83163,-2.20131,21.4947,13575,141.79,13465.7,19770.6,-0.778153,-2.23521,-0.841217,-2.96697,-2.33666,0.908146,13544.9,140.116,13435.5,0.467134,0.982219,0.0188487,28995.7,-0.00112494,1.19681,11.7838,11.7236,117.62,88.0981,1.1559,11.3671,12.9508,116.474,138.911,1.14672,-50.8134 
63,1.3,43.2231,63,24279,-0.383609,49.5072,11.5312,117.284,-0.674502,603.296,302.128,-3.55365,1.77368,2.04736,1.20867,-1.55285,-122.891,12553.2,92.6914,12951,31830.7,-2.77984,2.54749,3.59498,1.98248,-0.779041,0.212676,12725.5,102.267,13123.4,0.457467,0.986131,0.014152,27817.4,-0.00133826,1.14119,11.8278,11.3475,117.564,87.7178,1.11906,11.3541,12.8251,116.642,138.677,0.922154,-50.9594 
64,0.6,43.236,64,26356.1,-0.395987,52.9975,11.6506,117.384,0.0864615,-209.243,411.416,-1.54317,3.22965,-1.67629,0.745923,-5.61466,-112.656,13104.3,117.095,14353.7,20689,-0.833803,3.93901,-0.257558,1.45529,-4.90529,0.572414,13262.3,125.874,14511.7,0.442804,0.983662,0.015727,29950.7,-0.00131087,1.18135,11.8753,11.5265,117.795,88.418,1.19723,11.5023,13.0341,116.571,139.555,1.22445,-51.1367 
65,0.1,43.2231,65,24769,-0.377722,50.4531,11.5128,116.884,0.265591,-272.446,19.6704,-2.15483,-3.15614,-3.32979,-2.02027,-1.65829,-73.5016,13219.4,91.752,12739.9,21264.3,-1.69201,-2.69332,-2.40415,-1.55745,-1.19547,0.748056,13322.5,97.4794,12843,0.474245,0.987357,0.0137889,28091.9,-0.00142509,1.18193,11.8543,11.592,117.347,88.8378,1.11186,11.4032,12.6918,116.114,139.809,1.23312,-50.9712 
66,0.3,43.2289,66,24372.5,-0.40061,50.2118,11.4482,117.093,-0.0585057,73.2491,283.279,1.23258,-0.883248,0.306904,-1.4289,1.38688,-148.509,12759.2,89.7243,12877.8,18852.3,2.1677,0.0518748,2.17715,-0.493781,2.322,0.650254,12967.5,101.296,13086.1,0.462852,0.986514,0.0140588,28016.5,-0.0016018,1.17772,11.6476,11.4417,117.444,88.3063,1.12539,11.4133,12.766,116.53,139.353,0.913617,-51.0466 
67,1.5,43.2289,67,24297.5,-0.427614,49.6952,11.5961,117.088,0.0517315,145.123,5.05658,-0.673129,1.97916,-2.58914,-2.79659,1.01137,-77.7048,13046.4,111.831,12576.4,19003.9,-0.183843,2.46845,-1.61056,-2.3073,1.50066,-11.1458,13155.4,117.886,12685.4,0.474178,0.98456,0.0168307,27743.6,-0.00149062,1.17805,11.7894,11.4857,117.428,87.4913,1.07732,11.4806,12.8509,116.358,138.344,1.07034,-50.853 
68,0.1,43.2231,68,25002.3,-0.137011,49.6758,11.5553,117.29,0.10538,-27.5041,500,1.06223,0.489269,1.1326,-0.362556,0.820133,-126.592,13019.4,112.777,12965.7,18780.6,1.85935,1.28639,2.72684,0.434561,1.61725,0.655893,13197,122.642,13143.3,0.46613,0.983997,0.0168984,28311.8,-0.00111003,1.1626,11.8879,11.5021,117.804,87.9346,1.11867,11.35,12.8257,116.532,138.709,1.27221,-50.7747 
69,0.2,42,69,31373.5,-0.371979,62.2989,11.6149,117.021,-0.0264619,278.874,88.4493,-2.56069,1.55586,-2.16819,-0.95857,0.941912,-151.294,16245.5,154.477,16123.1,23795.6,-1.60803,2.50852,-0.26287,-0.0059114,1.89457,1.10405,16457.7,166.266,16335.3,0.466974,0.982628,0.0184045,35243.3,-0.00117444,1.44083,11.8029,11.6228,117.412,87.8098,1.39293,11.455,12.7308,116.264,138.32,1.14756,-50.5106 
70,1,43.236,70,26771.6,-0.402413,54.7737,11.4499,116.987,1.2123,-515.161,8.45863,0.816585,3.85572,0.758601,-0.793364,2.09762,-86.1686,14181,95.0854,13823.2,40746.4,1.35917,4.3983,1.84376,-0.250784,2.6402,0.815451,14301.8,101.8,13944,0.471425,0.987697,0.01327,30337.5,-0.00148506,1.28531,11.7308,11.55,117.307,87.6869,1.20355,11.2765,12.8618,116.28,138.555,1.02744,-50.8684 
71,1.1,42,71,31485.2,0.0549427,63.5634,11.4561,117.225,-0.0799803,6.72864,2.47105e-06,0.757102,3.14612,1.54813,-0.381546,-2.88053,-112.225,16866.1,132.33,15857,23722.4,1.46376,3.85278,2.96144,0.325108,-2.17388,0.539377,17023.5,141.075,16014.4,0.480345,0.985705,0.0159684,35440.1,-0.00150046,1.53999,11.7536,11.4007,117.435,87.202,1.37485,11.4311,12.7467,116.54,138.002,0.894472,-50.8001 
72,0.5,42,72,32489,-0.415477,63.8738,11.7861,117.012,0.0449498,119.914,496.516,0.0218502,-3.5556,-2.40442,-1.41199,-4.37144,-118.82,15909,165.868,17574.8,24682.4,0.770031,-2.80742,-0.908056,-0.663805,-3.62326,0.874448,16075.6,175.127,17741.5,0.44069,0.981292,0.0178588,36478.3,-0.00118105,1.40349,11.9449,11.7239,117.346,87.927,1.46088,11.5722,12.8954,116.27,138.78,1.07591,-50.8531 
73,1.2,43.216,73,23626.8,-0.28404,48.2176,11.4842,116.89,1.51041,-1210.44,500,5.7118,1.78677,-0.783648,-4.59199,-4.77606,-101.288,12030,115.27,12754.3,77542.1,6.34958,2.42456,0.491913,-3.9542,-4.13828,0.580838,12172.1,123.162,12896.4,0.450769,0.982601,0.0172882,27002.9,-0.00123629,1.09447,11.6594,11.5006,117.261,86.9018,1.08661,11.3591,12.9591,116.095,137.384,1.16599,-50.4822 
74,0.4,42,74,30898.4,0.0579996,61.0597,11.5073,116.692,0.0540606,-131.911,500,2.744,-2.18375,0.27097,2.49747,-1.68177,-48.3555,16559,132.011,15319,23105.2,3.04848,-1.87927,0.879933,2.80195,-1.37729,0.746695,16626.8,135.779,15386.8,0.484441,0.98591,0.0159954,34321.7,-0.0011472,1.46138,11.9676,11.5725,117.089,88.5557,1.34889,11.2536,12.6612,115.95,139.409,1.13934,-50.8534 
75,1,42,75,29533,-0.0716988,59.3692,11.4357,117.11,-0.046477,75.135,0.00036469,1.25313,1.75461,-0.596985,-1.0895,-3.15819,-50.7093,15720,119.616,14951.4,22215,1.57244,2.07392,0.0416205,-0.7702,-2.83889,0.472385,15791.1,123.568,15022.6,0.477548,0.986491,0.014926,33067.1,-0.00132051,1.43744,11.6827,11.4717,117.485,87.6339,1.31423,11.3425,12.586,116.396,138.361,1.08967,-50.7272 
76,0.6,42,76,25774.6,-0.30104,53.3038,11.246,117.16,-3.32048,2045.78,499.999,-1.15284,-2.29369,0.854061,-0.74261,1.26438,-154.239,13715.7,85.8127,13252.3,240648,-0.181635,-1.32249,2.79647,0.228595,2.23559,0.255572,13932.1,97.8313,13468.6,0.473542,0.987861,0.0132037,29421,-0.00141588,1.30561,11.4715,11.2257,117.597,88.1944,1.20967,11.1257,12.438,116.412,139.045,1.18541,-50.851 
77,1,43.236,77,27339.3,-0.397783,55.37,11.5773,117.065,-13.4736,14203.3,497.718,-0.730442,-2.55229,-0.0235101,0.229247,1.67436,-175.467,14267.2,95.7987,14276.8,6.25061e+06,0.374424,-1.44742,2.18622,1.33411,2.77923,0.58171,14513.3,109.471,14523,0.46495,0.986972,0.0136953,31214.7,-0.00143364,1.27323,11.8058,11.6474,117.414,88.5593,1.22591,11.3752,12.8985,116.374,139.85,1.03934,-51.2903 
78,1.2,43.216,78,26517.1,-0.354356,53.2743,11.5661,117.205,0.743914,-317.048,0.371981,-2.70775,2.37989,-4.21664,-2.01778,-2.46039,-126.198,13657.1,112.947,13912.6,27736.5,-1.91311,3.17452,-2.62736,-1.22314,-1.66575,0.382501,13834.1,122.781,14089.6,0.460566,0.984706,0.0157991,30037.1,-0.00110908,1.21925,11.8535,11.5503,117.494,87.9141,1.19126,11.3132,12.8691,116.53,138.9,0.964663,-50.9859 
79,1.2,43.216,79,26680.5,-0.157172,53.1269,11.6634,117.387,0.31983,-257.673,500,-1.68162,-2.76901,5.64284,-0.484886,-5.86133,-140.627,13316.3,105.035,14536.9,22854.1,-0.79613,-1.88353,7.41382,0.400603,-4.97584,-45.6499,13513.5,115.993,14734.2,0.44368,0.985201,0.0142945,30457.9,-0.00142437,1.16761,12.0471,11.7163,117.797,88.8044,1.2007,11.5329,13.1388,116.651,140.08,1.14575,-51.2757 
80,0.7,43.2289,80,26575.7,-0.249989,53.3761,11.7072,117.148,1.96913,-1847.06,0.664466,-2.07172,-2.107,2.01218,-2.352,-7.52037,-57.0975,13932.6,123.095,13876,138742,-1.71219,-1.74748,2.73124,-1.99247,-7.16085,1.27639,14012.7,127.544,13956.1,0.466122,0.984321,0.0165561,30062.2,-0.00149177,1.2211,11.9865,11.6661,117.546,88.261,1.19762,11.5354,12.714,116.425,139.049,1.12078,-50.7883 
81,1.4,43.236,81,26215.3,-0.0875881,52.0225,11.6125,116.808,0.1097,-57.9463,2.39964e-12,2.19523,-3.12297,-4.04716,-0.453395,-3.31551,-37.5525,14031.7,125.649,13177.7,19872.8,2.43169,-2.88651,-3.57425,-0.216936,-3.07906,0.512052,14084.4,128.575,13230.3,0.480708,0.984276,0.0175871,29299.3,-0.00111881,1.24342,11.942,11.5216,117.175,88.0928,1.1209,11.4489,12.9136,116.036,138.715,1.13886,-50.6218 
82,1,42,82,31705.8,-0.406056,63.4425,11.5813,117.126,-0.606386,456.03,0.691154,0.435113,-1.08552,-3.01592,0.876648,1.06627,-95.3775,16704.1,142.769,16027.3,32920.3,1.03568,-0.484956,-1.81478,1.47721,1.66684,1.96531,16837.9,150.201,16161.1,0.475336,0.984629,0.0168323,35423.1,-0.00124493,1.47374,11.7842,11.7424,117.574,88.3449,1.38619,11.3557,12.8269,116.363,139.023,1.21102,-50.6778 
83,1.3,42,83,29797.7,-0.370015,59.841,11.4987,117.069,-1.03532,893.338,404.22,-0.364051,1.16981,-0.373253,0.205329,-3.22701,-154.552,15694.7,139.422,15143.1,52507.8,0.609121,2.14298,1.57309,1.1785,-2.25384,0.51595,15911.5,151.465,15359.8,0.473905,0.983614,0.0178411,33575.3,-0.00106353,1.40705,11.7472,11.5434,117.475,87.8777,1.32371,11.2429,12.7088,116.296,138.594,1.17967,-50.7161 
84,0.3,43.2289,84,25786.7,-0.123411,51.9733,11.5093,117.347,0.236738,-381.468,5.0276e-12,1.59043,0.766653,-3.22033,-3.34673,-3.2799,-226.136,13380.6,117.457,13671.7,22412.4,3.01435,2.19057,-0.372496,-1.92282,-1.85598,1.35354,13697.8,135.078,13988.9,0.45989,0.983036,0.0174766,29785,-0.00145818,1.20688,11.7825,11.5191,117.719,88.1669,1.17362,11.4691,12.8126,116.615,139.214,1.1042,-51.0473 
85,1.5,43.2289,85,25083.1,-0.0747837,50.3123,11.5498,117.48,0.172232,-94.575,500,-0.282609,-2.14184,-1.84938,0.270823,0.154262,-80.6684,13169,120.574,13004.4,19446.9,0.225338,-1.6339,-0.833482,0.77877,0.66221,-0.0404726,13282.2,126.86,13117.5,0.468221,0.98356,0.0175033,28367.3,-0.00126434,1.16603,11.9406,11.6384,117.896,88.1789,1.10068,11.3186,13.0762,116.759,139.102,1.13697,-50.9231 
86,0.4,43.216,86,26230.3,-0.37575,52.6966,11.6207,117.35,1.24606,-875.394,499.124,0.443515,-2.58226,1.06785,-2.46919,-3.11267,-97.7088,13586.9,99.7704,13741.3,55443.7,1.05876,-1.96701,2.29834,-1.85395,-2.49742,1.77613,13723.9,107.384,13878.4,0.462334,0.986492,0.014053,29684.1,-0.00127951,1.21006,11.939,11.5482,117.66,87.4189,1.15686,11.4438,13.0209,116.619,138.285,1.04114,-50.8658 
87,1.4,42,87,32126.3,-0.357128,63.524,11.6684,117.092,-0.0656805,277.091,500,2.23296,-0.781165,-0.582355,0.478888,0.444696,-78.2384,16585.2,143.949,16603.8,24721.8,2.72561,-0.288519,0.402938,0.971535,0.937342,0.915151,16694.9,150.046,16713.5,0.46484,0.984515,0.0162685,35915.5,-0.00128506,1.46979,12.0325,11.4783,117.565,88.4445,1.44582,11.3866,12.6681,116.389,139.365,1.17639,-50.9209 
88,0.2,42,88,32332.9,-0.378681,63.8736,11.6677,117.248,-0.0208113,911.747,445.172,-4.09703,2.12629,0.875721,-2.01598,-2.59949,-108.073,16664.4,124.434,16702.6,24878.4,-3.41653,2.80679,2.23673,-1.33548,-1.91898,2.37436,16816,132.855,16854.2,0.464552,0.986363,0.0143128,36198.3,-0.00122957,1.4666,11.9577,11.6332,117.766,88.505,1.42791,11.392,12.8667,116.512,139.428,1.25463,-50.9228 
89,0.8,43.216,89,24783.1,-0.0123437,50.1244,11.4006,117.234,-0.0936088,-9.23975,495.067,-2.67577,-3.04511,0.892951,-2.93227,-0.0816662,-88.1658,12903.8,105.304,12988.6,18630.7,-2.12062,-2.48995,2.00326,-2.37711,0.47349,1.44409,13027.5,112.174,13112.3,0.463503,0.985155,0.0155146,28106.6,-0.00112037,1.15883,11.7767,11.5406,117.467,86.9627,1.11781,11.2802,12.8301,116.536,137.537,0.930791,-50.5741 
90,0.9,43.2231,90,26309.9,-0.144425,52.5071,11.5764,117.238,0.217929,-134.39,500,1.15972,-2.33417,3.59972,-1.54058,0.681578,-72.2879,13604.5,120.155,13699.4,20740.7,1.6149,-1.87899,4.51008,-1.0854,1.13676,-0.0495032,13705.9,125.788,13800.8,0.4634,0.984193,0.0165128,29576.8,-0.00115576,1.20767,11.8445,11.6045,117.678,88.0166,1.16346,11.4329,12.9668,116.448,138.934,1.23051,-50.9174 
91,1.4,43.236,91,24672.7,-0.131101,50.4704,11.3405,117.135,0.049505,-112.858,6.65688e-06,0.220549,1.07977,1.75334,-1.43223,0.60346,-78.8013,12885.7,88.5066,12969.2,18814,0.71674,1.57596,2.74573,-0.936035,1.09965,0.472183,12996.3,94.647,13079.7,0.463524,0.987416,0.0131544,28038,-0.00138331,1.18309,11.7329,11.3712,117.451,87.9427,1.13634,11.2227,12.8386,116.47,138.896,0.98041,-50.9537 
92,0.2,43.236,92,28140.2,-0.426505,56.7488,11.6205,117.197,1.56713,-2075.74,302.833,3.15201,1.92786,5.46015,-1.55575,-0.700967,-34.0494,14466.8,111.635,14967.4,127362,3.36641,2.14226,5.88895,-1.34135,-0.486567,0.384625,14514.6,114.288,15015.2,0.456691,0.986408,0.0138274,31782,-0.00151054,1.30012,11.8438,11.5228,117.559,88.6816,1.28616,11.4042,12.8444,116.475,139.821,1.08419,-51.1396 
93,1,43.236,93,28663.6,-0.420628,57.2738,11.7037,117.172,0.0144913,361.505,112.161,-1.05585,6.77287,-0.8722,-2.93227,-1.17835,-158.72,15153.8,133.841,14648.6,21991.6,-0.0564329,7.77228,1.12663,-1.93285,-0.178938,0.832613,15376.4,146.209,14871.2,0.473436,0.983632,0.0177888,32478.3,-0.00127209,1.31288,11.9659,11.7706,117.584,88.2055,1.23266,11.3575,13.1445,116.333,139.383,1.25098,-51.1777 
94,0.4,42,94,29149.9,-0.0151971,58.9942,11.3561,116.958,-0.049933,-61.9291,500,1.11361,1.81766,4.93351,-1.46843,-3.56349,-74.632,14460.1,114.9,15756,21909.6,1.58355,2.2876,5.87339,-0.998497,-3.09355,-0.0390789,14564.7,120.716,15860.7,0.443985,0.985703,0.0138264,32804.6,-0.00123176,1.3596,11.646,11.2585,117.394,88.3339,1.39018,11.2577,12.5281,116.173,139.252,1.22098,-50.9182 
95,1.2,43.216,95,25335,-0.397544,50.7796,11.7247,117.257,0.647497,-189.766,194.51,-2.18144,1.6174,4.13517,-1.47263,-3.15747,-146.133,13119.6,120.56,13324.3,23381.3,-1.26128,2.53756,5.97549,-0.552471,-2.23732,-0.3392,13324.5,131.947,13529.2,0.461325,0.982966,0.0176485,28883.2,-0.00124673,1.15716,12.0007,11.5179,117.666,87.475,1.11698,11.4911,13.0767,116.52,138.314,1.14531,-50.8387 
96,0.1,42,96,32987.5,-0.0226787,64.6636,11.6541,117.316,-0.075943,2.86118,0.000123546,2.14743,0.38437,4.70554,1.29253,-1.75582,-98.3039,17177,160.969,16918.7,24539.2,2.76643,1.00336,5.94353,1.91153,-1.13683,0.433303,17314.9,168.629,17056.6,0.468857,0.983242,0.0178862,36929.9,-0.00133636,1.47946,12.006,11.8444,117.8,88.1793,1.41314,11.4817,13.0927,116.648,139.085,1.15235,-50.9059 
97,0.4,43.216,97,24932.9,-0.0052417,50.0362,11.4565,117.026,-0.293054,104.121,498.822,0.138078,-0.302371,0.204821,-1.60051,-1.31506,-68.7595,13267.7,94.0921,12629.2,19654.1,0.571038,0.130589,1.07074,-1.16755,-0.882099,4.86163,13364.1,99.45,12725.6,0.477314,0.987145,0.0141916,27998.6,-0.00113517,1.22403,11.6495,11.3801,117.299,88.5508,1.08826,11.5116,12.6953,116.273,139.573,1.02665,-51.0222 
98,1,43.236,98,26531.3,-0.0481992,53.2271,11.471,117.058,-0.127697,85.212,500,-1.37211,-1.54913,-0.970729,-2.37652,1.76606,-89.0184,13519.4,118.553,14106.2,20230.2,-0.811587,-0.988606,0.150321,-1.81599,2.32659,1.13194,13644.3,125.489,14231.1,0.454657,0.98416,0.015984,30010,-0.00117284,1.21844,11.6854,11.5418,117.447,89.2374,1.21621,11.4408,12.7273,116.323,140.412,1.12332,-51.1746 
99,0.2,43.236,99,28518.1,0.0169372,56.1055,11.7052,117.008,-0.0453401,-8.45448,7.94817e-06,0.340339,-2.75876,-1.53674,-0.88702,-3.30049,-176.226,14606.5,141.378,15114.5,21391.1,1.44999,-1.64911,0.682565,0.222631,-2.19084,1.45971,14853.7,155.11,15361.7,0.456761,0.982054,0.0182604,32519.6,-0.00139103,1.25594,12.0256,11.9687,117.426,88.5042,1.25662,11.5314,12.9764,116.191,139.582,1.23585,-51.0775 
100,0.7,43.2289,100,26724.2,0.0691591,53.1669,11.4554,117.106,-0.289828,186.198,500,-3.288,-1.27844,2.77072,0.978687,-5.42033,-32.5268,14229.9,117.373,13428.5,21583.3,-3.08318,-1.07362,3.18034,1.1835,-5.21551,1.63499,14275.6,119.908,13474.2,0.479515,0.985514,0.0161287,29770.8,-0.00106953,1.26682,11.7146,11.7205,117.487,87.6697,1.12985,11.4677,12.9987,116.384,138.26,1.1029,-50.5899 
101,1.5,42,101,30984.3,-0.425292,61.638,11.7014,116.866,-2.8761,4116.25,76.4225,1.55627,-0.544604,-0.430788,-0.317295,-1.73201,-101.059,16405.4,124.672,15697,408870,2.19261,0.0917382,0.841896,0.319047,-1.09566,0.64169,16547.1,132.546,15838.7,0.476017,0.986176,0.0151816,34761.6,-0.00126894,1.47467,11.9028,11.4323,117.198,88.4321,1.37461,11.4723,12.4708,116.148,138.903,1.0496,-50.4707 
102,1.1,42,102,31380.4,-0.133371,61.7303,11.7124,116.837,0.0220363,82.1555,0.129845,0.444479,-1.21361,3.6275,-0.998942,1.01982,-53.4533,16802.1,129.322,15680.1,23595.2,0.78106,-0.877028,4.30066,-0.662361,1.3564,0.122087,16877.1,133.487,15755.1,0.482265,0.986348,0.0153677,34995.4,-0.00123752,1.46899,11.9947,11.661,117.305,88.7792,1.34593,11.4333,12.7551,116.071,139.746,1.23347,-50.9664 
103,0.1,42,103,31636,-0.445562,63.7793,11.5666,117.433,-0.0129544,226.075,182.934,-0.733173,-0.31445,1.54978,1.41077,-0.250351,-192.646,16976.8,133.722,15738.9,24110.2,0.479865,0.898589,3.97585,2.62381,0.962688,0.555314,17247,148.734,16009.1,0.483686,0.985133,0.0168263,35657.5,-0.00127011,1.53308,11.7692,11.5119,117.894,88.1999,1.37426,11.2731,12.7563,116.613,138.931,1.2813,-50.7314 
104,0.6,43.236,104,28646.5,0.0318371,56.6969,11.5723,117.186,-0.103988,-20.9655,0.00572643,-2.56884,0.828811,-1.94213,1.8254,0.220835,-123.161,14729.6,121.31,15108.6,21429.6,-1.79333,1.60433,-0.3911,2.60091,0.996349,1.12963,14902.4,130.907,15281.3,0.458875,0.98486,0.0155352,32475.9,-0.00135325,1.30104,12.0183,11.5464,117.601,88.4642,1.30044,11.4321,12.7336,116.478,139.468,1.12301,-51.0043 
105,0.6,42,105,29287.8,-0.318329,59.0289,11.5972,117.141,-0.0768545,361.753,304.191,-1.30043,-1.35554,-0.340034,-0.141252,-1.73329,-99.6571,15631.1,132.627,14683.4,23190,-0.67292,-0.728024,0.914994,0.486262,-1.10578,1.8277,15770.9,140.393,14823.2,0.480563,0.98466,0.0171477,32817.6,-0.00125787,1.42605,11.8164,11.3571,117.573,88.2289,1.28527,11.2821,12.759,116.417,139.053,1.15578,-50.8243 
106,0.5,42,106,32720.1,0.0176282,64.095,11.6179,117.261,-0.0174753,-47.3636,500,0.152849,1.11338,6.7561,-0.390169,0.279705,-31.3755,16912,135.654,16705.2,24267.6,0.350412,1.31095,7.15123,-0.192606,0.477268,0.213913,16956,138.099,16749.2,0.468171,0.985947,0.0149611,36217.6,-0.0011632,1.515,11.9767,11.431,117.694,88.2654,1.42173,11.4657,12.8657,116.478,139.281,1.21654,-51.0157 
107,1,43.236,107,26470.7,-0.374533,53.1825,11.6101,117.432,2.58883,-2705.24,467.498,-1.65446,-2.01096,0.22943,-0.996935,-0.709998,-104.782,13618.2,104.629,13839.7,248084,-0.994678,-1.35118,1.549,-0.337152,-0.0502149,2.30802,13765.2,112.794,13986.7,0.461147,0.985863,0.014638,29849.8,-0.00107978,1.23569,11.7823,11.4162,117.76,87.4341,1.17767,11.4947,12.7931,116.689,138.415,1.07094,-50.9812 
108,0.7,42,108,31619.9,-0.297095,62.4979,11.646,117.276,-0.299032,430.421,500,0.777228,-0.0756713,-1.20855,3.1672,0.711851,28.5651,16912.6,111.836,15592.6,27883.8,0.597361,-0.255538,-1.56829,2.98733,0.531984,1.68399,16872.6,109.61,15552.5,0.48543,0.988759,0.0128162,34758,-0.00109463,1.51434,11.8389,11.5668,117.679,87.4681,1.33022,11.4463,12.8287,116.506,138.114,1.17351,-50.6459 
109,0.5,43.2231,109,24796.2,-0.398723,50.3221,11.6018,117.446,-0.240836,-1075.69,292.378,-0.100227,4.32692,2.75429,-1.80108,-0.338831,-59.2616,12525.3,90.6849,13327.3,27439,0.272928,4.70007,3.5006,-1.42793,0.0343237,0.505565,12608.4,95.3027,13410.5,0.449812,0.986945,0.0129219,28030.5,-0.00126804,1.15107,11.7334,11.391,117.735,87.8924,1.13393,11.524,12.8286,116.701,138.959,1.03412,-51.0661 
110,1.1,43.2289,110,26868,-0.0735186,52.9569,11.6744,116.932,-0.00784729,114.725,164.533,-4.13315,1.51343,0.305224,0.412686,1.33718,-29.9033,14338.9,134.627,13553.8,20155.1,-3.94485,1.70172,0.68181,0.600979,1.52547,-0.206463,14380.8,136.957,13595.7,0.479106,0.983607,0.0182185,30015.9,-0.00117346,1.25091,12.0317,11.6694,117.286,87.8912,1.14848,11.5923,12.7638,116.051,138.624,1.23424,-50.7326 
