cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
384,0.47,0.29,43.1064,384,16816.3,-0.00342386,34.3247,-10.8253,117.275,0.00585016,-0.485588,7.03734e-11,-0.980311,1.18969,-1.18599,-4.64638,-3.65397,52.8846,8820.94,804.52,6115.86,12096.2,-1.31331,0.856689,-1.85199,-4.97938,-3.98697,0.835743,8801.58,792.261,6096.5,0.55662,0.863913,0.19315,15812.6,-0.000552212,0.967508,11.173,11.245,117.677,83.594,0.592208,11.2913,13.7873,116.433,133.598,1.24328,-50.0044,271.203,205.682,476.885 
385,0.47,0.29,43.2264,385,17623.5,-0.0364543,35.1226,11.0169,117.361,0.00246073,15.6336,178.127,2.24229,3.19643,-1.39747,-7.46664,-3.5204,33.9671,8837.26,869.707,6672.18,12597.5,2.0284,2.98255,-1.82523,-7.68053,-3.73429,0.778197,8824.83,861.834,6659.75,0.535372,0.85404,0.192497,16483.5,-0.000555527,0.934013,11.3692,11.5843,117.72,83.2562,0.63325,11.611,13.6924,116.485,132.957,1.2344,-49.7003,274.453,224.607,499.06 
386,0.47,0.29,43.0064,386,20701.2,-0.0162422,41.6142,10.8497,117.212,0.0120263,-35.238,499.639,0.121761,5.44347,0.752536,-3.06271,-3.98951,5.52611,10489.3,989.545,7628.6,14711.7,0.0869646,5.40868,0.682943,-3.09751,-4.02431,1.72405,10487.2,988.264,7626.57,0.544571,0.858435,0.192704,19257.8,-0.00036226,1.1241,11.2806,11.4739,117.586,83.8429,0.755387,11.0825,13.5253,116.32,133.485,1.26657,-49.6425,324.606,252.613,577.219 
387,0.47,0.29,43.0564,387,15039.1,-0.0112967,30.9554,-10.7267,117.411,0.00653626,-15.6382,500,-0.570016,0.721073,-4.53584,-10.4229,-5.22205,-32.6938,7995.06,722.511,5542.54,10812.7,-0.364152,0.926938,-4.12411,-10.217,-5.01618,0.780568,8007.03,730.09,5554.51,0.556248,0.862391,0.19493,14394.7,-0.000651482,0.859292,11.4055,11.323,117.796,82.7451,0.551736,11.2379,13.2858,116.398,132.241,1.39786,-49.4962,247.584,183.782,431.366 
388,0.47,0.29,43.2364,388,18245.3,-0.0346674,36.3884,10.9993,117.17,-0.0100209,60.4012,10.8227,1.94205,2.16095,-0.75336,-4.98055,-9.64277,15.2619,9314.61,861.364,6777.09,13049,1.84594,2.06485,-0.94556,-5.07665,-9.73887,0.920208,9309.03,857.826,6771.51,0.544507,0.861132,0.189207,17096.3,-0.00044691,0.988819,11.4756,11.3998,117.478,83.6898,0.655011,11.3523,13.508,116.341,133.277,1.13707,-49.5869,288.602,224.091,512.693 
389,0.47,0.29,43.1764,389,20496.8,-0.0193641,41.5962,-10.7562,117.486,-0.0270599,15.2223,412.357,0.627016,5.03981,-3.35717,-4.51015,-6.99589,52.4774,10461.7,912.721,7737.08,14578.3,0.29658,4.70938,-4.01804,-4.84058,-7.32633,0.640572,10442.5,900.557,7717.87,0.540557,0.868871,0.176918,19318.1,-0.000522632,1.13363,11.3588,11.1937,117.737,83.5278,0.769368,11.0748,13.4156,116.66,133.184,1.07754,-49.6565,321.574,255.022,576.596 
390,0.47,0.29,43.2164,390,17888.6,-0.00704484,35.467,11.0326,117.41,-0.0108108,-6.56313,500,-0.152581,-1.63893,-2.91451,-6.05945,-5.24871,25.3122,9195.68,866.674,6566.2,12740.2,-0.311965,-1.79831,-3.23327,-6.21883,-5.40809,0.809477,9186.41,860.807,6556.93,0.5492,0.859119,0.19474,16726.9,-0.000489352,0.966289,11.489,11.5719,117.679,82.1848,0.636026,11.425,13.4248,116.539,131.437,1.14014,-49.2521,286.617,217.64,504.257 
391,0.47,0.29,43.2064,391,17161,-0.0110473,34.1276,11.1094,117.166,0.00736293,-13.5709,1.12949e-05,-0.378883,1.86533,-1.16038,-6.07113,-5.61861,18.5493,8135.03,885.813,6899.17,12345.4,-0.495682,1.74853,-1.39398,-6.18793,-5.73541,0.884456,8128.25,881.513,6892.38,0.506291,0.840485,0.190676,16054.5,-0.0006557,0.841507,11.5861,11.7638,117.5,83.4524,0.636683,11.8503,13.8792,116.291,133.306,1.2086,-49.8538,255.897,233.624,489.521 
392,0.47,0.29,43.3964,392,17211.7,0.0177496,34.244,10.9111,117.278,-0.0218112,-15.0285,7.22464e-11,0.451159,1.06327,-7.47628,-6.81317,-6.02355,-12.9489,9010.43,891.321,6017.61,12173.9,0.532694,1.14481,-7.31321,-6.73164,-5.94201,0.600575,9015.17,894.322,6022.35,0.565538,0.852077,0.214796,15940.9,-0.00037857,0.950349,11.3717,11.6268,117.716,83.6079,0.584709,11.3621,13.6275,116.113,132.966,1.603,-49.3585,280.339,201.982,482.321 
393,0.47,0.29,43.2464,393,18749.8,-0.0175296,37.7101,10.8529,117.356,0.020087,24.9036,269.58,2.35669,4.20215,-1.48849,-4.7072,-8.20268,0.390671,9211.81,931.954,7153.08,13339.1,2.35423,4.19969,-1.49341,-4.70966,-8.20514,0.809861,9211.67,931.863,7152.94,0.528266,0.849595,0.193538,17437.5,-0.000437435,0.985603,11.2742,11.5421,117.615,83.8517,0.689825,11.3469,13.7466,116.535,133.615,1.07956,-49.7633,286.144,240.055,526.199 
394,0.47,0.29,43.1564,394,19301.2,-0.00884219,38.6602,-10.873,117.391,-0.00666951,-19.3283,8.64988e-09,1.69458,1.17905,-0.776368,-5.73086,-7.1429,-16.5735,9854.9,958.804,7088.61,13688.1,1.79894,1.2834,-0.56765,-5.6265,-7.03855,0.944076,9860.97,962.646,7094.68,0.547228,0.854089,0.199966,18019.8,-0.000420523,1.04335,11.515,11.3949,117.788,83.5084,0.699016,11.0452,13.6613,116.605,133.038,1.18276,-49.5292,305.433,235.316,540.749 
395,0.47,0.29,43.2964,395,22399,0.00868275,45.3237,10.7226,117.556,-0.0179242,-12.7709,500,4.05374,4.09989,-3.24278,-5.65816,-4.54036,75.4015,11318.3,1023,8470.46,15828,3.57896,3.62511,-4.19235,-6.13295,-5.01514,0.48474,11290.7,1005.52,8442.87,0.537653,0.865164,0.179917,21000,-0.000315861,1.24458,11.2009,11.1481,117.884,83.1333,0.855007,11.0547,13.0636,116.77,132.486,1.1147,-49.3529,346.723,275.474,622.197 
396,0.47,0.29,43.1864,396,16385.4,-0.0578676,33.035,10.9726,117.312,-0.0580018,20.8528,135.937,5.45289,2.25837,-0.48485,-6.96398,-7.88095,19.6705,8395.1,818.687,6191.83,11839.2,5.32903,2.13451,-0.73257,-7.08784,-8.0048,0.91239,8387.9,814.127,6184.63,0.541147,0.854807,0.195164,15500.2,-0.000658211,0.893735,11.4257,11.4228,117.641,83.245,0.589169,11.5178,13.7488,116.358,132.972,1.28326,-49.7271,260.242,208.148,468.39 
397,0.47,0.29,43.3464,397,24555.9,0.000622404,48.7461,10.9408,117.014,-0.0300339,-16.5253,156.624,7.13536,3.8716,2.10763,-4.99921,-5.10752,39.9701,12478.2,1153.91,8879.8,17377.5,6.88368,3.61992,1.60427,-5.25089,-5.35921,-0.0710988,12463.6,1144.64,8865.17,0.550062,0.861536,0.192146,22658.5,-0.000300021,1.32559,11.4469,11.4426,117.263,83.8078,0.870761,11.2212,13.4552,116.146,133.259,1.11726,-49.4511,387.374,293.311,680.685 
398,0.47,0.29,43.1964,398,16262.2,-0.0430172,32.9755,10.8601,117.463,0.0104524,17.9494,136.185,0.897792,2.28668,2.20714,-4.23434,-3.55032,-8.91505,8223.41,856.907,6173.75,11664,0.953928,2.34282,2.31941,-4.17821,-3.49419,2.12799,8226.67,858.973,6177.01,0.53663,0.845506,0.203925,15330.2,-0.00060255,0.876518,11.4056,11.4954,117.7,83.2364,0.59469,11.4515,13.6177,116.607,132.851,1.09309,-49.6141,256.398,206.898,463.296 
399,0.47,0.29,43.1664,399,20094.3,-0.0358203,40.3628,11.0036,117.379,0.0826013,3.68748,2.88578e-11,1.5496,3.50985,-3.57098,-7.07641,-5.55125,56.7465,10089.5,969.784,7638.9,14468,1.19229,3.15253,-4.28562,-7.43373,-5.90857,0.677363,10068.7,956.631,7618.13,0.534729,0.857436,0.187862,18829.6,-0.000660228,1.06985,11.4814,11.4559,117.829,84.2618,0.741406,11.3606,13.6185,116.49,134.106,1.33864,-49.8443,313.947,255.91,569.857 
400,0.47,0.29,43.1064,400,17590.7,-0.0628598,36.2149,10.7714,117.11,0.0156431,-1.82415,500,2.09429,1.37061,1.43275,-9.58727,-7.07451,-4.86947,9092.58,869.208,6672.88,12699.5,2.12495,1.40127,1.49407,-9.55661,-7.04385,1.12902,9094.36,870.337,6674.66,0.542292,0.856548,0.193678,16770.2,-0.000731686,0.99856,11.2727,11.1539,117.566,82.9216,0.651244,11.2733,13.6454,116.118,132.41,1.44804,-49.4888,280.118,223.499,503.617 
