cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
68,0.31,0.45,43.3236,68,22236.3,-0.252059,46.1941,11.0748,117.679,-0.0772259,-186.831,451.313,1.41196,1.03475,1.1077,-0.979664,0.0916511,132.421,11346.6,810.018,9113.33,17123.6,0.578145,0.200931,-0.559942,-1.81348,-0.742168,0.760352,11298.1,779.323,9064.86,0.520106,0.89229,0.136717,21722.7,-0.000757591,1.27661,11.1591,10.8509,117.874,86.0895,0.96089,10.9696,12.1856,116.902,136.243,0.971239,-50.1531,344.869,286.556,631.424 
69,0.31,0.45,43.2336,69,17743.4,-0.0366356,36.0404,-11.2699,118.181,0.0133349,-11.4656,500,2.15098,1.79854,-5.54723,0.599421,1.84404,65.5118,8555.93,658.814,7666.24,13227.2,1.73847,1.38603,-6.37225,0.186911,1.43153,-2.91103,8531.95,643.628,7642.27,0.492591,0.88338,0.134305,17320.6,-0.000750894,0.922953,11.4783,11.1325,118.339,85.1876,0.770157,11.3021,12.6299,117.591,135.478,0.74791,-50.2901,263.116,245.265,508.381 
70,0.31,0.45,43.2736,70,21618.6,-0.0720145,44.7147,11.0073,117.686,0.0473495,-257.785,500,0.019035,0.526326,-4.76636,-2.30703,-0.661242,50.1122,10481.6,835.653,9056.94,16419.7,-0.296508,0.210783,-5.39745,-2.62258,-0.976785,0.405733,10463.3,824.037,9038.6,0.501651,0.878872,0.143793,20857.7,-0.000551819,1.14853,11.1533,11.2703,118.168,86.4379,0.962136,10.7522,12.395,116.887,136.7,1.28028,-50.2625,322.091,286.074,608.165 
71,0.31,0.45,43.2436,71,16732.8,-0.070767,34.7649,11.1911,117.596,-0.154967,151.501,4.03793,0.455047,-1.53881,2.1709,-0.959298,2.67955,117.748,8003.16,639.803,7487.29,13429.3,-0.286381,-2.28024,0.688047,-1.70073,1.93812,1.41924,7960.07,612.509,7444.19,0.481818,0.881322,0.131619,16520.9,-0.000925903,0.878277,11.3377,11.0798,118.002,85.684,0.767318,11.3093,12.398,116.721,135.819,1.28029,-50.1351,246.144,240.026,486.17 
72,0.31,0.45,43.3736,72,20478.3,-0.265375,43.5376,10.9081,117.737,0.314032,352.754,176.427,1.63957,2.31337,-3.84231,-0.0908692,-3.89738,98.6177,9764.46,737.135,9254.29,19066.1,1.0186,1.6924,-5.08425,-0.711839,-4.51835,0.331322,9728.36,714.276,9218.2,0.478539,0.886141,0.124907,20329.3,-0.000948717,1.09837,11.1442,10.8994,118.12,86.5581,0.992413,10.7582,12.2437,116.992,136.811,1.12739,-50.2528,297.644,291.637,589.28 
73,0.31,0.45,43.2236,73,14601.3,-0.255406,30.2295,11.4499,117.568,0.00438421,161.419,486.623,-0.236354,-1.96099,-2.25285,-3.22259,-0.26931,139.502,7217.54,583.333,6298.91,11290.5,-1.11476,-2.8394,-4.00966,-4.101,-1.14772,0.696526,7166.49,550.996,6247.85,0.499354,0.881407,0.139752,14351.5,-0.000922972,0.773568,11.6298,11.1503,117.737,85.9514,0.63526,11.3237,12.7116,116.872,136.019,0.864787,-50.0673,223.798,204.003,427.801 
74,0.31,0.45,43.2536,74,15642.2,-0.224893,33.1017,11.035,118.08,-0.0391138,52.1567,499.742,0.429226,3.69427,1.66183,0.138397,-3.51539,24.8294,7921.74,548.918,6652.85,11957.3,0.272882,3.53793,1.34915,-0.0179469,-3.67174,0.0823828,7912.66,543.162,6643.76,0.508755,0.892755,0.130889,15553,-0.000818686,0.891583,11.1278,10.8891,118.372,85.7915,0.694524,11.0065,12.4312,117.4,135.985,0.971633,-50.1933,241.024,212.006,453.03 
75,0.31,0.45,43.0736,75,17857.5,-0.0369422,38.034,10.7836,117.871,0.0150035,22.9951,500,0.635902,-1.72543,-1.6506,-0.193757,-2.64993,73.7411,9153.9,584.634,7515.4,13362.7,0.171574,-2.18976,-2.57925,-0.658085,-3.11426,0.691837,9126.91,567.541,7488.41,0.514523,0.901859,0.122508,17738.6,-0.00089742,1.04351,11.0226,10.8078,118.106,85.7768,0.792824,10.8362,12.4535,117.261,136.17,0.844549,-50.393,277.342,238.695,516.036 
76,0.31,0.45,43.1236,76,19545.7,-0.0213725,40.7254,11.0049,117.693,-0.211959,-144.099,500,-0.0722942,0.582195,2.31526,-4.05989,-0.750094,149.915,9550.99,727.197,8374.08,15584.1,-1.01627,-0.361778,0.427308,-5.00386,-1.69407,1.05587,9496.12,692.447,8319.21,0.498138,0.886833,0.132943,19063.2,-0.000748043,1.07836,11.1379,10.8477,117.946,85.6333,0.866629,11.0646,12.4761,117.077,135.713,0.868372,-50.08,290.671,266.897,557.568 
77,0.31,0.45,43.2636,77,19308.8,0.00919669,40.8618,10.8073,118.032,-0.015044,-7.43543,500,-0.254266,1.15318,1.82587,-1.04311,-2.04872,96.5122,9622.7,650.94,8312.9,14379.3,-0.861977,0.545474,0.610443,-1.65082,-2.65643,1.1521,9587.38,628.569,8277.58,0.501784,0.897075,0.122717,19106.6,-0.000777948,1.11316,10.9872,10.6506,118.251,85.6598,0.884613,10.81,12.2527,117.457,135.72,0.794103,-50.06,290.615,261.4,552.016 
