cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
192,0.17,0.59,43.2265,192,25829.7,-0.203555,51.3638,11.3727,117.642,0.637995,-442.456,420.687,-0.0809188,-0.29337,2.68825,-2.96217,-1.29947,100.269,12147.5,1135.43,10643.9,28205.1,-0.712288,-0.924739,1.42551,-3.59354,-1.93084,1.24852,12110.8,1112.18,10607.2,0.498202,0.861542,0.161881,24309.1,-0.000826275,1.25749,11.6985,11.6055,118.093,84.5774,1.04256,11.3195,13.3284,116.974,134.724,1.11972,-50.1464,380.894,350.914,731.808 
193,0.17,0.59,43.1865,193,19570.4,-0.125937,39.4864,11.3985,117.393,0.0167274,168.123,0.310893,0.381885,-1.51078,-0.634335,-6.61413,-7.04047,113.906,9345.29,810.996,8352.78,14743.3,-0.335349,-2.22801,-2.0688,-7.33136,-7.7577,0.895098,9303.6,784.593,8311.09,0.493263,0.871398,0.148139,18861.4,-0.00114568,0.948611,11.9039,11.7339,117.582,85.3241,0.813795,11.4908,13.1794,116.801,135.684,0.781182,-50.36,295.612,274.952,570.564 
194,0.17,0.59,43.2165,194,27049.3,-0.265203,53.1336,11.612,117.426,0.253036,102.503,490.567,-3.6906,-1.77825,4.47794,-4.89036,-0.793695,138.846,12638.5,1266.14,11233.9,20929.3,-4.56488,-2.65253,2.72939,-5.76464,-1.66797,1.22896,12587.7,1233.96,11183.1,0.494638,0.853569,0.168924,25448.2,-0.000933358,1.28002,11.8896,11.7896,117.664,85.5148,1.09093,11.585,13.0574,116.723,135.542,0.940494,-50.0268,400.301,368.17,768.471 
195,0.17,0.59,43.2465,195,29315.4,-0.00330289,58.4807,11.2079,117.561,0.0255335,-108.357,500,2.70846,0.361653,2.20506,-3.85319,-1.42825,122.161,13916.6,1279.42,12114.5,21426.9,1.93924,-0.407564,0.666629,-4.6224,-2.19747,1.14424,13871.9,1251.11,12069.8,0.49985,0.863683,0.160331,27752.1,-0.000822347,1.46191,11.5738,11.4708,117.975,84.1873,1.19814,11.2307,13.1238,116.726,133.942,1.24936,-49.7549,433.01,393.979,826.988 
196,0.17,0.59,43.2365,196,29531,-0.186839,58.9063,11.2492,117.626,-0.145527,585.173,58.2762,4.3454,3.94639,0.552094,-0.506714,1.21133,104.538,13642.9,1274.55,12250.5,24343.5,3.68716,3.28814,-0.764397,-1.16496,0.553081,1.13652,13604.6,1250.32,12212.3,0.492052,0.861451,0.158674,27648.7,-0.000488805,1.44138,11.4405,11.5375,117.989,84.7904,1.22932,11.2503,12.9018,116.86,134.58,1.12939,-49.7901,424.462,398.088,822.55 
197,0.17,0.59,43.0565,197,28564.4,-0.0274342,56.2002,11.4008,117.803,-0.497655,815.546,499.788,2.73468,1.53338,6.63038,-8.63657,-1.17862,106.476,13509.2,1222.14,11653.6,34069.9,2.06423,0.862933,5.28948,-9.30702,-1.84907,2.79948,13470.3,1197.45,11614.6,0.502115,0.865375,0.159607,26827,-0.000804259,1.39293,11.7604,11.6045,118.219,84.6505,1.15114,11.295,13.1614,117.044,134.726,1.17454,-50.0752,424.115,381.782,805.896 
198,0.17,0.59,43.1065,198,27684.6,-0.180158,55.33,11.2405,117.579,1.03591,-363.89,332.867,-0.248205,-1.43003,-0.0454888,-3.8942,-1.35949,155.574,13462.9,1104.45,11269.8,32517.2,-1.22781,-2.40963,-2.0047,-4.87381,-2.3391,0.844053,13406,1068.39,11212.8,0.509719,0.877604,0.149313,26300.8,-0.000768438,1.42185,11.58,11.3899,117.965,85.1882,1.14849,11.1632,12.6677,116.828,135.354,1.13742,-50.1657,418.391,362.336,780.727 
199,0.17,0.59,43.1565,199,24520.6,-0.101999,49.1036,11.2368,117.673,-0.0253672,-53.1828,2.52248e-06,0.261565,0.729197,1.47796,-3.06269,-1.13085,83.7659,11878.6,1044.37,10037.5,18005.7,-0.265887,0.201745,0.423058,-3.59015,-1.6583,1.08652,11848,1024.95,10006.8,0.507281,0.868515,0.15873,23355.8,-0.000833823,1.25412,11.6073,11.3793,118.063,85.4932,1.00404,11.2373,12.9783,116.916,135.599,1.1476,-50.1055,369.561,326.684,696.245 
200,0.17,0.59,43.1665,200,28379.1,0.0327529,54.7176,11.5387,117.753,0.043394,-92.7005,1.12341e-11,2.11854,0.199175,4.98315,-2.17017,-2.28023,93.3767,13245.4,1289.78,11452.7,20684.1,1.53057,-0.388794,3.80721,-2.75814,-2.8682,6.62075,13211.2,1268.14,11418.5,0.501518,0.856178,0.169838,26342.5,-0.000705339,1.34506,11.9054,11.7207,118.241,84.7628,1.11082,11.4612,13.3443,116.933,134.869,1.3074,-50.1062,418.741,379.028,797.769 
201,0.17,0.59,43.1765,201,22298.1,-0.00510392,44.2903,-11.3283,117.542,0.00298798,-20.9148,469.991,-0.52315,-1.61234,-2.42676,-4.76704,0.242362,173.613,9963.19,1017.71,9725.47,16335.2,-1.61634,-2.70553,-4.61315,-5.86023,-0.85083,0.705156,9899.65,977.469,9661.93,0.471168,0.852667,0.157086,21010.9,-0.000833798,1.03482,11.5879,11.7078,117.955,84.6213,0.936181,11.5133,13.4014,116.74,134.636,1.21519,-50.0143,313.225,322.261,635.486 
202,0.17,0.59,43.2065,202,22237.3,-0.159887,44.5723,-11.3291,117.565,0.475373,242.449,356.309,-2.917,0.0857508,-0.86993,-0.657436,-0.69599,105.509,10727.8,1051.2,9058.54,20190.2,-3.58136,-0.578609,-2.19865,-1.3218,-1.36035,0.756807,10689.2,1026.75,9019.92,0.507509,0.856095,0.173341,21062.1,-0.000926424,1.09038,11.7313,11.8791,117.811,84.6049,0.888706,11.2775,13.3131,116.946,134.531,0.864979,-49.9262,339.014,297.681,636.695 
