cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
42,0.06,0.7,43.1509,42,28371.6,0.0643736,56.2453,11.4442,118.444,-0.0163197,-51.9822,4.57836e-11,-3.0947,-1.3346,0.404411,1.41091,0.405048,423.579,14210,1143.8,11426.1,20981.7,-5.76187,-4.00177,-4.92992,-1.25626,-2.26212,0.729303,14055,1045.62,11271.1,0.520233,0.884806,0.14595,27016.7,-0.000846668,1.51158,11.7886,11.0513,118.553,85.0044,1.17511,11.3722,12.1616,117.648,134.863,0.905042,-49.8589,439.343,362.587,801.93 
43,0.06,0.7,43.2109,43,18891,-0.351971,38.691,11.6716,118.631,0.15077,293.698,28.2863,-4.38483,0.489317,-4.58021,-3.0707,-1.81883,196.775,8611.43,864.981,8870.54,16142.1,-5.62386,-0.749722,-7.05829,-4.30974,-3.05787,0.660651,8539.41,819.369,8798.52,0.457688,0.856227,0.146428,18657.7,-0.00134341,0.891975,11.9359,11.3343,118.767,85.1167,0.862893,11.6379,12.8945,117.781,135.237,0.986092,-50.1204,269.219,288.892,558.111 
44,0.06,0.7,43.2409,44,25488.2,-0.377165,53.158,11.2196,118.413,0.609188,-359.63,498.751,-4.26039,3.50043,-1.78491,0.857364,-1.55977,225.619,12125,1068.85,11252.8,26547.1,-5.68105,2.07977,-4.62624,-0.5633,-2.98044,0.606989,12042.4,1016.55,11170.2,0.483861,0.871289,0.143573,24888.1,-0.00103315,1.35091,11.3367,10.8605,118.659,85.5348,1.17723,11.1698,12.1963,117.643,135.549,1.01634,-50.0143,371.077,357.794,728.87 
45,0.06,0.7,43.1909,45,16028,-0.363853,33.2702,11.7046,118.193,-0.986246,-886.532,19.4762,-3.30932,-2.64797,5.37728,-4.14499,-4.5017,66.7136,7955.32,652.744,7308.31,41139.3,-3.7294,-3.06804,4.53713,-4.56507,-4.92177,1.38623,7930.9,637.28,7283.89,0.486338,0.876717,0.138799,16307.4,-0.00154182,0.825022,11.9612,11.3033,118.138,84.701,0.714071,11.7806,12.6348,117.518,134.785,0.62011,-50.0836,248.854,237.123,485.977 
46,0.06,0.7,43.1809,46,21879.5,-0.0707829,43.4007,11.6665,118.461,-0.00952156,38.7023,500,-1.54823,0.601699,-1.69946,-5.08913,-2.2266,212.803,10238.5,912.859,9597.14,16494.8,-2.8882,-0.738267,-4.3794,-6.42909,-3.56656,0.756721,10160.6,863.532,9519.26,0.481369,0.870527,0.143179,21107.8,-0.00117246,1.05786,11.9649,11.3517,118.752,84.8327,0.93933,11.6704,12.8375,117.537,135.145,1.21457,-50.3125,320.555,313.968,634.523 
47,0.06,0.7,43.1609,47,27083.2,-0.392717,54.7987,11.5481,118.268,0.977471,-604.2,427.803,0.752227,0.0295291,1.72674,1.48084,-0.216531,201.494,13378.7,1039.83,11455.4,39826.1,-0.516525,-1.23922,-0.810767,0.212092,-1.48528,0.788847,13305,993.124,11381.6,0.504094,0.884466,0.138478,26393.9,-0.00126909,1.41915,11.7175,11.1678,118.483,84.5272,1.15689,11.4777,12.3371,117.519,134.627,0.963957,-50.0995,414.312,365.476,779.788 
48,0.06,0.7,43.2009,48,15920.5,0.0576117,32.4434,-11.4697,118.099,0.0327308,-129.422,0.0034771,-4.26328,0.132856,1.49941,-2.36291,0.403266,136.112,7643.53,594.225,7358.83,12251.5,-5.12034,-0.724204,-0.214708,-3.21997,-0.453795,0.97794,7593.71,562.675,7309.01,0.474634,0.885214,0.124199,15999.1,-0.00137621,0.793419,11.9395,11.3086,118.311,84.9173,0.723453,11.6879,12.6645,117.33,135.238,0.980762,-50.3208,239.001,238.908,477.909 
49,0.06,0.7,43.2309,49,25669.6,-0.181834,51.1884,11.5376,118.392,0.0291341,-20.4211,500,-1.12848,2.99149,0.214305,4.50097,-0.321953,142.444,12536.3,1013.89,10923.7,19245.1,-2.02541,2.09456,-1.57956,3.60404,-1.21888,2.80573,12484.2,980.874,10871.6,0.499637,0.879124,0.142515,24986.5,-0.00112632,1.33252,11.7099,11.1524,118.612,84.6362,1.12082,11.4181,12.2056,117.667,134.712,0.944455,-50.076,388.233,348.485,736.717 
50,0.06,0.7,43.1709,50,24229.6,-0.0435903,48.1824,11.5742,118.035,-0.0192035,-15.1992,499.905,2.02,0.677436,-3.28933,-5.46323,-6.33988,203.154,11474.4,994.528,10519.1,18163.7,0.740793,-0.60177,-5.84775,-6.74244,-7.61909,0.708636,11400.1,947.437,10444.7,0.486943,0.873028,0.143173,23411.5,-0.001064,1.20092,11.7934,11.3071,118.351,84.6159,1.05414,11.5884,12.4073,117.179,134.432,1.17197,-49.8165,357.277,338.14,695.417 
51,0.06,0.7,43.2209,51,23998.7,-0.300504,47.7718,11.6254,118.555,0.30032,373.322,161.681,6.58071,6.35668,3.41885,-4.75561,0.703657,167.914,11223.2,944.643,10536.8,21728.8,5.5234,5.29938,1.30424,-5.81292,-0.35365,0.781184,11161.8,905.721,10475.3,0.480937,0.875654,0.13739,23208.4,-0.00116328,1.16541,11.9498,11.2913,118.824,84.9832,1.05516,11.4433,12.672,117.824,135.275,0.999305,-50.292,350.819,341.361,692.18 
