cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,0.21,0.55,43.2893,0,19576.4,-0.23814,40.6519,11.1245,117.69,-0.727351,2022.61,331.926,1.3223,-2.48131,4.14837,-3.41226,-1.46445,-7.44255,9671.15,715.389,8415.41,62612.4,1.36916,-2.43444,4.2421,-3.3654,-1.41758,3.64113,9673.87,717.114,8418.14,0.49982,0.885171,0.135638,19354.7,-0.000791574,1.07828,11.2993,10.8247,117.988,85.1203,0.881511,10.9743,12.3023,117.062,134.866,0.926374,-49.7455 
1,0.21,0.55,43.1993,1,15146.3,-0.274195,32.0906,-11.2212,118.141,0.291007,-78.1119,258.626,2.35671,-3.10898,0.755157,-4.39116,-1.54899,-127.323,7673.4,555.384,6563.87,12462.2,3.15843,-2.30726,2.3586,-3.58944,-0.747269,3.09291,7720,584.897,6610.47,0.503849,0.882935,0.140147,15322,-0.000982862,0.827515,11.4624,11.1401,118.336,85.7718,0.681979,10.991,12.4868,117.486,135.686,0.85006,-49.9144 
2,0.21,0.55,43.2393,2,22738.2,-0.0124687,47.0907,10.9197,117.984,-0.0404637,-45.3472,500,3.70048,-0.546512,4.06368,-1.76826,-0.322844,-85.6569,11095.2,848.847,9621.85,16799.2,4.23984,-0.0071532,5.1424,-1.2289,0.216515,0.385079,11126.6,868.702,9653.2,0.500571,0.879794,0.1422,22227.8,-0.000649431,1.24549,11.1425,10.9086,118.298,85.6015,1.01501,10.8535,12.3711,117.343,135.794,0.954716,-50.1927 
3,0.21,0.55,43.2093,3,24521.2,-0.257325,49.9314,11.2518,117.848,-0.155267,1088.55,32.6651,0.714056,0.350015,3.98954,-1.74121,0.986723,-1.98472,11419.6,975.533,10641.8,23791,0.726553,0.362512,4.01453,-1.72871,0.99922,0.0822056,11420.4,975.993,10642.5,0.482703,0.869901,0.14452,23659.2,-0.000685459,1.23064,11.4034,11.2475,118.201,86.1702,1.08979,11.1511,12.523,117.107,136.364,1.09384,-50.1934 
4,0.21,0.55,43.3393,4,24042.3,-0.0270364,49.4286,11.0998,117.909,-0.00703184,-44.1992,499.995,2.43681,0.978495,2.48199,1.97836,-0.813761,-42.629,11936.9,947.081,9880.57,17870.4,2.70524,1.24692,3.01884,2.24679,-0.545338,0.651904,11952.5,956.963,9896.17,0.512255,0.877107,0.151199,23333.1,-0.000739418,1.31357,11.2609,11.067,118.182,86.7447,1.01986,11.0273,12.5555,117.172,136.884,1.00979,-50.1396 
5,0.21,0.55,43.1893,5,14678.5,-0.799075,30.5052,11.7295,118.273,0.116388,452.356,3.21813e-12,0.493362,-0.0111353,0.274665,-1.78555,-1.73252,-61.5115,6726.17,583.796,6705.35,13361.8,0.880684,0.376186,1.04931,-1.39823,-1.34519,3.39979,6748.68,598.055,6727.86,0.465885,0.86574,0.140708,14485.7,-0.000877536,0.711146,11.6311,11.3338,118.329,84.9045,0.654753,11.3818,13.1937,117.731,135.171,0.598187,-50.2666 
6,0.21,0.55,43.2193,6,20186.6,-0.0565409,41.4879,11.0846,117.839,0.020181,6.64019,500,1.80195,-0.0480111,0.892217,0.564582,-1.02438,-54.8091,10080.7,669.041,8550.66,14974.9,2.14707,0.297107,1.58245,0.9097,-0.679259,0.628277,10100.7,681.746,8570.72,0.506123,0.894362,0.127801,19957,-0.000811069,1.12695,11.3392,10.7753,118.248,85.8959,0.892337,11.0778,12.2359,117.097,135.87,1.15134,-49.9741 
7,0.21,0.55,43.0393,7,21004.6,-0.268667,44.5864,10.9162,117.771,0.383052,213.165,309.881,1.97444,-0.205853,3.98448,2.45065,1.58274,-74.4049,10164.2,692.051,9281.98,18502.2,2.44295,0.262655,4.9215,2.91916,2.05125,0.609328,10191.4,709.298,9309.21,0.487698,0.891428,0.123081,20897,-0.000811538,1.15884,11.025,10.7776,117.928,85.8096,1.00152,10.8417,12.063,117.062,136.02,0.865652,-50.2108 
8,0.21,0.55,43.0893,8,24939,-0.231152,50.245,11.3031,117.587,0.204205,49.7621,159.222,2.42539,2.44461,3.05,-0.825989,-0.0508288,-24.1646,12101.1,931.907,10329.8,18818.7,2.57755,2.59677,3.35432,-0.67383,0.10133,0.578398,12110,937.509,10338.6,0.504595,0.880686,0.143133,23999.4,-0.000609241,1.30464,11.5304,11.113,117.957,86.0432,1.0732,11.0903,12.3436,116.799,136.334,1.15725,-50.2912 
9,0.21,0.55,43.2293,9,22052.9,-0.168623,45.556,11.0796,118.019,-0.0420922,212.075,500,0.295721,0.334128,4.25192,-2.82807,0.0559844,-65.6177,10878.5,819.635,9250.27,16721.6,0.708898,0.747306,5.07827,-2.41489,0.469162,-0.10668,10902.5,834.845,9274.29,0.505495,0.881831,0.142235,21567.9,-0.000732651,1.21442,11.2029,10.9281,118.319,85.8424,0.956256,11.1312,12.3779,117.355,136.078,0.964085,-50.2358 
