cyc,time,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
94,0.35,43.35,94,38066.7,-0.149451,72.7599,11.8519,116.549,0.0190965,31.4345,500,-1.3283,-1.82097,-1.37233,3.06582,-1.92683,-9.21468,19725.8,162.448,18974.8,28091.6,-1.27028,-1.76295,-1.25629,3.12384,-1.86881,0.585996,19738.7,163.166,18987.7,0.474779,0.98574,0.015583,41574.6,-0.00112869,1.63496,12.2968,12.0844,116.953,90.1272,1.55967,11.6521,13.1635,115.794,141.566,1.15891,-51.4393 
95,0.35,43.1,95,38454.7,-0.0743613,73.327,11.8457,116.704,0.0345458,-21.879,500,1.46459,3.07199,1.15418,-0.840838,-5.44472,8.31631,20504.1,191.485,18603.2,28300.7,1.41223,3.01963,1.04945,-0.893203,-5.49709,2.15454,20492.5,190.837,18591.6,0.489398,0.983964,0.0185577,41872.8,-0.000987915,1.65403,12.1926,12.4716,117.096,89.7689,1.49365,11.6654,13.399,115.946,141.07,1.14924,-51.3013 
96,0.35,43.225,96,29756.5,-0.377565,57.5731,11.9705,116.583,0.376844,-43.5733,293.053,-1.61526,0.0202963,-0.0263234,-1.39583,-1.58106,-87.7056,14824.6,116.182,15837.2,22969.5,-1.063,0.572555,1.07819,-0.843574,-1.0288,1.83931,14947.6,123.016,15960.2,0.448852,0.985802,0.0139996,33301.8,-0.00130579,1.20308,12.349,12.3997,116.927,89.8233,1.24022,11.8246,13.5406,115.893,141.524,1.03377,-51.7008 
97,0.35,43.15,97,37939.6,-0.331776,73.0569,11.7953,116.579,0.57208,-305.345,4.69951,0.336292,1.96825,1.46847,2.53772,-1.65637,35.5936,20324.3,190.096,18160,33738.6,0.112169,1.74413,1.02022,2.31359,-1.88049,0.691741,20274.3,187.323,18110.1,0.493282,0.984088,0.0186977,41100.9,-0.000878694,1.67018,12.1064,12.3049,116.975,89.3945,1.51269,11.5289,13.0936,115.762,140.632,1.21348,-51.2379 
98,0.35,43.24,98,33857,-0.0973566,64.3244,11.8681,116.779,-0.0409142,136.054,16.9963,1.33083,-2.25453,1.02166,0.878827,-3.81056,-50.4242,17592.4,164.495,16931.9,25032.7,1.64834,-1.93702,1.65668,1.19633,-3.49306,2.78381,17663.1,168.424,17002.7,0.474608,0.983587,0.0179204,37216.2,-0.00100181,1.4008,12.3556,12.4678,117.14,89.8493,1.3139,11.7761,13.7687,116.006,141.318,1.13388,-51.4686 
99,0.35,43.05,99,39191.4,-0.353131,74.772,11.9208,116.821,0.281616,-122.672,359.97,4.31899,-2.62089,-0.546504,-0.712336,-3.69357,-75.1245,20301,203.982,19556.2,30140.8,4.79203,-2.14785,0.399574,-0.239297,-3.22053,1.96034,20406.4,209.835,19661.6,0.474377,0.982323,0.0192805,43017.2,-0.00106128,1.63726,12.2541,12.4023,117.224,90.3622,1.55081,11.7117,13.5552,115.987,141.995,1.23602,-51.6323 
100,0.35,43.2,100,30551.7,-0.279032,59.2808,11.7285,116.857,0.0338791,212.415,470.013,2.18654,-1.19248,-4.33381,-0.903194,-2.62381,-79.9685,15910.1,139.807,15254,22867.7,2.69008,-0.688942,-3.32673,-0.399654,-2.12027,0.134906,16022.3,146.038,15366.1,0.475533,0.9843,0.0172059,33693.3,-0.000873269,1.3325,12.0777,12.0896,117.209,89.7547,1.25794,11.5947,13.1619,116.095,141.146,1.11483,-51.3915 
101,0.35,43.3,101,37789.6,-0.0382973,72.8285,11.7098,116.543,-0.00506982,-17.8822,500,1.44444,0.8273,-6.08222,-0.11063,-1.71845,18.6366,19820.7,195.045,18589.7,27764.6,1.32709,0.70995,-6.31692,-0.227979,-1.8358,0.00421563,19794.6,193.593,18563.6,0.48112,0.983173,0.0188485,41142.7,-0.00100042,1.63469,12.034,12.3285,117.008,90.04,1.53012,11.6349,13.1708,115.717,141.139,1.29045,-51.0991 
102,0.35,43.25,102,35801.6,-0.222218,69.4448,11.768,116.599,36.9087,-5725.94,0.220879,0.912738,-1.01822,0.232006,1.1347,-2.70695,53.4735,18593.8,139.926,18054,6.90632e+06,0.57603,-1.35493,-0.441411,0.797993,-3.04366,0.872645,18518.8,135.759,17979,0.472483,0.987333,0.0137189,39194.7,-0.00128333,1.55773,12.1257,12.1187,116.936,89.8395,1.46237,11.6658,13.345,115.868,141.289,1.06807,-51.4493 
103,0.35,43.125,103,36753.8,0.0298496,71.4255,11.599,116.543,-0.0377858,-11.2321,6.24475e-13,-1.34224,0.198609,-4.31399,0.703409,0.517468,-20.1023,18717.7,177.52,18653.1,26983,-1.21566,0.325187,-4.06083,0.829988,0.644047,-0.167821,18745.9,179.087,18681.3,0.465975,0.983556,0.0173527,40229.4,-0.00101667,1.57271,12.0282,12.1267,116.925,90.1298,1.54128,11.5072,13.2576,115.775,141.687,1.15055,-51.5576 
104,0.35,43.275,104,37005.3,0.0326356,71.448,11.684,116.558,-0.003182,-19.2704,6.81882e-05,0.0653131,-1.86857,-1.38628,0.137055,-1.25952,-4.04633,19339.5,172.985,18399.4,27177.6,0.0907918,-1.84309,-1.33533,0.162533,-1.23404,0.678941,19345.2,173.301,18405.1,0.477528,0.984565,0.0170493,40511,-0.00109356,1.63821,12.0856,11.9958,116.982,90.0058,1.534,11.534,13.0661,115.786,141.481,1.19685,-51.4756 
105,0.35,43.21,105,31195,-0.0267703,59.2287,11.9065,116.45,-0.0221758,79.9868,500,-1.18062,-4.26265,-2.24356,-1.39177,-2.82626,9.83513,16600.3,161.79,15185,23014.5,-1.24255,-4.32458,-2.36742,-1.4537,-2.88819,0.807157,16586.5,161.024,15171.2,0.487359,0.983295,0.0191767,34033.4,-0.000988512,1.3234,12.4146,12.4019,116.8,89.4514,1.20038,11.7194,13.6669,115.576,140.652,1.22412,-51.201 
106,0.35,43.325,106,38492.6,-0.172853,73.6778,11.8093,116.529,-0.236685,193.785,500,-2.38295,-4.76277,0.996904,-0.322178,-3.63095,67.5707,20466,184.587,18534.9,29817.2,-2.80842,-5.18825,0.145955,-0.747653,-4.05643,1.01153,20371.3,179.322,18440.1,0.48996,0.984829,0.0175984,41577.4,-0.000935034,1.66504,12.1507,12.4384,116.936,89.7967,1.49854,11.6529,13.3466,115.716,141.078,1.22023,-51.2814 
107,0.35,43.175,107,39145,-0.303288,73.8443,11.9804,116.714,0.189645,74.6883,287.24,-1.05754,0.386417,-3.69614,-1.05117,-4.83293,7.64101,20315.7,168.104,19437.4,29260.4,-1.10565,0.338304,-3.79237,-1.09929,-4.88105,0.640195,20304.9,167.508,19426.7,0.476132,0.985769,0.0156354,42645.6,-0.000844958,1.65108,12.2438,12.2868,117.064,89.9737,1.55476,11.7908,13.2595,115.973,141.522,1.09057,-51.5486 
108,0.35,43.35,108,38095.8,-0.274415,73.1824,11.8074,116.288,0.0533688,11.3284,5.94875e-10,-1.51671,1.3712,-0.930762,-2.9183,-0.225531,-19.7783,20814.6,182.35,17816.7,28148.7,-1.39217,1.49574,-0.681686,-2.79376,-0.100993,0.803711,20842.4,183.891,17844.5,0.503883,0.984795,0.0186296,41363.5,-0.000903265,1.72443,12.2587,12.0819,116.644,90.0035,1.51455,11.4398,12.9287,115.44,141.285,1.20387,-51.2816 
109,0.35,43.1,109,37058.8,-0.389893,72.331,11.7403,116.827,0.100187,56.0344,34.336,0.565028,3.56907,-1.86199,-1.42829,-1.15856,-46.7251,19389,162.824,18341,27826.6,0.859244,3.86329,-1.27356,-1.13408,-0.864344,1.87798,19454.5,166.465,18406.5,0.478916,0.985247,0.0163867,40622,-0.00115516,1.62119,12.0018,12.2298,117.144,90.3646,1.50525,11.63,13.2662,116.021,141.782,1.12291,-51.4172 
110,0.35,43.225,110,29028.8,-0.314501,55.7117,11.9582,116.631,-0.0751602,1042.5,7.86642,0.15844,-1.72248,1.02356,-0.140969,-1.02342,-30.1326,14295.7,125.842,15436.5,24238.2,0.348177,-1.53274,1.40304,0.0487683,-0.833682,3.47692,14337.9,128.19,15478.8,0.446129,0.984595,0.0150264,32138.5,-0.00115457,1.17453,12.2945,12.2945,117.012,89.9345,1.21139,11.8881,13.488,115.96,141.672,1.05225,-51.7375 
111,0.35,43.15,111,37726.5,-0.359135,72.9945,11.7845,116.666,0.520308,-369.05,208.112,1.13343,-3.92913,-3.65036,-1.18094,-2.60918,50.62,19654.3,191.454,18727.8,34253.3,0.814694,-4.24788,-4.28785,-1.49968,-2.92792,0.647051,19583.3,187.509,18656.8,0.477192,0.98352,0.0181775,41038.6,-0.00103252,1.60578,12.0857,12.4074,117.071,89.9913,1.54353,11.5793,13.1978,115.849,141.235,1.22199,-51.2435 
