cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
168,0.21,0.55,43.1393,168,24501.2,-0.306001,50.8574,11.1469,118.011,0.247791,-69.6658,280.991,-1.63035,3.60306,7.20172,-0.172509,-3.11058,191.646,11908.6,873.745,10755.5,19016.6,-2.83709,2.39632,4.78824,-1.37925,-4.31732,4.5492,11838.4,829.322,10685.4,0.49068,0.890794,0.125087,24126.6,-0.0011014,1.30992,11.4149,10.9106,118.185,86.1848,1.11961,11.0527,12.3164,117.384,136.387,0.801558,-50.2025,363.97,340.03,704 
169,0.21,0.55,43.1993,169,18576,-0.164364,39.1235,11.0572,117.992,-0.0506513,83.2981,496.395,1.27774,-0.283538,-2.3521,0.646219,-5.76475,127.727,8619.64,637.422,8901.27,14219.8,0.473472,-1.0878,-3.96063,-0.158044,-6.56901,0.649564,8572.89,607.815,8854.53,0.457084,0.889621,0.112256,18755.6,-0.00128595,0.928266,11.4867,11.1552,118.052,86.2862,0.922297,11.094,12.369,117.45,136.912,0.60257,-50.6254,265.363,282.354,547.717 
170,0.21,0.55,43.2293,170,25386.3,-0.0575394,52.67,10.9343,117.899,0.0469311,-52.687,0.00476005,-1.69518,3.18466,2.84719,0.662811,-1.61649,285.485,12429.5,895.066,10855.8,18828.2,-3.4928,1.38704,-0.748059,-1.13481,-3.41411,0.898949,12325.1,828.891,10751.3,0.499212,0.894701,0.124359,24689,-0.000885125,1.37905,11.3058,10.9247,118.21,85.9304,1.15711,10.8029,12.2455,117.274,135.969,0.935713,-50.0386,380.004,341.497,721.501 
171,0.21,0.55,43.1793,171,14067.7,-0.323397,30.227,11.3225,117.662,-0.021169,-451.234,111.83,-0.554286,3.90392,2.78318,4.35498,-1.31705,167.48,6960.32,575.55,6501.15,11452.2,-1.60886,2.84934,0.674022,3.30041,-2.37163,0.762942,6899.02,536.728,6439.86,0.482285,0.880169,0.133096,14304.9,-0.00137512,0.732544,11.7942,11.2657,117.815,86.0826,0.654247,11.2327,12.8126,116.979,136.531,0.835736,-50.4483,217.151,210.068,427.219 
172,0.21,0.55,43.1693,172,17129.8,-0.11259,35.6112,11.3219,118.066,-0.110259,615.98,0.000430896,0.860348,-0.450085,2.52201,-2.25285,-6.64868,155.924,8019.13,664.335,7992.09,15336,-0.121463,-1.4319,0.558391,-3.23466,-7.63049,1.04708,7962.06,628.192,7935.02,0.465963,0.878679,0.127273,17087.3,-0.00133419,0.830817,11.7301,11.5118,118.426,85.9683,0.801351,11.3031,12.8356,117.311,136.407,1.11537,-50.4383,250.294,259.379,509.673 
173,0.21,0.55,43.1493,173,22188.8,-0.027947,45.4776,-11.3105,118.014,0.000512018,-22.4825,500,2.2251,3.23917,-4.00052,-1.85775,-4.26053,291.703,10885.4,768.904,9732.96,16745,0.388328,1.40239,-7.67407,-3.69452,-6.0973,0.510432,10778.6,701.288,9626.2,0.493328,0.897779,0.118322,21848.7,-0.00122264,1.1762,11.6732,10.8993,118.156,85.7198,0.991122,11.3242,12.4068,117.283,135.937,0.872906,-50.2174,333.865,310.666,644.531 
175,0.21,0.55,43.2193,175,22730,-0.313473,47.1168,11.2333,117.905,0.0738705,-399.895,462.603,3.20117,4.15282,3.60009,-1.79525,-1.41095,137.221,11022.8,854.931,9922.07,18191.4,2.33712,3.28878,1.872,-2.6593,-2.27499,0.269779,10972.5,823.123,9871.85,0.491487,0.883955,0.133146,22325.2,-0.00110604,1.19705,11.5477,10.9781,118.163,85.9797,1.02492,11.1203,12.473,117.12,136.272,1.04244,-50.2926,338.558,317.159,655.717 
176,0.21,0.55,43.1593,176,17585.7,-0.0304582,36.4125,11.2744,117.502,0.00208473,18.8548,3.64857e-11,1.15425,-0.470531,3.43082,-1.15092,-5.4351,224.473,8406.05,663.714,8038.59,13365.3,-0.259195,-1.88398,0.603927,-2.56437,-6.84854,1.05514,8323.89,611.682,7956.43,0.476364,0.886054,0.124051,17473.8,-0.00120613,0.889638,11.7144,11.217,117.905,85.4179,0.819233,11.2688,12.4959,116.683,135.408,1.22193,-49.9899,260.801,257.366,518.168 
177,0.21,0.55,43.2093,177,18891.7,0.00203368,39.3183,11.1014,117.696,-0.0015704,-23.6008,500,-3.17857,1.27146,-2.05811,-3.35202,-2.76423,231.692,9458.4,646.601,8257.95,14210.4,-4.63747,-0.187445,-4.97592,-4.81092,-4.22314,0.735814,9373.6,592.896,8173.15,0.49932,0.900341,0.117878,18772.7,-0.0010407,1.0328,11.4497,10.9701,117.97,86.1257,0.870097,11.0101,12.1341,116.927,136.541,1.04266,-50.415,289.414,259.336,548.751 
178,0.21,0.55,43.2793,178,23131.4,-0.0566647,48.6936,-10.8864,117.465,0.0332747,-61.0243,500,1.57347,2.78544,2.70725,-0.776745,-1.66046,178.805,11302.7,787.145,10203,17322.6,0.447575,1.65955,0.455473,-1.90264,-2.78635,1.2142,11237.2,745.698,10137.6,0.490806,0.895953,0.119332,22895.4,-0.000981893,1.2637,11.302,10.7853,117.827,86.2157,1.10892,10.7087,12.0477,116.739,136.4,1.08851,-50.1841,343.661,319.184,662.845 
179,0.21,0.55,43.0393,179,26641.5,-0.0508471,54.21,11.2471,117.839,0.0620324,-69.2526,500,2.51306,-2.60951,-4.45915,-4.71854,0.279884,158.8,13079.9,981.273,11447.2,19987.7,1.51314,-3.60943,-6.45899,-5.71847,-0.720038,0.569222,13021.8,944.463,11389.1,0.498552,0.887369,0.132517,26119.2,-0.00111881,1.42325,11.4999,10.979,118.208,86.0947,1.18876,11.1359,12.2626,117.053,136.367,1.15549,-50.2718,400.9,362.155,763.055 
180,0.21,0.55,43.0893,180,24743.9,-0.161727,51.776,11.0988,117.943,0.259717,40.3954,10.7314,2.15176,4.70819,5.12586,0.537886,-2.11148,155.975,11913.5,878.766,11003.1,19048.4,1.16963,3.72605,3.16159,-0.44425,-3.09362,0.30044,11856.4,842.611,10946,0.485036,0.889387,0.124192,24444.3,-0.00114004,1.30158,11.4455,10.9621,118.315,86.3277,1.13979,11.0957,12.3162,117.163,136.55,1.152,-50.2224,364.331,347.5,711.832 
181,0.21,0.55,43.3293,181,24261.8,-0.298214,49.9067,11.2393,117.807,0.0952394,-19.1488,86.5446,0.1476,1.01991,1.84462,2.70405,-3.50486,137.64,11923.2,900.558,10434.4,18319.1,-0.719079,0.153228,0.111258,1.83737,-4.37154,1.03723,11872.8,868.654,10384,0.498556,0.886497,0.133522,23814.4,-0.00112682,1.29287,11.4744,11.0723,118.124,85.6054,1.07811,11.1405,12.382,117.107,135.807,1.0167,-50.202,366.458,331.783,698.24 
182,0.21,0.55,43.1393,182,25834.7,-0.0816947,52.7227,-11.3127,117.552,0.145052,-54.5372,1.14605e-05,-2.76826,-3.20258,0.0692616,-2.00439,-4.57131,184.465,12734.2,987.663,10978.5,19673.6,-3.92979,-4.36411,-2.2538,-3.16591,-5.73284,0.884102,12666.7,944.904,10911,0.50236,0.884528,0.13758,25214.3,-0.00121822,1.3564,11.6736,11.1384,117.847,86.5558,1.13285,11.1359,12.4574,116.795,136.841,1.05206,-50.2855,393.474,350.605,744.079 
183,0.21,0.55,43.1993,183,18354.4,-0.0313752,38.1362,11.2564,118.03,0.090099,-105.157,500,-2.96165,0.561532,-3.72706,-0.100176,-4.36627,147.318,8921.2,754.929,8166.96,14282.8,-3.88927,-0.36609,-5.58231,-1.0278,-5.29389,0.654547,8867.28,720.781,8113.04,0.487286,0.875465,0.14064,18197.3,-0.00115659,0.953707,11.5466,11.2173,118.276,86.4666,0.828292,11.266,12.5881,117.223,136.856,1.05297,-50.3892,275.584,262.066,537.65 
184,0.21,0.55,43.2293,184,23771.6,-0.401537,49.3555,11.3845,117.452,0.107089,277.746,62.6532,-1.43138,4.00428,3.75275,-1.78613,-0.425417,196.845,11340.5,936.981,10740.5,19259.6,-2.67086,2.7648,1.27379,-3.02561,-1.6649,1.38335,11268.4,891.352,10668.5,0.47875,0.878404,0.13338,23537.2,-0.00140019,1.23171,11.5424,11.0258,117.804,85.9149,1.11203,11.2977,12.2585,116.733,136.231,1.07113,-50.3159,349.713,343.592,693.305 
185,0.21,0.55,43.1793,185,13851.7,-0.0143289,29.0327,11.2847,117.765,-0.0326251,1.48472,499.903,-1.79901,2.93831,1.49245,-2.71589,-1.76527,134.28,6155.55,617.299,6897.24,10666.9,-2.64454,2.09279,-0.198604,-3.56142,-2.6108,0.971311,6106.4,586.173,6848.1,0.436742,0.856173,0.136202,13981.7,-0.00120617,0.633278,11.7489,11.6853,118.082,86.5259,0.683493,11.3437,12.8406,117.008,136.853,1.07376,-50.3274,193.968,222.112,416.08 
186,0.21,0.55,43.1693,186,17600.5,-0.0890045,35.8999,11.2435,118.051,0.0785188,-87.8888,3.79712e-08,-0.255698,1.09497,3.2793,2.73757,-5.00849,144.16,8053.51,707.959,7907.96,13364.5,-1.16344,0.187232,1.46382,1.82983,-5.91623,1.40676,8000.75,674.543,7855.2,0.469687,0.871427,0.136581,17034.2,-0.000882622,0.837611,11.6963,11.5255,118.539,86.2029,0.802665,11.1836,12.8147,117.275,137.004,1.26369,-50.801,251.913,256.64,508.553 
187,0.21,0.55,43.1493,187,21355.2,0.129064,44.637,10.8905,117.732,-0.102699,-1.10849,0.00270636,0.356075,-4.92475,-1.85835,-1.9532,-0.993217,201.91,10120.5,828.928,9484.49,15828.5,-0.915296,-6.19612,-4.40109,-3.22457,-2.26459,0.741138,10046.6,782.125,9410.59,0.481418,0.880098,0.132772,20868.8,-0.000974363,1.1023,11.274,11.2501,118.045,86.8786,1.00248,10.9353,12.3539,117.118,137.395,0.927058,-50.5167,311.911,302.139,614.05 
