cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
102,0.16,0.6,43.312,102,24270.4,-0.318655,50.3814,11.1812,118.05,-0.216994,563.793,468.078,-0.0456026,2.98248,2.21546,-2.10372,-2.16231,-12.8421,13362.7,72.4667,11658.6,22320.7,0.0352604,3.06334,2.37718,-2.02286,-2.08144,-0.733301,13380.7,73.4673,11676.6,0.499116,0.990483,0.0114574,26808.8,-0.00102624,1.2925,11.4757,11.0846,118.367,87.5293,1.08053,10.996,12.3952,117.36,137.931,1.00716,-50.4019 
103,0.16,0.6,43.222,103,19792.4,-0.0417457,41.1755,11.0391,118.204,-0.0102118,13.3366,500,-1.16051,-0.862946,1.71247,-0.866121,-1.03292,-93.4796,10258,75.9656,10227.4,14801.3,-0.571891,-0.27433,2.8897,-0.277505,-0.444304,-1.1864,10389.2,83.2497,10358.5,0.465852,0.986171,0.0145888,22301.4,-0.000998554,1.00073,11.3157,11.1707,118.568,87.1863,0.919964,11.0749,12.7518,117.555,137.872,1.01344,-50.6857 
104,0.16,0.6,43.262,104,21988.2,-0.240902,45.7856,11.0283,117.912,0.00222678,184.24,206.217,0.593557,3.62041,2.59912,1.80564,0.30202,-51.6496,11799.1,75.3771,10832.2,16450.7,0.918781,3.94563,3.24957,2.13087,0.627243,0.701109,11871.6,79.4017,10904.6,0.486303,0.988431,0.0132357,24411.9,-0.000762314,1.13358,11.3588,11.2533,118.37,87.3488,1.03265,10.7152,12.2143,117.206,138.041,1.16467,-50.6922 
105,0.16,0.6,43.232,105,19335.5,-0.0482394,41.189,10.9093,118.316,0.0213889,-78.5348,500,-0.0404515,2.60408,0.0934138,-1.19646,0.603686,-53.2008,10288.8,54.6678,9856.24,14682.2,0.29454,2.93908,0.763396,-0.861466,0.938677,0.812628,10363.4,58.8133,9930.86,0.475737,0.990166,0.0107917,21783.9,-0.00101382,1.03765,11.1683,10.9312,118.61,88.0453,0.913706,10.9002,12.4859,117.696,138.763,0.914265,-50.7178 
106,0.16,0.6,43.362,106,22370.7,-0.0375588,46.7427,11.0251,118.197,-0.00989412,12.1927,500,-2.47566,4.45457,1.7466,-5.24216,-2.31,-64.2621,12240.8,69.623,10863.2,16780.1,-2.07101,4.85921,2.55588,-4.83752,-1.90536,2.8272,12331,74.6304,10953.3,0.494678,0.98952,0.0123956,24927.3,-0.000913387,1.2167,11.3321,10.8878,118.512,87.2712,1.00947,10.8872,12.4397,117.552,137.825,0.959729,-50.5535 
107,0.16,0.6,43.212,107,18325.5,-0.0474337,37.4338,11.2847,118.164,-0.00286681,20.2839,2.20177e-10,-0.257009,-0.521504,2.76998,-0.022427,-0.16158,-69.514,9165.06,46.4875,9837.03,13753.3,0.180702,-0.0837928,3.6454,0.415284,0.276131,0.177802,9262.56,51.9042,9934.53,0.447742,0.990289,0.00953256,20687.3,-0.0010394,0.863022,11.7663,11.2466,118.396,87.4579,0.870143,11.2552,12.7436,117.706,138.435,0.690341,-50.9767 
108,0.16,0.6,43.242,108,21864,-0.0279188,45.6768,11.1126,118.402,-0.0563936,238.16,36.3174,-1.45874,1.39121,-1.10825,0.853628,-0.736779,-30.4975,11515.1,49.4604,11115.4,16961,-1.2667,1.58325,-0.724177,1.04566,-0.544745,8.76312,11557.9,51.8369,11158.2,0.473882,0.992212,0.00848513,24389.8,-0.00106033,1.17309,11.3104,10.7142,118.689,87.0053,1.03941,11.1016,12.1766,117.852,137.576,0.837386,-50.5709 
109,0.16,0.6,43.062,109,23629,-0.295785,49.1296,11.1298,118.021,0.0907194,307.824,437.843,-0.682418,0.859406,-0.935622,-0.934336,3.33593,-49.513,11614.5,62.9291,12701.6,18709.2,-0.370648,1.17118,-0.312082,-0.622566,3.6477,1.08882,11683.9,66.7872,12771,0.443066,0.990096,0.00954156,26370.6,-0.000895072,1.13995,11.4088,11.0513,118.448,88.2508,1.17411,10.9843,12.2723,117.41,139.039,1.03826,-50.7881 
110,0.16,0.6,43.112,110,23324.1,0.0036562,48.181,11.1427,118.304,-0.0216278,0.649795,3.30631e-12,2.95994,-2.08528,1.99803,1.25279,-1.44337,-8.53376,12399.9,72.257,11775.3,17477.2,3.01368,-2.03155,2.1055,1.30652,-1.38963,0.299223,12411.8,72.922,11787.2,0.477982,0.989823,0.0112678,25967.2,-0.00111886,1.2003,11.6084,10.9801,118.623,87.4468,1.0637,11.0221,12.6558,117.702,138.287,0.921295,-50.8402 
111,0.16,0.6,43.252,111,23407.3,-0.0166872,47.4416,11.1995,118.122,0.0146865,-58.7248,5.91887e-14,-0.250219,1.54507,1.10923,-0.506044,0.499848,3.04114,12482.5,68.6042,11471.5,17324.4,-0.269368,1.52592,1.07093,-0.525193,0.480699,0.530908,12478.2,68.3672,11467.2,0.486186,0.990503,0.0108633,25665.6,-0.000774218,1.18755,11.5912,11.1532,118.46,86.9397,1.03096,11.0959,12.5952,117.475,137.557,0.985413,-50.6175 
