cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
418,43.203,0.57,418,22421.8,-0.795657,49.9625,11.5539,121.63,1.00647,27.9527,385.471,-5.37768,-2.26642,-6.81732,-4.31386,-3.87834,127.531,9686.68,2.8879,15181,19707.7,-6.18071,-3.06945,-8.42338,-5.11689,-4.68137,0.693381,9507.81,-3.7371,15002.1,0.424274,1.00069,-0.000459089,22409.6,-0.00288899,1.00279,11.5082,10.4472,121.815,92.5405,1.45325,11.5344,11.5929,120.908,143.589,0.906826,-51.0488 
419,43.138,0.57,419,25937.3,0.030351,55.4068,11.4891,121.828,-0.0399083,47.8232,500,-8.59122,-3.94131,4.5827,1.68792,-5.56239,165.171,11457,15.6594,16838.5,20784.7,-9.63126,-4.98135,2.50262,0.647879,-6.60243,1.13854,11225.4,7.07911,16606.8,0.440086,0.998898,0.000784632,25507.2,-0.00277296,1.15556,11.8185,10.4391,121.875,91.8845,1.55203,11.6307,11.8438,121.035,142.701,0.839994,-50.8165 
420,43.168,0.57,420,26189.5,-0.278961,55.7759,11.7645,121.591,0.159152,48.8749,499.996,-9.47243,0.114024,-7.98757,-1.081,-1.07737,182.319,11758.5,17.6153,16831.4,21613.9,-10.6204,-1.03399,-10.2836,-2.22901,-2.22538,0.610358,11502.8,8.14415,16575.7,0.446574,0.998763,0.000904264,25757.9,-0.00293249,1.15223,11.9251,10.7121,121.776,92.081,1.4699,11.8688,12.294,120.71,143.025,1.06576,-50.9443 
421,43.278,0.57,421,26992.5,-0.146467,57.5052,11.5626,121.575,0.0196746,49.3327,500,-11.5228,-5.42864,-2.00515,-3.01664,1.87955,124.428,12587.8,31.0771,16682.2,21676.7,-12.3063,-6.21213,-3.57213,-3.80013,1.09606,0.855931,12413.3,24.6133,16507.7,0.466492,0.996542,0.00273909,26609.9,-0.0027608,1.27026,11.7025,10.5483,121.715,90.7652,1.50375,11.787,11.9788,120.656,141.474,1.05859,-50.7084 
422,43.253,0.57,422,24948.5,-0.150318,52.8874,11.8005,121.507,-0.0753508,85.6492,2.23448e-07,-0.279395,-7.75411,-2.95406,-10.6996,-1.44107,145.611,11360.3,30.0278,15965.7,20526.5,-1.19627,-8.67099,-4.7878,-11.6165,-2.35794,0.832767,11156.1,22.4636,15761.5,0.451464,0.996489,0.00261854,24711,-0.00283835,1.09984,11.8915,10.7723,121.654,91.4446,1.37889,11.9958,12.3489,120.614,142.501,1.03977,-51.0567 
423,43.188,0.57,423,27457.8,-0.856099,58.7175,-11.8126,121.632,-0.180455,978.723,397.709,-7.82875,-3.10592,-2.64932,-3.39895,-7.35265,159.406,12434.5,23.2028,17422.8,28328.7,-8.83249,-4.10966,-4.6568,-4.40268,-8.35638,0.846604,12210.9,14.922,17199.2,0.452218,0.997866,0.00159565,27002.2,-0.00297719,1.24322,11.7825,10.5961,121.767,91.2085,1.58639,11.8147,11.8775,120.791,141.812,0.976551,-50.6038 
424,43.233,0.57,424,24509.7,-0.23667,50.4608,11.9447,121.772,0.154057,176.661,6.77561e-08,-4.11972,-4.92146,-7.60144,-1.88696,-6.77382,116.081,11079.1,30.2556,15422.5,20507.2,-4.85065,-5.65239,-9.0633,-2.6179,-7.50475,0.694725,10916.3,24.2254,15259.6,0.454097,0.996131,0.0029159,24039.6,-0.00237889,1.00935,12.224,11.1323,121.972,91.3797,1.31834,11.9502,12.4437,120.92,142.302,1.05194,-50.9228 
425,43.308,0.57,425,31791,-0.101169,63.8526,12.1318,121.926,0.055475,91.9228,33.2926,-4.50828,-2.9215,-4.92621,-4.11792,-2.34624,123.779,14136.1,62.3904,19870,25383.3,-5.28769,-3.70091,-6.48502,-4.89732,-3.12564,0.724001,13962.4,55.9603,19696.4,0.451839,0.993035,0.00520643,30901.4,-0.00281217,1.26621,12.3293,11.3222,122.087,91.8945,1.56697,12.3417,13.0249,121.071,142.936,1.01573,-51.0411 
426,43.128,0.57,426,28886.5,-0.0714146,60.2519,11.7438,121.939,-0.0668391,89.4717,500,-5.13242,0.723923,-4.74495,-5.28497,-8.50223,100.095,13280.9,48.7583,17999.7,23229,-5.7627,0.0936499,-6.0055,-5.91524,-9.1325,0.775263,13140.5,43.5585,17859.3,0.461078,0.994232,0.00447276,28499.5,-0.0029566,1.28905,11.9371,10.8028,122.084,91.9224,1.56926,11.9381,12.2145,121.177,142.808,0.907389,-50.8854 
427,43.223,0.57,427,18760.9,-0.15712,42.3993,11.4353,121.932,0.0755413,104.351,465.538,-7.86632,-2.87045,-9.14767,-3.96253,-10.8981,75.8383,8374.78,10.0602,12999.6,16040,-8.34385,-3.34799,-10.1027,-4.44006,-11.3756,0.731384,8268.41,6.1205,12893.2,0.427163,0.998706,0.000873697,19356.6,-0.00297771,0.833426,11.8196,10.6112,122.161,91.8621,1.20432,11.5846,11.9505,121.158,142.745,1.00251,-50.8831 
428,43.198,0.57,428,24400.2,-0.14154,52.0092,-11.7388,121.869,0.073395,91.4394,0.046565,-4.40269,-4.51275,-7.00789,-8.22846,-2.60606,106.027,11042.6,27.8618,15648.2,20093.1,-5.07031,-5.18037,-8.34313,-8.89608,-3.27368,0.728798,10893.9,22.3539,15499.5,0.449725,0.996422,0.00264971,24223.4,-0.00296099,1.08173,11.8393,10.8891,122.16,91.7548,1.36546,11.965,12.2833,120.985,142.668,1.17433,-50.9129 
429,43.243,0.57,429,25617.5,-0.580598,53.5586,12.0988,121.652,-0.914157,1735.06,499.992,-5.63514,-3.84295,-11.5292,1.27724,-4.22714,131.86,11764.6,44.5266,16007.2,72727.8,-6.46543,-4.67324,-13.1898,0.446955,-5.05743,0.54422,11579.6,37.6767,15822.3,0.459751,0.994338,0.00436735,25186.8,-0.00263183,1.10876,12.0575,10.9889,121.749,90.7246,1.32542,12.1556,12.6355,120.875,141.591,0.874667,-50.8662 
430,43.298,0.57,430,28810,-0.882264,60.3509,12.0271,121.892,0.267238,423.446,204.897,-12.3953,-2.25445,-13.0436,0.747203,-0.650525,197.47,12998.1,28.5301,18245,27312.5,-13.6387,-3.49786,-15.5304,-0.49621,-1.89394,0.556997,12721.1,18.272,17968.1,0.451525,0.997493,0.00186976,28173.6,-0.00289342,1.25493,11.9734,10.7787,122.087,91.3868,1.59402,11.9942,12.0969,121.018,142.119,1.06825,-50.7325 
431,43.213,0.57,431,25700.9,-0.282531,53.4068,12.0884,121.798,0.457378,-271.01,500,-6.85468,-4.0894,-8.91773,3.26466,-3.33774,156.321,11654.5,24.3325,16345,25051.6,-7.83899,-5.07371,-10.8863,2.28035,-4.32205,0.578714,11435.2,16.2119,16125.7,0.451926,0.997525,0.00184853,25303.4,-0.00287478,1.04237,12.3508,11.3114,121.936,91.1709,1.34792,12.1924,12.7327,120.867,142.039,1.06873,-50.8678 
432,43.208,0.57,432,21956.7,-0.118442,46.8901,-11.7641,121.738,-0.0711895,58.4855,499.866,-3.90803,-5.13489,-7.12462,-3.85604,-4.07137,122.32,9918.85,9.79835,14272,18092.6,-4.67825,-5.90511,-8.66505,-4.62626,-4.84159,0.698253,9747.29,3.44406,14100.5,0.445617,0.999382,0.000449735,21873.7,-0.00285818,0.939386,12.1276,11.0165,121.884,91.2876,1.2184,12.0023,12.5317,120.785,142.3,1.0983,-51.0129 
433,43.318,0.57,433,29624.8,-0.0500295,60.571,11.7748,121.882,0.00202364,74.5831,498.672,-6.21271,-4.19953,-10.0927,-5.84689,-2.96927,139.825,13630.5,35.6389,18106.1,23222.3,-7.09315,-5.07997,-11.8536,-6.72733,-3.84972,0.657447,13434.4,28.3753,17909.9,0.465875,0.996317,0.00291001,28837,-0.00272507,1.26973,12.2006,10.9717,122.1,91.1908,1.56399,11.988,12.3163,120.909,142.094,1.19106,-50.903 
434,43.183,0.57,434,29042.4,-0.708801,60.1768,12.0455,121.911,0.585747,1094.14,500,0.699721,-2.15911,-8.64469,-6.56741,0.727922,91.9398,13118,41.9388,18191.6,44459.6,0.120801,-2.73803,-9.80253,-7.14633,0.149002,0.495159,12989.1,37.1627,18062.6,0.45539,0.995018,0.00377571,28522.9,-0.00272317,1.21839,12.1066,11.0726,122.061,91.8859,1.52627,12.05,12.5274,121.097,142.957,0.96374,-51.0711 
