cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
31,5.3,7,44.823,31,33122.3,-0.300413,65.7003,11.4693,114.869,0.204107,230.553,453.754,1.49252,0.0814196,0.52586,-1.36178,-0.754596,95.1497,2872.33,58.5904,31272.5,26061.9,0.893392,-0.517713,-0.672405,-1.96092,-1.35373,0.813809,2738.87,53.6476,31139,0.0808454,0.966858,0.00316361,33877.9 
32,5.3,7,44.653,32,33823.7,-0.0165342,66.4539,11.5003,115.316,-0.0517065,157.684,499.245,1.19235,-0.321413,0.034886,-3.10603,-4.30942,88.7265,2405.8,56.6474,32389.7,25143.9,0.633667,-0.8801,-1.08249,-3.66472,-4.8681,0.890234,2281.35,52.0382,32265.3,0.0660369,0.961614,0.00296219,34546.6 
33,5.3,7,44.573,33,32031.8,0.0138181,63.7856,11.4097,115.268,-0.245638,187.338,7.07118e-11,2.16792,-2.70061,0.17868,0.484348,-1.19466,62.0281,1540.14,43.9289,31696.7,25189.5,1.77734,-3.09118,-0.60247,0.0937739,-1.58524,0.823207,1453.13,40.7066,31609.7,0.0439507,0.953268,0.00236663,33062.8 
34,5.3,7,44.613,34,32706.7,-0.181879,64.3879,11.5093,115.369,0.0585249,107.963,488.709,2.16776,0.0861802,1.08001,0.956711,-1.22559,66.3242,1831.09,45.6036,31877.9,24329.7,1.75013,-0.331446,0.244755,0.539085,-1.64322,0.562398,1738.06,42.1582,31784.9,0.0518469,0.959281,0.00243734,33522.9 
35,5.3,7,44.973,35,32026.9,0.024333,63.7797,11.3464,115.062,0.00411761,-80.0563,500,1.02116,2.80556,4.17131,-1.16418,-1.27032,70.5034,2307.2,46.8436,30812.2,23568.7,0.577216,2.36162,3.28342,-1.60812,-1.71426,-0.132261,2208.31,43.1811,30713.3,0.0670778,0.966913,0.0025832,32921.7 
36,5.3,7,44.803,36,30909.6,-0.0225566,62.4175,11.1449,115.117,-0.152424,229.547,500,-1.99292,0.374246,0.623699,-1.37408,-1.69025,101.007,2911.89,57.5908,29028.4,23784.3,-2.62893,-0.26177,-0.648333,-2.01009,-2.32627,0.917676,2770.22,52.3436,28886.7,0.0875073,0.967992,0.00332684,31657 
37,5.3,7,44.733,37,33025,-0.0370674,65.7653,11.3672,115.29,-0.0966629,85.0634,5.30452e-11,-0.670475,-0.765491,3.44298,0.386627,-1.52479,101.55,2810.43,46.5001,31277.3,24603.5,-1.30991,-1.40492,2.16411,-0.252806,-2.16422,1.72921,2668,41.2248,31134.9,0.0789282,0.973672,0.00243315,33802.8 
38,5.3,7,44.773,38,32252.2,-0.0160058,63.7146,11.4597,114.935,0.00131556,-88.7561,500,2.72328,1.4077,2.04052,-0.182832,-2.6729,142.445,3095.31,55.2495,30226.6,23772.6,1.82634,0.510759,0.246637,-1.07977,-3.56984,1.11939,2895.51,47.8498,30026.8,0.0879498,0.971893,0.00292693,32922.3 
39,5.3,7,44.793,39,33172.6,-0.017009,65.5601,11.4695,115.21,-0.0317122,16.8043,500,0.148374,-1.12265,-0.861251,2.54581,-0.650156,81.1904,2894.9,52.0658,31354.4,24495.6,-0.362861,-1.63388,-1.88372,2.03458,-1.16139,0.373612,2781.02,47.8481,31240.5,0.0817429,0.970771,0.00281344,34021.6 
40,5.3,7,45.013,40,33154.4,-0.124916,65.8265,11.4394,114.852,0.0210292,91.3319,500,2.58039,1.50819,2.86198,1.49713,0.3126,94.2572,1898.42,36.2395,32431.3,24575.6,1.98688,0.914681,1.67495,0.903616,-0.280912,0.677845,1766.22,31.343,32299.1,0.051848,0.96988,0.00178439,34065.3 
41,5.3,7,45.053,41,31475,-0.0224763,62.9718,11.2788,115.418,-0.0126752,8.28687,500,0.294647,-1.0899,0.388422,2.62561,-1.60032,43.7237,1472.34,41.8002,31061.4,23124.4,0.0193307,-1.36522,-0.162211,2.35029,-1.87564,0.843038,1411.01,39.5289,31000.1,0.0435349,0.953266,0.0023434,32411.1 
