cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
126,43.3,45,44.533,126,33488.6,-0.00963264,65.3439,11.5289,114.978,-0.0414988,17.1286,500,0.694825,1.2695,2.6787,0.102087,0.525756,22.2994,1361.02,48.0179,33051.1,24546.9,0.554412,1.12909,2.39787,-0.038326,0.385343,0.458523,1329.74,46.8595,33019.8,0.038712,0.941913,0.00260738,34349.5 
127,43.3,45,44.783,127,36015.3,-0.316189,69.6524,11.7446,115.138,6.18744,-4005.48,19.9744,-1.20249,-0.733843,2.79375,3.08237,-1.00229,108.305,3278.38,65.2765,33668.6,833421,-1.88446,-1.41581,1.42981,2.4004,-1.68426,2.23866,3126.47,59.6502,33516.6,0.0853223,0.96769,0.00326772,36643.1 
128,43.3,45,45.093,128,34428.2,-0.0257354,66.7751,11.7252,115.102,-0.0442685,49.9657,1.31347e-11,0.433673,1.62249,2.4998,1.13396,0.356482,34.533,1224.27,34.4799,34359.8,25559.6,0.216228,1.40504,2.06491,0.91651,0.139036,0.564524,1175.83,32.6859,34311.3,0.0331341,0.95361,0.00175177,35487.2 
129,43.3,45,44.833,129,35150.7,-0.0261333,68.4202,11.6262,115.122,0.0855997,-77.667,487.245,-0.387681,2.00847,3.06142,0.974111,-1.15726,55.8106,3093.26,69.4857,33082.6,26111.5,-0.739105,1.65704,2.35857,0.622687,-1.50869,0.0133604,3014.98,66.5864,33004.3,0.0837046,0.962789,0.0037027,36019.3 
130,43.3,45,44.843,130,34511.7,-0.0525582,66.9077,11.6584,114.873,0.0663069,-186.524,499.956,2.09818,-0.524157,0.853339,0.680952,2.92788,71.2667,2975.35,56.1204,32670.6,25795.4,1.64944,-0.972904,-0.0441561,0.232205,2.47913,1.01321,2875.39,52.4182,32570.6,0.0811202,0.969084,0.00295587,35446 
131,43.3,45,44.893,131,34777.9,-0.0150912,67.3997,11.5915,114.985,0.0220424,238.055,500,2.81682,-0.589626,6.24764,0.912403,0.266711,85.2622,2915.16,64.0819,32769.6,25603.5,2.27995,-1.1265,5.17389,0.37553,-0.270162,0.19569,2795.57,59.6527,32650,0.0788694,0.964002,0.0033543,35445.6 
132,43.3,45,44.853,132,34571.1,0.0046603,67.0751,11.6179,114.842,-0.0627503,5.57737,500,0.229664,-0.213955,1.82805,1.22147,-0.19858,98.9941,3042.98,62.3644,32500.6,25379.2,-0.393675,-0.837295,0.581371,0.598128,-0.82192,1.66565,2904.14,57.2218,32361.7,0.0823497,0.966668,0.00324662,35265.9 
133,43.3,45,44.693,133,33713.5,-0.164325,66.7489,11.4674,115.356,0.440533,-368.759,2.62727e-09,5.38498,0.877314,1.92108,1.02289,0.0383837,74.7292,2643.63,43.8778,32042.1,30205.8,4.91443,0.406764,0.979979,0.552341,-0.432166,0.847387,2538.82,39.9957,31937.3,0.07364,0.973171,0.0023016,34476.1 
134,43.3,45,44.813,134,32088,-0.0509596,63.6625,11.3483,115.326,-0.00900429,576.087,499.68,2.2598,1.11324,3.31021,0.847637,-0.964637,81.3238,3009.84,56.5477,29992.2,23687.3,1.74772,0.601163,2.28606,0.335563,-1.47671,0.345681,2895.78,52.3231,29878.2,0.0883561,0.969349,0.00321555,32774 
135,43.3,45,44.933,135,34899.9,0.078779,67.5739,11.6452,115.224,-0.173793,62.372,1.22413e-11,-0.415677,1.30731,0.420492,-0.00551402,1.30702,117.361,2774.19,65.2289,33209,25969.3,-1.15467,0.568316,-1.05749,-0.744507,0.568028,0.419064,2609.58,59.1322,33044.4,0.0731918,0.961858,0.00328558,35654 
136,43.3,45,44.823,136,34200.9,-0.305631,67.3595,11.5434,115.208,0.175853,-247.196,234.267,0.380795,0.103103,0.979446,-3.29603,-2.2277,93.5032,3239.92,56.9097,31900.8,26727.1,-0.207969,-0.485662,-0.198084,-3.8848,-2.81647,0.973912,3108.78,52.0524,31769.6,0.0891318,0.971533,0.00300908,34878.4 
137,43.3,45,44.653,137,34055.5,-0.325829,67.6738,11.4769,115.036,-0.301357,-432.709,484.296,1.25573,0.0798696,-0.736125,-1.47361,-1.48804,94.0401,2200.94,58.0154,32925.8,29528.6,0.663589,-0.512276,-1.92042,-2.06575,-2.08018,0.675333,2069.04,53.1302,32793.9,0.0593477,0.956995,0.00297556,34862.9 
138,43.3,45,44.573,138,32396,-0.13174,64.5012,11.4237,115.207,0.224416,-251.981,0.08976,0.398864,-1.3296,-1.96471,0.439522,-0.289052,48.0035,1502.72,48.5259,32014.9,25827.5,0.0965992,-1.63187,-2.56924,0.137257,-0.591317,0.436393,1435.39,46.0323,31947.6,0.0429977,0.946861,0.0026472,33383 
