-2.022119526281705475e+03, 4.491948559661613416e+01, 9.804493344057577109e-02, 2.655510249177622609e+04
1.258799024381696199e+03, 4.467407395072923748e+01, 3.129572435759370164e-03, 2.606493999999999869e+04
1.412493024822776761e+03, 4.483700132769305924e+01, 3.480875395512061932e-03, 2.671656190474719551e+04
7.781394858520081470e+03, 4.472858848377035201e+01, 6.287228517449440501e-02, 2.535493042437954500e+04
-1.087211922883826992e+04, 4.473395297734137444e+01, 1.365127783982481718e-02, 2.724817751098964800e+04
3.345880952380950475e+03, 4.479999999999999716e+01, 5.000000000000071054e-02, 2.722832381061564229e+04
6.665047774292270333e+03, 4.483833253759922144e+01, 7.001780534925832779e-03, 2.579359473684210388e+04
-9.220882789426555973e+03, 4.482808061518940690e+01, 8.143931476468014435e-03, 2.712867498665878884e+04
2.070042553356311146e+03, 4.479723954044860790e+01, 6.474275867731772716e-02, 2.556974094582611360e+04
3.155565453804819299e+03, 4.481412032245239629e+01, -1.381389548781045834e-02, 2.772095000000000073e+04
1.217794401731774087e+03, 4.487483619989313866e+01, 1.265700228040513541e-02, 2.717416499999999724e+04
2.718205287218112062e+03, 4.488133855511126313e+01, -1.840462193403799920e-02, 2.652035483741297139e+04
5.888098425176337514e+03, 4.472400907403260106e+01, -5.742121047840192949e-04, 2.663840952383208423e+04
-8.545446907900757651e+03, 4.484072852037009227e+01, 6.347229660000427987e-02, 2.704698263860860607e+04
3.306271642173166583e+03, 4.485245175728945100e+01, 9.241796637006649551e-02, 2.658831496584530032e+04
1.076910962708209581e+03, 4.480950227821165299e+01, -1.817962277886716466e-03, 2.634137619038181583e+04
-5.981821475628438748e+03, 4.484573601491011630e+01, 9.863359804872500608e-03, 2.648930000919541635e+04
4.648548294045235707e+03, 4.480302245254404170e+01, 2.129160802571341410e-02, 2.675318440322703464e+04
2.814411290531886152e+03, 4.488241143271168454e+01, 2.580660226293017279e-01, 2.498379735816942775e+04
1.805817861109832302e+04, 4.479778955558209930e+01, 5.005379657546039224e-02, 2.663888927596359281e+04
7.621718273955370933e+03, 4.510161104583600178e+01, -1.536900824077948834e-02, 2.629941591567900468e+04
-1.938262521514172704e+03, 4.467179970368528785e+01, 7.086692026690537272e-02, 2.657811607235113843e+04
-1.205196570843236077e+04, 4.521608590679714013e+01, 4.193505382444483176e-02, 2.738048896373791285e+04
2.993822810843316802e+03, 4.489263055530900459e+01, 3.552543588963742727e-02, 2.682926335156342611e+04
9.566229248580982585e+02, 4.489039549626873082e+01, 5.697895492394718445e-03, 2.671389999999999782e+04
3.094804746575417539e+03, 4.477593611052334666e+01, 2.394963216756604285e-02, 2.721440502286131959e+04
2.803026844533237636e+03, 4.473553653125915730e+01, 3.741509409287612775e-01, 2.585765224810774453e+04
2.587309120554239144e+03, 4.482421502431216709e+01, 2.171304229066426880e-02, 2.616686976800299090e+04
5.479676038503346717e+03, 4.501828405042274284e+01, -2.994786439759754282e-02, 2.594751059862244438e+04
1.368817722321767633e+03, 4.488029393933690869e+01, 1.417517951052194025e-01, 2.697161117666979771e+04
7.589729839021528278e+03, 4.485245562615409654e+01, 1.200868333064703322e-02, 2.599580500000498432e+04
2.148685074150799664e+03, 4.479961454906364082e+01, 4.409822998344831158e-05, 2.639071428571457363e+04
3.230109268761445037e+03, 4.473067279305869448e+01, 9.666048424598461253e-02, 2.655297080498821015e+04
3.346821815758622733e+02, 4.488933986478987492e+01, 3.597904313751253830e-02, 2.692280015071578964e+04
5.138958590261252539e+03, 4.469075595362180309e+01, 8.509510789289422006e-02, 2.642625494434739448e+04
1.771570292038254365e+03, 4.479659852682056709e+01, 9.050668111132221041e-03, 2.668441500000000087e+04
2.032832106514831821e+03, 4.478830270577956441e+01, 4.002028658103699149e-02, 2.636176499999997759e+04
2.039206007675520823e+03, 4.501203911251545264e+01, 5.572197956967072513e-03, 2.729881428571436481e+04
4.702897697894187331e+03, 4.481369567519135444e+01, 4.904670226488089951e-02, 2.566333389761569561e+04
9.644298281141987900e+03, 4.471875982535127036e+01, 5.593728233092310279e-03, 2.634093505530586845e+04
4.875653870215136521e+03, 4.474324911804330895e+01, 1.062398627083450779e-02, 2.698463500681124060e+04
3.285398464974399758e+03, 4.480966344138931845e+01, 4.526444704482891074e-02, 2.682644581102724987e+04
