cyc,delay from wiggle start,charge col start,wait,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
51,175,0.8,0.07,44.74,51,23493.8,-0.0202483,51.647,12.0732,116.163,0.0293511,-32.695,500,-14.5158,-12.7657,-12.5062,-11.9805,-13.7489,-949.633,411.123,84.3731,28738.1,20329.7,-8.53623,-6.78607,-0.547009,-6.00092,-7.76934,0.981545,1743.08,133.705,30070,0.0547911,0.881651,0.00812427,31813.1 
52,175,0.8,0.07,44.85,52,21939.7,-1.08922,50.3278,11.9235,116.456,-0.28664,-526.287,319.935,-9.61709,-2.86625,-16.3761,-16.0661,-19.2476,-876.191,4264.64,103.951,22848.7,24445.5,-4.09995,2.65089,-5.34183,-10.549,-13.7305,0.828073,5493.59,149.467,24077.7,0.185775,0.954551,0.011306,29571.3 
53,175,0.8,0.07,44.76,53,23529.8,-0.0771492,51.1368,12.1752,116.479,-0.114872,179.59,500,-8.90623,-4.39138,-21.5878,-10.678,-10.6568,-1035.58,1153.16,89.8208,28125.1,20939.3,-2.38549,2.12936,-8.54634,-4.15721,-4.13602,0.500088,2605.65,143.617,29577.6,0.0809629,0.91203,0.00886522,32183.3 
54,175,0.8,0.07,44.88,54,23230.3,-0.0523027,50.9255,12.0493,116.33,0.00227075,86.1893,500,-16.8793,-14.2996,-43.8841,-12.0175,-6.84055,-779.728,2507.28,106.012,26149.4,19981.7,-11.9695,-9.38982,-34.0646,-7.10774,-1.93081,0.47156,3600.93,146.518,27243,0.116746,0.933528,0.00980997,30844 
55,175,0.8,0.07,44.9,55,23706.7,-0.0501086,51.2213,12.1389,116.389,0.00447587,-23.5668,500,-11.4715,-5.45466,-14.4295,-18.2869,-13.6049,-1059.7,1115.31,100.061,28112,20244.2,-4.79887,1.21797,-1.08427,-11.6142,-6.93223,0.953288,2601.64,155.111,29598.3,0.0807963,0.905522,0.00956129,32199.9 
56,175,0.8,0.07,44.75,56,25435.4,-1.33567,55.8,12.6158,116.37,1.38663,411.272,459.706,-21.8399,-13.7189,-32.7201,-16.9732,-8.44307,-1152.79,648.924,90.2305,30656.8,41480.9,-14.5811,-6.46005,-18.2024,-9.71439,-1.18423,0.636984,2265.83,150.116,32273.7,0.065601,0.896105,0.00849545,34539.6 
57,175,0.8,0.07,44.8,57,24920.2,-1.24607,56.0036,12.1887,116.492,1.08681,-348.376,221.459,-12.9014,-10.9834,-25.5017,-14.6438,-18.9188,-901.499,4309.99,111.725,26205.7,34546.5,-7.22488,-5.30694,-14.1487,-8.96725,-13.2423,0.710602,5574.43,158.556,27470.1,0.168694,0.952584,0.0105207,33044.5 
58,175,0.8,0.07,44.81,58,24324.5,-0.0849976,52.0563,12.0266,116.17,0.00573878,22.1188,1.76378e-05,-9.31332,-13.0406,-17.9467,-9.74256,-10.343,-751.721,5519.96,123.003,23764.6,20384.4,-4.57993,-8.3072,-8.4799,-5.00917,-5.60956,0.734885,6574.32,162.054,24819,0.209418,0.958647,0.011885,31393.3 
59,175,0.8,0.07,44.89,59,27019.9,-1.38863,60.059,12.3943,116.078,2.01849,623.272,499.496,-19.4967,-16.8187,-25.3936,-11.7287,-12.5546,-1008.05,1667.85,102.34,31601.6,65186.6,-13.1492,-10.4713,-12.6987,-5.38122,-6.20715,0.734934,3081.74,154.706,33015.5,0.0853734,0.919243,0.008558,36097.2 
60,175,0.8,0.07,44.82,60,27704.5,-0.467469,59.5269,12.0636,116.689,10.271,-12924.9,0.00541298,-10.22,-18.2271,-22.849,-11.9935,-20.3541,-794.722,6084.75,123.929,27103.9,4.34489e+06,-5.21582,-13.2229,-12.8407,-6.98934,-15.3499,0.760518,7199.43,165.213,28218.5,0.20327,0.961391,0.01067,35418 
