cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
104,123.3,128,44.703,104,33772,-0.383087,64.6969,12.0102,116.36,-0.289204,428.026,11.974,3.83846,1.08891,-0.465807,0.326475,3.68433,69.8454,1049.57,51.5235,33939,29324.3,3.39866,0.64911,-1.3454,-0.113323,3.24453,1.23063,951.602,47.8952,33841,0.0273507,0.919051,0.00260035,34792.6 
105,123.3,128,44.743,105,33454.9,-0.0138375,64.4491,11.7478,116.457,0.0122546,-43.1049,500,-0.43463,0.0357801,-0.701282,-0.346875,0.6954,73.7772,1975.02,61.1915,32483,24664.4,-0.899185,-0.428775,-1.63039,-0.811431,0.230845,0.539299,1871.54,57.3589,32379.6,0.0546416,0.949096,0.00325259,34251.1 
106,123.3,128,44.843,106,31688.7,-0.0979461,63.1635,11.421,116.482,0.113572,-41.5871,499.949,-1.97884,-2.77864,-5.18674,-5.03884,-2.86536,71.2716,3422.18,56.461,29411,23637.4,-2.42762,-3.22741,-6.0843,-5.48761,-3.31414,0.703799,3322.22,52.7586,29311.1,0.101805,0.972961,0.00330475,32633.3 
107,123.3,128,44.723,107,31986.3,-0.242449,63.2727,11.6238,116.182,0.131209,-307.323,480.48,2.99783,-1.21769,-0.49514,-4.43668,-1.06588,65.2802,1636.47,69.7458,31423.2,25254.6,2.58677,-1.62874,-1.31724,-4.84774,-1.47693,0.802922,1544.91,66.3546,31331.6,0.0469912,0.930091,0.00388608,32876.5 
108,123.3,128,44.883,108,32008.4,-0.063186,63.0827,11.5063,116.317,-1.78782,4197.06,1.41161e-07,-1.529,0.597172,-3.58781,-4.93492,-3.47102,65.1314,2543.16,52.9264,30526,267895,-1.93911,0.187057,-4.40804,-5.34503,-3.88114,0.713508,2451.8,49.5429,30434.6,0.0745536,0.965846,0.0029897,32886.4 
109,123.3,128,44.863,109,32141.1,-0.361339,63.9713,11.5541,116.578,-0.19613,867.025,318.643,-0.587296,2.12773,-0.336174,-3.36641,2.77119,84.7491,3103.28,46.7939,30231.3,29596.8,-1.12094,1.59408,-1.40346,-3.90006,2.23755,0.458713,2984.41,42.3913,30112.4,0.090172,0.975745,0.00258655,33096.8 
110,123.3,128,44.943,110,32605.4,-0.173874,63.0241,11.8226,116.319,0.0930823,-86.0294,1.09721e-06,-1.31235,-0.844139,-0.00830139,-0.544156,-0.857719,73.2818,1134.42,35.3857,32558.8,24516.4,-1.77378,-1.30557,-0.931173,-1.00559,-1.31915,0.853018,1031.63,31.5789,32456,0.0308064,0.949155,0.00178912,33487.6 
111,123.3,128,44.903,111,32141.8,-0.0121597,61.9954,11.7296,116.811,-0.0818353,122.941,5.98691e-11,4.62499,-1.17777,-0.377051,-3.38388,2.24573,108.277,2104.35,49.8551,31127,23999.7,3.9432,-1.85956,-1.74064,-4.06568,1.56394,0.19368,1952.48,44.2303,30975.1,0.0592963,0.961868,0.0026235,32927.6 
112,123.3,128,44.823,112,32450.7,-0.0168128,64.4391,11.4704,116.573,-0.0228646,-9.01643,500,2.10511,0.938133,-4.74839,-1.49012,3.08141,138.673,3405.38,62.017,30293.7,24068.2,1.23192,0.0649433,-6.49477,-2.36331,2.20822,-0.213295,3210.87,54.8132,30099.2,0.0963933,0.970992,0.00334341,33310.1 
113,123.3,128,44.783,113,31749.8,-0.0248533,63.0178,11.4517,116.181,-0.0636836,73.7636,500,0.444904,-2.48649,-2.30509,0.7336,-0.273407,94.2696,3010.98,48.4424,29946,23645.3,-0.148687,-3.08008,-3.49227,0.140009,-0.866998,0.531114,2878.76,43.5453,29813.8,0.0880555,0.974211,0.00268331,32692.6 
114,123.3,128,44.763,114,31405.1,0.00532785,62.3341,11.4674,116.406,-0.0498024,365.459,500,-0.136511,3.54853,-5.69505,1.05226,1.69408,142.909,2441.69,50.3104,30188.7,23861.8,-1.03637,2.64867,-7.49477,0.1524,0.794224,-0.518437,2241.25,42.8865,29988.3,0.0695403,0.967599,0.00262749,32229.5 
115,123.3,128,44.803,115,32561.7,-0.00910072,63.1903,11.6015,116.361,-0.0405485,15.5752,499.995,0.166031,2.21025,1.58443,0.938673,-1.01564,67.8762,3488.44,60.3137,30136.7,23885.5,-0.261367,1.78285,0.729636,0.511275,-1.44304,0.446978,3393.23,56.7877,30041.5,0.101488,0.971546,0.00347006,33434.8 
116,123.3,128,44.923,116,32652,-0.00757229,64.2788,11.5563,116.329,-0.0430407,64.2194,499.859,0.672338,2.44,-2.42319,-3.62035,-2.1782,74.8273,1629.65,68.6107,32303.9,24271.4,0.201171,1.96883,-3.36552,-4.09152,-2.64937,0.575939,1524.69,64.7235,32199,0.0452113,0.930849,0.00368917,33723.7 
