cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
143,147.3,152,44.703,143,32352.6,-0.339937,63.159,-11.737,115.966,-0.197356,-463.525,496.635,2.34862,0.162889,0.667016,0.0173376,0.858566,80.2299,1181.47,55.9148,32389.1,27109.6,1.84343,-0.342297,-0.343357,-0.487849,0.353379,1.33554,1068.94,51.747,32276.6,0.0320564,0.921899,0.00294463,33345.5 
144,147.3,152,44.743,144,32058.9,0.00533238,63.1889,11.5845,116.503,0.115043,-220.321,499.997,-0.693307,2.90262,-0.896522,-5.32005,-0.0480024,56.8335,2128.08,44.8894,31265.4,24654.4,-1.05117,2.54475,-1.61225,-5.67792,-0.405868,0.740062,2048.37,41.9371,31185.7,0.0616346,0.965411,0.00247106,33234 
145,147.3,152,44.843,145,32723.1,-0.345184,64.7506,11.6376,116.416,0.144038,-615.419,1.54605e-11,1.04054,0.608404,-1.82328,-1.80769,-2.68301,23.9359,3409.88,56.7564,30554.7,27415.8,0.889822,0.457686,-2.12471,-1.95841,-2.83373,0.618499,3376.3,55.513,30521.1,0.0996037,0.972031,0.00333931,33897.4 
146,147.3,152,44.723,146,31761.2,-0.146746,61.539,11.7064,116.287,0.00875522,238.999,0.000854081,1.22707,3.80893,-0.395995,-0.644067,1.69097,93.2953,1676.84,58.9241,31179.4,23519.5,0.63961,3.22148,-1.57091,-1.23152,1.10351,1.72654,1545.98,54.0776,31048.5,0.0474307,0.942317,0.00319815,32594.5 
147,147.3,152,44.883,147,31378.7,-0.330994,61.5737,11.6791,116.317,0.632046,-294.7,26.4851,1.54108,-3.14764,-1.10246,-0.706295,-0.539498,41.0961,2391.23,45.3229,30126.1,29473.5,1.28231,-3.40641,-1.62,-0.965066,-0.798269,0.705853,2333.59,43.1881,30068.4,0.0720199,0.968629,0.00263888,32402 
148,147.3,152,44.863,148,31283.8,-0.0472595,62.1897,11.4597,116.421,0.0470223,-169.013,500,0.497771,0.328269,-2.84819,2.97363,1.22495,155.689,2901.8,62.5905,29678.3,23458.6,-0.48256,-0.652062,-4.80885,1.9933,0.244623,-0.297742,2683.43,54.5028,29459.9,0.0834831,0.965676,0.00339644,32143.4 
149,147.3,152,44.943,149,28766.9,-0.0135055,56.9356,11.4566,116.274,0.0612027,-433.817,66.3858,-0.672241,2.40592,0.393238,-3.00412,0.474422,104.362,964.286,45.6128,28957.4,22098.5,-1.32938,1.74878,-0.92104,-3.66126,-0.182717,0.788053,817.908,40.1914,28811,0.027605,0.920816,0.00256315,29628.9 
150,147.3,152,44.903,150,32028.1,-0.351243,63.1334,11.6504,116.085,-0.632815,1794.71,282.19,-0.448922,2.26947,-1.48846,-0.0229763,3.4219,77.8487,2004.62,61.8406,31195.8,60915.3,-0.939114,1.77927,-2.46884,-0.513169,2.93171,4.12567,1895.43,57.7965,31086.7,0.0574684,0.949341,0.00341316,32982.1 
151,147.3,152,44.823,151,33092.8,-0.0299398,65.7912,11.4704,116.374,-0.215468,532.628,500,2.5294,2.99267,6.82453,2.41887,0.939132,71.1699,3403.31,53.7622,30963.3,28302.4,2.08126,2.54453,5.92826,1.97073,0.490994,0.544533,3303.48,50.0651,30863.5,0.0966863,0.974164,0.00297926,34167 
152,147.3,152,44.783,152,32567.5,-0.0227967,64.6358,11.483,116.546,0.000707699,-28.1509,500,-0.546826,-0.334647,0.0368104,1.4398,1.06149,61.4131,3074.21,44.6059,30725.8,24162.2,-0.933528,-0.721349,-0.736594,1.05309,0.674792,-0.110023,2988.07,41.4156,30639.6,0.0888575,0.976319,0.00248379,33627.7 
153,147.3,152,44.763,153,32723.8,0.13793,63.6282,11.584,116.419,-0.0766251,159.54,500,-3.18043,0.467953,-2.79563,0.352221,0.502043,96.1265,2772.28,60.0828,31085.1,24391.9,-3.78571,-0.13733,-4.0062,-0.253062,-0.10324,0.516483,2637.46,55.0892,30950.2,0.0785245,0.964736,0.0032681,33587.7 
154,147.3,152,44.803,154,31639.4,-0.0271153,62.7799,11.5494,115.906,0.0434979,-119.486,500,1.38684,0.850988,0.525477,3.66313,-0.567335,164.015,3475.61,44.4134,29556.3,23772.6,0.354083,-0.181772,-1.54004,2.63038,-1.6001,-3.56373,3245.56,35.8931,29326.3,0.0996432,0.981014,0.00224953,32571.8 
155,147.3,152,44.923,155,30761.6,-0.0609611,61.5073,11.4934,116.023,0.0825432,-419.611,1.45575e-13,0.0609066,3.08654,-2.64929,0.221764,2.24058,87.7583,1405.22,52.9708,30702.5,24140.4,-0.491684,2.53395,-3.75447,-0.330827,1.68799,-9.57486,1282.13,48.412,30579.4,0.0402408,0.938017,0.00290786,31861.5 
