cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
65,43.3,48,44.703,65,32458.2,-0.14595,61.9843,11.821,116.461,-0.0959832,137.154,500,1.05483,3.54856,2.74819,-1.32841,-1.70403,69.6737,1113.66,51.0891,32322.1,24280.8,0.616113,3.10985,1.87075,-1.76713,-2.14275,-0.109029,1015.93,47.4696,32224.4,0.0305632,0.924412,0.00270625,33240.3 
66,43.3,48,44.743,66,31816.9,-0.0808,62.0928,11.5815,116.273,0.121753,-198.739,499.997,0.160698,0.0440408,2.07116,0.2173,-0.228577,83.0909,2051.48,79.7085,30875,24197.7,-0.362503,-0.47916,1.02476,-0.305901,-0.751778,2.1717,1934.93,75.3921,30758.5,0.0591842,0.936166,0.00449489,32693.4 
67,43.3,48,44.843,67,32923.1,-0.33234,65.3987,11.5115,116.449,-0.328257,344.312,356.118,0.620135,-0.946777,3.00397,-2.43127,1.24213,179.059,3577.31,57.6419,30340.1,28186.6,-0.507352,-2.07426,0.749,-3.55876,0.114646,1.14194,3326.16,48.3402,30088.9,0.0995407,0.975197,0.00295075,33415.1 
68,43.3,48,44.723,68,33033.3,-0.29219,63.8618,11.7546,116.236,0.36544,-1218.54,192.206,1.05743,0.828827,-2.2228,-0.623792,0.124059,67.5091,1604.47,54.1562,32437.6,38932.9,0.632339,0.40374,-3.07298,-1.04888,-0.301027,0.0926615,1509.79,50.6492,32342.9,0.0445987,0.944548,0.00287645,33852.7 
69,43.3,48,44.883,69,33875.7,-0.132649,65.6077,11.7814,116.018,0.228364,-15.2628,5.05161e-06,-2.04621,0.534472,-0.418006,-1.28375,2.99003,95.0309,2952.39,64.2056,32173.3,25275.7,-2.64459,-0.0639126,-1.61477,-1.88213,2.39164,0.576593,2819.1,59.2689,32040,0.0808713,0.964513,0.00339603,34859.1 
70,43.3,48,44.863,70,34219.5,-0.392625,66.9146,11.7772,116.095,-2.76685,1885.82,449.203,0.420127,1.91829,-3.02257,-2.44065,0.23381,109.298,3018.93,55.4612,32455.1,195510,-0.268091,1.23008,-4.399,-3.12887,-0.454407,0.373387,2865.63,49.7834,32301.8,0.0814852,0.970495,0.00283101,35167.4 
71,43.3,48,44.943,71,31913.1,-0.0237603,62.6532,11.6617,116.315,-0.0521534,85.048,500,4.01946,0.372056,-1.18002,-5.00192,1.2721,65.2139,1121,43.1824,32203.3,23929.2,3.60883,-0.0385786,-2.00129,-5.41255,0.861463,0.328906,1029.53,39.7946,32111.8,0.0310648,0.936643,0.00227763,33141.3 
72,43.3,48,44.903,72,32879,0.0509715,63.779,11.6615,116.279,0.0238953,-26.7862,500,3.07902,1.02567,-0.636812,-3.10177,-1.70872,55.2773,2143.07,60.4766,31879.2,24232.7,2.73096,0.677602,-1.33294,-3.44983,-2.05678,0.6115,2065.54,57.605,31801.7,0.0609892,0.953466,0.00332566,33867.2 
73,43.3,48,44.823,73,33710.1,-0.351222,66.1799,11.6661,116.455,0.0960111,84.6485,423.033,-0.61438,-1.78461,-3.1671,0.59278,1.98409,59.5128,3450.99,61.6407,31451.5,25397.8,-0.989117,-2.15934,-3.91657,0.218043,1.60936,0.252224,3367.51,58.5491,31368,0.0969472,0.970472,0.00342655,34735.6 
74,43.3,48,44.783,74,32459,0.00107434,64.1022,11.4924,116.386,-0.0188589,-31.2035,500,0.347247,1.56116,0.563986,0.677646,-0.00615161,134.587,2915.19,66.7751,30803.7,24000.8,-0.500214,0.713701,-1.13094,-0.169815,-0.853613,0.417306,2726.42,59.7835,30614.9,0.0817731,0.963045,0.0035843,33341.3 
75,43.3,48,44.763,75,33757.7,-0.0307064,65.5549,11.7311,115.915,-0.0746183,111.044,0.000382728,1.35042,-0.756987,-0.967606,-0.669944,-0.985511,74.8902,2504.29,54.9421,32538.2,25304.2,0.87886,-1.22855,-1.91073,-1.14151,-1.45707,0.606764,2399.25,51.0517,32433.2,0.0688798,0.9641,0.0028912,34832.4 
76,43.3,48,44.803,76,33201.1,0.166963,65.49,11.428,116.152,-0.107759,51.8968,500,2.58593,1.57721,3.2246,-0.61119,1.39369,33.4589,3135.46,56.3909,31271.3,24545.6,2.37525,1.36653,2.80324,-0.821872,1.18301,0.594096,3088.54,54.6528,31224.3,0.090011,0.969963,0.00321392,34312.9 
77,43.3,48,44.923,77,33215.4,-0.0440887,64.1903,11.7875,116.509,-0.121812,119.96,499.13,-0.393479,-1.45086,-5.8169,-2.45832,-1.15879,29.2566,1597.32,50.9762,32772.2,25107,-0.5777,-1.63508,-6.18535,-2.64254,-1.34301,0.500525,1556.28,49.4564,32731.2,0.0453892,0.947317,0.00277567,34287.5 
