cyc,time (ms),#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
10,1.99,3.01,10,13194.5,0,5,101,125,0,5,135,-19.5649,-8.3643,-24.2739,-14.7727,-14.8683,577.157,-53.5211,31296,-79.6068,16439.4,-21.7949,-10.5943,-28.734,-17.0027,-17.0983,0.698249,-87.2501,28766.3,-113.336,0.390812,-0.00173619,1.00214,-223.253,440.194,492.359,0.54372,42308,9.25598e-07,0.502968,111.183,86.2676,23.1292,24.2313,0.954518,486.28,543.707,0.555524 
11,2.49,2.51,11,13490.3,0,5,101,125,0,5,135,-9.77945,-11.7275,-16.6592,-14.5185,-12.4038,553.786,-95.6221,31967.2,-68.7291,16439.4,-11.9192,-13.8673,-20.9386,-16.6583,-14.5435,0.731304,-127.985,29540,-101.092,0.513387,-0.00248192,1.00186,-249.296,436.554,490.136,0.487052,43703.3,9.35664e-07,0.494376,111.736,86.6509,23.3841,24.5586,0.952176,497.057,558.494,0.563109 
12,4.99,0.01,12,15329.1,0,5,101,125,0,5,135,-10.772,-13.8051,-26.5369,-11.5575,-11.6491,482.864,-38.672,33023.4,-68.8083,16439.4,-12.6377,-15.6708,-30.2683,-13.4232,-13.5148,0.646046,-66.8906,30907,-97.0269,0.364879,-0.00123825,1.00171,-183.323,426.304,485.553,0.478557,43798.3,9.36342e-07,0.485897,111.662,86.8742,23.1871,24.5047,0.946232,488.718,556.046,0.556737 
13,1.49,3.51,13,14163.7,0,5,101,125,0,5,135,-17.298,-12.508,-30.0578,-13.9563,-15.8907,586.435,-63.9906,32961.2,-74.9332,16439.4,-19.5639,-14.7738,-34.5896,-16.2222,-18.1566,0.665174,-98.2618,30390.9,-109.204,0.428516,-0.001851,1.00195,-229.307,448.965,520.22,0.661128,44444.9,9.40927e-07,0.513622,111.703,86.6611,22.9012,24.4258,0.937584,476.741,552.47,0.545431 
14,2.99,2.01,14,11967.2,0,5,101,125,0,5,135,-13.533,-13.929,-21.5002,-12.5097,-15.3001,590.824,-57.8723,29871.4,-64.5684,16439.4,-15.8158,-16.2119,-26.0659,-14.7925,-17.5829,0.71188,-92.4,27281.8,-99.0961,0.437261,-0.00193911,1.00198,-211.315,420.597,486.471,0.523765,40493.8,9.12175e-07,0.495888,111.229,86.7185,22.7158,24.2055,0.938454,469.051,542.551,0.553035 
15,4.49,0.51,15,12366.3,0,5,101,125,0,5,135,-17.5311,-8.63526,-34.5808,-14.2231,-17.1822,556.696,-62.4841,30779.4,-98.8176,16439.4,-19.682,-10.7862,-38.8827,-16.3741,-19.3332,0.629894,-95.0174,28339.4,-131.351,0.3761,-0.00191958,1.00252,-252.639,431.679,500.689,0.533573,41823.3,9.2205e-07,0.504208,111.613,86.3188,22.9595,24.5004,0.937107,479.169,555.85,0.559717 
16,3.49,1.51,16,12198.4,0,5,101,125,0,5,135,-14.8921,-8.33325,-33.4399,-16.7183,-14.4718,538.404,-47.7126,29108.4,-74.8875,16439.4,-16.9724,-10.4135,-37.6005,-18.7986,-16.5521,0.625258,-79.177,26748.6,-106.352,0.382869,-0.00169432,1.00216,-206.799,408.797,470.113,0.457377,39341.4,9.03438e-07,0.48524,111.734,86.5294,22.8592,24.2808,0.941452,474.992,545.93,0.563655 
17,3.99,1.01,17,12539.7,0,5,101,125,0,5,135,-15.7717,-10.2575,-13.7129,-14.9034,-19.7882,550.688,-71.8712,30353.6,-72.1697,16439.4,-17.8994,-12.3853,-17.9684,-17.0312,-21.916,0.793941,-104.053,27939.9,-104.352,0.453835,-0.00213264,1.00203,-229.276,427.139,483.09,0.501806,41210.2,9.17523e-07,0.495087,111.563,86.7998,23.0356,24.2618,0.949458,482.351,545.078,0.558849 
18,0.49,4.51,18,13496.9,0,5,101,125,0,5,135,-14.3024,-6.61,-29.2334,-15.4558,-16.4155,610.3,-40.592,32067.6,-78.1268,16439.4,-16.6604,-8.96808,-33.9496,-17.8139,-18.7736,0.646967,-76.258,29392.7,-113.793,0.358339,-0.00148475,1.00211,-212.809,442.907,488.686,0.500111,43359.1,9.33201e-07,0.498536,111.672,86.6278,23.4722,24.4122,0.961495,500.809,551.855,0.563344 
19,0.99,4.01,19,14546.1,0,5,101,125,0,5,135,-14.1186,-10.4593,-25.4273,-17.19,-12.6559,617.714,-75.7453,32579.7,-85.5189,16439.4,-16.5053,-12.846,-30.2007,-19.5768,-15.0426,0.679301,-111.844,29872.3,-121.618,0.433865,-0.00214407,1.00222,-257.786,422.962,477.457,0.475224,43695.1,9.35606e-07,0.480313,111.763,86.3071,23.1096,24.3179,0.950312,485.456,547.601,0.55108 
20,0.01,4.99,20,17420,0,5,101,125,0,5,135,-12.3557,-15.8483,-34.4174,-13.4404,-12.2937,502.105,-35.4997,34798.7,-68.2451,16439.4,-14.2957,-17.7883,-38.2975,-15.3804,-14.2337,0.617008,-64.8427,32597.9,-97.5881,0.35638,-0.00113796,1.00163,-181.948,456.714,513.889,0.518747,46230.2,9.5336e-07,0.508159,111.732,86.5863,23.7227,24.9144,0.952166,511.556,574.797,0.568783 
21,1.99,3.01,21,14220,0,5,101,125,0,5,135,-13.702,-19.626,-27.51,-10.947,-16.6228,598.757,-94.8319,33033.2,-75.7213,16439.4,-16.0155,-21.9395,-32.137,-13.2605,-18.9363,0.685821,-129.823,30408.8,-110.713,0.494229,-0.00244554,1.00198,-262.678,454.536,520.989,0.597695,44972.7,9.44637e-07,0.51515,111.59,86.6232,23.255,24.665,0.942834,491.585,563.346,0.557086 
22,2.49,2.51,22,15669.2,0,5,101,125,0,5,135,-22.054,-6.57484,-24.6773,-16.8486,-23.0269,604.527,-78.6692,33537.6,-94.4148,16439.4,-24.3898,-8.91061,-29.3489,-19.1844,-25.3627,0.726214,-113.998,30887.9,-129.743,0.4227,-0.00211342,1.00229,-269.69,445.382,508.635,0.511152,45024.2,9.44997e-07,0.503662,111.577,86.6261,23.4547,24.8343,0.944449,500.064,571.104,0.56551 
23,4.99,0.01,23,18410,0,5,101,125,0,5,135,-18.5538,-12.0601,-27.8283,-18.7883,-13.0084,620.639,-61.5613,36688.5,-95.0747,16439.4,-20.9518,-14.4581,-32.6243,-21.1863,-15.4064,0.688184,-97.8314,33968.2,-131.345,0.382984,-0.00164848,1.0021,-255.445,448.015,515.699,0.506584,48177.8,9.66564e-07,0.497295,111.492,86.5184,23.5642,25.0488,0.940733,504.746,581.014,0.560272 
24,1.49,3.51,24,13654.3,0,5,101,125,0,5,135,-18.5055,-10.2217,-28.4949,-17.4773,-17.3516,625.594,-42.7461,31607.8,-63.7084,16439.4,-20.9227,-12.6389,-33.3292,-19.8945,-19.7688,0.687208,-79.3059,28865.8,-100.268,0.397269,-0.00157241,1.00189,-199.628,432.86,496.31,0.55188,42650.3,9.28088e-07,0.499415,111.618,86.5843,22.8899,24.2845,0.942576,476.272,546.096,0.549507 
25,2.99,2.01,25,10589.9,0,5,101,125,0,5,135,-17.3777,-12.2775,-24.1334,-10.5447,-17.6219,536.288,-62.0031,28373,-79.5727,16439.4,-19.4498,-14.3496,-28.2776,-12.6168,-19.694,0.70041,-93.3438,26022.5,-110.913,0.412223,-0.00205395,1.00232,-226.44,414.571,480.434,0.498833,38958.8,9.005e-07,0.495601,111.92,86.4494,22.7218,24.2182,0.938209,469.299,543.122,0.560647 
26,4.49,0.51,26,16151.1,0,5,101,125,0,5,135,-8.94887,-10.8162,-29.3713,-16.4539,-17.9754,497.283,-60.5766,33303.2,-71.2152,16439.4,-10.8703,-12.7376,-33.2141,-18.3753,-19.8968,0.650724,-89.6378,31123.6,-100.276,0.426908,-0.00164846,1.00175,-209.969,453.055,523.12,0.537653,44434.4,9.40853e-07,0.517433,111.711,86.579,23.5087,25.0195,0.939616,502.37,579.656,0.573555 
27,3.49,1.51,27,14269,0,5,101,125,0,5,135,-7.99586,-10.1017,-24.5485,-10.7777,-16.8524,594.918,-69.6586,32271.4,-63.8307,16439.4,-10.2945,-12.4004,-29.1458,-13.0764,-19.1511,0.653308,-104.426,29663.9,-98.5977,0.468817,-0.00201565,1.00181,-222.743,444.231,489.953,0.475809,43559.8,9.34638e-07,0.499158,111.628,86.4744,23.6887,24.6457,0.961168,510.091,562.465,0.573097 
28,3.99,1.01,28,15968.1,0,5,101,125,0,5,135,-18.6497,-15.8838,-22.0673,-10.5764,-10.8493,577.81,-56.6963,33892.2,-86.3093,16439.4,-20.8822,-18.1163,-26.5324,-12.809,-13.0818,0.70978,-90.4636,31359.7,-120.077,0.385681,-0.00165113,1.00208,-234.555,467.811,538.635,0.572237,45316.2,9.47036e-07,0.530049,111.69,86.3165,23.7106,25.2049,0.940717,511.036,588.276,0.578962 
29,0.49,4.51,29,16893.8,0,5,101,125,0,5,135,-8.71766,-14.1325,-25.3922,-11.8727,-8.51491,514.527,-46.1949,34143,-94.0743,16439.4,-10.7057,-16.1205,-29.3683,-13.8607,-10.5029,0.63544,-76.2638,31887.8,-124.143,0.338596,-0.00136852,1.00212,-225.236,424.317,479.742,0.418578,45132.5,9.45754e-07,0.477057,111.612,86.7561,23.6988,24.9403,0.950221,510.524,575.989,0.573373 
30,0.99,4.01,30,15063.6,0,5,101,125,0,5,135,-11.3276,-16.8899,-27.056,-11.0821,-12.8137,515.231,-41.8087,32826.7,-54.322,16439.4,-13.3184,-18.8806,-31.0375,-13.0729,-14.8045,0.659355,-71.9188,30568.4,-84.432,0.415146,-0.00134622,1.0015,-173.237,434.477,499.064,0.500723,43819.2,9.36491e-07,0.497231,111.588,85.9379,23.2392,24.662,0.942308,490.916,563.208,0.561481 
31,0.01,4.99,31,15820.4,0,5,101,125,0,5,135,-10.3773,-14.5048,-22.505,-14.1856,-14.6931,470.956,-45.8296,33385.9,-89.2414,16439.4,-12.1969,-16.3245,-26.1443,-16.0053,-16.5127,0.700124,-73.3523,31321.7,-116.764,0.34362,-0.00134002,1.00203,-213.469,456.662,507.717,0.52992,44605.1,9.42056e-07,0.51113,111.817,86.2233,23.6445,24.6897,0.957667,508.189,564.473,0.568536 
32,1.99,3.01,32,13204.4,0,5,101,125,0,5,135,-11.5804,-11.5816,-29.1551,-13.0971,-9.41045,575.327,-67.7396,31010.3,-89.5518,16439.4,-13.8034,-13.8045,-33.601,-15.3201,-11.6334,0.618874,-101.362,28488.7,-123.174,0.406797,-0.00203727,1.00235,-249.17,429.612,494.087,0.524663,41903.4,9.22639e-07,0.499354,111.651,87.0258,22.9543,24.378,0.9416,478.954,550.31,0.556441 
33,2.49,2.51,33,13672.7,0,5,101,125,0,5,135,-10.3451,-12.7919,-26.1197,-10.8236,-19.7759,566.482,-61.1305,31872.2,-85.1904,16439.4,-12.5339,-14.9807,-30.4973,-13.0124,-21.9647,0.672033,-94.2357,29389.3,-118.296,0.398982,-0.00183563,1.00219,-236.19,422.339,486.757,0.476462,43050.7,9.30983e-07,0.487017,111.317,86.3546,23.0859,24.5468,0.940488,484.463,557.958,0.558456 
34,4.99,0.01,34,14903.9,0,5,101,125,0,5,135,-13.9667,-7.04596,-31.3013,-16.1818,-7.88721,540.919,-46.7604,32484,-83.271,16439.4,-16.0567,-9.13596,-35.4814,-18.2718,-9.97721,0.600988,-78.3717,30113.1,-114.882,0.362445,-0.0014894,1.00208,-216.23,430.862,491.167,0.479579,43468.6,9.33986e-07,0.492542,111.433,86.2636,23.3014,24.6409,0.945637,493.548,562.247,0.564011 
35,1.49,3.51,35,12993.3,0,5,101,125,0,5,135,-12.9032,-16.5679,-25.7536,-7.65361,-13.8157,543.253,-48.3554,31167,-53.7443,16439.4,-15.0023,-18.6669,-29.9516,-9.75264,-15.9147,0.664551,-80.1031,28785.9,-85.492,0.438456,-0.00159266,1.00161,-182.693,439.648,484.148,0.525753,42141.3,9.24382e-07,0.499103,112.269,86.2822,23.2169,24.1347,0.961974,489.976,539.38,0.55614 
36,2.99,2.01,36,14723.1,0,5,101,125,0,5,135,-13.8029,-7.21399,-28.9468,-14.6628,-16.291,618.376,-55.0174,32665.1,-87.6486,16439.4,-16.1921,-9.60327,-33.7254,-17.0521,-18.6803,0.64594,-91.1553,29954.7,-123.786,0.380291,-0.00174194,1.00225,-239.699,411.142,470.225,0.445648,43276,9.32605e-07,0.471467,111.817,86.1032,23.038,24.4064,0.943933,482.452,551.593,0.553145 
37,4.49,0.51,37,14767.5,0,5,101,125,0,5,135,-11.7837,-10.6589,-34.9,-14.5376,-11.8817,653.462,-55.0332,32613.7,-84.017,16439.4,-14.3085,-13.1837,-39.9497,-17.0625,-14.4065,0.596104,-93.2215,29749.6,-122.205,0.388637,-0.00179381,1.00223,-239.868,441.679,495.968,0.48337,43536.9,9.34475e-07,0.500856,111.903,86.3163,23.5556,24.7325,0.952415,504.377,566.434,0.571986 
38,3.49,1.51,38,14959.7,0,5,101,125,0,5,135,-16.4108,-5.76874,-27.7552,-11.4031,-7.83594,607.769,-67.2626,33560.3,-84.8826,16439.4,-18.7591,-8.11704,-32.4518,-13.7514,-10.1842,0.610253,-102.781,30896.4,-120.401,0.415676,-0.00190455,1.00212,-247.261,425.667,483.246,0.456371,44869.5,9.43913e-07,0.480493,111.788,86.5481,23.3564,24.6466,0.947653,495.88,562.503,0.559524 
39,3.99,1.01,39,14324.1,0,5,101,125,0,5,135,-12.7467,-11.5302,-27.0917,-20.5816,-14.1957,583.218,-65.6839,32695,-70.1035,16439.4,-15.0001,-13.7836,-31.5985,-22.835,-16.4492,0.682957,-99.7672,30138.7,-104.187,0.443821,-0.00189517,1.00188,-224.791,468.572,568.155,725.367,44319.4,9.40041e-07,0.548877,111.326,86.4909,23.3237,24.4119,0.955422,494.494,551.845,0.555702 
40,0.49,4.51,40,18095,0,5,101,125,0,5,135,-15.957,-17.2997,-31.3439,-15.2176,-13.6386,542.219,-104.479,36337.6,-84.5731,16439.4,-18.052,-19.3948,-35.534,-17.3126,-15.7336,0.664859,-136.167,33961.1,-116.26,0.493932,-0.0022964,1.00186,-275.679,435.262,489.404,0.438555,48101.1,9.66052e-07,0.477759,111.475,85.8479,23.7882,24.9765,0.952423,514.386,577.665,0.564264 
41,0.99,4.01,41,17997.1,0,5,101,125,0,5,135,-10.7227,-8.38282,-19.9886,-14.9684,-17.5126,499.676,-57.5432,35825.8,-76.2292,16439.4,-12.6534,-10.3135,-23.8499,-16.8991,-19.4433,0.713201,-86.7443,33635.7,-105.43,0.406752,-0.00147585,1.0017,-213.261,456.905,521.986,0.498544,47773.9,9.63856e-07,0.506676,111.809,85.8142,23.8466,25.2485,0.944475,516.913,590.315,0.573111 
42,0.01,4.99,42,14308.1,0,5,101,125,0,5,135,-11.4309,-11.6575,-21.6715,-12.8704,-13.4599,552.016,-67.3015,32350.3,-104.151,16439.4,-13.5638,-13.7904,-25.9373,-15.0033,-15.5928,0.690809,-99.5614,29930.8,-136.411,0.378195,-0.00190441,1.00248,-263.254,434.469,481.869,0.498506,43500.6,9.34215e-07,0.489775,111.167,86.9795,23.2479,24.2602,0.958275,491.284,545.004,0.553884 
43,1.99,3.01,43,15925.2,0,5,101,125,0,5,135,-14.9924,-10.4504,-25.1514,-10.2421,-12.4515,553.376,-63.7562,33569.6,-82.245,16439.4,-17.1305,-12.5886,-29.4277,-12.3803,-14.5897,0.658282,-96.0955,31144.1,-114.584,0.411373,-0.00176626,1.002,-233.597,447.576,496.622,0.511143,44902.7,9.44146e-07,0.499352,111.24,86.8235,23.5127,24.5397,0.95815,502.542,557.638,0.56069 
44,2.49,2.51,44,16299.6,0,5,101,125,0,5,135,-15.6872,-14.9246,-27.552,-11.3635,-7.64549,524.338,-67.4873,34213.3,-85.0088,16439.4,-17.7131,-16.9505,-31.6039,-13.3894,-9.67143,0.646205,-98.1296,31915.1,-115.651,0.414205,-0.00176007,1.00197,-236.911,446.881,484.071,0.45045,45699.9,9.49701e-07,0.489737,111.924,86.8695,23.9789,24.7267,0.969756,522.664,566.168,0.572792 
45,4.99,0.01,45,15944.2,0,5,101,125,0,5,135,-17.1754,-9.69323,-32.1958,-10.6598,-16.9368,605.191,-31.7706,33557.2,-66.0186,16439.4,-19.5137,-12.0316,-36.8724,-12.9981,-19.2752,0.633806,-67.1379,30904.7,-101.386,0.355601,-0.00124293,1.00178,-188.801,422.893,483.261,0.457203,44807.6,9.43479e-07,0.479152,111.386,86.0803,23.2557,24.6158,0.944748,491.616,561.1,0.556674 
46,1.49,3.51,46,15855,0,5,101,125,0,5,135,-12.8076,-7.7287,-32.0662,-13.8445,-16.4002,542.15,-58.2929,33905.9,-70.2772,16439.4,-14.9023,-9.82346,-36.2557,-15.9392,-18.4949,0.620023,-89.9761,31529.7,-101.96,0.423759,-0.00163335,1.00176,-212.329,428.338,481.766,0.461137,45322.6,9.4708e-07,0.47965,111.412,86.5642,23.3771,24.5672,0.951558,496.76,558.885,0.55635 
47,2.99,2.01,47,17315.9,0,5,101,125,0,5,135,-14.7219,-11.519,-19.8253,-13.4896,-7.32789,532.401,-50.3997,35322.4,-93.2243,16439.4,-16.779,-13.5761,-23.9395,-15.5467,-9.38498,0.697834,-81.5132,32988.9,-124.338,0.353301,-0.00141395,1.00205,-230.719,432.265,496.283,0.469101,47235.8,9.60223e-07,0.482356,111.572,86.5349,23.4217,24.8628,0.942039,498.658,572.416,0.556397 
48,4.49,0.51,48,17704,0,5,101,125,0,5,135,-14.2055,-12.4641,-23.8826,-13.9936,-15.7034,597.839,-54.8073,35100.3,-73.6187,16439.4,-16.5154,-14.774,-28.5025,-16.3036,-18.0133,0.697133,-89.745,32480,-108.556,0.407908,-0.0015814,1.00182,-220.013,470.276,524.945,0.603233,46927.7,9.58131e-07,0.518571,111.629,86.5132,23.6358,24.743,0.955251,507.815,566.914,0.559998 
49,3.49,1.51,49,15273.5,0,5,101,125,0,5,135,-13.1844,-15.7778,-34.1218,-16.9168,-13.026,640.538,-44.0249,33874,-91.6686,16439.4,-15.6593,-18.2527,-39.0717,-19.3917,-15.5009,0.63781,-81.4579,31066.5,-129.102,0.344606,-0.00150056,1.00226,-236.38,441.572,497.141,0.501694,45242,9.46519e-07,0.495007,111.593,86.5401,23.4229,24.6299,0.950996,498.71,561.743,0.559196 
50,3.99,1.01,50,16963,0,5,101,125,0,5,135,-11.624,-13.5329,-30.536,-12.56,-12.2589,608.146,-66.8509,34339.2,-61.0852,16439.4,-13.9737,-15.8827,-35.2355,-14.9098,-14.6087,0.627572,-102.391,31673.6,-96.6253,0.468949,-0.00185067,1.00166,-218.341,444.615,478.883,0.438819,45727.3,9.49891e-07,0.485773,111.39,86.0254,24.032,24.7114,0.972506,524.983,565.468,0.573592 
51,0.49,4.51,51,13141.5,0,5,101,125,0,5,135,-14.0904,-11.1639,-27.704,-8.32374,-13.0478,644.802,-41.4191,31715.8,-68.0279,16439.4,-16.5818,-13.6553,-32.6867,-10.8151,-15.5392,0.633878,-79.1013,28889.6,-105.71,0.384074,-0.00156705,1.00199,-205.953,440.193,484.154,0.50913,43138.6,9.31616e-07,0.495537,111.561,86.2308,23.3259,24.2352,0.962483,494.588,543.882,0.55672 
52,0.99,4.01,52,16910.6,0,5,101,125,0,5,135,-14.3574,-12.7897,-26.6289,-11.1911,-8.43171,492.272,-53.5869,33949.1,-53.9517,16439.4,-16.2595,-14.6918,-30.433,-13.0932,-10.3338,0.641167,-82.3553,31791.5,-82.7201,0.45345,-0.00148247,1.00141,-181.619,473.988,534.079,0.552233,45376.5,9.47456e-07,0.53104,111.635,86.6401,23.9678,25.1966,0.951228,522.18,587.892,0.58479 
53,0.01,4.99,53,13871.7,0,5,101,125,0,5,135,-11.6995,-8.53939,-16.2545,-14.8302,-8.03376,581.003,-39.2117,31297.2,-66.2738,16439.4,-13.9444,-10.7843,-20.7442,-17.0751,-10.2786,0.715156,-73.1656,28750.7,-100.228,0.378237,-0.00145631,1.0019,-193.439,424.901,467.281,0.4791,42373.7,9.26077e-07,0.481156,111.783,86.5683,23.1276,24.0368,0.962172,486.212,535.017,0.550743 
54,1.99,3.01,54,14102.2,0,5,101,125,0,5,135,-9.10112,-16.3024,-26.8395,-11.4076,-13.8798,595.308,-71.7454,32125.9,-87.1533,16439.4,-11.4013,-18.6026,-31.4398,-13.7078,-16.1799,0.655761,-106.535,29516.7,-121.943,0.421309,-0.00206673,1.00225,-252.867,437.698,481.134,0.511981,43316.7,9.32897e-07,0.491911,111.531,86.8806,23.2453,24.1475,0.962637,491.174,539.955,0.55203 
