cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,44.835,0,28707,-0.12196,59.6322,11.8025,120.502,-0.319169,295.775,500,-2.81888,4.16315,-2.1204,-3.44353,-0.400571,102.945,2549.03,-0.957105,28186.3,25984.4,-3.46709,3.51493,-3.41683,-4.09175,-1.04879,0.59847,2404.64,-6.30489,28041.9,0.0906704,1.00461,-0.000414347,26520.7,-0.00356866,0.263625,11.1329,11.0183,121.816,90.8564,2.57945,12.3181,11.6138,119.947,139.353,1.86871,-48.4967 
1,44.84,1,26167.3,-0.0468589,54.976,11.6984,121.054,-0.0180573,-18.3065,5.39442e-11,-4.48837,0.997387,-1.77214,-2.1483,-1.18427,91.7937,2112.73,-14.0547,26104.7,20946.8,-5.06637,0.419387,-2.92814,-2.7263,-1.76227,0.757277,1983.98,-18.8232,25975.9,0.0815671,1.01688,-0.00133665,24323.3,-0.00346505,0.222604,10.8083,10.7839,122.011,89.8989,2.42818,12.253,11.5232,120.518,138.101,1.49336,-48.2018 
2,44.775,2,26607,-0.590845,57.7799,11.66,120.912,-0.3466,671.405,499.916,-3.6073,-4.11803,-0.658219,-4.00887,1.03994,52.4441,2324.72,-18.7485,26281,29507,-3.93753,-4.44826,-1.31867,-4.3391,0.709711,0.901103,2251.16,-21.4729,26207.4,0.090811,1.01698,-0.0015116,24789.5,-0.00351635,0.256438,10.7465,10.263,121.857,90.4923,2.49577,12.1448,11.4351,120.448,139.196,1.40974,-48.7038 
3,44.855,3,24228.5,-0.851517,52.6982,11.8215,120.961,0.324324,344.054,240.056,3.515,-7.61445,-5.69341,-0.337791,-0.946314,76.4027,1294.17,-22.6415,25133.2,23912.2,3.03391,-8.09554,-6.65558,-0.818879,-1.4274,0.523358,1187.01,-26.6105,25026,0.0522694,1.04083,-0.00196258,22709.4,-0.00371829,0.116352,11.66,12.4834,123.314,91.3219,2.45363,12.0853,11.1831,120.405,138.618,2.90972,-47.2959 
4,44.815,4,20373.4,-0.206313,47.4579,10.8984,120.926,-1.00184,1166.15,500,1.74878,-1.58297,-1.75857,-6.3519,-4.28483,114.637,2736.87,-14.7078,19711.9,54869,1.02694,-2.3048,-3.20225,-7.07373,-5.00667,0.806634,2576.08,-20.6629,19551.1,0.132856,1.01424,-0.00195066,19390,-0.00322024,0.328291,10.1479,9.95639,121.347,89.6056,2.06563,11.4783,11.0172,120.47,138.926,0.877167,-49.3201 
5,44.83,5,25424.7,-0.743722,54.4614,11.6886,120.357,-0.893296,450.413,415.884,-5.87422,0.638686,-11.5366,-4.77257,-0.507535,85.9221,2831.82,5.9758,24412.7,33820.7,-6.41525,0.0976572,-12.6186,-5.3136,-1.04856,0.501208,2711.31,1.51231,24292.2,0.114873,0.999025,0.000114667,23602.6,-0.00300322,0.309967,10.7322,10.0199,120.863,89.7991,2.38531,11.9942,11.183,119.806,138.984,1.05654,-49.1844 
6,44.785,6,25691.8,-0.766937,55.0977,11.7079,120.892,0.573702,-131.657,7.35463,-0.293706,-1.85655,-6.21426,-0.839759,-1.22067,83.1889,2741.81,-14.6965,24852.4,23458.2,-0.817524,-2.38037,-7.2619,-1.36358,-1.74449,0.464772,2625.12,-19.018,24735.7,0.109848,1.01284,-0.00141831,23897.9,-0.00316251,0.295092,10.7963,10.4052,121.238,89.3908,2.33589,12.0972,11.5229,120.318,138.477,0.919999,-49.0867 
7,44.865,7,27551.1,-0.0299865,56.3707,11.8323,120.793,-0.0543331,28.8841,500,-5.77305,1.04013,-9.50258,-1.66654,4.53963,106.015,1175.62,-9.97891,28275.4,21764,-6.4406,0.372582,-10.8377,-2.33409,3.87208,0.294776,1026.92,-15.4862,28126.7,0.0407252,1.02711,-0.00101527,25215.9,-0.00355097,0.0728052,12.9398,17.724,125.998,94.8612,2.65779,12.2389,11.3821,120.34,138.538,5.65792,-43.6765 
8,44.765,8,26000.7,-0.113925,55.9277,11.3979,120.573,0.0649414,43.4983,1.97222e-12,-4.38489,-0.130629,5.02045,0.475951,-6.71312,67.4239,1950.3,-15.1444,26041.2,20843.4,-4.80944,-0.555179,4.17135,0.0514007,-7.13767,1.50381,1855.73,-18.647,25946.7,0.0767789,1.0179,-0.00132561,24169.9,-0.00338933,0.193247,10.8641,11.203,122.062,91.0595,2.59467,11.8686,11.1114,120.12,139.321,1.94246,-48.2618 
9,44.805,9,25264.3,-0.101147,54.547,11.4284,120.965,0.0649232,-60.5405,500,-4.9775,-6.47365,-1.22748,-4.90844,-2.37244,105.737,3449.24,2.09707,23725.6,20421.3,-5.6433,-7.13945,-2.55908,-5.57424,-3.03824,0.893168,3300.93,-3.39578,23577.3,0.140004,1.0018,-0.000265384,23577.4,-0.00315745,0.392265,10.5596,9.956,121.323,89.5952,2.31352,11.9634,11.2803,120.372,138.71,0.951331,-49.1153 
10,44.76,10,25988.2,-0.821915,56.3705,11.675,120.718,-0.312198,271.766,500,-4.30383,2.69905,-3.84991,2.01328,-0.385281,132.395,1800.71,-11.8596,26325.6,24186.2,-5.13748,1.8654,-5.51722,1.17963,-1.21894,0.375075,1615.02,-18.7372,26139.9,0.0670262,1.02072,-0.00132218,24095.3,-0.00365907,0.152596,11.4366,13.0607,122.994,91.6575,2.55238,11.9889,11.3232,120.153,139.011,2.84097,-47.3537 
11,44.78,11,26102.9,-0.0881341,54.7751,11.6033,120.913,-0.0449579,41.4337,27.8317,-1.76439,-0.87117,-3.78062,-0.91757,-2.0751,68.6484,2824.74,-3.86039,25231.7,20750.6,-2.19665,-1.30343,-4.64514,-1.34983,-2.50736,0.612983,2728.45,-7.42655,25135.4,0.112075,1.00479,-0.000544568,24344.9,-0.00325011,0.305582,10.7665,10.3684,121.67,89.6502,2.4072,12.1866,11.28,120.39,138.131,1.27988,-48.4811 
12,44.85,12,25183.9,-0.845775,55.073,11.6744,121.159,0.957107,-71.3738,25.4575,0.885814,-1.08866,-1.13293,-4.34727,-5.79841,113.877,1556.92,-21.5167,25755.6,23153.8,0.168758,-1.80572,-2.56704,-5.06433,-6.51547,0.837362,1397.19,-27.4324,25595.9,0.0596844,1.03558,-0.00197818,23409.7,-0.00358004,0.154988,10.9986,10.7414,122.767,90.3827,2.51676,11.9917,11.2664,120.626,138.812,2.14101,-48.4292 
13,44.79,13,23215.6,-0.397627,51.263,11.3312,121.015,0.551578,-127.776,500,-4.6217,-2.05259,-2.69902,-4.52454,-0.601022,123.392,2828.08,-9.14998,22351.3,21203.6,-5.39867,-2.82956,-4.25296,-5.30151,-1.37799,0.778037,2655.01,-15.56,22178.3,0.122191,1.01036,-0.00129407,21728.3,-0.00317548,0.329227,10.2477,10.0055,121.761,89.8325,2.2726,11.7531,11.0385,120.455,138.633,1.30644,-48.8006 
15,44.87,15,23283.8,-0.0331976,50.7828,11.4085,120.679,0.125854,-15.3135,500,-7.75079,1.96872,-1.44856,-3.02249,1.07745,77.0725,723.94,-34.2223,24700.3,18922.6,-8.2361,1.48341,-2.41917,-3.50779,0.592145,0.799862,615.839,-38.2261,24592.2,0.0282947,1.12186,-0.00287158,21765.2,-0.00452727,0.0294891,50.5006,14.1432,123.105,90.4939,2.54738,11.8543,10.8432,120.24,138.647,2.86499,-48.1534 
16,44.82,16,23433.4,-0.0737673,51.2522,11.2908,121.022,0.030482,11.0356,6.69745,-1.73365,-6.54267,-0.116441,-1.44269,-0.283929,41.7521,2946.74,-15.5502,22433.4,18848.8,-1.99655,-6.80557,-0.642244,-1.70559,-0.546831,0.945092,2888.18,-17.7191,22374.9,0.130506,1.01085,-0.00146093,22130.6,-0.0031378,0.32302,10.6871,10.3723,121.739,90.1675,2.18191,11.7729,11.4817,120.558,139.138,1.18125,-48.9701 
17,44.77,17,25812.5,-0.865283,55.9669,11.7714,121.062,0.708754,-105.643,490.85,-5.3878,1.73203,-6.41648,2.30772,2.84828,90.3563,2166.41,2.44904,25757.9,23883.9,-5.95675,1.16308,-7.55437,1.73877,2.27933,0.0931064,2039.67,-2.24479,25631.1,0.0846955,1.00193,-0.000161359,24082.4,-0.00346794,0.251324,10.3926,10.1728,121.918,89.4628,2.43228,12.1063,11.4757,120.521,138.336,1.39711,-48.8735 
18,44.795,18,23505,-0.118778,50.6293,11.5062,120.89,0.133106,5.41059,500,-3.15103,-0.737903,-6.00803,-2.59535,1.06296,80.2849,3182.93,-8.66653,22372.1,18987.4,-3.65657,-1.24344,-7.01909,-3.10088,0.557429,0.514671,3070.32,-12.8372,22259.5,0.138219,1.00737,-0.00106348,22213.5,-0.00334499,0.33609,11.0491,10.5681,121.527,90.7534,2.17443,12.0475,11.2707,120.316,139.631,1.21074,-48.8781 
19,44.81,19,23986,-0.512668,52.8534,11.5312,120.928,-0.2102,-230.138,500,-5.8861,-4.53512,-0.144942,-0.822962,-0.869461,100.02,3255.82,-11.3413,22823.2,21414.8,-6.5159,-5.16492,-1.40454,-1.45276,-1.49926,0.912421,3115.53,-16.5371,22682.9,0.137716,1.00938,-0.0013448,22622.9,-0.00347545,0.362237,10.8223,10.4212,121.659,89.0984,2.1934,11.9858,11.4625,120.349,138.253,1.31054,-49.155 
20,44.825,20,26224.6,0.00945417,55.216,11.5735,120.442,-0.0273952,-40.5509,8.42606e-12,-6.2178,-4.43442,-5.33325,0.0614939,-1.47691,79.9323,3058.46,-8.77472,24845.3,20839.2,-6.72111,-4.93773,-6.33987,-0.441819,-1.98023,0.689538,2946.35,-12.927,24733.2,0.121665,1.00774,-0.000963722,24216.9,-0.00305409,0.326466,10.8748,10.4709,121.018,89.5591,2.33952,12.1002,11.5375,119.888,138.464,1.13009,-48.9046 
21,44.86,21,24475.3,-0.173299,52.2693,11.3636,120.053,0.0146866,94.2196,1.50301e-06,-8.68889,-1.44043,-8.01938,2.93387,-5.63509,123.568,1123.85,-18.3164,25145.4,19380.6,-9.46696,-2.2185,-9.57552,2.1558,-6.41317,0.624759,950.53,-24.7355,24972.1,0.0423842,1.04771,-0.00182799,22426.5,-0.00335789,0.100692,11.0032,12.2163,122.482,90.9321,2.52218,11.9442,11.0548,119.699,137.83,2.78349,-46.8976 
22,44.845,22,22057.9,-0.105161,49.009,11.2418,120.817,0.0826646,-38.2105,499.98,-5.39984,-2.12376,-7.64801,-0.875943,0.979587,121.113,1712.41,-12.5611,22462.3,18038.1,-6.16245,-2.88638,-9.17324,-1.63856,0.216971,0.533018,1542.54,-18.8526,22292.4,0.0744683,1.02186,-0.00156029,20714,-0.0033341,0.168189,10.8676,10.8525,121.667,89.4431,2.29981,11.7604,10.9726,120.277,137.788,1.38931,-48.3447 
23,44.845,23,23108.9,-0.816648,50.9594,11.668,121.075,0.357899,207.483,498.009,-5.69154,-5.57229,-4.29107,-1.46047,0.575254,69.8172,1837.11,-21.4539,23478.8,21773.3,-6.13117,-6.01191,-5.17031,-1.90009,0.135634,0.728989,1739.19,-25.0808,23380.9,0.0796086,1.02589,-0.00197995,21846.8,-0.00353646,0.18138,10.9172,11.2737,122.748,90.2651,2.3159,11.9633,11.1881,120.534,138.377,2.21475,-48.1115 
24,44.845,24,22567.2,-0.77434,50.1028,11.5364,120.404,1.41032,-495.134,9.4925,-4.74534,-5.60181,-3.76384,2.1723,-1.706,133.361,1797.37,-13.7652,22888,41547.9,-5.58508,-6.44155,-5.44333,1.33256,-2.54574,0.70865,1610.32,-20.693,22700.9,0.0761989,1.02301,-0.001682,21133.1,-0.00336021,0.170075,11.2557,11.3027,121.563,91.1728,2.31268,11.7662,11.0828,119.802,139.197,1.76171,-48.0246 
25,44.845,25,24886.2,-0.648305,53.6931,11.6678,120.955,-0.632847,1428.35,500,-4.4048,-3.11785,-3.68925,-1.09876,-2.11237,85.6768,2112.21,-3.20938,24881.5,49819.7,-4.94428,-3.65733,-4.76822,-1.63824,-2.65185,0.729998,1992.04,-7.66012,24761.3,0.0855439,1.00677,-0.000570196,23286.8,-0.00332704,0.204746,11.3074,10.3985,121.716,89.5463,2.44419,11.9663,11.1837,120.428,138.245,1.28775,-48.6988 
26,44.845,26,24035,-0.42885,53.021,11.1278,120.485,-0.378912,-66.9409,411.225,-6.85954,-3.2504,2.95798,-1.45701,-1.04903,96.5762,1850.97,-21.5541,24231.3,20032.4,-7.46766,-3.85851,1.74175,-2.06512,-1.65714,1.13089,1715.51,-26.571,24095.9,0.0764558,1.02786,-0.00203546,22438,-0.00330217,0.202476,10.2897,10.1072,121.059,90.1399,2.44631,11.8198,11.044,119.748,138.548,1.31117,-48.4077 
27,44.845,27,27441.3,-0.0254119,58.1588,11.6041,120.773,-0.0175512,-87.3794,4.29057e-12,0.137044,-3.60537,-4.63149,-2.09661,2.98157,89.8886,2209.52,4.13739,27482.2,22019.5,-0.428961,-4.17138,-5.7635,-2.66262,2.41557,0.456832,2083.44,-0.532146,27356.1,0.0813536,1.00045,-3.58349e-05,25609.7,-0.00357076,0.22496,10.6854,10.9927,122.295,90.2328,2.60718,12.1176,11.3775,120.173,138.559,2.12215,-48.3264 
28,44.845,28,25646.6,-0.876153,55.2163,11.8885,121.003,0.725683,-256.517,6.99529,-3.35808,-5.61004,-5.28433,0.590351,1.86571,79.8554,1978.74,-9.23473,25893.1,27429.1,-3.86091,-6.11287,-6.28999,0.0875224,1.36288,0.575384,1866.73,-13.3831,25781.1,0.0776559,1.01271,-0.000957157,24038.5,-0.00351453,0.193265,11.5826,10.6675,122.255,89.4024,2.38907,12.1549,11.6815,120.379,137.97,1.87664,-48.5674 
29,44.845,29,25690.9,-0.767886,56.2677,11.6373,121.112,0.0414878,493.208,500,-1.55887,-2.09988,-1.84199,0.0432611,-1.13395,53.3279,1929.64,-10.2329,25925.3,21982.2,-1.89466,-2.43567,-2.51357,-0.292531,-1.46974,0.707934,1854.84,-13.0032,25850.5,0.0770084,1.01242,-0.000927467,24086.2,-0.00365731,0.194471,11.2068,10.959,122.346,89.4131,2.48171,11.9938,11.4811,120.476,137.95,1.86962,-48.5369 
